,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Brynjólfur Darri Willumsson,62,70,900000.0,800.0,42,61,55,62,54,63,39,36,56,62,72,68,68,56,60,66,58,65,66,58,69,36,63,57,59,60,34,36,36,12,12,10,7,12
1,John Peter Sesay,58,72,475000.0,850.0,55,49,36,60,39,66,52,42,53,63,69,68,69,49,72,49,62,52,49,40,45,27,52,56,39,42,31,29,27,8,8,10,13,6
2,Patrick Weah,59,73,525000.0,500.0,51,53,39,55,37,64,37,32,54,65,78,77,72,39,76,49,59,53,72,36,27,17,49,47,48,46,16,20,24,12,10,11,9,10
3,Pedro Hernández García,58,68,425000.0,2000.0,52,31,53,40,35,62,41,37,35,46,64,54,49,53,76,29,63,63,42,31,55,58,46,40,47,39,50,64,63,12,13,6,14,10
4,Juan Pablo Israel Rangel Quintana,56,64,325000.0,3000.0,44,40,55,66,43,52,40,46,68,57,68,63,55,56,66,60,59,58,58,39,58,48,51,45,49,41,45,50,60,11,6,7,13,11
5,Miguel Alejandro Silva Jaimes,60,70,475000.0,500.0,14,8,14,25,10,9,12,13,22,18,34,31,32,54,41,44,53,26,55,9,21,11,11,37,13,36,10,15,12,61,59,58,57,61
6,Ricardo Andrés Márquez Chiquito,55,67,250000.0,500.0,12,9,11,28,8,8,10,12,22,15,24,28,25,50,36,38,48,22,59,7,21,12,8,33,15,23,10,17,12,55,60,51,52,53
7,Enderson Javier Abreu García,58,67,450000.0,500.0,41,51,50,60,33,56,35,37,56,58,64,65,60,60,81,39,49,75,48,47,49,54,56,55,39,45,36,55,50,9,13,10,9,13
8,Ronaldo Daniel Chacón Zambrano,60,69,550000.0,500.0,26,67,69,57,55,56,25,33,33,58,51,55,56,49,60,60,61,60,76,60,49,26,53,46,49,46,23,25,22,13,14,8,11,11
9,Gabriel José Reyes González,56,71,325000.0,500.0,47,49,57,60,49,52,35,28,45,52,72,73,60,58,74,48,59,57,56,46,50,44,32,40,42,41,49,52,50,9,7,12,14,11
10,Gabriel Breeze,51,65,120000.0,500.0,11,5,10,19,8,8,10,13,20,17,22,29,21,42,46,38,62,22,37,5,20,9,7,36,18,36,6,14,12,50,52,50,50,51
11,Keenan Patten,55,68,300000.0,3000.0,46,35,51,56,42,48,44,37,55,53,64,69,58,58,65,58,54,62,57,49,53,53,48,47,43,48,53,51,56,7,6,14,12,14
12,Diego Medina,65,74,1500000.0,500.0,61,30,51,58,24,53,40,29,54,61,74,75,67,62,68,27,61,73,62,22,54,62,51,41,31,53,62,60,58,9,11,9,13,8
13,Johan Armando Micolta Ruiz,62,69,725000.0,500.0,28,32,64,54,22,36,30,25,37,56,61,68,52,66,72,36,65,62,50,28,62,65,25,27,31,45,65,63,65,7,11,7,8,7
14,Danny Leonel Hernández Bucobo,63,76,1100000.0,500.0,57,29,54,56,23,50,32,31,40,53,77,77,62,57,78,25,60,66,44,28,45,65,57,39,33,62,56,60,56,12,11,12,8,10
15,Jorbert Alejandro Trillo Márquez,58,67,400000.0,500.0,21,24,70,60,22,22,24,22,55,54,59,58,51,52,68,33,70,56,48,18,48,51,22,27,33,42,50,67,63,7,8,6,11,12
16,Tasos Douvikas,70,77,3300000.0,9000.0,58,69,69,67,59,71,54,47,62,70,80,79,68,67,63,69,80,76,73,62,57,38,72,56,69,66,28,28,27,9,11,12,13,8
