,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Filip Čihák,64,69,inf,500.0,38,27,63,58,27,37,25,33,64,43,57,58,48,58,46,62,53,57,76,36,72,65,29,35,29,46,62,67,63,12,6,10,6,7
1,Josh Owers,54,66,inf,4000.0,38,30,45,63,42,56,37,37,56,58,65,64,56,49,60,50,60,59,60,34,62,50,55,50,40,42,44,51,50,13,13,6,13,8
2,Lucas Flores de Oliveira,60,68,inf,500.0,13,6,15,17,6,11,11,13,23,12,16,21,36,57,25,42,36,29,69,6,23,9,7,23,11,25,9,12,11,63,49,56,66,60
3,Steven Warnock,56,69,inf,750.0,54,47,38,51,46,56,52,36,49,54,74,70,79,51,80,57,41,59,40,40,42,18,50,54,49,48,22,31,30,14,12,14,10,14
4,Eyram Viegbe,53,70,inf,500.0,36,28,46,58,29,52,38,39,52,54,55,58,55,50,67,45,56,48,44,29,61,48,38,41,47,39,46,52,58,7,9,5,12,7
5,Madou Touré,57,68,inf,750.0,45,38,59,60,31,52,37,35,57,56,63,58,51,54,51,46,62,49,59,34,57,55,38,45,42,47,51,60,58,7,11,13,8,7
6,Aloïs Penin,57,70,inf,550.0,50,31,51,48,29,43,34,27,45,45,61,59,51,49,48,34,60,62,56,29,58,56,39,41,36,42,53,64,58,9,9,12,6,11
7,Nicolás Rossi,67,77,2200000.0,500.0,66,61,44,64,66,72,70,59,55,66,74,79,86,58,68,51,48,70,64,56,31,33,59,69,60,48,31,46,33,11,10,11,5,11
8,Marcos Luna Luna Ruiz,63,75,1100000.0,1000.0,54,34,60,49,30,59,37,36,34,40,65,66,52,58,61,35,64,73,74,32,60,60,50,38,47,44,65,69,66,14,5,6,13,10
9,Iker Luis Kohl,57,69,inf,500.0,46,38,48,60,35,48,57,38,54,51,58,58,51,55,53,53,58,54,70,42,53,53,46,48,40,41,57,58,57,13,7,12,6,13
