,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Santiago Naveda Lara,66,77,1900000.0,1000.0,58,59,58,72,39,70,55,41,62,72,68,72,70,62,76,64,70,70,63,59,60,63,63,60,42,63,62,72,61,14,11,14,7,9
1,Arkadiusz Pyrka,65,75,1500000.0,2000.0,59,67,43,58,52,63,51,42,56,66,85,89,78,54,73,56,43,58,51,55,36,61,61,60,54,58,54,56,51,10,14,12,9,15
2,Jonas Kersken,64,74,1100000.0,3000.0,12,8,10,29,8,14,12,10,25,20,25,24,34,48,25,47,35,16,58,5,25,10,5,45,11,35,10,10,13,65,63,62,65,66
3,Casper Tengstedt,66,76,1900000.0,2000.0,56,68,58,61,60,65,62,57,48,65,83,83,77,62,74,65,58,70,66,60,45,28,68,58,58,60,28,28,28,9,10,11,15,12
4,Alidu Seidu,68,74,1800000.0,6000.0,66,35,67,66,42,64,42,31,54,70,69,55,63,69,69,32,73,52,47,41,61,69,52,51,37,71,73,75,72,11,9,11,14,7
5,Sambou Soumano,67,76,2300000.0,6000.0,41,72,69,59,49,73,46,36,42,70,69,69,59,56,61,66,63,55,56,57,32,20,68,54,70,55,21,19,18,5,12,7,11,11
6,Dan Assane Ndoye,69,80,3100000.0,7000.0,65,64,52,67,58,72,58,57,53,70,80,82,74,64,72,70,58,61,64,61,56,30,67,64,60,63,48,48,47,10,14,10,15,12
7,Fotis Ioannidis,70,77,3300000.0,500.0,39,73,70,63,58,68,64,50,53,72,70,68,67,61,62,73,73,71,78,67,50,19,70,55,63,61,13,23,24,6,13,10,5,5
8,Giannis Papanikolaou,67,74,2000000.0,4000.0,55,56,57,67,40,67,63,45,67,69,76,69,72,67,74,57,70,81,73,58,77,68,62,63,46,66,62,63,59,6,15,11,9,10
9,Akinkunmi Ayobami Amoo,66,76,1900000.0,6000.0,54,56,22,60,52,74,62,50,46,72,86,80,88,52,92,60,34,64,66,62,40,25,60,62,44,63,22,28,25,9,13,6,5,13
10,Mario Mitaj,66,79,1900000.0,500.0,67,31,62,68,33,64,46,26,68,63,75,77,66,52,66,35,68,70,63,36,65,56,55,62,31,54,52,66,66,8,13,13,8,12
11,Yaroslav Meykher,63,72,925000.0,3000.0,14,9,11,19,7,8,13,12,20,13,35,30,38,60,43,47,65,25,60,8,20,14,9,35,13,23,12,13,12,65,65,63,59,62
12,Mike Johannes Hendrikus Josephus van Beijnen,64,68,775000.0,3000.0,59,41,63,62,50,65,60,57,56,64,69,68,66,61,51,61,58,61,76,47,62,59,46,41,49,59,56,64,66,15,13,10,12,11
13,Ondřej Lingr,74,79,6500000.0,1000.0,67,73,74,71,68,74,66,66,69,75,79,78,84,70,86,75,79,78,78,74,80,38,80,70,63,74,39,43,42,14,5,11,10,12
14,Sebastien Pineau,60,73,600000.0,500.0,32,65,55,60,65,65,36,43,55,60,61,53,54,58,55,58,60,55,62,66,27,12,58,44,65,48,15,10,11,8,13,7,7,7
15,Theodosis Machairas,68,75,2500000.0,500.0,62,68,32,64,56,72,63,55,59,70,80,80,75,57,70,63,67,67,54,60,48,24,60,60,57,68,19,29,27,11,9,12,8,7
16,Dominik Holec,72,73,2000000.0,600.0,14,9,13,23,9,13,11,10,24,14,36,31,38,63,23,57,31,19,63,8,25,14,4,39,17,36,7,12,14,72,68,76,71,75
17,Tomás Agustín Pozzo,69,77,3100000.0,5000.0,61,60,44,69,55,75,72,58,63,73,79,72,79,64,75,65,48,54,49,61,51,39,66,70,53,76,46,49,43,9,11,12,15,6
18,Filip Kaša,71,71,1600000.0,700.0,27,35,74,67,26,61,44,28,71,65,70,76,59,69,50,54,65,64,75,33,71,73,37,59,35,69,68,71,72,10,9,9,9,7
19,Miroslav Káčer,71,71,2000000.0,750.0,62,59,61,74,55,71,61,63,72,72,65,67,72,71,80,68,61,76,65,70,72,67,67,72,58,71,66,67,66,12,8,12,9,12
20,Filip Souček,71,75,2400000.0,500.0,62,64,68,71,60,67,64,68,73,70,68,73,66,69,76,71,72,76,75,70,84,67,67,68,60,71,65,67,66,12,9,8,8,7
21,Isaac Boehmer,54,68,230000.0,600.0,15,10,13,30,10,14,13,13,27,13,16,19,27,50,35,41,43,28,62,10,27,10,8,27,16,39,8,14,15,55,51,54,54,51
22,Ahmet Gülay,62,70,825000.0,4000.0,61,37,58,61,34,60,42,45,58,62,68,64,64,59,62,48,74,55,53,39,62,60,52,44,47,56,53,60,60,12,14,6,13,8
23,Elias Kristoffersen Hagen,67,75,2300000.0,2000.0,65,56,45,70,40,66,64,54,67,68,67,65,65,64,59,54,61,81,53,57,52,67,60,67,50,62,60,64,60,9,8,5,9,14
24,Scott Fitzgerald Kennedy,68,72,1500000.0,5000.0,26,24,63,61,26,42,24,26,56,50,80,82,47,67,48,42,70,65,77,25,67,68,30,40,33,66,69,71,69,12,11,5,11,9
25,Brahima Diarra,59,75,575000.0,1000.0,49,52,40,57,43,64,55,41,50,62,84,78,82,52,82,59,55,59,57,49,47,23,54,57,44,57,37,29,30,14,7,5,13,9
26,Ivo Grbić,74,78,4500000.0,29000.0,14,9,11,35,8,15,20,13,32,21,31,23,24,69,24,55,58,25,68,7,26,12,9,40,19,30,11,13,12,75,70,73,73,75
27,Yanis Cimignani,70,79,3500000.0,8000.0,68,68,53,68,60,75,62,52,63,72,74,76,70,58,74,70,65,64,64,67,55,48,68,63,59,61,49,60,47,14,6,9,11,10
