,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Tonny Emilio Trindade de Vilhena,76,76,8000000.0,19000.0,76,70,71,78,68,76,75,69,77,78,75,71,75,76,81,81,78,79,76,76,79,75,70,73,52,78,73,72,70,12,8,16,12,12
1,John Stones,83,84,34500000.0,150000.0,62,53,84,84,44,72,52,37,76,83,68,76,66,82,59,55,83,73,78,44,80,83,52,67,52,80,84,85,83,7,15,11,10,8
2,Cristian Galano,65,65,600000.0,2000.0,62,65,52,66,64,64,72,72,60,68,82,81,90,68,89,65,83,85,60,80,49,28,61,63,56,65,20,14,14,8,13,11,5,13
3,Matt Smith,63,63,300000.0,5000.0,40,62,75,53,65,50,50,45,41,63,32,36,31,68,30,71,61,54,91,56,68,21,67,59,62,57,42,32,13,14,14,8,11,9
4,Damián Nicolás Suárez Suárez,77,77,3900000.0,26000.0,78,64,70,73,59,72,74,70,72,74,70,69,70,73,71,83,79,76,69,71,89,76,63,62,67,74,75,76,77,16,9,9,15,7
5,Gabriel Agustín Hauche,74,74,1700000.0,14000.0,69,72,58,70,63,74,70,73,64,76,83,80,82,73,78,73,72,69,70,68,76,21,75,72,74,71,53,47,33,11,11,11,11,11
6,Christoph Kramer,78,78,10000000.0,28000.0,61,48,65,78,58,74,54,58,75,77,52,34,54,79,54,54,51,82,72,43,72,81,72,73,47,79,81,77,72,8,13,9,6,8
7,Nicholas Devlin,66,66,775000.0,2000.0,59,50,54,57,40,62,53,43,59,58,81,85,73,60,67,57,76,85,74,45,83,60,53,50,50,57,58,62,62,10,9,8,11,14
8,Darío Lezcano,75,75,4800000.0,13000.0,66,78,74,68,70,73,68,75,66,73,77,78,80,68,75,77,90,77,81,70,83,54,78,73,79,81,45,47,42,7,13,9,12,9
9,Kerim Frei Koyunlu,68,68,1200000.0,10000.0,58,56,38,66,62,76,70,68,62,71,87,84,88,60,83,66,59,51,41,67,59,46,60,58,67,69,34,30,27,9,12,7,13,7
10,Michael Smith,68,68,625000.0,3000.0,68,44,57,67,35,64,55,43,64,65,69,65,68,58,69,42,77,76,74,49,67,62,55,56,51,65,68,67,64,13,9,16,7,14
11,Raphael Holzhauser,70,70,1600000.0,9000.0,80,70,59,71,72,69,87,82,74,75,42,51,57,67,42,83,50,64,77,72,67,59,72,80,82,82,58,59,44,13,12,8,8,15
12,Mário Rui Silva Duarte,79,79,12500000.0,51000.0,79,42,60,76,57,78,76,72,75,78,84,79,88,76,87,72,90,83,50,73,73,76,64,70,60,71,74,75,75,13,5,9,8,14
13,Vilmos Tamás Orban,82,82,25500000.0,65000.0,39,38,85,71,31,52,28,32,58,58,50,63,48,77,56,37,91,68,85,29,83,82,42,44,41,72,85,85,81,15,12,15,10,6
14,Joel Nathaniel Campbell Samuels,75,75,5500000.0,26000.0,73,74,65,75,68,80,72,69,70,77,75,74,76,70,64,78,75,64,82,72,64,45,74,74,70,74,32,40,42,8,15,14,15,14
15,Todd Kane,69,69,1300000.0,11000.0,71,44,54,64,35,64,68,57,60,65,73,71,69,64,69,64,63,72,63,54,68,64,64,63,50,64,64,65,67,9,13,16,14,6
16,Benjamin Mendy,79,80,19000000.0,105000.0,83,39,65,79,38,77,80,44,69,80,71,76,68,77,64,79,71,71,79,65,75,76,73,76,50,74,74,78,79,7,7,9,15,9
17,Florian Tristan Mariano Thauvin,79,79,17500000.0,56000.0,79,72,70,76,75,79,84,72,74,81,80,76,84,81,72,82,76,81,69,80,56,49,81,76,78,81,51,41,39,8,11,14,10,9
18,Ibou Omar Touray,64,64,575000.0,5000.0,60,48,51,56,45,60,61,58,53,57,82,85,81,56,77,57,88,88,61,50,56,57,54,55,48,59,56,58,56,10,10,10,11,12
19,Mattia Valoti,72,72,2300000.0,33000.0,72,68,48,78,69,74,78,65,76,77,55,55,69,69,76,68,53,69,54,73,58,59,68,73,75,73,50,56,51,6,12,11,8,14
20,Tiago Abiola Delfim Almeida Ilori,67,68,950000.0,5000.0,35,39,67,61,28,54,31,33,59,57,74,79,47,64,52,43,74,64,72,34,72,64,32,43,41,51,65,69,70,7,10,7,11,15
21,Matija Nastasić,74,74,3500000.0,21000.0,50,30,70,68,32,43,72,65,68,63,59,65,64,76,60,44,81,61,79,41,77,75,30,55,52,80,74,74,76,11,16,11,15,13
22,Rob Schoofs,73,73,3000000.0,13000.0,67,61,49,76,62,72,72,74,74,74,69,51,75,70,74,73,58,73,57,73,67,70,72,72,53,74,63,67,61,8,6,13,8,14
23,Carlos Andrés Sánchez Arcosa,76,76,0.0,0.0,69,69,69,70,75,73,71,69,73,76,87,89,81,80,77,76,75,92,61,76,77,70,74,79,65,75,45,60,45,15,8,7,14,8
24,Christian Atsu Twasam,70,70,1500000.0,9000.0,68,63,47,70,58,72,70,58,61,72,80,74,76,62,75,72,65,42,45,66,43,35,70,70,65,64,30,33,32,13,12,12,10,9
25,Sandy Walsh,69,70,1500000.0,7000.0,68,32,65,66,32,62,47,47,62,65,64,65,67,63,69,44,70,81,67,34,72,71,54,56,57,68,69,66,64,11,10,7,12,13
26,Gastón Brugman Duarte,72,72,2000000.0,6000.0,66,63,55,76,61,73,74,70,74,74,76,71,82,74,83,75,53,78,63,72,69,69,67,72,67,75,67,68,65,10,15,10,8,11
27,Stefano Denswil,72,72,2000000.0,23000.0,60,46,72,70,43,63,69,70,71,70,55,59,59,67,56,76,53,69,77,64,77,74,45,64,61,77,73,75,71,11,14,6,9,9
28,Pietro Terracciano,78,78,7000000.0,39000.0,13,11,15,27,16,15,12,12,21,22,40,42,41,68,45,54,55,33,60,11,19,16,12,42,22,63,20,11,19,78,73,72,78,83
29,Onur Bulut,69,69,1300000.0,8000.0,73,58,46,66,51,70,68,67,69,65,76,78,81,65,73,62,61,83,67,56,74,68,67,67,53,55,67,62,60,13,12,12,6,15
30,Amin Younes,75,75,5500000.0,29000.0,63,69,28,76,64,81,73,59,72,81,75,67,88,70,89,73,35,75,52,62,70,42,74,76,58,74,39,43,25,15,11,9,15,15
31,Leonardo Carrilho Baptistão,76,76,7500000.0,28000.0,67,73,73,76,75,76,70,59,63,78,76,79,79,81,75,76,81,78,71,71,51,28,80,75,65,72,36,24,19,8,14,9,6,9
32,Yvon Landry Mvogo Nganoma,76,79,7000000.0,15000.0,13,10,24,24,19,18,14,20,22,27,43,41,58,71,57,57,71,28,74,14,37,13,13,58,20,30,28,18,12,76,73,76,74,78
33,Ezgjan Alioski,74,74,3600000.0,45000.0,75,69,64,73,70,73,72,66,70,73,79,77,78,73,77,80,85,87,66,74,83,66,70,66,72,62,65,69,67,16,12,9,9,14
34,Davide Marsura,67,67,1000000.0,2000.0,60,64,58,64,55,70,64,60,53,68,83,89,89,60,72,64,69,71,71,61,45,32,58,58,63,61,34,26,20,6,10,7,12,7
35,Jacob Murphy,74,74,4500000.0,62000.0,73,65,45,69,50,78,75,67,60,74,79,79,73,70,75,73,50,74,61,68,56,65,71,70,66,68,65,70,55,13,16,13,10,6
36,Isaac Hayden,75,76,6000000.0,61000.0,43,53,67,74,35,71,45,43,69,74,55,54,54,73,60,75,71,74,77,66,80,74,69,70,45,72,75,76,73,9,15,8,8,12
37,Tokelo Anthony Rantie,69,69,1200000.0,10000.0,56,65,57,62,60,70,63,48,51,69,86,86,81,65,88,74,71,75,61,60,62,22,68,63,57,67,22,19,21,10,11,16,15,14
38,Juan Cruz Álvaro Armada,74,74,3700000.0,22000.0,63,34,65,76,30,58,59,31,64,70,76,70,68,75,54,57,69,78,70,39,71,72,35,45,48,54,73,74,72,14,11,7,11,14
39,Luka Milivojević,74,74,3000000.0,39000.0,72,63,72,77,52,61,74,80,75,73,48,46,59,71,61,82,59,52,74,75,82,74,65,64,88,73,74,74,67,13,9,16,6,12
40,Alassane Alexandre Pléa,79,79,17500000.0,38000.0,79,79,73,80,80,77,82,73,78,78,77,69,81,82,79,79,71,77,74,79,67,39,82,82,68,80,29,40,30,11,15,16,12,15
41,Taxiarchis Fountas,75,76,6500000.0,10000.0,63,78,67,68,73,75,72,69,60,72,91,86,91,75,91,75,84,75,57,73,70,56,80,68,60,73,44,40,37,16,14,15,12,9
42,Patrick Bamford,78,78,14500000.0,48000.0,59,79,75,73,69,70,68,59,63,77,75,87,67,79,66,80,68,87,76,69,65,47,83,74,74,75,50,27,20,9,7,11,6,16
43,Thomas Keith Naylor,69,69,975000.0,6000.0,56,56,66,67,51,60,55,52,66,62,64,64,66,64,63,72,73,90,80,68,75,67,55,64,52,63,67,67,66,8,13,9,10,8
44,Kepa Arrizabalaga Revuelta,81,84,25500000.0,86000.0,25,11,18,60,18,15,25,19,60,34,34,33,41,71,39,64,71,37,51,14,18,21,15,61,24,63,19,18,16,80,78,85,78,84
45,Philipp Hofmann,74,74,4200000.0,24000.0,31,77,81,68,66,63,46,39,43,70,46,55,46,73,36,83,53,60,93,63,79,23,78,62,62,73,26,38,30,14,10,15,11,15
46,Roberto Torres Morales,74,74,2600000.0,23000.0,77,72,52,76,63,70,77,81,74,76,69,57,66,75,68,77,63,72,67,70,72,69,78,77,77,75,63,69,65,7,8,15,8,14
47,Sergio Rico González,75,77,4800000.0,46000.0,17,14,11,28,15,15,24,20,26,13,48,46,51,71,43,56,63,36,53,12,25,17,11,53,24,55,16,13,11,75,73,74,73,78
48,Pablo Marí Villar,76,76,6500000.0,63000.0,32,38,81,70,28,49,27,30,65,60,55,65,49,75,33,53,75,58,84,40,77,74,34,37,31,72,75,77,74,6,14,7,13,12
49,Patricio Julián Rodríguez,76,76,6000000.0,1000.0,75,75,40,66,70,85,72,78,65,70,87,87,85,70,82,65,72,65,34,60,26,42,70,75,76,63,16,31,29,14,7,12,8,11
50,Franco Damián Vázquez,76,76,4700000.0,6000.0,73,80,69,78,79,81,80,68,75,82,40,51,67,70,35,76,46,71,78,80,78,69,75,80,67,77,50,59,48,14,15,13,9,7
51,Jesse Lingard,77,77,10500000.0,61000.0,70,74,63,77,76,80,79,64,62,78,77,74,78,78,84,76,65,72,58,79,71,51,80,78,70,76,63,57,49,14,10,8,13,9
52,Adam Webster,76,78,8000000.0,51000.0,50,30,78,74,27,68,27,25,70,72,62,73,62,74,55,37,77,68,77,32,75,76,26,53,24,73,78,77,75,10,8,14,7,12
53,Kenneth Josiah Omeruo,70,71,1500000.0,7000.0,47,22,68,61,27,52,24,23,60,55,60,68,61,70,54,54,90,72,81,31,72,69,34,34,35,70,68,71,69,9,8,16,7,15
54,Modou Barrow,70,70,1600000.0,7000.0,64,64,47,60,61,74,61,55,59,62,93,91,90,65,86,62,52,65,52,61,55,50,71,62,58,68,28,36,34,11,12,13,12,7
55,Yussuf Yurary Poulsen,77,77,11000000.0,53000.0,68,76,86,73,76,77,70,42,53,75,79,78,69,82,54,73,83,86,79,58,83,54,81,71,58,72,53,59,34,6,11,15,14,8
56,Josef Alexander Martínez Mencia,78,78,14000000.0,12000.0,53,81,75,67,73,74,68,57,55,76,83,87,88,77,88,84,89,57,74,66,66,20,83,58,79,75,20,20,15,12,14,14,12,8
57,Lasse Vigen Christensen,66,66,900000.0,5000.0,58,59,46,70,50,63,55,56,67,66,73,72,79,67,70,62,64,76,74,52,67,64,63,65,55,66,64,63,58,15,8,13,15,8
58,Tomas Petar Rogić,75,75,5500000.0,34000.0,61,66,51,78,66,82,76,62,75,81,72,69,72,72,83,75,51,72,81,76,58,59,76,80,56,77,60,61,48,12,11,13,12,11
