,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Tunahan Taşçı,60,70,550000.0,2000.0,56,56,48,55,43,60,54,49,52,61,75,77,67,57,76,62,48,64,47,43,31,23,54,51,59,57,28,29,32,6,12,9,8,10
1,Federico Giraudo,55,61,190000.0,500.0,43,31,41,31,22,56,30,29,25,50,61,61,58,49,56,26,57,58,80,22,56,52,42,32,34,36,48,63,61,9,10,6,13,8
2,Alessandro Cortinovis,64,78,1400000.0,7000.0,59,61,55,74,51,66,57,48,62,70,73,76,66,60,72,68,60,59,66,61,62,56,60,58,60,64,57,53,54,8,13,13,11,11
3,Fidel Castillo Alarcón,63,71,925000.0,1000.0,15,8,11,20,8,9,12,11,17,13,20,25,37,46,36,47,48,27,62,9,20,15,8,26,12,25,8,11,15,63,68,62,66,59
4,Diogo Carraco,52,65,170000.0,600.0,35,26,50,56,32,44,45,39,53,48,57,58,54,48,56,53,63,60,65,32,55,48,32,44,42,46,46,49,48,12,13,12,14,9
5,Jackson Hopkins,52,72,220000.0,500.0,40,32,42,61,36,45,37,34,53,56,60,62,55,55,56,48,58,58,60,34,52,42,60,51,41,47,36,39,41,7,5,8,7,12
6,Hugo Morales,55,65,250000.0,600.0,47,29,42,59,29,35,26,32,50,38,66,56,61,49,67,38,73,69,58,31,42,58,22,30,37,45,55,64,59,10,7,8,15,10
7,Ángel Lezcano,58,73,475000.0,500.0,54,22,49,57,26,50,34,31,47,50,63,55,65,50,70,38,63,61,58,28,50,55,49,43,33,44,60,62,56,11,5,13,12,11
8,César Ayala,58,68,425000.0,500.0,58,45,37,55,41,53,34,33,48,50,68,66,72,54,70,49,56,70,48,42,54,54,54,49,37,40,52,57,53,14,6,11,10,15
9,Ákos Onódi,50,66,110000.0,2000.0,13,5,13,15,6,7,13,10,22,16,31,21,36,31,21,35,33,23,60,8,27,6,7,32,17,22,8,13,11,49,52,47,44,62
10,Arjan Raikhy,56,71,325000.0,3000.0,51,38,58,62,45,53,50,48,59,60,61,62,50,54,62,54,62,52,57,46,62,51,55,56,51,52,52,58,56,6,7,8,10,13
11,Hamza El Kaouakibi,61,67,475000.0,750.0,58,31,58,56,26,58,46,29,43,57,62,66,54,47,55,43,61,59,65,26,55,53,41,39,41,51,59,66,64,10,10,10,10,7
12,Edward Caspers,50,62,110000.0,500.0,44,40,30,54,36,47,43,39,56,50,64,62,69,42,60,43,50,54,42,39,43,43,46,54,38,47,38,42,38,10,8,14,12,8
13,Keysher Fuller,75,75,0.0,0.0,76,27,77,74,21,50,70,31,67,71,65,60,60,69,57,28,61,69,62,23,54,70,42,35,39,69,72,80,79,10,7,15,14,7
14,Nicolò Cambiaghi,67,79,2500000.0,12000.0,58,63,60,68,49,70,57,38,54,70,74,74,72,67,75,70,46,69,54,63,48,33,70,59,56,63,27,38,32,7,12,8,14,14
15,Youstin Salas,65,68,0.0,0.0,45,62,49,73,36,67,30,47,72,56,60,64,55,57,80,51,56,59,50,64,59,59,66,64,44,60,30,65,46,9,12,13,10,8
16,Anthony Contreras,69,80,0.0,0.0,30,73,69,60,64,71,34,50,51,70,64,64,59,69,68,72,63,58,61,74,26,16,66,47,65,62,18,21,20,8,6,14,7,10
17,Daniel Chacón,67,77,0.0,0.0,29,16,67,65,22,31,25,25,57,65,60,64,45,65,58,34,66,62,62,18,65,69,29,29,38,65,70,66,70,5,10,6,8,12
18,Douglas López,65,74,0.0,0.0,38,30,42,67,35,46,38,39,68,56,65,60,51,62,64,48,56,65,66,34,62,66,53,62,43,59,60,64,65,13,10,10,9,12
19,Brandon Aguilera,65,76,0.0,0.0,45,66,36,72,43,64,45,42,71,67,58,65,62,67,87,47,54,50,55,63,48,59,58,69,48,59,38,50,48,5,10,8,9,13
20,Aleksandr Pavlovets,65,70,975000.0,1000.0,36,24,66,53,29,35,28,25,38,56,55,54,63,54,63,34,76,77,83,30,56,66,29,34,38,46,65,64,64,14,7,6,15,8
21,Amadou Doumbouya,57,71,400000.0,950.0,49,51,35,50,44,66,39,37,50,61,80,75,84,38,76,53,69,65,41,38,27,15,49,45,50,45,19,24,21,14,11,10,6,8
22,Kyan Vaesen,64,72,1300000.0,3000.0,63,68,60,56,48,62,55,48,38,67,58,65,61,60,49,62,63,52,78,54,28,32,69,62,68,55,21,18,15,12,15,10,14,12
23,Ján Bernát,65,74,1600000.0,2000.0,68,51,37,74,64,65,73,69,67,68,70,62,58,59,62,71,65,49,52,73,29,31,49,68,56,51,28,42,31,12,7,10,12,12
24,Aidan Edwards,50,62,110000.0,500.0,39,39,33,55,34,48,39,38,52,51,62,59,70,43,68,48,58,59,46,42,50,43,45,51,38,48,39,46,42,5,6,11,11,6
25,Miliano Jonathans,58,76,525000.0,1000.0,57,57,30,60,54,61,59,51,59,61,59,59,61,55,66,56,35,49,37,57,50,21,54,54,49,50,24,16,14,15,10,14,9,5
26,Anass Salah-Eddine,64,79,1300000.0,2000.0,57,27,53,65,28,64,45,39,54,66,75,78,65,59,64,34,61,62,62,31,61,57,58,58,37,63,57,64,62,14,8,15,14,12
27,Fernand Goure,57,66,375000.0,2000.0,38,61,53,59,36,58,35,34,46,60,58,54,55,56,51,53,62,52,63,47,32,17,56,41,61,45,23,26,18,13,11,15,12,14
28,Simone Mazzocchi,69,73,2000000.0,19000.0,37,71,68,60,67,62,62,58,38,73,63,65,72,68,70,73,70,68,64,68,30,24,73,51,62,66,22,20,16,13,10,12,7,10
29,Marius Broholm,53,71,230000.0,500.0,48,46,44,61,40,55,47,44,56,57,62,64,69,43,67,56,66,54,42,44,52,50,46,50,45,53,50,54,55,7,13,5,8,14
30,Daniel Bassi,53,73,250000.0,500.0,48,47,38,51,40,53,45,40,44,53,75,71,74,42,73,50,63,45,32,44,48,44,48,48,40,49,44,46,46,6,11,9,12,13
31,Bartosz Cybulski,54,67,250000.0,850.0,25,56,60,43,51,42,28,23,23,53,50,58,46,49,36,56,68,56,82,41,52,16,55,47,63,48,20,21,22,13,13,11,13,11
32,Juan Pedro Pérez Villas,62,68,600000.0,1000.0,62,30,56,53,36,62,45,41,31,48,68,67,58,60,62,35,64,70,62,41,58,58,58,48,48,46,55,64,62,8,11,8,5,10
33,Luca Wollschläger,61,77,850000.0,3000.0,33,63,64,50,60,58,40,34,33,58,55,55,45,55,37,67,54,55,76,59,66,22,64,46,58,52,20,25,22,6,10,8,11,15
34,Samuel Careaga,66,77,1900000.0,4000.0,49,59,42,72,54,65,60,61,70,66,63,63,61,60,57,63,48,60,54,66,45,64,59,70,55,52,58,57,55,13,10,13,13,12
35,Edoardo Pierozzi,61,72,675000.0,5000.0,51,40,49,55,35,58,46,36,40,61,75,71,67,55,65,41,64,64,56,33,63,58,55,49,45,53,52,58,60,14,11,5,8,5
36,Ilias Koutsoupias,61,69,725000.0,700.0,35,28,57,67,43,61,48,38,63,64,65,67,56,56,63,56,69,71,68,56,66,53,52,58,39,53,52,58,56,7,8,12,11,5
37,Fabian Tait,65,65,700000.0,1000.0,53,53,40,70,58,58,64,62,63,67,70,71,66,67,59,62,51,78,65,51,72,64,63,68,56,65,49,48,37,8,9,11,11,9
38,Giovanni Zaro,64,64,500000.0,950.0,27,31,53,54,29,35,32,33,39,50,54,53,48,62,40,34,67,60,78,22,62,58,27,30,35,44,67,70,65,14,7,13,11,12
39,Simone Davi,61,68,625000.0,550.0,53,32,42,49,37,49,36,37,45,48,66,65,70,62,62,34,58,72,53,31,62,58,42,43,42,49,60,59,62,5,15,5,6,13
40,Daniele Casiraghi,66,66,850000.0,1000.0,67,68,49,68,59,66,64,73,59,71,64,65,62,63,73,68,62,82,70,65,62,25,69,56,67,68,30,40,49,14,10,14,9,8
41,Matteo Rover,63,69,750000.0,850.0,55,59,47,54,65,64,62,58,39,70,70,73,67,62,59,67,57,77,62,62,48,18,63,51,54,64,15,23,19,12,6,11,5,11
42,Raphael Odogwu,62,62,325000.0,850.0,36,63,52,50,61,64,55,42,39,65,64,61,50,57,56,68,57,51,83,58,46,23,60,44,59,53,18,19,12,10,7,11,7,14
43,David Hundertmark,53,58,110000.0,500.0,13,9,10,24,7,12,13,13,27,13,20,25,39,34,44,41,59,27,51,8,22,14,8,29,12,25,6,11,14,58,52,54,48,57
44,Jason Wright,56,57,170000.0,1000.0,44,57,58,48,46,54,37,35,28,52,71,68,59,51,63,55,54,61,49,54,33,21,56,43,61,47,19,18,15,6,12,13,13,15
45,Jack Lynn,54,65,240000.0,1000.0,41,62,53,46,40,44,33,29,36,47,56,53,55,54,55,53,58,57,60,51,30,19,59,49,64,56,19,27,25,11,14,9,13,9
46,Dae Hwan Kim,50,68,110000.0,500.0,42,28,41,33,28,51,31,30,25,39,60,62,50,49,74,28,60,50,41,21,49,55,48,39,38,30,40,48,52,7,9,13,10,6
47,Lorenzo Andreoli,57,65,350000.0,600.0,41,30,58,66,38,47,44,38,55,53,64,66,54,53,67,47,53,55,68,29,56,53,34,39,49,42,48,60,62,11,13,11,6,5
48,Hamza Haoudi,60,68,550000.0,550.0,57,49,33,56,42,69,51,36,46,66,64,71,71,49,74,53,33,54,50,48,33,26,49,59,53,56,24,26,32,14,14,7,9,9
49,Boualem Khoukhi,71,71,0.0,0.0,39,49,74,66,46,48,64,63,64,61,58,65,47,67,57,75,85,77,79,72,68,68,46,50,71,68,72,70,67,9,14,6,14,7
50,Abdullah Al Ahrak,64,68,0.0,0.0,58,50,39,65,55,64,57,51,63,66,67,68,71,60,65,66,41,48,58,68,44,35,63,64,59,61,37,38,42,9,14,12,10,9
51,Ismael Mohammad,67,67,0.0,0.0,67,64,52,64,53,66,64,38,57,64,82,84,77,63,80,62,58,73,50,58,75,57,65,65,48,62,55,62,63,9,13,10,6,5
