,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Mattias Olof Svanberg,76,81,11500000.0,35000.0,68,64,32,79,53,78,66,63,77,79,74,79,77,73,67,73,63,77,68,77,65,71,64,77,57,73,62,69,62,7,6,13,8,12
1,Dayotchanculle Oswald Upamecano,82,87,41500000.0,59000.0,48,39,82,77,27,69,32,28,72,70,74,89,63,78,67,60,87,65,88,40,85,76,47,58,39,71,79,84,84,6,7,8,15,9
2,Ademola Lookman,77,80,14500000.0,39000.0,73,75,48,72,63,83,69,51,55,80,87,83,90,72,85,79,64,69,55,70,62,32,77,72,62,76,27,23,24,12,12,9,15,6
3,Pelenda Joshua Tunga Dasilva,73,78,4600000.0,31000.0,68,68,50,76,57,75,71,52,75,75,75,77,68,73,74,80,52,73,79,77,74,64,69,73,55,75,69,66,65,11,13,8,10,14
4,Konstantinos Tsimikas,77,80,12500000.0,80000.0,80,49,55,72,39,75,75,68,68,75,83,78,78,74,73,69,77,77,71,64,80,73,72,69,54,70,72,75,74,8,12,8,13,10
5,Ismaïla Sarr,77,83,16500000.0,39000.0,68,75,44,69,76,82,78,60,59,79,94,94,78,75,74,82,48,73,71,78,53,17,73,68,63,78,25,16,21,14,13,7,6,9
6,Ghislain Konan,77,79,12000000.0,36000.0,74,45,60,74,58,76,72,32,68,75,77,81,73,76,73,63,70,81,67,51,70,73,71,68,41,74,73,76,72,8,5,5,11,8
7,Morgan Anthony Gibbs-White,75,83,12500000.0,45000.0,67,69,58,75,59,77,67,65,74,75,77,75,81,73,75,74,60,71,66,71,62,58,72,76,58,74,57,57,56,7,7,14,15,11
8,Reginald Jacob Cannon,72,78,3400000.0,9000.0,58,30,62,64,33,69,58,21,61,67,86,89,82,69,75,48,83,88,82,31,79,72,64,56,33,59,68,73,74,6,14,10,6,11
9,김민재 金敏在,79,83,22000000.0,49000.0,35,23,76,73,24,57,36,23,67,66,75,84,65,77,65,51,80,77,88,37,82,78,48,57,30,68,80,82,78,13,7,11,14,11
10,Alan Javier Franco,72,77,3100000.0,6000.0,38,28,75,71,35,67,31,35,60,65,64,55,59,73,65,50,74,80,79,28,72,73,39,55,42,72,71,70,67,6,8,12,7,13
11,Merih Demiral,77,82,14500000.0,35000.0,31,32,75,59,42,57,48,23,59,59,65,80,63,68,63,60,71,68,84,38,85,78,26,38,41,74,78,83,79,15,7,13,6,11
12,Rhian Joel Brewster,69,78,3200000.0,13000.0,50,73,58,61,70,72,47,58,50,69,79,79,77,71,76,71,67,64,62,67,51,15,70,56,61,62,14,18,17,7,12,10,8,5
13,Simon Adingra,71,82,4099999.9999999995,26000.0,55,70,32,63,58,78,48,45,58,73,88,90,86,63,83,63,87,67,45,58,42,25,67,65,53,73,27,26,26,8,13,6,14,10
14,Anass Zaroury,72,81,5500000.0,22000.0,61,67,52,68,58,76,69,52,65,73,85,79,84,69,87,70,72,71,51,63,52,28,68,69,50,67,18,27,22,10,10,11,11,6
15,Memeh Caleb Okoli,72,82,4800000.0,20000.0,30,20,66,65,35,51,36,35,46,53,55,55,56,69,57,54,67,66,88,24,69,75,25,33,42,57,73,73,70,8,9,10,10,14
16,Dário Cassia Luís Essugo,67,82,2200000.0,500.0,46,49,57,66,41,66,47,47,65,67,63,66,74,66,79,58,58,67,75,53,67,68,65,65,52,58,69,64,61,9,9,6,6,8
17,Quentin Merlin,70,84,3700000.0,9000.0,77,49,50,70,67,78,63,71,65,76,72,68,71,61,80,69,62,74,50,66,55,61,71,64,55,66,63,72,67,11,11,12,10,9
18,Maxime Estève,72,82,4800000.0,11000.0,53,26,71,65,26,51,45,29,47,60,61,72,33,68,37,61,64,64,82,24,74,70,28,33,38,70,74,75,71,12,14,14,7,11
19,Jon Karrikaburu,67,82,2400000.0,7000.0,40,70,64,59,48,65,46,38,48,68,69,73,66,62,65,66,61,55,64,61,40,20,72,52,73,59,17,28,24,13,9,9,12,15
20,Raphael Onyedika,73,84,6500000.0,13000.0,51,55,56,73,51,69,56,38,66,71,77,75,67,70,73,57,73,86,75,46,76,74,53,64,48,75,71,70,68,9,5,12,13,11
