,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Stewart Downing,69,69,550000.0,15000.0,76,63,64,73,70,70,79,72,71,74,59,55,71,68,73,74,33,56,61,72,38,48,67,74,68,68,52,58,55,10,12,16,16,9
1,James Philip Milner,77,77,3300000.0,65000.0,82,62,65,80,76,76,81,75,78,79,54,51,62,83,72,82,62,76,70,70,86,78,71,77,89,80,77,79,78,12,9,10,8,6
2,Darren Fletcher,69,69,500000.0,20000.0,73,59,78,71,62,63,70,56,73,72,44,44,53,70,61,75,65,55,67,69,75,69,57,66,62,70,72,72,71,10,16,7,10,9
3,Gerard Piqué Bernabéu,82,82,8000000.0,105000.0,57,65,83,80,57,63,58,43,82,80,48,62,56,78,34,62,73,61,81,51,78,81,66,72,69,86,80,84,82,10,11,14,15,8
4,Yoann Gourcuff,74,74,4900000.0,15000.0,72,62,69,78,69,75,78,76,77,76,50,51,72,72,68,75,52,61,67,72,66,50,70,80,74,76,47,52,43,11,7,5,9,13
5,Jefferson Agustín Farfán Guadalupe,71,71,600000.0,550.0,75,73,72,73,69,72,82,75,70,70,72,70,70,72,62,75,73,30,78,70,73,39,70,70,75,72,17,43,29,15,12,5,12,15
6,Ezequiel Iván Lavezzi,80,80,8000000.0,22000.0,77,77,57,80,77,82,83,78,65,83,81,80,84,81,85,79,78,68,71,78,70,31,82,83,71,78,40,37,34,6,15,11,9,12
7,Samir Handanovič,83,83,4000000.0,42000.0,12,10,10,42,12,18,20,14,40,21,41,47,44,76,36,49,75,36,69,19,25,22,12,41,23,64,25,10,13,79,79,65,90,84
8,Kasper Peter Schmeichel,83,83,4000000.0,31000.0,18,12,16,40,15,12,13,15,49,40,42,49,60,82,47,59,60,34,63,14,35,20,13,59,26,67,14,14,13,81,78,79,81,86
9,Gonzalo Castro Randon,74,74,2000000.0,22000.0,77,64,47,78,66,74,80,69,74,77,53,67,78,74,81,74,73,66,59,74,64,73,74,77,58,78,66,68,66,14,8,13,10,15
10,Luis Antonio Valencia Mosquera,78,78,5000000.0,13000.0,80,59,59,75,64,77,69,66,68,80,76,75,69,80,77,85,71,73,83,66,80,80,65,66,55,82,76,77,75,16,11,10,7,7
11,Daniel Wass,79,79,11000000.0,20000.0,79,74,69,80,69,76,78,84,80,79,71,74,72,78,71,84,67,83,73,79,72,77,76,78,61,77,75,75,74,11,9,10,13,13
12,Iván Marcano Sierra,75,75,1500000.0,9000.0,49,43,78,75,34,52,39,37,68,64,52,49,52,67,56,65,76,60,74,42,78,77,30,48,45,71,81,75,74,8,16,7,14,16
13,Kevin-Prince Boateng,74,74,1700000.0,19000.0,70,71,71,76,77,78,75,71,75,80,53,43,67,72,70,80,75,44,78,75,77,64,76,75,68,81,58,69,65,6,11,15,16,6
14,Javier Hernández Balcázar,79,79,8500000.0,13000.0,64,83,78,66,75,73,67,52,56,78,77,67,74,87,79,75,83,71,68,66,59,26,89,68,68,81,21,31,25,14,12,9,12,11
15,Simon Thorup Kjær,82,82,14500000.0,73000.0,50,55,80,75,37,52,52,66,70,69,55,68,55,78,55,74,77,63,83,41,83,84,31,55,61,70,86,84,78,6,10,13,10,15
16,Arturo Erasmo Vidal Pardo,81,81,12000000.0,105000.0,76,76,81,81,78,75,76,68,78,83,66,64,80,79,77,84,81,78,77,81,87,80,78,79,81,77,77,82,80,4,2,4,2,4
17,Telmo Emanuel Gomes Arcanjo,61,69,725000.0,1000.0,53,51,43,63,50,65,51,51,63,65,68,69,60,60,62,59,56,34,61,39,44,35,49,65,60,63,40,36,42,7,10,6,15,7
18,Sinaly Diomandé,73,81,6500000.0,28000.0,49,39,75,71,34,57,52,53,67,64,59,70,57,70,57,68,91,65,78,47,76,73,39,59,45,73,72,73,67,13,7,12,10,8
19,Josip Juranović,75,76,6000000.0,42000.0,76,57,57,73,57,73,70,67,68,72,85,87,82,71,82,78,59,82,61,62,72,67,69,74,80,72,71,75,68,12,9,10,15,11
20,Chrislain Iris Aurel Matsima,69,81,3200000.0,13000.0,31,29,75,64,24,54,31,23,51,60,46,62,39,64,33,54,73,51,81,24,69,66,41,44,43,70,69,69,64,12,8,8,6,11
21,Tote António Gomes,70,77,3000000.0,29000.0,59,42,60,64,42,58,48,48,63,62,76,79,66,72,61,55,67,62,78,49,72,71,56,60,45,67,70,70,71,11,6,12,5,10
22,Harrison Ashby,62,74,925000.0,7000.0,60,35,50,55,30,56,59,50,40,56,77,78,64,61,67,52,66,71,59,47,59,56,47,40,39,51,54,57,55,6,11,7,14,13
23,Haydon Roberts,63,73,975000.0,8000.0,60,42,56,62,48,66,54,49,60,64,74,71,70,58,72,52,83,68,70,48,56,62,55,59,51,63,63,62,61,14,14,12,13,12
24,Matteo Lovato,73,82,6500000.0,17000.0,40,24,68,66,31,59,38,29,54,62,67,73,56,74,49,40,74,62,79,30,67,74,30,48,45,64,78,77,73,12,10,6,6,13
25,Iván Azón Monzón,69,81,3300000.0,4000.0,35,72,75,68,64,64,36,44,46,65,65,69,53,59,74,68,74,83,87,62,72,32,67,56,66,58,34,35,28,6,8,14,13,12
26,Florent Da Silva,64,79,1400000.0,7000.0,52,52,47,73,48,67,61,68,69,66,64,67,76,60,77,59,55,59,60,54,48,48,52,71,48,64,51,50,49,10,11,5,7,14
