,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Iván Castillo Jiménez,61,72,725000.0,1000.0,53,41,61,68,45,60,42,47,66,62,66,69,59,58,71,66,60,75,56,42,67,50,61,58,54,54,51,60,56,7,7,9,13,6
1,Luis Melquiades García Escate,60,71,475000.0,500.0,13,7,11,17,7,7,11,15,25,18,33,50,35,55,33,43,61,26,60,9,18,15,5,51,16,33,6,13,15,60,60,57,58,60
2,Andy Jhans Huamán Grandez,59,70,475000.0,500.0,47,55,45,61,38,58,33,35,55,61,61,62,57,57,64,55,62,55,40,51,61,45,62,58,62,58,33,35,40,6,11,11,5,14
3,Gianfranco Castellanos Conde,63,63,160000.0,500.0,13,8,11,17,9,11,13,15,30,15,33,30,26,61,35,45,58,33,58,6,18,8,8,59,15,25,7,11,13,61,63,60,61,62
4,Piero Stéfano Sabroso Vásquez,61,70,750000.0,500.0,33,70,68,45,50,55,36,33,35,61,63,62,58,55,55,66,61,67,69,65,55,19,52,49,68,55,11,20,20,8,7,9,14,14
5,Paulo Sergio Gallardo Olmos,62,70,875000.0,500.0,50,67,60,63,63,67,48,53,60,60,67,65,58,50,66,65,55,65,60,61,33,20,62,48,66,45,16,16,20,11,7,9,7,12
6,Freddy Florencio Castro De La Cruz,60,72,600000.0,500.0,52,58,38,60,55,65,63,49,59,60,71,71,66,49,65,67,55,61,50,58,33,35,55,57,62,55,33,35,33,13,11,15,9,14
7,Flavio Leonardo Gómez Zevallos,64,67,800000.0,500.0,67,60,44,59,55,66,63,58,65,65,77,77,65,55,65,70,55,70,44,55,30,20,61,61,67,45,33,50,33,11,13,7,12,9
8,Jorginho Andersson Sernaqué Bustos,63,64,550000.0,500.0,53,61,33,70,49,60,59,59,69,65,65,65,60,60,75,53,60,55,60,62,49,61,55,58,66,60,33,61,52,12,10,11,11,10
9,Augusto Leonel Solís Ramírez,62,66,525000.0,500.0,55,55,50,63,35,62,61,55,58,61,60,60,55,50,61,51,58,62,60,51,62,58,38,61,60,62,62,66,63,14,9,8,13,7
10,Roger Bismarck Arias Briones,63,72,1000000.0,500.0,60,45,55,60,30,68,36,45,55,57,75,75,60,48,69,41,58,70,55,40,60,56,30,65,50,44,60,61,60,13,6,12,6,6
11,Kieran Coates,56,72,350000.0,2000.0,47,23,60,35,23,57,28,28,35,46,71,67,58,54,83,22,57,62,34,24,52,54,43,32,35,38,52,62,55,8,11,7,15,11
12,Tom Rapnouil Zarandona,59,70,475000.0,2000.0,59,38,51,63,32,65,55,37,57,66,55,54,56,53,54,61,59,34,63,31,57,57,54,50,47,48,59,59,58,10,6,5,6,10
13,Jeremy Rafanello,54,61,220000.0,1000.0,51,56,54,43,39,56,39,37,39,57,61,65,60,48,58,51,59,58,59,55,36,23,52,48,58,48,29,26,21,12,8,14,11,8
