,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Rodrigo Sebastián Aguirre Soto,69,70,1700000.0,8000.0,52,74,71,58,66,67,49,69,48,66,77,76,67,57,55,72,74,51,74,69,57,16,70,50,70,51,18,15,23,12,6,8,7,6
1,Tyronne Ebuehi,70,71,1700000.0,6000.0,60,37,54,64,30,66,41,33,52,64,83,90,71,65,62,53,89,78,69,30,71,64,53,41,47,63,65,67,69,8,16,16,11,14
2,Robin Zentner,76,78,7000000.0,20000.0,17,14,18,30,15,11,14,16,27,16,65,65,30,74,45,44,60,27,81,13,38,18,10,22,25,32,21,17,13,77,73,59,71,81
3,Joan Jordán Moreno,80,80,22500000.0,33000.0,70,74,47,85,59,77,83,81,84,81,55,62,66,77,57,80,53,79,75,77,80,73,72,83,69,77,67,77,59,13,12,13,12,9
4,Maximilian Reinthaler,64,66,625000.0,2000.0,46,35,65,60,43,53,50,38,58,57,66,65,53,62,34,56,63,66,83,48,65,58,44,51,44,62,65,64,60,8,7,9,10,16
5,Adam Buksa,74,76,5500000.0,28000.0,47,76,77,67,68,72,54,46,43,71,67,66,62,77,49,76,84,73,79,70,68,24,78,63,67,74,31,23,21,7,13,10,6,14
6,Bingourou Kamara,70,75,1900000.0,9000.0,12,12,20,15,15,19,13,16,15,21,37,41,28,65,42,47,79,32,77,19,17,20,11,26,22,51,8,15,14,72,69,63,70,70
7,Furkan Soyalp,68,69,1400000.0,8000.0,63,59,50,74,60,72,66,50,70,71,71,70,72,59,68,68,62,69,65,64,55,55,66,69,51,62,58,53,46,8,7,13,7,16
8,Mehmet Zeki Çelik,76,79,9000000.0,45000.0,72,57,65,72,55,70,72,44,67,74,75,78,68,72,66,63,67,84,77,62,74,74,70,68,46,74,73,74,74,13,14,9,10,7
9,Kamil Wojtkowski,63,68,750000.0,2000.0,56,59,42,62,52,61,59,42,64,63,83,73,81,49,88,58,78,62,54,62,64,32,57,65,54,61,29,46,48,10,10,9,12,7
10,Tomasz Loska,63,67,525000.0,1000.0,19,19,16,28,20,17,11,21,28,24,36,38,35,57,48,44,70,23,62,17,17,22,11,38,27,52,21,16,13,65,60,59,61,67
11,Jorge Agustín Rodríguez,75,78,6500000.0,12000.0,50,60,74,73,47,66,33,40,73,75,55,65,57,76,50,66,82,80,81,64,69,77,64,67,37,66,71,76,69,7,12,15,15,6
12,Vanja Milinković-Savić,74,78,4600000.0,24000.0,18,20,12,31,16,15,55,59,30,18,41,45,38,63,38,59,58,33,73,45,34,21,12,58,24,65,11,15,19,74,71,78,74,75
13,Amahl Pellegrino,73,73,2400000.0,6000.0,70,71,60,67,73,71,74,68,63,72,84,85,83,70,40,75,73,80,50,73,44,39,72,69,67,74,34,33,40,10,16,10,11,8
14,Bonke Innocent,69,72,1600000.0,8000.0,43,41,50,65,38,65,47,35,67,67,78,69,74,63,79,47,81,74,86,43,91,67,42,51,47,68,62,70,64,8,11,15,6,14
15,Gianluca Gaudino,66,70,1200000.0,2000.0,53,47,39,76,51,68,51,69,71,73,65,61,80,62,81,71,46,57,40,69,31,52,52,72,60,68,53,44,35,11,11,9,11,13
16,Jean-Luc Mamadou Diarra Dompé,73,73,3300000.0,14000.0,81,65,36,66,73,77,81,75,63,73,81,72,84,66,87,80,81,63,50,76,42,39,70,72,57,73,31,44,42,11,7,9,11,12
17,Mason Holgate,75,78,6500000.0,31000.0,67,37,75,76,40,67,53,35,76,70,68,74,67,72,64,55,76,73,75,42,81,76,52,63,40,70,74,77,75,13,12,9,8,16
18,Jorge Sáenz de Miera Colmeiro,67,72,1300000.0,9000.0,42,35,69,60,46,57,32,49,59,62,54,68,55,64,60,52,82,77,76,41,64,65,47,56,45,71,68,65,67,7,14,7,8,11
19,Alex Meret,79,82,18000000.0,39000.0,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,10,21,12,79,75,70,79,82
20,José Raúl Gutiérrez Parejo,72,77,3400000.0,14000.0,58,67,60,75,58,66,66,64,73,72,67,65,66,76,74,76,58,87,79,64,70,71,65,72,53,69,64,69,64,8,15,12,11,11
21,Khaled Narey,74,74,4500000.0,1000.0,74,70,58,73,44,75,61,49,60,75,86,79,78,72,75,76,78,79,71,64,67,58,72,64,50,70,61,65,65,14,12,12,15,12
22,Mads Døhr Thychosen,69,73,1700000.0,11000.0,63,50,68,68,52,65,60,50,60,67,76,78,78,66,78,62,81,79,76,50,70,66,58,56,40,64,67,70,68,10,11,10,11,15
23,Nadiem Amiri,76,79,10000000.0,42000.0,78,68,37,77,66,83,80,71,77,81,76,60,82,75,73,81,73,78,65,76,57,63,70,76,65,72,56,44,34,12,12,14,12,10
24,José Luis Moreno Peña,63,72,525000.0,650.0,30,26,62,53,29,35,26,24,37,50,55,53,43,58,49,34,50,62,84,21,68,60,23,30,34,53,62,63,58,11,12,15,10,10
25,Dominic Solanke,75,79,8000000.0,40000.0,54,76,74,72,74,75,56,47,59,75,64,77,64,74,67,75,77,87,79,69,65,22,75,71,72,73,21,25,22,9,15,14,9,10
26,Marlon Frey,63,66,625000.0,2000.0,50,41,63,66,43,63,48,47,63,64,65,55,67,65,70,58,78,74,70,59,68,63,53,58,52,60,61,65,64,10,13,14,7,12
27,Karlan Ahearne-Grant,73,76,4200000.0,27000.0,66,74,62,66,65,73,63,63,43,72,85,87,73,71,63,75,72,76,71,72,35,29,74,67,75,63,40,23,24,11,10,13,15,14
28,Jean-Kévin Augustin,65,70,1100000.0,5000.0,65,65,56,66,69,67,52,42,48,68,65,63,68,60,70,71,62,40,58,65,47,22,73,61,67,62,36,24,17,14,6,8,12,6
29,Bruce Kamau,62,63,475000.0,2000.0,55,55,44,55,55,61,47,36,48,58,91,88,91,51,62,56,65,67,44,46,35,54,58,49,52,53,52,57,54,7,11,6,12,8
30,Sultan Ahmed Mohammed Mandash,63,63,500000.0,5000.0,55,54,42,54,53,65,56,39,48,61,81,80,82,60,74,62,57,69,56,52,40,12,61,57,62,56,26,25,22,7,13,14,7,10
31,Deklan Terrence Wynne,62,63,0.0,0.0,64,32,56,57,31,57,51,50,54,60,72,67,61,59,73,45,71,57,67,33,67,59,53,43,41,53,58,58,59,12,7,13,9,9
32,Moses Odjer,65,74,825000.0,850.0,36,45,48,62,36,65,35,34,60,64,85,80,78,66,89,75,75,90,63,66,72,70,65,55,40,57,65,63,66,10,12,8,14,10
33,Raúl Manolo Gudiño Vega,74,77,4200000.0,6000.0,21,17,15,24,14,21,20,18,22,23,45,49,31,71,39,47,51,40,74,12,34,21,14,51,11,47,19,14,19,73,76,62,70,76
34,Uche Henry Agbo,68,73,1100000.0,5000.0,48,48,63,64,62,63,47,49,66,64,57,62,60,67,58,77,63,73,72,62,80,70,54,60,39,70,70,65,64,10,8,8,10,13
35,Uğurcan Çakır,80,82,20000000.0,33000.0,15,13,14,32,20,14,18,20,27,24,53,56,49,78,58,54,81,40,67,19,27,25,14,60,23,60,17,18,16,80,77,72,81,82
36,Scott Cameron McMann,65,68,875000.0,2000.0,64,33,58,61,36,63,42,43,53,59,67,67,62,61,66,40,59,80,65,36,68,60,49,49,37,54,62,62,62,9,14,15,10,14
37,Greg John Taylor,73,78,4300000.0,31000.0,71,43,53,73,43,69,66,58,66,71,70,74,78,66,81,60,71,81,65,49,71,70,55,70,59,72,70,73,68,9,14,13,12,9
38,Jonathan Sebastián Galván,70,70,1300000.0,7000.0,60,52,73,72,45,57,48,44,74,65,60,67,64,72,68,76,87,83,82,46,78,67,49,58,49,59,63,67,64,7,8,7,13,11
39,Matthew Pyzdrowski,64,64,375000.0,2000.0,15,13,16,24,13,16,17,14,20,18,42,41,37,61,43,20,54,42,75,20,16,25,11,33,23,23,19,17,16,68,54,53,60,73
40,Axel Sjöberg,66,67,800000.0,2000.0,26,24,71,65,26,39,22,29,55,59,37,36,38,66,30,32,62,52,88,20,71,65,29,26,38,63,65,64,57,13,14,11,9,12
41,Lucas Simon Pierre Tousart,75,80,7500000.0,24000.0,56,42,73,73,43,65,39,45,71,68,52,72,59,71,66,73,80,83,82,62,82,78,57,60,48,68,75,77,74,11,15,16,10,15
42,Almamy Touré,74,76,4600000.0,22000.0,72,62,72,68,30,74,70,35,65,73,69,89,65,69,66,70,77,69,77,48,67,74,67,65,40,68,73,76,73,11,15,7,7,12
43,Yeray Álvarez López,80,82,22500000.0,31000.0,49,42,75,78,55,57,58,51,70,73,61,68,55,81,73,69,89,68,77,43,83,86,39,50,61,78,83,81,80,12,9,8,12,11
44,Dženis Burnić,68,72,1700000.0,9000.0,60,45,49,73,47,68,46,39,68,73,77,74,76,69,74,58,40,76,63,40,64,64,53,69,55,60,66,67,65,10,11,10,9,11
45,Joshua Jon Cullen,75,78,6500000.0,36000.0,73,48,60,77,48,68,63,55,75,73,71,65,72,74,78,68,70,85,65,63,71,75,59,69,58,74,73,74,72,9,12,15,11,9
46,Julien Laporte,74,75,4000000.0,17000.0,27,22,76,66,33,40,28,25,55,63,45,44,41,67,53,41,86,80,85,27,73,72,29,29,39,55,77,75,72,14,6,15,15,14
47,Florian Grillitsch,78,80,15500000.0,17000.0,68,58,64,84,53,78,47,68,85,81,61,69,67,81,65,65,48,70,72,60,50,81,70,81,50,81,76,75,69,13,12,7,14,7
48,Mërgim Vojvoda,72,72,2500000.0,28000.0,78,44,62,74,50,73,68,58,71,72,72,74,71,74,58,69,65,74,70,62,70,68,70,70,35,68,66,69,72,8,12,10,10,8
49,Connor Patrick Ronan,67,72,1500000.0,19000.0,62,66,38,72,55,68,70,73,68,71,68,65,76,53,85,69,52,72,34,64,40,55,58,70,60,65,52,60,56,14,11,16,11,9
50,Daniel Lønne Iversen,73,78,3700000.0,33000.0,17,14,16,42,20,11,16,11,53,16,43,47,42,68,48,56,62,44,68,15,19,20,14,57,21,47,14,18,13,73,72,75,71,75
51,Leonardo Ezequiel Godoy,75,76,6000000.0,12000.0,69,57,61,70,45,71,50,35,65,70,82,90,79,71,77,59,61,88,75,57,80,71,73,69,41,72,68,72,68,13,8,9,8,8
52,Mads Juel Andersen,69,72,1700000.0,6000.0,35,32,69,61,33,43,34,28,56,58,52,42,44,67,51,45,62,72,80,30,80,71,30,25,37,53,68,69,68,15,13,14,9,15
53,Marvin Ajani,63,63,475000.0,2000.0,54,52,56,58,44,60,58,47,50,59,87,94,67,61,64,62,63,80,77,54,71,49,59,52,48,58,51,55,54,15,16,9,14,6
54,Lukas Maria Görtler,73,73,3000000.0,11000.0,74,63,64,74,62,66,67,48,79,72,65,68,70,72,68,67,78,91,75,63,74,60,70,81,64,67,52,55,51,11,15,14,13,14
55,Francisco Oliveira Geraldes,70,71,1800000.0,5000.0,68,60,47,72,65,75,72,70,69,75,74,72,76,70,75,64,56,80,46,63,65,62,67,71,65,71,56,57,55,10,14,9,7,14
56,Viktor Kovalenko,71,73,2300000.0,27000.0,71,68,59,74,76,73,75,67,68,75,76,69,74,68,76,68,64,80,72,73,57,59,73,71,68,70,55,59,55,15,12,6,9,11
57,ファン ウェルメスケルケン 際,66,66,775000.0,3000.0,62,36,45,66,30,66,64,34,66,64,76,73,78,65,77,42,58,72,62,34,61,61,56,62,42,62,63,61,62,13,11,8,10,10
58,Bruno Amílcar Valdez Rojas,74,75,4000000.0,36000.0,55,32,83,66,39,47,28,31,63,64,53,59,47,68,55,44,92,82,82,30,70,75,51,47,64,65,71,74,72,7,15,8,15,14
