,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Federico San Emeterio Díaz,72,75,3100000.0,19000.0,55,67,65,73,56,65,54,56,70,72,59,55,55,73,81,68,70,79,74,70,80,76,72,74,59,68,68,76,66,11,9,7,6,13
1,Erik Marxen,69,69,950000.0,6000.0,61,43,68,66,50,60,65,62,66,66,52,55,54,67,63,65,80,70,77,60,75,67,50,50,55,63,70,68,68,9,7,11,12,11
2,Greg Alexander James Stewart,68,68,975000.0,2000.0,66,69,58,67,49,69,60,67,61,68,69,74,76,60,73,65,69,52,62,67,55,13,69,69,64,63,45,21,18,12,10,13,9,9
3,David Sauerland,62,70,450000.0,1000.0,63,52,45,65,50,64,60,52,55,63,69,66,77,54,76,53,65,70,42,47,39,49,52,55,55,53,50,48,51,11,9,14,6,12
4,Franco Acosta Machado,65,71,750000.0,7000.0,53,66,58,64,56,63,61,46,38,71,73,67,65,68,71,50,71,38,40,54,31,44,75,58,66,59,42,43,15,13,7,11,15,7
5,Omar Andrés Rodríguez Martínez,69,70,1600000.0,8000.0,59,66,44,72,55,76,58,61,68,65,70,72,69,58,69,58,64,62,69,65,45,48,67,71,59,56,33,50,46,8,8,13,16,13
6,Sandi Lovrič,72,79,4700000.0,11000.0,66,66,55,75,47,71,68,65,73,73,57,50,63,71,65,64,58,76,66,64,63,65,70,73,48,68,58,66,61,11,10,12,13,7
7,Aaron Leya Iseka,66,69,1200000.0,4000.0,65,65,64,59,60,66,63,49,51,64,85,80,67,59,69,67,87,65,74,63,59,26,64,58,68,66,16,25,24,14,15,9,12,15
8,Håkan Gustaf Nilsson,67,71,1400000.0,6000.0,35,69,71,58,62,61,47,38,46,62,67,77,44,64,48,67,60,69,80,57,61,21,67,53,68,60,24,27,22,6,7,8,16,14
9,Kylian Hazard,68,69,1400000.0,6000.0,68,54,39,65,60,73,71,67,64,69,82,73,90,63,82,61,73,55,68,66,53,28,64,63,56,71,17,34,32,12,15,7,6,9
10,Boris Babić,64,69,900000.0,3000.0,46,63,64,52,55,62,56,34,36,62,80,80,74,65,78,63,79,60,66,53,69,13,66,63,58,60,35,18,21,9,14,11,8,16
11,Mateusz Szwoch,67,67,1000000.0,3000.0,70,64,53,67,53,65,65,62,66,66,71,68,75,66,88,68,63,83,56,60,67,53,65,70,65,70,56,56,48,9,11,13,7,9
