,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Marcel Holzmann,65,65,625000.0,2000.0,66,55,47,59,58,58,64,62,52,58,69,69,69,60,68,62,70,69,60,46,65,61,60,56,36,57,58,62,62,14,5,6,8,14
1,Andi Avdi Zeqiri,68,76,2700000.0,21000.0,63,68,67,64,58,73,62,48,41,72,73,54,67,67,66,71,70,69,72,67,49,18,67,60,66,59,22,12,18,15,13,14,14,13
2,Brandon Alexander Mason,62,63,450000.0,2000.0,58,37,48,60,34,59,44,48,54,59,80,79,78,56,80,44,77,53,53,38,65,59,57,55,43,61,60,60,60,13,7,6,6,15
3,Joseph Attamah,68,68,1100000.0,7000.0,33,27,61,69,59,60,36,46,67,61,67,64,63,66,64,69,85,69,81,63,64,67,32,58,42,64,66,73,67,6,6,13,9,12
4,José Luis Rodríguez Francis,68,74,1900000.0,4000.0,63,69,31,61,58,77,71,58,58,72,84,81,85,56,72,71,70,68,77,68,45,22,57,49,49,56,21,36,32,11,9,8,11,9
5,Jair Amador Silos,72,72,1500000.0,8000.0,33,22,80,65,29,32,34,37,56,60,60,70,51,59,56,41,87,80,91,27,67,71,32,34,41,60,66,73,69,10,7,9,11,12
6,Gustavo Hamer,74,79,6000000.0,20000.0,74,65,66,74,66,68,73,73,77,73,71,68,77,73,86,76,80,82,70,74,87,74,67,75,60,72,71,71,68,12,7,7,9,10
7,Salvador Sánchez Ponce,74,74,3500000.0,18000.0,74,65,43,73,64,73,72,70,71,73,81,86,77,67,83,68,58,63,34,59,53,39,69,72,63,66,36,39,41,10,12,7,9,6
8,Konstantinos Laifis,72,72,2000000.0,12000.0,61,46,72,68,64,68,64,60,71,70,62,66,64,73,63,71,75,77,74,68,69,73,58,57,58,71,71,72,70,15,8,13,13,10
9,Raúl Navarro del Río,68,68,1100000.0,3000.0,65,55,60,72,47,62,48,44,66,66,66,65,71,64,77,64,64,76,59,51,74,64,61,62,56,63,61,66,64,8,7,9,8,11
10,Luan Peres Petroni,76,76,7000000.0,51000.0,68,38,71,74,33,66,52,37,74,74,66,71,62,73,63,47,78,67,80,23,72,75,48,52,56,64,79,76,80,7,9,7,13,5
11,Nathan Baxter,69,74,1700000.0,23000.0,14,11,13,30,10,14,12,14,31,31,37,46,28,58,31,50,60,31,52,12,25,12,7,46,11,42,12,13,12,70,68,66,71,70
12,Harvey William St Clair,61,67,525000.0,900.0,58,58,32,65,48,62,56,51,62,60,66,70,70,51,62,56,51,34,33,51,52,36,62,60,52,55,29,29,28,8,8,10,5,10
13,Yoane Wissa,75,76,6500000.0,44000.0,71,76,58,65,70,77,56,53,60,76,85,87,82,70,73,75,76,71,68,72,61,31,75,68,71,73,25,23,18,14,7,6,8,15
14,Antonio Martínez López,75,80,8500000.0,14000.0,46,78,73,69,75,73,56,45,53,75,69,69,67,76,56,80,80,73,82,69,69,23,77,64,64,65,20,14,23,11,11,12,7,9
15,Jacob Vandsø Rasmussen,74,77,5000000.0,35000.0,59,33,79,71,44,59,34,31,64,64,52,64,62,71,67,51,80,73,84,38,77,73,25,44,33,68,74,73,72,9,11,12,13,8
16,Komnen Andrić,69,70,1600000.0,10000.0,38,72,71,64,51,64,50,41,39,74,65,63,66,62,44,67,76,69,77,61,51,21,73,63,78,70,27,26,21,5,7,10,7,11
17,Maxim Leitsch,74,79,6000000.0,19000.0,59,29,71,69,30,57,44,35,61,54,84,81,61,74,61,56,68,69,74,35,67,76,44,40,39,69,75,78,77,12,14,14,7,12
18,Sven Tobias Müller,65,69,775000.0,2000.0,13,8,12,30,8,12,10,10,31,13,16,27,25,49,27,44,38,20,66,8,26,9,7,41,11,35,11,13,10,66,67,59,65,68
19,Ivan Oblyakov,75,80,8500000.0,34000.0,77,66,58,76,53,78,73,71,76,79,74,75,78,70,80,73,64,80,61,73,66,68,71,76,58,72,63,65,60,6,14,5,7,12
20,Daniel Arzani,65,67,925000.0,1000.0,63,62,23,62,51,70,66,40,58,66,80,76,77,55,76,58,31,55,33,56,35,23,57,60,64,56,34,33,35,8,8,14,10,14
21,Kwadwo Duah,68,70,1500000.0,6000.0,57,69,57,62,67,67,66,43,59,64,87,92,75,58,60,75,75,81,76,68,59,23,66,61,55,62,43,30,27,11,9,11,13,11
22,Samuel Kwame Owusu,69,69,1500000.0,10000.0,60,55,50,60,73,76,66,58,57,68,92,93,83,64,91,74,42,71,50,60,40,44,66,56,64,62,27,34,33,10,13,11,6,13
23,Jean Thierry Lazare Amani,71,75,2700000.0,10000.0,61,62,45,73,53,78,66,58,65,76,81,73,88,71,84,73,85,83,61,72,78,61,64,66,40,68,63,70,63,7,8,8,9,11
24,Qazim Laçi,69,73,1700000.0,8000.0,69,65,63,71,61,70,67,65,65,69,76,69,83,66,68,69,74,79,70,72,72,66,63,66,56,69,68,66,60,8,11,12,9,9
25,Otar Kakabadze,66,67,900000.0,3000.0,63,41,56,62,43,63,67,52,63,60,79,79,77,60,63,61,60,73,72,53,70,55,63,60,49,56,62,63,59,8,10,14,10,13
26,Luke Gerald Michael Thomas,63,67,700000.0,3000.0,61,54,45,61,38,64,58,59,47,62,82,83,84,61,86,50,69,62,37,55,70,33,61,62,54,59,47,29,22,5,14,12,7,8
27,Calum Ross MacDonald,64,65,675000.0,3000.0,56,29,49,56,24,56,55,52,48,55,77,69,72,59,65,45,86,82,61,30,48,58,55,54,36,56,60,61,60,8,6,12,9,9
28,Sebastián Jurado Roca,66,72,1100000.0,10000.0,10,7,10,38,7,14,10,13,40,10,54,46,56,55,48,52,62,35,48,5,27,10,6,25,11,36,19,10,10,72,59,69,64,70
29,José Joaquín Esquivel Martínez,72,77,3300000.0,7000.0,59,42,68,72,33,69,62,58,71,72,76,72,69,72,67,70,74,83,75,63,69,71,63,71,44,76,71,69,64,9,6,8,11,8
30,Mattia Finotto,65,65,725000.0,1000.0,53,64,65,52,65,64,49,48,48,63,81,80,70,68,71,60,69,78,66,56,57,29,64,65,66,62,36,30,27,10,11,10,10,14
31,Jerdy Schouten,75,78,6500000.0,25000.0,56,52,63,75,52,74,56,33,76,76,63,61,66,75,70,64,74,77,63,58,69,77,62,68,57,73,76,74,70,11,7,6,5,14
32,Carlos Acevedo López,77,81,11500000.0,16000.0,10,9,11,25,6,11,14,13,20,19,51,51,60,72,54,52,83,40,45,9,16,14,6,40,17,55,26,11,12,81,72,69,76,81
33,Sören-Kurt Reddemann,63,67,600000.0,1000.0,49,29,68,59,31,45,29,27,42,54,65,75,51,63,42,44,47,73,77,21,58,62,27,29,41,46,64,61,60,10,12,15,9,7
