,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,César Tárrega Requeni,63,77,1100000.0,4000.0,37,31,72,61,30,36,31,29,59,63,55,61,57,58,60,60,72,58,59,44,62,66,31,51,48,50,63,60,58,14,11,11,7,5
1,Franco Martínez,59,71,500000.0,500.0,52,31,46,50,34,54,38,33,44,50,67,68,53,52,61,46,60,66,59,27,57,53,41,38,39,45,51,61,64,14,9,13,15,6
2,Nazareno Funez,60,72,600000.0,2000.0,40,64,62,54,47,58,41,38,35,63,52,54,59,60,50,60,72,54,73,50,28,20,59,50,53,52,16,15,14,14,7,13,8,14
3,Eric Monjonell Torras,63,71,975000.0,3000.0,33,28,65,62,34,47,37,31,55,55,53,55,55,61,52,48,79,62,67,26,57,60,33,44,48,54,64,63,62,8,7,10,11,6
4,Biel Farrés del Castillo,62,74,900000.0,3000.0,36,28,62,61,34,50,32,36,54,55,62,59,55,59,58,48,71,62,62,25,56,62,33,42,48,51,63,64,61,7,12,6,12,10
5,Suleiman Camara Sanneh,62,73,900000.0,1000.0,59,58,56,58,57,61,52,46,57,59,80,76,76,56,66,65,55,61,58,54,44,26,61,53,56,55,30,30,26,12,8,8,14,14
6,Dawda Camara,64,77,1400000.0,4000.0,53,62,74,55,57,58,47,39,44,60,75,74,67,58,66,66,67,66,75,58,58,27,62,51,65,55,28,22,22,14,12,15,6,14
7,Willy Kumado,53,70,230000.0,500.0,43,21,35,44,27,50,32,26,23,54,77,79,75,45,75,29,66,63,53,29,55,45,47,39,30,40,42,48,46,11,10,11,14,12
8,Yannick Agnero,50,69,120000.0,750.0,29,56,40,43,45,55,42,33,34,53,72,70,60,45,76,46,51,52,44,39,32,18,47,48,42,49,12,16,17,6,13,8,11,6
9,Romeo Amane,59,76,575000.0,700.0,40,40,44,64,31,62,33,37,60,63,71,63,81,58,83,51,44,75,48,36,58,51,56,55,40,61,44,49,42,11,9,11,10,15
10,Luis Garro,66,68,975000.0,500.0,62,58,62,60,45,60,61,55,55,63,72,72,70,62,65,58,63,65,59,55,48,65,60,52,62,58,64,63,61,11,15,14,7,13
11,Zico Buurmeester,62,75,950000.0,2000.0,48,58,53,68,40,61,46,39,65,62,66,68,72,62,70,59,58,61,55,53,55,56,52,64,48,63,56,60,62,6,14,6,12,12
12,Roy Kuijpers,64,70,950000.0,2000.0,61,68,56,59,61,70,60,46,54,65,77,74,72,53,78,67,61,62,48,51,34,28,56,61,52,57,25,34,28,6,5,7,13,7
13,Emanuel Ibáñez,66,66,750000.0,500.0,55,60,67,67,55,61,58,64,61,65,54,64,70,60,70,61,60,72,70,59,60,68,65,65,65,55,66,64,61,13,14,8,7,7
14,Joey Kesting,59,68,450000.0,700.0,11,9,12,39,6,11,10,10,35,12,31,33,24,37,46,48,60,24,47,8,20,13,7,24,17,36,8,13,11,59,57,64,64,61
15,Mauro Zurita,63,70,925000.0,2000.0,54,41,58,62,57,56,37,38,47,59,76,71,56,54,59,65,70,60,59,39,64,61,62,44,48,47,60,60,62,13,10,12,5,6
16,Rijk Janse,56,71,300000.0,550.0,10,8,13,23,7,5,12,14,24,17,27,24,33,44,32,41,46,22,54,7,23,9,6,32,10,37,8,14,12,58,53,54,56,57
17,Adrián Butzke Benavides,67,73,1600000.0,4000.0,30,74,62,60,58,68,35,44,42,66,74,73,56,63,55,65,60,55,58,63,34,19,70,45,60,56,18,15,18,8,13,14,10,5
18,Keke Topp,58,77,525000.0,2000.0,33,61,63,55,59,54,32,31,38,57,55,55,53,57,53,58,69,47,75,39,51,21,58,48,54,42,20,23,20,14,7,14,12,14
19,Felix Wienand,60,72,525000.0,550.0,12,5,10,19,8,14,13,10,22,14,31,34,36,59,34,41,66,22,63,7,27,9,8,22,12,30,8,10,12,59,56,54,58,63
20,Antonio Vera Carrillo,62,75,950000.0,3000.0,33,54,44,67,26,58,38,38,62,62,55,54,54,65,63,47,55,54,53,57,57,61,53,64,42,50,45,63,55,7,6,14,7,14
21,Kevin Jensen,64,72,1300000.0,950.0,61,57,41,61,55,67,59,50,49,66,74,77,82,59,81,67,48,58,44,63,50,23,58,62,52,65,15,16,22,14,10,14,8,9
22,Arvin Moulai,56,68,325000.0,500.0,36,55,58,62,52,60,55,30,45,55,69,75,79,48,76,60,78,70,53,42,29,26,50,54,54,48,18,32,22,10,11,14,10,7
23,Rodrigo Saucedo,64,70,875000.0,500.0,57,44,68,64,55,52,57,50,60,60,70,70,70,58,63,48,72,70,64,45,60,62,48,41,62,45,60,62,58,14,5,9,13,10
24,Sebastián Álvarez,63,70,875000.0,500.0,48,32,68,62,28,24,27,44,55,55,62,62,59,60,55,36,70,62,70,45,60,65,45,44,47,59,61,63,55,8,9,8,15,9
25,Marcelo Suárez,62,72,825000.0,500.0,29,45,55,62,33,42,45,44,60,55,55,62,55,60,60,29,73,65,72,20,58,63,44,33,47,45,60,65,60,11,10,9,7,11
26,Benjamin Causevic,54,72,275000.0,650.0,29,53,50,47,45,50,39,29,37,51,64,67,62,55,70,57,55,53,62,60,31,19,52,46,63,51,12,18,11,10,6,8,12,10
27,Mario Götzendorfer,60,64,350000.0,3000.0,57,59,43,65,43,66,44,38,60,60,72,74,81,59,70,65,71,68,47,56,57,55,50,55,62,41,52,54,52,11,9,7,9,8
28,Nicholas Sorras,50,57,80000.0,550.0,10,6,10,23,7,9,10,9,23,14,22,22,37,45,29,35,36,25,61,7,16,6,8,28,12,22,5,12,10,51,48,47,49,52
29,Maximilian Braune,55,67,250000.0,500.0,13,8,12,27,5,5,11,10,17,17,28,28,39,40,36,39,51,17,57,7,25,7,5,31,18,22,8,13,11,59,56,52,48,60
30,Luciano Boggio,66,73,1700000.0,5000.0,53,57,38,72,39,70,63,65,63,65,66,68,68,65,71,41,49,73,58,62,61,63,57,66,48,55,44,62,52,12,14,14,8,9
31,Gonzalo Nápoli,65,73,1600000.0,500.0,64,60,41,65,60,65,64,63,64,64,63,64,65,64,56,53,47,68,57,63,45,66,62,64,53,54,60,69,65,11,6,9,7,6
32,Pablo González,62,65,475000.0,500.0,42,54,55,63,33,55,32,55,61,60,60,61,57,60,67,55,60,61,60,58,60,61,58,61,56,55,63,63,61,12,11,8,10,9
33,Julius Pünt,51,66,120000.0,500.0,12,8,12,28,7,9,10,11,18,18,27,17,25,44,44,36,60,26,58,5,23,11,5,23,14,33,5,12,10,53,56,48,43,52
34,Diren-Mehmet Günay,55,66,250000.0,500.0,52,27,49,52,27,51,27,31,55,53,64,61,66,52,60,31,57,56,48,25,53,52,44,36,35,43,51,52,50,8,13,10,14,5
35,Ibrahima Camara Silva,61,79,775000.0,2000.0,28,20,56,55,24,37,23,21,37,47,49,65,50,48,58,60,72,54,77,28,60,56,23,26,30,43,57,65,62,7,12,9,11,14
36,Jordi González-Pola,62,73,825000.0,2000.0,30,22,61,42,29,30,33,27,35,45,50,55,44,49,42,62,70,56,80,28,56,57,29,36,32,50,63,68,64,9,7,8,7,9
37,Ahmet Karademir,60,73,575000.0,1000.0,61,52,44,58,50,68,64,49,48,66,66,67,70,53,75,59,43,34,34,63,38,28,55,56,56,54,38,33,31,13,6,12,6,11
38,Tiago Filipe Fernandes Martins,62,67,475000.0,1000.0,12,6,12,49,7,13,22,10,39,24,21,31,51,49,32,45,52,33,60,9,28,11,8,35,16,37,6,13,14,63,61,60,62,63
