,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Cody Collins,54,67,inf,500.0,31,29,52,48,24,36,27,27,41,38,63,62,58,46,59,38,70,65,71,26,62,52,33,31,35,47,53,52,51,12,8,8,5,10
1,Curtis Davies,53,66,inf,1000.0,45,42,40,56,46,53,45,42,55,54,65,64,65,48,70,50,55,68,55,46,47,40,50,54,45,48,37,42,40,10,12,15,8,6
2,Jack Deakin,53,66,inf,650.0,30,51,56,45,49,50,45,29,38,51,68,69,63,47,68,53,73,66,64,48,46,22,52,44,53,48,26,24,24,12,14,9,12,11
3,Christian Mork Breivik,54,73,inf,500.0,52,38,42,48,42,55,45,35,40,55,72,73,79,44,76,49,60,52,42,34,54,47,49,46,35,50,44,51,52,14,15,7,13,8
4,Stian Aarønes Holte,54,68,inf,500.0,26,20,58,44,28,28,32,30,42,36,54,56,33,42,35,48,62,41,77,22,48,50,26,31,38,44,50,57,54,15,11,11,14,7
5,Henrik Molvær Melland,52,71,inf,500.0,42,34,48,57,38,53,39,38,55,56,67,62,70,43,72,52,66,51,42,34,48,51,48,51,40,54,48,52,50,14,7,11,7,14
6,Rohan Luthra,53,70,inf,2000.0,12,6,10,20,7,8,13,12,26,10,20,31,32,47,25,35,42,25,60,6,16,11,4,29,12,21,5,14,10,50,49,47,53,59
7,Juljan Shehu,63,67,inf,1000.0,52,48,54,63,45,49,55,42,62,61,58,56,65,56,66,51,69,59,63,60,63,58,36,68,48,55,69,62,60,8,6,8,14,13
8,Carlos Paraco,60,69,inf,500.0,56,54,30,59,53,66,45,36,48,64,69,68,64,49,76,52,47,53,43,39,27,21,54,51,53,42,39,24,21,12,8,7,15,12
9,Marcelo Estigarribia,66,66,inf,5000.0,42,71,71,58,51,57,44,42,47,69,62,55,60,60,58,68,73,62,77,60,40,20,65,49,70,58,22,19,21,15,8,10,14,10
10,Johan Kenneryd,53,70,inf,500.0,29,19,52,45,29,40,30,26,38,45,62,66,42,42,35,39,56,36,72,21,44,48,27,28,31,45,52,54,52,14,5,13,13,12
11,Federico Redondo,64,78,1300000.0,2000.0,57,47,57,63,41,59,52,56,62,60,66,73,67,60,64,58,66,68,75,54,62,61,55,64,56,45,63,63,59,10,14,14,10,15
12,Miguel Acosta,60,68,inf,1000.0,11,9,14,28,9,11,13,14,19,16,44,39,44,59,39,44,73,23,65,8,21,13,5,31,11,37,7,11,10,64,57,59,55,58
13,宇水 聖凌,48,68,inf,500.0,42,27,39,52,33,51,36,37,52,56,66,61,72,37,76,47,63,46,43,45,56,42,36,46,32,38,41,46,41,7,10,10,13,6
14,Nkosinathi Sibisi,69,72,1600000.0,500.0,44,39,60,62,41,46,36,40,60,42,71,75,63,63,81,50,88,80,76,34,48,70,24,48,64,52,72,79,77,13,8,8,15,15
15,Đorđe Petrović,67,76,2000000.0,2000.0,13,9,19,28,8,11,10,13,30,17,32,29,38,75,29,46,70,25,79,5,19,9,4,44,12,23,6,13,13,69,60,61,62,70
