,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Matheus Soares Thuler,71,77,2700000.0,13000.0,29,26,72,62,32,45,38,27,40,59,63,69,48,66,53,61,77,68,82,23,79,67,32,35,45,57,70,71,66,6,6,14,14,9
1,Tjark Ernst,58,77,475000.0,1000.0,10,8,10,22,8,10,10,10,32,21,31,20,26,51,60,37,61,24,54,8,27,21,5,35,10,43,10,13,11,59,57,49,59,56
2,Jackson Tchatchoua,67,78,2200000.0,3000.0,64,54,56,59,44,67,58,42,47,60,83,92,75,65,75,67,77,86,78,44,75,57,58,51,55,59,59,58,56,8,13,10,12,6
3,Anosike Ementa,61,73,800000.0,2000.0,30,60,59,58,51,58,48,33,51,63,60,68,62,58,36,65,57,57,88,54,67,20,56,49,52,54,23,21,19,13,7,11,15,10
4,Lewis Fiorini,65,77,1700000.0,17000.0,51,57,48,66,50,68,59,46,64,66,71,66,73,63,79,58,51,75,49,68,58,60,62,66,55,65,53,55,49,9,8,15,12,10
5,Juan Antonio Ros Martínez,68,73,1600000.0,4000.0,52,45,71,67,39,55,42,39,65,63,69,66,66,63,60,59,81,70,73,42,65,70,44,59,49,50,65,69,68,5,9,10,5,9
6,Vladan Kovacević,70,78,3100000.0,5000.0,13,5,12,45,7,5,10,11,45,10,33,42,38,54,37,51,64,18,59,8,24,8,4,55,11,56,8,13,12,74,66,68,72,74
7,Abdul Rabeeh,50,61,110000.0,500.0,49,42,36,45,45,50,48,39,45,48,72,76,74,40,76,50,60,60,38,39,40,42,42,42,44,40,42,46,44,8,12,10,9,6
8,Lawrence Ennali,64,76,1400000.0,5000.0,58,62,46,56,53,70,39,40,49,64,79,83,83,59,90,62,54,64,55,55,40,24,56,55,51,45,23,31,22,6,7,12,13,7
9,Junior Mansoni,64,66,675000.0,4000.0,58,61,43,57,46,64,56,55,48,62,72,78,66,58,58,63,74,73,72,57,53,57,61,60,54,64,56,64,62,10,7,5,8,13
10,Louis Breunig,61,74,725000.0,600.0,47,22,62,62,25,46,30,19,48,47,65,73,57,47,58,29,83,60,60,32,44,59,30,44,31,45,64,64,60,5,9,9,8,5
11,Morgan Faßbender,64,70,925000.0,750.0,62,55,39,59,61,64,44,31,44,60,83,87,66,50,63,63,47,77,63,40,55,24,64,55,54,49,16,26,20,11,7,9,13,9
12,Jacob Eng,58,79,650000.0,500.0,46,52,55,50,37,61,41,29,32,62,84,84,82,42,79,48,56,46,41,40,34,19,54,50,52,48,28,18,18,10,10,7,10,5
13,Mees de Wit,69,75,2100000.0,4000.0,68,42,58,69,52,72,43,52,66,69,76,74,54,65,63,44,76,84,67,62,62,61,67,62,49,62,57,65,64,6,10,14,7,14
14,Enrique Herrero García,57,80,525000.0,900.0,41,61,53,55,59,59,54,51,42,57,64,68,74,56,73,61,58,54,33,59,34,11,53,54,58,51,14,23,16,12,12,12,12,5
15,Muharem Huskovic,64,77,1400000.0,3000.0,53,66,61,62,59,69,47,38,55,67,74,73,75,57,74,61,70,57,54,56,63,11,62,63,52,58,11,19,20,10,6,15,13,10
16,Marvin Martins,66,67,900000.0,6000.0,61,47,63,62,38,58,50,51,59,56,73,82,64,58,58,60,56,73,76,48,65,58,58,51,53,57,56,63,67,11,11,7,9,6
17,Dominik Greif,72,78,2900000.0,13000.0,14,9,10,25,5,10,12,10,17,17,15,22,21,66,21,58,40,17,60,5,16,14,7,34,14,32,8,11,11,70,73,77,71,70
18,Alexandru Musi,59,76,550000.0,600.0,51,52,48,55,38,61,55,35,47,62,80,78,84,49,72,58,56,61,47,52,40,25,50,57,50,59,20,30,25,14,12,10,10,14
19,Kouame Autonne,67,76,2100000.0,500.0,38,27,69,57,31,41,44,25,60,49,66,77,65,58,52,39,72,69,86,21,66,67,23,48,32,59,63,67,62,13,10,12,9,11
20,Tyler Onyango,60,75,575000.0,3000.0,45,37,58,64,45,62,43,40,62,57,62,53,52,58,41,63,55,72,74,42,69,54,65,60,50,52,44,57,56,15,6,7,6,9
21,Filip Stevanović,63,80,1200000.0,11000.0,58,61,36,60,57,66,71,70,53,65,77,68,77,59,72,67,48,52,56,60,46,27,60,58,63,62,31,43,38,14,6,13,8,5
22,Ismaël Gharbi,64,78,1400000.0,6000.0,56,54,35,62,49,74,68,52,57,67,72,64,80,55,87,60,43,33,35,54,51,40,57,64,60,68,37,45,38,7,9,13,15,8
23,Lenny Lobato,63,75,1200000.0,3000.0,54,66,39,55,57,71,49,42,44,69,71,72,73,55,70,64,55,60,48,62,44,28,54,53,60,53,24,33,37,5,13,6,9,6
24,Mateo Pellegrino,63,75,1200000.0,3000.0,31,65,73,55,63,53,35,46,33,60,53,60,49,57,55,70,71,55,76,64,48,21,58,48,62,53,23,27,33,8,7,15,14,7
25,Daniel Aguirre,57,64,325000.0,1000.0,39,34,41,64,36,55,44,40,61,58,68,61,63,53,79,52,58,61,47,41,57,45,51,59,43,52,47,52,49,9,7,14,13,6
26,Michał Goliński,60,67,500000.0,650.0,55,51,57,55,44,57,53,41,53,56,81,79,78,57,67,56,57,72,60,41,52,39,54,49,50,54,45,29,33,13,14,12,7,7
27,Yoann Cathline,60,73,575000.0,2000.0,55,54,37,58,49,64,60,49,51,61,74,74,75,53,76,58,44,58,48,53,44,33,53,54,55,60,38,38,40,12,10,10,13,14
28,Ondřej Pachlopník,66,73,1700000.0,500.0,65,61,50,64,59,70,61,59,62,66,76,73,83,62,82,60,66,61,54,63,51,37,62,64,51,67,25,39,41,6,14,11,9,5
29,Marián Tvrdoň,68,69,1000000.0,500.0,12,8,13,26,9,13,10,10,15,17,28,32,25,52,23,51,36,22,72,6,27,12,8,40,12,38,9,10,11,69,67,68,70,71
30,Jakub Pešek,74,74,4099999.9999999995,1000.0,74,68,44,68,57,75,64,68,64,74,87,86,88,68,84,71,65,72,38,68,41,25,73,70,60,69,30,23,24,12,9,7,14,8
31,Anssi Suhonen,66,73,1700000.0,4000.0,49,59,38,69,42,72,58,42,65,71,66,59,90,59,83,62,54,57,48,53,52,34,60,62,44,59,40,39,33,13,10,10,13,6
32,Aguibou Camara,69,80,3100000.0,500.0,60,65,33,69,53,75,68,35,62,73,83,82,83,63,86,65,42,77,45,60,54,35,59,65,45,60,38,56,50,11,13,12,12,8
33,Naatan Skyttä,66,78,2100000.0,4000.0,50,58,44,71,46,72,60,52,68,71,61,69,66,57,80,56,50,54,46,38,40,26,64,68,55,60,45,47,58,7,14,6,14,9
34,David Lelle,58,73,450000.0,2000.0,34,30,61,39,32,36,33,32,36,43,55,55,53,53,72,46,68,52,44,22,54,58,30,33,38,45,55,69,68,13,7,8,8,12
35,Giannis Satsias,63,71,1000000.0,500.0,35,55,49,70,37,61,43,36,59,64,70,71,62,64,71,44,65,70,56,48,58,58,66,62,38,60,41,58,56,7,15,8,15,7
36,Alejandro Martínez,69,71,1800000.0,6000.0,63,66,49,64,55,76,62,60,55,72,80,78,77,65,70,74,57,74,57,72,62,36,67,46,55,69,29,35,21,10,14,13,9,10
37,Valentín Barco,63,83,1300000.0,500.0,64,27,53,59,30,66,41,48,58,65,72,70,74,57,76,32,63,62,43,34,55,57,55,37,57,43,53,60,63,12,10,9,6,12
38,Pablo Tomeo Félez,62,73,900000.0,2000.0,52,52,66,63,36,61,48,45,60,61,64,63,60,66,65,54,61,66,67,50,68,64,64,66,49,54,59,62,60,14,13,12,11,9
39,Alan Steve Minda García,61,78,850000.0,500.0,60,55,39,50,47,70,49,37,37,60,78,82,70,51,70,58,44,70,50,39,41,49,53,45,50,50,47,45,46,7,12,11,10,13
40,Jamie Mullins,57,73,400000.0,500.0,45,56,37,55,42,60,51,50,47,63,64,57,72,55,69,54,48,56,32,56,42,21,52,53,49,60,30,28,30,5,13,9,5,6
41,Noah Bischof,62,74,950000.0,2000.0,44,62,52,57,52,63,42,38,36,62,80,75,69,65,58,61,43,64,56,54,38,19,64,51,58,53,21,20,11,13,6,12,10,13
42,Amir Abdijanovic,58,67,450000.0,2000.0,32,61,59,42,45,59,39,42,29,58,62,55,61,58,66,62,60,54,61,48,62,10,58,46,53,49,11,20,13,11,9,12,6,6
43,Dalberson Ferreira do Amaral,63,68,550000.0,1000.0,11,11,35,58,12,26,17,10,41,41,40,25,27,44,25,47,32,45,64,7,31,8,4,57,37,32,9,12,17,65,63,62,61,67
44,Edgaras Utkus,66,73,1600000.0,4000.0,44,31,70,65,28,56,39,42,67,58,55,62,52,49,50,46,70,63,77,32,66,68,37,52,47,53,69,66,60,8,12,9,7,9
45,Nikolaos Michelis,63,75,1100000.0,1000.0,36,29,63,51,33,28,36,31,42,38,57,53,54,58,50,49,66,56,71,26,67,61,36,35,49,55,59,68,67,11,7,5,11,12
46,Alejandro Domingo Gómez,64,77,1400000.0,2000.0,55,60,41,69,46,71,64,58,67,65,60,68,60,63,73,59,58,47,65,59,70,66,58,64,63,45,49,63,40,14,13,9,8,15
47,Fromsa Mateo Lillo Catalá,59,69,450000.0,900.0,34,28,61,58,35,35,32,22,52,49,66,63,50,56,61,44,64,55,62,29,63,54,26,31,40,53,57,62,59,10,8,12,13,9
48,Ameen Al-Dakhil,66,76,1800000.0,3000.0,24,22,69,61,25,51,42,16,56,63,63,73,55,63,60,41,66,67,73,24,74,61,14,57,42,62,61,66,64,9,14,9,10,8
49,Clemens Riedel,64,77,1300000.0,1000.0,36,19,60,55,28,42,31,21,46,53,55,55,55,59,64,44,70,55,66,23,64,66,22,33,35,59,67,66,64,7,15,13,11,11
50,Oussama Targhalline,64,75,1300000.0,6000.0,56,47,59,72,49,70,54,52,66,67,50,51,44,63,38,59,50,60,47,39,68,64,44,72,54,54,56,57,60,6,7,5,9,8
51,Guilherme Borges Guedes,65,80,1700000.0,5000.0,60,53,43,68,53,65,52,51,65,69,68,65,60,62,60,52,57,62,56,56,57,56,63,68,55,72,54,65,55,6,9,13,6,10
52,Álvaro Bastida Moya,65,77,1600000.0,2000.0,35,34,43,67,32,47,36,41,64,66,58,54,48,56,79,55,59,48,47,43,63,71,42,62,42,53,64,68,65,5,8,14,10,6
