,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Harvey Giles,52,59,inf,500.0,10,9,11,23,5,12,11,11,22,13,25,25,39,39,51,39,60,24,48,7,16,11,5,15,18,31,13,10,13,58,49,52,49,54
1,Lynnt Audoor,63,80,1200000.0,2000.0,56,56,58,68,48,75,58,45,64,69,68,67,68,54,74,54,58,62,56,41,57,58,58,66,53,68,59,56,50,8,8,8,12,7
2,Leandro Leonel Brey,61,80,inf,500.0,13,7,14,17,8,5,12,13,15,15,26,29,29,52,24,38,32,20,66,7,20,8,6,38,17,29,5,14,12,62,56,50,64,66
3,Joaquín Pombo,64,74,1200000.0,2000.0,27,29,64,50,32,35,30,29,35,40,52,50,38,61,43,39,57,65,75,28,69,62,28,32,44,44,64,67,65,11,9,10,9,8
4,Gastón Hernández,67,73,1500000.0,4000.0,26,39,65,68,35,50,30,33,65,59,65,64,56,63,59,40,71,67,68,26,59,69,32,33,46,60,69,70,69,10,9,13,14,10
5,Matteo Bignetti,58,76,inf,500.0,11,8,12,31,9,10,14,15,28,17,25,33,22,38,30,41,39,28,61,11,27,15,6,30,18,32,8,11,14,60,59,55,56,62
6,Álvaro Roncal Rivera,62,70,inf,1000.0,55,31,56,55,33,68,36,41,43,55,65,55,57,58,71,37,65,57,51,29,61,61,52,36,42,48,59,66,68,11,10,8,5,12
7,Jack Moore-Billam,51,67,inf,500.0,39,42,45,54,32,48,38,39,52,52,68,71,67,49,68,46,65,54,47,42,42,46,51,51,40,47,43,48,48,9,9,13,8,6
8,Iker Moreno,59,72,inf,850.0,49,50,46,67,47,59,54,55,66,66,60,68,55,49,71,49,47,70,40,44,47,33,44,62,52,61,39,53,52,12,14,10,15,8
9,Everardo López,61,73,inf,500.0,31,29,59,61,35,35,27,34,48,51,69,67,58,58,69,50,70,71,62,29,56,61,26,31,50,56,58,62,66,7,12,12,13,10
10,Sam Waller,50,61,inf,500.0,13,9,12,20,8,10,10,14,21,19,25,32,38,31,34,38,49,16,60,7,21,7,6,25,13,27,9,12,10,50,54,50,49,52
11,Isaac Price,55,73,inf,2000.0,39,52,51,63,36,57,40,35,58,58,61,63,54,55,65,59,60,52,53,53,62,49,52,45,43,46,43,49,49,12,14,5,14,7
12,Dorian Ciezkowski,51,58,inf,950.0,13,8,10,24,8,10,14,13,18,10,22,27,33,44,27,37,31,18,61,8,17,9,5,37,16,30,6,12,14,48,55,49,47,55
13,Patryk Czerech,55,63,inf,1000.0,29,26,44,42,23,28,28,29,40,40,52,63,46,51,53,39,71,63,67,20,52,57,24,34,35,49,56,60,54,5,13,9,5,12
14,Luciano Peraggini,58,73,inf,800.0,14,7,24,22,6,11,7,12,21,11,31,24,36,39,56,44,64,41,66,10,33,11,5,52,16,22,7,18,20,57,59,58,56,64
15,Yigit Karademir,54,66,inf,500.0,27,18,52,43,26,31,27,20,33,32,61,55,46,55,59,38,74,60,62,20,55,53,35,30,31,47,54,58,52,14,7,14,5,7
16,Joe McGlynn,51,62,inf,2000.0,31,56,51,42,42,51,43,38,38,55,53,51,59,41,68,51,63,58,48,44,32,17,53,48,50,45,19,15,20,8,9,7,7,6
17,Agustín Giay,66,81,1900000.0,1000.0,54,56,52,71,53,67,45,41,65,69,73,67,70,60,58,63,61,68,56,45,64,64,62,59,52,60,60,65,62,6,14,12,6,10
18,Andrea Cagnano,63,69,inf,700.0,56,30,48,63,34,52,37,42,51,56,66,68,67,62,62,31,54,72,75,35,54,64,39,40,46,44,57,57,59,7,9,7,9,11
19,Alessio Iovine,64,64,inf,1000.0,57,53,42,68,44,62,60,42,62,71,59,67,68,54,73,62,48,74,59,50,38,45,60,64,55,68,57,68,59,14,13,15,8,13
20,Alessandro Gabrielloni,62,62,inf,850.0,28,66,63,58,47,57,42,35,39,62,68,74,65,62,70,62,60,65,65,55,34,19,59,53,62,62,21,22,18,9,12,7,5,14
21,Edoardo Bovolon,57,64,inf,550.0,46,30,55,66,37,41,41,36,58,44,50,55,51,44,55,40,66,48,76,38,51,51,22,26,40,45,52,60,56,7,12,8,9,7
22,Tunahan Taşçı,60,70,inf,2000.0,56,56,48,55,43,60,54,49,52,61,75,77,67,57,76,62,48,64,47,43,31,23,54,51,59,57,28,29,32,6,12,9,8,10
23,Federico Giraudo,55,61,inf,500.0,43,31,41,31,22,56,30,29,25,50,61,61,58,49,56,26,57,58,80,22,56,52,42,32,34,36,48,63,61,9,10,6,13,8
