,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Jermaine Jones,73,73,950000.0,6000.0,66,62,73,71,65,68,65,60,74,72,61,68,67,69,66,84,78,81,83,69,92,67,66,71,68,69,68,70,68,12,8,6,11,6
1,David Villa Sánchez,79,79,3700000.0,10000.0,71,83,67,73,77,82,82,77,67,83,63,66,67,80,70,79,68,65,68,79,67,29,83,75,88,83,30,28,38,8,9,9,11,9
2,Rubén Castro Martín,71,71,0.0,5000.0,60,75,62,61,69,69,70,75,47,69,72,68,82,75,83,76,90,55,64,72,54,37,78,74,78,68,36,12,14,14,8,15,8,12
3,Christian de Jesús Bermúdez Gutiérrez,72,72,2000000.0,9000.0,70,65,46,67,70,75,73,61,64,74,83,82,96,69,95,67,81,58,30,69,40,45,67,68,66,72,19,18,23,8,12,13,9,16
4,Jermaine Easter,61,61,120000.0,3000.0,58,58,58,59,47,53,59,35,44,60,72,69,66,62,65,62,65,68,71,50,47,32,60,54,69,61,26,22,19,7,8,15,9,12
5,Michael Dawson,68,68,220000.0,12000.0,19,25,72,56,23,17,23,11,68,58,28,29,40,64,50,62,66,29,76,21,72,65,35,43,44,70,74,68,68,8,6,6,13,15
6,Michael Rensing,70,70,475000.0,8000.0,11,12,14,33,11,16,11,12,33,19,40,42,47,70,45,48,71,31,70,13,36,17,10,38,18,59,18,12,12,69,70,64,71,69
7,Philipp Lahm,88,88,29500000.0,200000.0,84,47,63,86,66,82,77,59,77,86,68,67,82,91,93,57,72,79,59,65,58,93,69,82,69,94,86,87,95,11,12,5,14,5
8,Bastian Schweinsteiger,75,75,0.0,0.0,70,65,73,78,72,70,82,70,79,79,32,36,53,80,62,73,68,60,75,72,77,71,68,80,74,87,73,71,71,14,14,13,13,11
9,Özgür Çek,70,70,1400000.0,13000.0,69,61,60,67,56,69,73,72,68,71,76,78,78,71,77,70,71,76,59,68,68,61,68,67,52,61,59,69,68,9,15,11,9,9
10,Jimmy Briand,72,72,1000000.0,15000.0,70,72,73,75,71,71,68,65,67,72,55,61,66,75,66,72,75,52,74,68,70,42,75,72,76,75,42,46,40,12,6,7,6,10
11,Scott Brown,69,69,275000.0,3000.0,53,56,50,68,49,63,55,44,63,67,37,34,71,62,70,74,75,69,71,59,86,68,47,51,65,73,70,69,68,7,7,14,15,14
12,Martín Gastón Demichelis,78,78,1400000.0,15000.0,53,39,84,66,36,33,27,31,63,53,33,34,32,72,55,48,72,54,85,35,87,75,29,40,46,85,77,81,71,7,11,12,7,6
13,Niki Emil Antonio Mäenpää,67,67,110000.0,900.0,16,12,12,31,12,17,12,13,20,16,33,40,55,66,30,46,50,38,62,14,32,16,15,33,14,39,15,9,12,67,67,61,64,66
14,Carlos Humberto Ruíz Gutiérrez,67,67,100000.0,5000.0,31,68,61,51,70,66,62,54,43,67,65,64,72,65,71,74,72,54,66,67,84,24,70,53,68,70,12,19,23,13,14,15,8,15
15,김영광 Young Kwang Kim,70,70,180000.0,2000.0,13,15,15,39,16,10,18,13,36,16,56,61,27,65,51,48,67,30,63,15,33,25,10,42,23,62,16,13,17,67,74,64,71,66
16,Stefan Kießling,75,75,4200000.0,50000.0,65,77,84,73,76,65,66,49,49,69,55,53,39,76,44,78,80,64,79,69,77,44,79,71,81,78,26,50,41,6,7,5,11,12
17,Obafemi Akinwunmi Martins,74,74,1800000.0,10000.0,51,75,64,69,67,75,66,55,57,74,83,80,80,72,85,77,87,74,73,72,62,27,73,73,64,70,32,40,39,10,13,6,16,9
18,Goran Pandev,72,72,800000.0,3000.0,69,79,60,74,78,79,80,73,69,82,55,47,61,72,71,75,60,32,54,76,52,28,75,71,73,70,23,40,35,10,14,10,6,15
19,Arnold Kruiswijk,64,64,170000.0,3000.0,54,25,67,66,35,53,33,31,60,63,40,40,49,63,64,60,68,44,69,31,64,74,48,35,38,72,72,74,70,6,12,6,9,6
20,Michel Vorm,74,74,1500000.0,30000.0,13,14,17,39,12,18,12,14,35,35,53,54,63,71,53,53,72,36,65,19,23,28,10,32,41,63,22,11,14,74,72,70,73,75
21,Valerio Di Cesare,68,68,220000.0,1000.0,20,48,69,45,22,54,18,45,37,60,36,32,31,66,49,58,89,51,79,53,71,65,22,19,25,68,65,73,71,8,11,12,10,9
22,Michaël Chrétien Basser,68,68,525000.0,5000.0,67,26,64,66,29,53,59,24,64,66,62,60,56,61,70,59,65,63,67,31,71,70,42,57,50,72,65,70,71,10,15,11,7,15
23,Kevin Stuhr-Ellegaard,64,64,60000.0,2000.0,12,12,13,40,13,14,11,14,35,25,35,40,31,67,30,47,54,30,70,14,36,24,14,50,14,56,25,14,12,62,64,63,64,62
24,Matthew Kilgallon,66,66,200000.0,3000.0,49,28,69,49,39,44,38,20,53,48,44,48,46,51,52,38,73,66,73,12,68,67,42,44,45,50,65,70,66,10,16,16,7,14
25,Antolín Alcáraz Viveros,71,71,325000.0,500.0,47,38,74,67,35,57,32,35,48,63,33,30,50,71,53,54,72,51,82,42,72,70,56,44,48,80,63,74,73,8,11,10,16,11
26,Jason Shackell,66,66,200000.0,3000.0,42,39,68,61,33,53,42,53,58,56,36,37,56,64,50,57,66,60,82,27,65,64,25,45,42,72,66,64,62,8,9,7,8,6
27,James McPake,62,62,90000.0,2000.0,24,49,66,64,35,44,25,69,58,54,51,32,62,50,46,43,86,31,85,36,65,51,24,44,64,45,59,60,54,10,15,7,14,13
28,Santiago Martín Silva Olivera,70,70,0.0,6000.0,52,70,78,62,69,64,60,60,59,67,31,32,48,73,51,82,87,53,93,69,77,39,79,68,74,76,37,39,34,13,11,13,7,15
29,Antônio Naelson Matías,69,69,0.0,9000.0,66,68,58,67,65,70,76,60,70,74,52,53,67,66,79,65,68,48,63,66,52,34,67,70,65,68,23,47,12,7,12,11,7,6
30,松井 大輔,61,61,110000.0,650.0,62,55,60,64,59,65,65,71,61,64,32,34,71,69,71,62,33,31,63,58,41,28,57,68,65,70,43,33,28,12,14,8,7,15
31,Alexander Aaron John Baptiste,61,61,90000.0,1000.0,50,29,62,56,25,51,27,17,51,55,38,50,51,60,59,55,70,51,70,28,66,62,53,48,34,60,65,57,57,12,13,8,10,9
32,Rory Patterson,60,60,130000.0,1000.0,43,61,58,44,57,55,57,50,48,58,46,51,56,52,60,65,36,67,83,57,62,26,61,57,65,61,30,22,20,8,6,11,15,10
33,Ross Wallace,67,67,375000.0,3000.0,73,60,39,66,54,66,75,74,70,71,68,65,83,67,90,74,58,66,32,72,76,52,64,68,61,72,50,54,50,15,7,11,10,9
