,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Martin Loïc Ako Assomo,66,75,0.0,0.0,56,55,39,58,41,73,60,46,51,71,82,80,75,60,73,63,80,58,68,56,43,26,59,61,52,56,28,33,35,5,11,7,15,11
1,Ngnowa Hapmo Man-Ykre Dangmo,62,67,0.0,0.0,53,63,55,56,56,60,43,45,38,58,84,79,77,53,75,65,82,57,72,59,33,19,61,51,66,60,18,18,17,14,8,6,7,8
2,Wanderson Felippe Cardoso dos Santos,67,74,2100000.0,2000.0,32,75,78,60,59,62,43,36,33,60,56,62,58,60,38,71,75,68,89,64,66,23,60,57,72,56,27,27,32,10,7,5,14,9
3,Franco Catarozzi Parafita,65,75,1600000.0,500.0,43,56,55,66,39,64,32,44,60,67,62,76,69,68,69,52,66,68,62,58,60,72,61,66,58,68,64,70,60,8,7,14,14,8
4,Jamal Baptiste,57,76,400000.0,2000.0,36,28,54,51,31,39,31,33,48,45,63,65,48,53,48,40,69,52,67,30,55,55,26,39,35,50,55,59,56,11,14,13,13,7
5,Laurit Krasniqi,61,70,675000.0,2000.0,54,20,50,52,24,45,42,40,49,58,71,69,72,56,68,38,71,61,58,25,78,59,29,37,32,45,55,61,60,10,14,7,6,9
6,Jack Wills,55,72,300000.0,500.0,13,10,11,18,12,11,11,10,18,12,24,32,30,41,49,41,62,21,36,10,16,11,12,23,11,21,13,11,10,56,57,55,54,54
7,Patrick Moser,56,69,300000.0,600.0,14,7,12,30,6,8,15,11,27,17,34,23,39,50,25,44,31,25,70,8,22,10,8,29,11,35,9,11,15,58,53,58,52,59
8,Dragoș Iancu,54,66,250000.0,600.0,46,55,44,55,44,56,50,49,43,59,75,73,66,56,56,54,64,64,53,68,31,50,52,52,54,43,56,57,53,12,11,8,6,13
9,Maurice Jesús Cova Sánchez,68,68,1200000.0,550.0,68,65,44,74,52,69,74,77,79,68,65,72,75,58,66,68,50,70,69,57,60,45,69,68,75,62,32,55,40,11,9,7,12,13
10,Vasíleios Pavlídis,60,77,575000.0,500.0,33,24,62,51,31,32,34,35,36,39,61,57,44,52,54,50,68,58,65,28,56,62,24,38,42,43,55,66,63,7,13,8,12,11
11,Yohan Cassubie,64,71,1100000.0,1000.0,50,47,56,68,40,63,37,35,62,67,68,72,65,56,58,52,69,67,72,45,61,60,25,64,50,66,63,65,55,12,5,9,13,14
12,Keyennu Lont,61,70,725000.0,2000.0,53,56,45,59,56,66,45,42,50,65,83,75,74,54,66,65,41,48,55,49,39,18,49,50,50,52,29,27,31,12,5,14,10,9
13,Lex-Tyger Lobinger,60,69,550000.0,2000.0,25,62,64,58,53,50,30,28,34,58,59,58,54,55,41,65,80,59,77,43,59,22,58,50,55,49,24,25,23,13,7,10,10,7
14,Cody Nobles Mizell,56,56,100000.0,1000.0,20,12,16,31,17,16,20,18,38,15,19,24,30,56,54,45,50,27,51,11,29,10,10,41,25,38,11,18,19,56,51,60,54,58
15,Kerian Atheba,54,65,200000.0,1000.0,14,8,13,24,10,15,13,15,22,15,48,46,38,48,33,35,68,23,71,8,31,13,6,38,14,31,11,13,12,63,48,46,43,61
16,Mathias Fixelles,67,72,1400000.0,4000.0,63,62,65,71,56,63,59,61,66,67,65,68,58,62,61,70,68,68,73,64,73,66,67,67,62,66,61,64,60,12,12,11,10,5
17,Anas Hamzaoui,63,67,650000.0,3000.0,57,22,54,58,24,62,36,35,52,60,72,70,74,59,75,35,72,59,48,26,71,62,52,52,31,55,60,64,62,13,9,7,10,10
18,Ismaël Kandouss,70,74,2100000.0,8000.0,33,21,69,63,25,45,24,27,58,59,57,59,49,63,48,53,64,71,83,23,70,72,31,36,32,52,69,71,66,12,9,10,12,14
