,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Kryštof Daněk,70,79,3400000.0,500.0,71,65,31,71,43,74,52,66,64,71,71,68,74,69,72,58,55,58,44,62,48,23,69,72,45,68,28,23,33,12,9,13,11,14
1,陈国抗,52,56,110000.0,1000.0,46,43,33,53,43,46,38,36,45,52,72,62,73,44,79,50,43,62,40,32,29,34,51,46,50,55,30,28,26,8,13,8,12,8
2,Benjamín Dominguez,66,81,2000000.0,2000.0,60,63,43,65,55,69,51,41,62,68,71,70,67,59,73,64,43,59,42,59,35,20,60,64,60,51,29,30,31,12,6,10,6,11
3,Xander Parke,51,69,130000.0,500.0,11,8,10,30,7,9,10,14,29,13,25,16,29,45,37,39,40,24,45,9,25,12,6,34,18,33,9,11,13,53,49,52,44,57
4,Francisco Álvarez Rodríguez,61,67,525000.0,1000.0,64,59,46,64,46,60,48,59,63,63,67,53,53,55,71,53,62,53,47,60,54,48,63,61,56,51,33,38,36,12,7,13,8,5
5,Daniel González Flores,60,75,600000.0,1000.0,29,65,59,46,42,50,40,38,35,51,70,68,59,56,53,60,68,56,64,48,42,13,69,46,65,49,15,15,18,6,7,10,9,7
6,Kevin Doukoure,62,70,875000.0,2000.0,42,60,59,70,40,62,57,45,70,64,67,73,69,60,75,69,72,73,72,62,60,61,25,56,46,63,63,60,58,9,8,10,9,9
7,Manuel Duarte,65,76,1600000.0,3000.0,63,64,45,68,60,67,61,57,67,65,73,72,76,59,70,65,53,66,52,65,58,57,67,65,60,55,25,56,55,6,7,7,5,11
8,Hubert Szulc,58,70,475000.0,500.0,28,61,56,45,42,55,36,35,32,58,82,85,63,52,59,59,63,49,54,59,26,12,49,48,53,54,12,14,14,6,13,6,5,7
9,Isak Hagen Aalberg,52,75,240000.0,500.0,28,19,50,52,26,41,28,24,42,42,54,54,40,48,36,44,56,36,65,20,48,50,34,32,40,47,52,54,48,7,13,10,12,12
10,Leander Næss Alvheim,52,73,250000.0,500.0,26,55,53,48,38,47,32,32,32,50,62,64,62,44,37,55,58,40,56,49,46,18,52,42,45,46,22,20,18,10,12,6,8,9
11,Oscar Massey,53,68,220000.0,1000.0,40,55,52,43,45,52,39,36,31,50,76,75,71,49,70,53,68,63,54,46,56,21,54,45,54,51,19,24,19,10,7,15,8,13
12,Kevin Salazar,66,73,1600000.0,1000.0,43,44,48,68,39,48,37,33,64,64,70,69,68,61,77,50,50,79,72,55,64,57,42,55,50,48,63,68,64,11,9,8,10,9
13,Emrecan Uzunhan,60,74,575000.0,5000.0,35,23,55,53,27,44,48,27,55,50,67,61,52,55,52,51,63,63,75,23,75,57,35,33,44,52,59,60,58,11,13,6,8,9
14,Arthur Vermeeren,61,80,775000.0,500.0,55,34,47,68,30,60,58,51,63,66,69,69,72,51,76,52,64,59,50,42,43,63,34,60,45,48,50,64,59,9,6,13,9,8
15,Joshua Eze,60,72,550000.0,3000.0,48,41,56,65,40,56,44,40,63,63,65,55,66,47,63,52,68,52,59,40,62,58,39,48,48,49,58,63,58,9,9,11,7,8
16,Quinn McNeill,56,62,220000.0,1000.0,37,39,46,66,58,53,51,30,58,58,55,56,51,60,66,41,61,45,52,51,58,60,47,49,35,40,45,48,49,6,11,10,12,12
17,Storm Strand-Kolbjørnsen,53,72,210000.0,500.0,16,8,12,21,7,13,10,11,20,15,34,30,32,40,34,40,40,15,55,8,23,12,8,35,12,30,12,14,13,57,54,53,51,52
18,Novatus Miroshi Dismas,64,77,1300000.0,2000.0,66,31,61,65,28,62,44,32,59,64,72,73,68,56,70,60,72,74,72,38,77,59,56,62,33,50,60,61,58,11,9,10,7,13
19,Jacen Russell-Rowe,53,70,240000.0,850.0,28,59,41,55,45,61,44,34,39,52,67,61,52,50,62,54,50,51,53,50,32,12,48,52,56,52,11,11,17,13,10,13,12,15
20,Santiago Núñez,62,70,825000.0,2000.0,22,24,61,61,32,35,25,23,55,46,60,64,52,52,64,33,75,81,78,23,56,60,30,35,48,46,60,65,62,11,15,15,8,13
21,Justin Heekeren,63,72,925000.0,2000.0,11,12,20,27,12,14,14,13,23,18,38,40,36,59,35,47,60,32,68,13,31,12,17,38,11,38,15,12,14,63,61,63,62,65
22,Marcel Wenig,62,80,1000000.0,2000.0,53,57,52,69,55,61,59,53,65,64,62,65,64,54,53,60,55,53,55,58,47,29,58,64,57,59,48,47,45,7,8,14,14,5
23,Aaron Zehnter,60,81,750000.0,500.0,61,34,54,58,28,60,63,42,52,57,60,63,65,54,65,33,55,55,55,42,57,58,48,40,47,45,54,60,58,12,14,12,10,15
24,Tomi Horvat,68,73,1800000.0,8000.0,66,64,47,70,66,67,67,68,68,69,68,67,73,63,74,68,61,72,58,70,62,56,66,70,70,65,47,48,43,15,14,9,11,12
25,Ervin Omić,62,75,900000.0,2000.0,47,37,61,65,39,55,52,51,63,65,61,66,57,47,56,56,60,65,69,46,62,57,41,58,42,63,59,63,58,8,13,12,7,12
26,Mika Biereth,62,81,1000000.0,1000.0,49,64,59,56,50,59,34,33,32,62,71,75,62,57,66,64,68,64,73,55,62,24,60,51,61,58,29,23,28,10,10,11,15,6
27,Patrick Gilmar Sequeira,62,69,675000.0,1000.0,23,6,11,30,9,5,12,12,28,11,38,30,47,60,50,48,60,25,60,5,27,17,5,49,19,42,12,13,10,69,62,64,56,59
28,Ewerton Paixão da Silva,74,76,5500000.0,1000.0,72,73,36,66,54,79,70,66,56,76,84,80,86,67,85,69,66,62,54,74,57,24,73,72,56,75,25,23,34,9,10,7,6,9
29,Samuel Jumpe Soares,66,83,2000000.0,2000.0,12,9,14,50,8,14,13,13,55,20,60,57,57,63,27,59,62,33,75,23,31,22,8,55,15,24,14,13,14,66,61,79,61,69
30,Konstantinos Koulierakis,63,78,1000000.0,500.0,39,24,67,65,24,58,45,30,62,64,64,65,44,55,58,64,67,59,62,26,62,60,27,39,39,53,59,69,65,8,8,13,10,11
31,Marco Bosisio,61,71,675000.0,650.0,38,29,62,49,31,39,27,42,41,41,63,61,56,53,53,33,65,54,66,25,59,58,32,37,42,44,65,68,63,12,14,12,15,13
32,Marko Brkljača,62,80,1000000.0,500.0,41,42,44,60,39,73,46,58,48,72,76,71,82,53,78,53,63,56,43,60,47,33,49,62,48,59,34,31,34,15,8,11,10,6
33,Simone Panada,64,74,1200000.0,700.0,59,52,48,67,65,55,63,64,59,61,70,71,68,62,66,62,71,73,59,55,70,60,39,56,56,47,56,66,62,12,9,7,6,5
34,Mateo Joseph Fernandez,61,81,900000.0,3000.0,39,60,67,48,44,61,44,36,36,60,77,79,80,58,70,62,68,50,55,61,30,15,59,48,69,57,20,23,23,6,14,6,8,5
35,Valon Zumberi,58,73,450000.0,1000.0,24,25,60,42,31,27,36,24,36,38,62,54,40,45,50,50,65,54,66,25,52,60,22,31,35,44,59,64,59,15,8,6,10,5
