,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Sergio Leonel Agüero del Castillo,87,87,51000000.0,260000.0,70,93,78,80,85,86,83,73,64,88,75,68,82,89,90,90,78,62,72,83,65,24,91,80,75,91,30,29,24,13,15,6,11,14
1,Franck Bilal Ribéry,76,76,2600000.0,21000.0,70,70,39,84,76,84,80,79,81,85,63,63,69,70,84,73,33,53,55,68,51,33,81,80,78,76,31,25,26,15,6,9,7,10
2,Jefferson Agustín Farfán Guadalupe,71,71,600000.0,550.0,75,73,72,73,69,72,82,75,70,70,72,70,70,72,62,75,73,30,78,70,73,39,70,70,75,72,17,43,29,15,12,5,12,15
3,Chuba Akpom,72,73,2800000.0,23000.0,48,73,69,59,66,69,42,42,46,73,81,84,78,70,66,75,83,75,80,66,56,29,72,57,62,70,20,29,19,8,15,10,6,13
4,Aleksey Miranchuk,77,78,12500000.0,49000.0,69,73,63,80,67,80,74,75,75,80,75,76,80,78,78,66,58,68,64,74,43,36,80,79,67,76,22,28,29,8,8,9,12,15
5,Jeremy Toljan,73,73,2900000.0,23000.0,75,39,49,70,41,68,61,33,63,71,85,86,73,67,70,49,80,71,65,38,62,68,56,48,39,58,63,72,71,10,13,10,11,12
6,Aleksandar Mitrović,79,79,19000000.0,70000.0,29,81,81,71,78,68,51,52,53,77,62,68,65,79,64,84,86,79,92,70,89,14,85,70,74,75,25,24,13,15,12,6,7,13
7,David Robert Brooks,75,78,7500000.0,40000.0,76,71,61,78,61,80,73,66,67,79,69,66,78,72,77,70,64,54,62,73,64,43,75,77,65,78,47,49,44,8,14,9,13,7
8,Munir El Haddadi Mohamed,79,79,19000000.0,33000.0,73,79,77,80,80,82,81,67,62,83,80,74,83,78,80,78,66,70,64,77,58,25,78,76,66,80,38,27,25,9,12,6,13,16
9,José Ángel Esmoris Tasende,83,85,42000000.0,64000.0,88,70,65,81,63,84,83,76,81,84,85,72,85,82,85,80,72,85,60,69,77,80,79,79,55,81,77,74,80,13,6,13,13,13
10,Ryan Jared Thomas,73,73,0.0,0.0,66,65,42,75,61,76,62,63,73,77,75,68,75,72,74,68,77,72,60,63,73,72,69,74,63,72,62,58,59,10,12,6,8,9
11,Harry Winks,76,78,9000000.0,71000.0,65,54,52,82,52,76,71,68,80,78,64,54,76,77,78,68,52,68,59,63,76,75,66,76,56,77,72,74,67,8,11,14,13,10
12,Robin Everardus Gosens,82,82,29500000.0,59000.0,82,79,82,80,71,80,69,58,77,81,79,84,71,84,66,76,90,86,76,68,80,77,86,60,55,77,75,78,79,7,16,15,16,10
13,Ramy Bensebaini,79,80,18500000.0,31000.0,80,69,81,77,57,77,67,62,68,77,72,78,65,75,67,68,84,79,78,60,80,76,65,63,84,73,72,78,80,6,13,14,7,14
14,Rúben Diogo da Silva Neves,83,86,47500000.0,105000.0,80,65,53,88,82,75,85,81,88,82,63,55,68,81,73,85,66,79,67,82,84,81,62,87,76,88,78,79,77,16,12,10,8,10
15,Jean-Kévin Augustin,65,70,1100000.0,5000.0,65,65,56,66,69,67,52,42,48,68,65,63,68,60,70,71,62,40,58,65,47,22,73,61,67,62,36,24,17,14,6,8,12,6
16,Gonzalo Nicolás Martínez,76,76,7500000.0,38000.0,74,65,32,69,74,83,78,73,71,80,85,80,85,74,87,80,53,62,62,76,50,26,74,75,79,76,47,28,30,6,9,13,12,15
17,Nélson Cabral Semedo,78,78,12500000.0,72000.0,76,50,58,75,42,80,63,34,65,80,84,83,80,76,79,74,80,77,68,58,81,77,73,64,38,79,72,78,76,16,12,10,14,12
18,Jeff Reine-Adélaïde,75,81,9000000.0,43000.0,65,70,58,78,63,83,66,53,77,79,72,71,73,73,65,79,63,64,68,67,56,62,75,77,55,78,41,61,51,10,15,11,16,8
19,Mathias Jensen,75,77,7000000.0,42000.0,77,59,50,77,50,72,72,68,78,74,69,67,77,75,77,62,67,79,70,67,73,72,69,78,69,79,72,69,62,5,13,10,8,12
20,Lassana Coulibaly,74,77,5000000.0,21000.0,61,55,71,72,52,72,60,51,69,72,71,73,71,70,70,64,70,82,74,58,75,74,68,67,53,72,74,74,73,9,12,14,8,6
21,Mouctar Diakhaby,75,80,7500000.0,26000.0,31,36,79,71,31,56,34,26,58,62,58,58,60,68,43,51,80,71,80,29,74,76,47,59,49,69,75,77,72,15,11,10,14,11
22,Kevin Villodres Medina,67,77,2300000.0,3000.0,65,61,33,66,55,73,54,44,60,67,79,77,82,60,85,57,65,52,41,50,50,33,63,61,50,54,33,33,31,8,13,6,8,14
23,Linus Gechter,68,82,2600000.0,3000.0,40,26,69,59,37,43,30,35,55,49,61,70,52,63,55,50,70,68,76,28,58,67,28,45,37,58,69,72,68,14,6,8,6,11
24,Kristjan Asllani,73,85,7000000.0,7000.0,58,57,61,77,48,71,65,65,72,74,65,66,64,69,74,72,59,83,51,66,66,72,59,71,54,71,66,74,68,9,8,12,6,6
25,Zidane Iqbal,62,79,1000000.0,9000.0,54,58,45,65,49,66,60,44,61,64,70,68,81,63,78,57,48,63,53,58,54,53,63,65,49,69,50,55,47,6,10,9,8,5
26,Arijon Ibrahimovic,59,80,700000.0,1000.0,55,60,57,57,65,62,64,55,46,66,63,56,71,45,70,65,46,41,48,61,48,24,61,59,60,48,19,23,28,12,12,10,10,8
27,Tommi O'Reilly,59,79,625000.0,4000.0,49,55,56,68,51,64,60,53,57,63,69,54,77,54,73,62,59,51,44,52,45,47,55,62,61,69,44,54,62,14,9,15,12,13
28,Gabriel Pereira dos Santos,69,79,3100000.0,3000.0,61,52,51,67,58,73,69,60,59,71,79,78,79,66,64,66,66,67,52,65,32,31,70,66,58,67,35,34,30,8,7,6,13,8
29,Agustín Giay,66,81,1900000.0,1000.0,54,56,52,71,53,67,45,41,65,69,73,67,70,60,58,63,61,68,56,45,64,64,62,59,52,60,60,65,62,6,14,12,6,10
30,Leny Yoro,62,82,1000000.0,500.0,47,38,61,63,35,47,37,32,54,60,55,58,49,59,60,51,50,51,70,37,56,64,38,46,40,56,61,64,63,13,7,5,14,14
31,Tommaso Baldanzi,70,84,3800000.0,4000.0,58,65,44,72,58,74,71,60,63,74,74,75,74,66,88,70,59,65,37,63,50,30,68,70,55,64,42,41,48,12,9,10,12,7
32,Mattia Zanotti,66,81,1900000.0,7000.0,68,59,55,69,54,70,69,61,67,62,79,82,79,61,80,58,75,55,58,57,60,59,63,66,62,67,58,62,62,12,5,7,9,13
