,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Tapelo Xoki,69,72,1600000.0,500.0,44,43,59,55,39,52,41,50,43,64,74,75,60,63,77,67,77,73,72,65,60,70,53,46,63,61,68,80,70,14,13,8,7,9
1,Ryan Bakayoko,60,71,550000.0,1000.0,50,64,67,56,55,55,48,49,41,62,49,62,43,52,37,53,73,67,77,54,55,22,61,49,63,55,25,29,25,15,5,12,6,15
2,Juan Carlos Gauto,62,77,925000.0,900.0,62,59,40,58,50,65,47,44,50,64,70,69,67,57,67,73,41,76,66,48,29,20,54,52,67,48,27,35,27,11,10,14,7,8
3,Dominik Bauer,56,66,300000.0,700.0,22,22,65,37,25,31,23,21,26,35,54,55,45,44,45,39,72,61,80,19,48,52,32,29,35,41,51,58,56,6,8,9,9,6
4,Cody Collins,54,67,230000.0,500.0,31,29,52,48,24,36,27,27,41,38,63,62,58,46,59,38,70,65,71,26,62,52,33,31,35,47,53,52,51,12,8,8,5,10
5,Curtis Davies,53,66,220000.0,1000.0,45,42,40,56,46,53,45,42,55,54,65,64,65,48,70,50,55,68,55,46,47,40,50,54,45,48,37,42,40,10,12,15,8,6
6,Jack Deakin,53,66,220000.0,650.0,30,51,56,45,49,50,45,29,38,51,68,69,63,47,68,53,73,66,64,48,46,22,52,44,53,48,26,24,24,12,14,9,12,11
7,Christian Mork Breivik,54,73,250000.0,500.0,52,38,42,48,42,55,45,35,40,55,72,73,79,44,76,49,60,52,42,34,54,47,49,46,35,50,44,51,52,14,15,7,13,8
8,Stian Aarønes Holte,54,68,240000.0,500.0,26,20,58,44,28,28,32,30,42,36,54,56,33,42,35,48,62,41,77,22,48,50,26,31,38,44,50,57,54,15,11,11,14,7
9,Henrik Molvær Melland,52,71,200000.0,500.0,42,34,48,57,38,53,39,38,55,56,67,62,70,43,72,52,66,51,42,34,48,51,48,51,40,54,48,52,50,14,7,11,7,14
10,Rohan Luthra,53,70,220000.0,2000.0,12,6,10,20,7,8,13,12,26,10,20,31,32,47,25,35,42,25,60,6,16,11,4,29,12,21,5,14,10,50,49,47,53,59
11,Juljan Shehu,63,67,625000.0,1000.0,52,48,54,63,45,49,55,42,62,61,58,56,65,56,66,51,69,59,63,60,63,58,36,68,48,55,69,62,60,8,6,8,14,13
