,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Mattias Erik Johansson,68,68,1000000.0,4000.0,59,51,54,61,23,68,59,22,58,67,79,82,83,63,78,66,74,80,56,29,61,62,65,43,46,65,62,63,63,7,10,10,16,16
1,Aridane Hernández Umpiérrez,76,76,3600000.0,24000.0,45,26,78,65,40,40,47,46,53,67,43,55,66,72,47,66,88,77,91,31,78,76,35,47,31,66,75,74,75,15,12,9,11,8
2,Pedro Eliezer Rodríguez Ledesma,79,79,8000000.0,57000.0,69,74,39,81,70,84,82,57,72,88,79,68,90,77,91,73,65,69,40,76,53,42,77,82,66,80,41,29,26,5,11,12,15,9
3,Pedro Alcalá Guirado,70,70,750000.0,5000.0,45,30,80,62,37,47,59,65,66,59,30,31,29,70,30,73,78,34,91,68,71,66,26,47,39,67,68,69,66,15,10,8,8,11
4,Tom Cleverley,72,72,1800000.0,30000.0,70,62,48,74,68,69,59,62,74,73,61,52,69,73,75,74,59,66,61,71,71,66,68,74,72,67,56,69,52,15,11,9,12,13
5,Francisco Femenía Far,74,74,3100000.0,24000.0,75,53,59,74,54,69,65,55,63,74,76,72,76,69,80,56,69,76,62,61,70,70,64,67,60,66,73,72,71,16,15,7,15,11
6,Ramazan Köse,68,68,600000.0,5000.0,22,11,15,35,15,20,15,12,34,19,35,33,34,54,61,44,59,34,58,20,20,16,11,20,23,54,11,20,18,71,65,58,70,72
7,Wilfried Guemiand Bony,72,72,1900000.0,10000.0,45,74,77,68,75,67,66,58,45,74,40,45,42,68,66,82,70,33,87,72,75,38,78,63,77,76,24,42,28,10,8,5,7,11
8,Timothée Kolodziejczak,72,72,1900000.0,16000.0,73,30,70,74,30,55,59,34,71,64,69,68,67,68,52,47,86,75,81,43,74,72,62,62,49,65,70,72,72,14,6,10,16,7
9,Karl-Johan Anton Johnsson,69,69,700000.0,8000.0,15,12,19,39,18,16,15,16,41,21,42,44,45,64,40,50,55,32,65,14,30,18,12,47,20,44,20,18,16,70,68,67,67,71
