,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Lucas Stassin,61,80,825000.0,800.0,46,67,55,53,63,58,46,32,38,62,66,67,72,57,65,60,66,56,53,57,33,19,61,51,68,56,16,20,18,9,8,10,5,14
1,Noah Atubolu,65,78,1500000.0,3000.0,12,8,13,17,8,11,13,12,15,14,35,36,32,60,31,49,60,29,61,9,26,13,9,34,14,31,12,12,12,67,64,65,61,67
2,Mohamed Bouldini,72,73,2800000.0,10000.0,40,73,69,63,63,66,42,44,55,70,76,84,77,69,65,76,75,75,84,63,58,31,71,59,67,68,18,15,18,10,6,10,7,12
3,Gerasimos Mitoglou,67,75,2100000.0,500.0,40,30,67,65,28,34,37,28,61,50,58,62,57,65,58,40,67,80,83,25,76,62,26,37,37,55,64,68,67,8,10,10,14,9
4,Yannik Engelhardt,64,74,1200000.0,4000.0,58,38,59,66,37,59,42,38,60,61,65,69,62,64,62,57,74,74,63,48,64,63,53,55,44,57,60,63,59,9,14,6,13,8
5,Adem Zorgane,72,79,4700000.0,10000.0,65,67,61,74,48,73,63,61,75,72,60,60,60,69,56,77,67,89,80,72,73,66,63,70,70,71,64,70,64,14,11,7,9,12
6,Stelios Andreou,66,76,1700000.0,2000.0,47,23,66,58,26,52,31,36,55,58,66,78,62,63,59,48,68,71,73,28,71,64,28,44,33,59,62,69,65,12,10,12,14,9
7,Fabio Blanco Gómez,62,82,1100000.0,8000.0,58,59,34,59,54,68,56,50,50,66,72,74,69,47,71,59,51,55,45,49,39,20,59,52,51,53,28,31,30,15,6,7,10,8
8,James Trafford,66,78,1800000.0,8000.0,12,8,10,48,9,10,14,12,45,12,33,17,27,62,27,49,33,17,58,9,28,7,7,48,16,26,5,13,13,65,65,65,64,66
9,Stjepan Lončar,69,73,1800000.0,500.0,57,61,54,68,61,70,60,49,71,70,59,62,53,67,55,62,61,74,72,66,74,65,68,64,48,72,64,68,58,13,10,10,6,9
10,Agustín Sández,68,76,2600000.0,5000.0,66,34,55,62,28,64,60,45,55,60,71,72,67,65,64,45,70,75,76,37,74,62,60,42,42,52,65,64,71,11,7,11,7,10
11,Aylan Benyahia-Tani,60,76,625000.0,1000.0,44,67,65,56,58,64,48,39,38,60,68,55,71,63,72,62,54,53,32,52,26,16,56,49,63,49,20,17,21,6,10,8,7,14
12,Beñat Prados Díaz,66,77,1800000.0,5000.0,64,66,40,69,52,63,54,49,68,73,67,59,74,63,74,72,54,56,45,69,58,65,60,67,47,71,68,64,60,15,8,13,9,8
13,Roberto Fernández Jaén,67,78,2300000.0,3000.0,52,69,69,67,57,71,46,46,57,70,73,66,59,60,69,70,78,48,62,67,63,29,61,57,54,67,32,33,35,12,13,5,13,14
14,Taylor Gardner-Hickman,66,78,2100000.0,7000.0,63,55,52,71,48,69,61,53,68,67,72,78,61,62,68,63,62,71,55,64,59,62,62,61,60,58,59,69,65,11,15,13,5,12
15,Ruan Tressoldi Netto,66,71,1200000.0,7000.0,35,26,67,51,29,47,33,27,39,51,59,66,48,59,57,35,74,55,68,24,57,64,28,33,45,51,67,71,74,9,6,10,12,15
16,Julen Agirrezabala,68,81,2600000.0,5000.0,16,7,5,27,15,13,7,9,35,25,30,36,33,61,35,50,57,26,60,10,24,12,6,37,13,34,10,13,12,64,66,67,71,70
17,Ed Turns,59,76,550000.0,4000.0,29,24,60,49,33,46,32,37,30,52,61,57,49,57,61,45,72,50,62,30,62,58,27,42,49,56,59,61,58,14,14,9,14,7
18,Alberto Moreno Rebanal,64,80,1500000.0,8000.0,53,62,47,69,46,67,49,54,65,70,68,66,70,58,77,61,66,54,55,57,54,57,57,65,64,62,48,56,53,6,12,15,6,10
19,Lewis Dobbin,62,75,950000.0,5000.0,53,63,53,57,56,64,58,38,44,63,77,80,76,58,74,64,53,58,53,56,36,18,62,59,63,60,26,20,18,7,13,6,6,6
20,Antonio Marchena Millán,62,77,950000.0,2000.0,41,47,43,67,42,62,33,39,65,64,67,63,61,58,66,53,55,59,50,55,63,49,63,64,45,42,40,51,50,13,6,14,8,9
21,Jens Castrop,65,77,1700000.0,2000.0,60,46,42,68,46,67,61,45,62,68,72,81,82,59,77,45,60,66,48,42,68,56,61,68,40,60,50,59,55,11,14,14,8,12
22,Lamare Bogarde,58,76,475000.0,3000.0,50,42,59,58,41,58,50,43,56,61,63,49,57,58,64,56,60,52,58,38,67,53,38,43,55,49,54,60,61,9,10,11,13,10
23,Pablo Felipe Pereira de Jesus,63,78,1100000.0,950.0,42,70,65,53,64,55,42,39,43,57,69,67,68,62,66,57,63,51,62,58,39,29,65,44,61,55,20,18,17,14,10,6,7,12
24,Kwame Peprah,68,79,2700000.0,500.0,46,73,60,55,60,71,62,51,47,57,84,74,71,71,86,71,72,74,75,70,42,36,69,64,80,64,28,35,31,13,12,8,8,14
25,Pedro Ruiz Delgado,64,73,1300000.0,8000.0,59,72,75,55,59,53,36,43,38,58,53,67,52,52,37,74,70,61,84,54,44,20,59,55,66,47,22,27,24,10,8,15,10,11
26,Faride Alidou,68,78,2600000.0,8000.0,64,62,37,62,50,76,55,42,54,71,88,81,67,55,67,63,50,56,62,53,49,25,63,58,50,55,28,28,22,8,7,7,9,5
27,Nelson Palacio,68,80,3000000.0,2000.0,53,64,53,70,45,62,44,53,65,70,70,71,70,70,70,60,60,77,60,62,63,66,64,66,49,54,60,68,62,12,10,6,5,12
28,Teddy Alloh,63,78,1100000.0,2000.0,61,37,45,55,32,67,60,36,50,65,78,74,75,57,75,47,61,58,48,33,55,55,57,43,41,60,57,62,63,11,14,14,11,8
29,Joshua Wilson-Esbrand,58,76,500000.0,7000.0,53,28,50,46,28,63,37,37,38,50,77,73,62,55,82,34,62,56,51,32,58,53,53,43,45,44,50,59,58,5,15,12,5,8
30,Ahmetcan Kaplan,67,79,2300000.0,3000.0,26,25,67,57,27,40,35,28,51,52,62,64,56,63,45,44,69,60,76,23,67,64,27,30,48,60,65,70,69,14,14,12,8,13
31,Elias Jelert,67,78,2100000.0,4000.0,60,49,45,61,54,67,57,44,55,65,82,85,84,59,76,59,62,77,60,46,69,60,60,54,43,60,59,62,63,8,10,6,11,13
32,Jordan James,62,80,1000000.0,800.0,44,47,50,64,36,67,44,34,62,68,65,64,62,62,75,59,61,62,50,45,63,66,53,60,46,60,66,64,63,15,6,11,8,8
33,Oscar Luigi Fraulo,60,80,675000.0,1000.0,49,52,42,63,51,61,53,49,61,62,78,73,73,54,71,62,51,66,59,51,68,54,54,61,45,58,50,56,54,9,11,14,15,11
34,Zidane Iqbal,62,79,1000000.0,9000.0,54,58,45,65,49,66,60,44,61,64,70,68,81,63,78,57,48,63,53,58,54,53,63,65,49,69,50,55,47,6,10,9,8,5
35,Rubén Iranzo Lendínez,63,79,1200000.0,3000.0,44,34,68,62,25,38,39,29,59,53,55,55,58,49,65,58,69,55,65,39,69,65,28,38,41,52,60,63,65,8,6,7,9,12
36,Marc Pubill Pagès,67,78,2100000.0,2000.0,65,48,59,66,48,63,56,45,56,65,69,79,70,62,58,70,55,79,83,49,62,62,65,44,41,61,58,65,60,15,6,13,6,10
37,Tomás Lemos Araújo,67,83,2500000.0,3000.0,29,25,65,55,34,45,30,30,34,56,68,69,55,66,55,40,70,59,81,22,63,70,27,30,39,61,57,73,68,12,11,7,9,13
38,Luca Gemello,64,74,1100000.0,4000.0,14,7,11,19,7,9,11,20,23,18,31,31,28,44,22,50,31,18,61,5,23,14,7,35,19,37,5,11,10,64,64,66,65,67
39,Gonçalo Oscar Albuquerque Borges,67,82,2500000.0,3000.0,65,53,33,62,57,70,45,48,53,68,84,83,80,58,58,58,43,55,60,46,42,20,61,65,53,60,21,33,26,8,8,15,11,10
40,Matías Alfonso,67,74,2100000.0,500.0,37,55,56,69,45,57,36,59,70,66,61,66,62,62,71,68,69,76,55,64,53,67,62,67,54,68,59,72,65,11,13,8,10,6
41,Jacopo Fazzini,63,81,1200000.0,1000.0,58,34,54,70,47,67,50,50,64,66,66,68,66,68,71,69,62,69,52,45,64,57,63,54,51,55,57,57,62,9,5,11,14,12
42,Caleb Wiley,59,80,675000.0,500.0,53,20,47,48,20,55,34,26,30,54,73,78,76,54,69,20,64,59,55,20,32,53,58,30,40,50,58,59,55,13,10,13,14,12
43,Adam Obert,63,75,1100000.0,550.0,46,30,64,60,25,45,29,30,50,55,62,61,43,56,57,50,72,55,59,29,49,65,27,24,32,45,63,70,66,6,7,13,10,14
44,João Henrique Oliveira Veras,65,75,1600000.0,2000.0,41,65,70,54,62,67,48,35,37,72,72,66,75,63,64,65,70,63,73,55,75,25,59,58,70,66,36,33,24,13,13,7,8,12
45,Manuel Lama Maroto,61,73,750000.0,5000.0,42,39,59,60,36,43,31,36,54,53,62,55,54,57,48,46,69,63,66,38,56,60,51,56,44,47,56,65,63,10,14,12,14,14
