,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Rareș Bălan,59,67,475000.0,2000.0,39,18,60,53,28,26,28,27,40,31,63,66,41,44,48,43,72,64,73,23,66,56,26,36,39,39,59,61,57,15,8,6,10,11
1,Rareș Gal,55,64,250000.0,1000.0,10,5,11,30,8,6,10,13,20,19,26,20,29,40,33,41,46,23,51,6,17,6,7,22,16,26,6,12,10,53,56,54,52,63
2,Roberto Voican,53,66,220000.0,1000.0,55,39,40,62,40,51,59,39,62,58,63,62,60,48,60,46,55,43,43,42,35,40,61,48,49,58,33,37,49,15,11,5,6,12
3,Daniel Paraschiv,53,64,170000.0,650.0,10,6,14,18,9,8,14,14,26,17,19,24,21,48,41,40,62,28,53,7,16,25,7,27,10,37,9,13,13,49,54,53,53,54
4,Hamza Yiğit Akman,61,79,825000.0,1000.0,45,47,46,67,45,75,57,46,62,69,77,68,81,55,87,58,59,55,34,51,48,41,52,61,54,60,47,51,47,14,10,11,12,14
5,Louis Lord,58,77,450000.0,500.0,10,7,13,28,8,12,13,10,27,19,28,25,31,42,26,42,35,25,71,7,22,14,5,28,11,29,8,10,14,62,56,56,58,60
6,Rareș Pop,52,69,200000.0,500.0,47,50,30,50,47,52,48,44,41,51,81,72,61,34,78,53,49,47,35,57,29,21,44,49,47,45,24,22,26,8,7,14,5,5
7,Ákos Nistor,55,72,325000.0,500.0,43,38,32,59,33,56,45,41,54,58,75,73,76,49,74,41,55,49,44,36,39,21,46,56,40,44,23,36,33,14,15,14,8,15
8,Alexandru Florescu,52,61,180000.0,1000.0,25,54,51,46,35,52,38,33,34,50,75,69,59,47,60,50,59,56,42,45,42,19,50,53,62,47,14,12,19,12,14,10,13,7
9,Denis Rența,52,66,170000.0,550.0,30,25,50,55,37,40,36,38,50,48,59,63,56,53,62,54,64,52,56,46,58,48,30,39,31,39,48,53,51,14,8,7,7,7
10,Iulian Zamfir,50,67,120000.0,500.0,48,37,33,52,44,59,44,39,58,59,75,69,78,51,72,54,41,43,41,38,42,21,46,49,40,58,34,42,38,11,6,11,12,9
11,Andreș Brînzea,48,72,130000.0,500.0,14,9,10,26,7,7,11,11,27,18,15,20,37,43,39,35,44,22,50,7,24,9,7,31,12,36,8,14,10,51,44,46,48,49
12,Denis Benga,55,73,300000.0,500.0,50,35,39,50,27,45,32,25,48,45,72,75,77,50,75,26,62,52,49,30,50,52,35,31,35,42,50,53,54,13,8,7,12,5
13,Matei Moraru,50,72,150000.0,500.0,40,37,31,58,40,59,47,38,52,57,70,74,69,51,68,53,42,40,39,38,37,20,44,48,45,48,36,45,44,14,8,6,15,10
14,Cosmin Bucuroiu,54,69,250000.0,500.0,44,47,37,52,41,56,40,39,46,57,74,72,70,47,69,57,45,52,42,42,31,22,46,44,52,49,28,20,28,13,13,10,8,14
15,Ioan Tolea,51,66,140000.0,700.0,52,40,50,57,57,55,40,42,57,50,68,66,63,52,62,56,60,55,53,42,58,52,32,48,45,42,50,52,55,8,8,14,6,13
16,Bogdan Filip,51,58,120000.0,2000.0,41,33,48,56,33,48,39,34,51,53,61,62,60,42,60,49,61,64,56,44,58,46,48,50,39,50,40,49,47,13,10,10,12,13
17,Șerban Tomache,51,68,130000.0,500.0,10,10,14,30,7,11,10,10,30,11,26,30,25,40,55,37,55,30,50,5,19,11,8,24,16,23,8,13,11,51,50,49,51,53
18,Andrei Ioniță,55,72,325000.0,800.0,30,58,55,40,53,51,45,35,31,52,67,70,60,49,59,55,60,55,60,50,30,20,51,38,52,49,20,15,13,9,6,14,9,14
19,David Iordache,52,72,210000.0,500.0,30,44,51,55,32,49,35,33,48,50,65,71,62,58,60,55,68,60,65,45,56,57,46,55,42,48,55,55,54,11,9,11,12,7
20,Hristu Sofianu,51,67,150000.0,750.0,39,40,33,52,40,55,45,36,45,57,68,68,66,44,54,46,51,43,49,35,40,23,39,49,40,49,23,29,30,14,6,13,12,15
21,Cătălin Albu,51,66,140000.0,750.0,45,38,40,57,39,51,43,38,55,52,66,61,60,44,60,46,55,51,49,35,51,30,49,54,42,50,33,43,41,11,12,8,11,15
22,Antonio Gomis Alemañ,63,78,1000000.0,3000.0,12,9,14,29,9,11,12,11,27,18,50,43,48,52,47,47,55,30,60,7,20,9,7,37,19,33,6,12,15,64,61,62,63,65
23,Juan David Perea,61,76,800000.0,2000.0,58,51,40,60,46,62,52,43,54,59,76,80,74,52,72,64,60,57,65,49,42,29,58,48,61,53,24,26,27,9,11,15,7,6
24,Joan González Cañellas,65,80,1700000.0,3000.0,58,55,63,70,48,66,66,58,65,67,70,62,58,65,48,66,72,73,74,57,70,54,66,65,55,65,42,53,58,12,14,9,14,8
25,Lameck Banda,68,78,2700000.0,6000.0,57,61,48,53,71,78,62,49,51,70,88,89,77,63,86,62,43,63,36,61,41,25,64,55,66,62,22,35,28,8,14,6,14,10
26,Giuseppe Ciocci,54,61,190000.0,500.0,13,7,12,24,7,9,8,11,26,11,17,27,22,43,23,41,31,33,74,8,20,15,8,36,12,38,7,12,13,61,50,55,51,57
27,Nunzio Lella,55,61,200000.0,600.0,42,47,39,62,48,62,53,40,69,65,64,63,56,55,54,53,54,46,66,36,46,28,45,48,45,60,43,38,48,8,12,14,6,10
28,Mattia Ciucci,57,68,325000.0,1000.0,39,25,55,44,48,33,38,31,31,35,54,62,43,56,46,47,62,55,73,25,61,54,32,32,47,46,55,56,57,7,9,15,8,8
29,Luca Sonzogni,53,68,190000.0,500.0,7,6,6,27,5,7,12,11,20,13,34,43,30,47,50,41,68,34,51,5,34,6,6,29,15,32,5,9,8,56,49,55,51,56
30,Jankat Yılmaz,57,74,350000.0,500.0,10,6,12,22,5,10,12,13,21,13,27,24,24,50,24,35,33,21,61,6,20,13,6,25,17,22,7,10,11,62,54,46,53,59
31,Christian Schmidt,52,61,180000.0,2000.0,23,59,64,45,45,42,31,28,37,48,51,49,49,47,48,55,69,55,61,45,51,24,49,41,54,45,22,16,18,7,10,12,12,6
32,Samuel Giovane,59,73,525000.0,500.0,49,44,52,67,52,53,60,57,59,62,72,76,66,68,69,58,71,60,62,53,65,63,39,56,53,61,59,57,51,10,12,6,14,11
33,Bryant Nieling,62,74,875000.0,1000.0,34,21,67,54,24,39,36,31,38,53,60,45,50,63,49,44,61,50,66,21,54,62,24,29,42,58,61,65,66,8,14,7,14,11
34,Arbnor Muja,65,71,1100000.0,5000.0,61,64,53,63,58,64,62,61,57,62,78,83,76,49,71,65,70,63,59,63,54,33,61,62,65,64,32,39,37,9,11,13,9,15
35,Mamadou Mbaye,68,75,2200000.0,9000.0,53,23,72,70,39,32,50,30,59,64,55,59,40,58,50,50,70,62,70,19,63,65,23,35,32,55,70,73,67,15,12,11,5,5
36,Mamady Diarra,66,76,1900000.0,7000.0,54,56,40,57,43,68,53,40,54,67,84,86,67,63,70,66,55,63,49,48,50,45,68,58,52,64,53,50,46,12,7,15,14,15
37,Harrison Sodje,53,66,210000.0,650.0,43,28,47,44,24,46,37,28,37,41,66,69,65,49,67,39,79,61,68,30,49,48,41,38,34,44,50,51,49,5,10,11,5,14
38,Onel Acosta,63,72,1000000.0,750.0,61,42,48,55,38,51,44,50,55,62,68,64,65,64,77,60,61,65,45,40,51,58,48,47,45,44,59,64,58,6,10,11,12,5
39,Finley Bell,50,64,110000.0,500.0,40,40,34,53,36,54,42,42,50,52,76,73,83,46,85,47,67,54,36,41,38,41,44,52,43,49,38,43,37,15,6,8,8,7
40,Talha Ülvan,57,65,350000.0,2000.0,54,30,50,54,27,64,45,36,42,59,60,54,55,52,64,55,67,62,54,38,55,52,40,38,39,47,52,56,54,10,7,13,9,11
41,Jack Carter,52,64,170000.0,500.0,47,33,39,40,30,49,40,36,33,44,77,75,83,45,86,42,70,64,35,39,43,46,41,39,39,38,44,46,43,7,8,11,8,8
42,Murphy Bennett,51,68,140000.0,500.0,40,24,47,41,23,40,33,29,36,34,65,68,63,46,66,35,79,61,68,26,46,48,33,34,32,43,50,51,48,12,12,5,7,8
43,Jacob Jones,55,64,275000.0,1000.0,57,34,46,42,35,51,55,42,39,48,71,74,68,51,63,51,66,65,73,40,53,49,49,48,39,47,48,52,48,8,9,6,15,6
44,Owen Bevan,57,72,350000.0,2000.0,37,28,52,48,33,39,36,32,41,53,66,54,40,52,57,49,73,48,60,28,50,59,24,32,41,57,62,60,57,14,7,15,13,10
45,Noah Raveyre,56,74,325000.0,500.0,11,7,13,24,10,10,11,14,20,15,22,18,19,45,53,44,56,20,49,6,22,9,7,38,17,28,7,13,11,54,52,59,56,60
46,Benni Smales-Braithwaite,54,61,220000.0,1000.0,29,60,49,49,40,49,34,31,34,49,70,70,51,53,58,44,69,51,57,52,31,12,54,49,57,49,13,17,13,13,12,7,15,8
47,Rakshit Dagar,54,54,70000.0,500.0,11,8,11,29,9,10,13,13,23,14,26,30,27,43,43,40,56,28,46,6,22,12,8,27,11,24,7,14,12,54,55,53,54,52
48,Muhammed Uvais,54,58,140000.0,500.0,42,34,42,36,20,51,35,32,38,38,62,63,58,49,58,35,62,66,72,27,53,50,40,36,35,42,52,60,58,5,11,7,14,13
49,Mustafa Can Karagöz,57,66,350000.0,2000.0,51,38,58,67,44,62,39,43,65,61,71,67,70,51,79,66,64,48,32,46,65,42,53,53,52,48,40,51,57,11,5,14,6,14
50,Samuel Nongoh,60,73,575000.0,1000.0,52,54,40,55,64,66,60,46,51,61,90,89,88,43,86,67,48,46,34,46,31,24,51,47,59,46,24,35,32,12,15,7,13,6
51,Fatih Yiğit Şanlıtürk,61,76,775000.0,1000.0,56,62,46,71,57,66,59,45,68,61,70,69,68,54,64,60,53,48,56,58,40,29,58,61,54,61,39,60,53,12,6,14,11,14
52,Mehdi Baaloudj,53,60,190000.0,1000.0,29,63,63,40,40,45,42,30,31,44,54,57,56,54,61,57,62,57,39,54,27,18,49,51,67,49,12,11,20,6,8,6,10,12
