,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Johannes Golla,59,60,240000.0,500.0,54,31,57,59,31,41,36,41,51,52,66,64,49,51,56,49,51,65,61,36,51,49,33,31,44,44,51,57,61,14,11,12,10,13
1,Patrick Weimar,55,57,140000.0,500.0,46,39,48,61,33,41,36,41,49,58,61,63,49,51,51,49,52,71,58,38,51,49,39,46,47,41,48,54,51,9,14,8,11,9
2,Cemal Kaymaz,56,63,275000.0,500.0,47,38,51,64,28,49,39,41,58,60,58,55,54,56,55,44,56,71,69,36,61,51,46,51,44,51,48,52,51,9,8,8,5,7
3,Patrick Scheder,55,68,300000.0,500.0,51,52,59,59,39,52,37,45,54,60,67,63,54,49,51,56,55,59,58,48,49,52,51,48,59,49,42,46,49,15,10,13,9,12
4,Tobias Stockinger,57,64,325000.0,500.0,52,51,51,60,38,59,46,49,54,64,69,68,58,50,55,48,55,62,63,49,51,42,52,49,48,49,38,41,44,9,10,11,12,9
5,Alexandru Dușmanu,56,65,325000.0,1000.0,52,54,30,55,58,60,49,34,47,58,74,72,67,45,65,61,42,53,57,42,31,16,44,47,47,44,23,20,27,14,12,6,6,12
6,Manuel Mama Samba Baldé,64,74,1100000.0,500.0,11,6,10,23,7,14,13,15,25,16,18,19,37,55,26,45,41,28,75,9,18,12,6,37,12,24,6,12,13,63,63,60,62,68
7,Mehdi Loune,59,78,575000.0,1000.0,55,52,38,65,55,67,61,56,62,62,70,55,71,59,78,56,49,54,34,54,44,36,56,61,51,53,45,46,45,9,13,14,8,15
8,Yousef Fawaz,52,65,190000.0,2000.0,37,45,29,42,32,56,40,31,29,50,91,77,83,41,87,52,43,44,31,43,34,23,41,41,40,40,20,19,24,14,5,10,7,14
9,Baran Mogultay,61,71,650000.0,500.0,57,40,43,58,34,58,43,40,55,56,69,74,66,60,66,38,60,63,54,38,61,55,45,48,38,42,51,60,57,8,9,11,13,14
10,Hamza Anhari,56,70,325000.0,500.0,40,42,36,50,43,61,41,38,45,59,72,69,73,61,72,49,55,50,50,38,66,23,56,55,42,52,30,29,39,14,9,9,15,9
11,Stephen Ewange,57,64,325000.0,900.0,45,30,47,48,24,57,31,30,39,46,73,74,53,56,70,40,72,68,57,37,59,49,42,33,38,46,48,55,55,12,9,7,10,11
12,Rafael Brand,64,64,625000.0,650.0,62,57,38,60,56,63,70,63,42,61,83,80,82,58,82,58,65,67,49,46,37,35,58,60,50,65,33,22,28,5,7,10,6,11
13,Abdullah Al Enazi,50,64,110000.0,2000.0,42,44,41,46,36,51,35,31,47,54,64,67,66,41,55,41,51,47,49,39,32,18,45,43,39,45,20,27,35,7,6,13,15,10
14,Salem Al Najdi,50,62,110000.0,2000.0,39,22,54,36,22,40,27,32,26,44,64,63,56,41,64,26,73,50,60,25,54,45,38,29,30,33,48,48,49,11,7,14,13,12
15,Jannes Wulff,62,70,900000.0,1000.0,42,61,50,63,44,59,44,53,58,62,73,71,55,60,65,55,59,73,66,59,61,50,61,64,52,47,51,55,52,7,8,12,7,11
16,Nils De Mol,57,66,325000.0,1000.0,12,7,12,22,6,9,10,12,23,13,31,33,26,53,46,42,62,26,66,8,24,14,5,34,16,36,9,11,12,58,56,56,54,59
17,Jack Williams,50,59,100000.0,1000.0,46,52,42,52,36,48,35,33,50,51,62,64,58,54,74,55,62,59,44,49,55,44,45,49,37,41,30,41,44,6,10,8,14,10
18,Robert Zietarski,63,63,400000.0,550.0,36,45,65,60,39,53,37,34,61,57,63,66,66,61,68,61,85,82,78,46,66,60,52,50,44,62,62,63,62,14,13,11,5,7
19,Arne Rühlemann,51,68,150000.0,500.0,39,30,41,58,36,49,33,34,56,48,69,70,80,46,83,49,59,59,35,36,55,45,51,53,32,35,49,44,48,6,15,9,6,14
20,Timur Gayret,62,67,600000.0,1000.0,50,61,39,62,48,65,45,52,59,61,71,67,64,63,71,57,58,63,55,48,55,38,60,64,48,56,40,43,46,10,11,5,14,8
21,Kevin Felida,62,68,600000.0,1000.0,46,44,54,63,39,56,41,46,62,60,62,65,59,58,67,54,65,63,63,51,58,61,45,53,48,60,59,63,62,10,7,11,8,8
22,Henri Koudossou,60,69,550000.0,4000.0,65,45,48,65,48,58,48,47,60,55,58,55,50,63,64,62,58,54,57,48,71,48,61,57,48,50,49,48,43,8,15,15,7,10
23,Tunay Deniz,63,63,475000.0,1000.0,58,61,57,67,55,64,58,60,62,63,71,72,73,61,64,61,56,68,57,58,55,33,59,59,59,57,37,51,49,9,7,14,13,12
