,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Maximilien Balard,59,68,500000.0,500.0,45,50,42,67,44,54,48,43,66,57,64,62,61,58,79,50,62,54,53,33,48,48,58,64,60,59,54,50,48,5,8,14,10,7
1,Espen Bjørnsen Garnås,66,68,900000.0,2000.0,35,28,67,60,30,39,32,32,50,52,38,39,38,62,50,45,71,68,90,26,69,64,30,35,35,54,66,65,62,14,9,12,6,6
2,Ulrik Mathisen,59,66,450000.0,850.0,50,47,45,62,45,57,48,45,58,59,72,71,73,52,76,58,60,65,40,42,57,45,55,55,49,58,45,48,48,9,7,9,7,5
3,Tobias Hafstad,55,69,300000.0,600.0,44,55,49,57,45,52,42,35,52,56,67,65,72,55,74,58,58,60,55,52,58,57,52,55,48,52,56,55,52,12,8,11,13,9
4,Nahuel Iribarren,64,64,275000.0,3000.0,41,32,66,51,33,34,28,32,48,56,53,57,49,54,58,52,66,59,69,33,74,57,33,39,40,50,62,69,65,9,12,9,5,12
5,Rodrigo Morales,63,63,450000.0,500.0,55,50,55,63,38,58,61,65,61,65,63,62,55,60,70,55,63,62,60,62,55,61,58,59,67,50,63,65,63,12,14,13,12,7
6,Kleber David Pinargote Lara,61,79,750000.0,500.0,11,5,11,20,5,5,11,9,13,19,32,20,29,60,42,44,59,27,38,6,20,13,5,27,11,23,9,14,11,62,57,58,57,63
7,Luke Hallett,52,62,170000.0,1000.0,31,55,51,46,40,51,44,37,34,52,71,67,64,48,71,47,57,58,55,46,61,23,48,44,53,54,28,41,38,5,6,14,10,14
8,Sebastián Araujo Lemuz,60,66,300000.0,500.0,14,6,14,25,8,5,13,13,29,11,36,38,41,50,48,44,61,29,42,8,27,9,4,38,20,39,5,10,12,60,61,59,58,63
9,Léider Sebastián Berdugo Ruiz,58,75,525000.0,500.0,43,53,45,63,36,60,38,39,58,55,61,65,59,55,75,51,65,53,44,50,51,60,60,58,44,44,48,53,53,9,8,12,14,8
10,Neider José Sanjuan Navarro,59,69,500000.0,500.0,40,52,48,68,33,50,36,37,67,60,68,61,63,57,64,49,58,61,57,49,59,55,53,57,45,45,43,51,48,8,8,13,12,8
11,Ryan Wood,49,60,90000.0,500.0,12,5,11,20,9,10,14,12,29,14,23,22,29,38,49,41,59,25,44,6,17,9,8,31,14,34,9,14,12,52,52,55,46,47
