,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Daniel Guadalupe Amador Osuna,64,70,925000.0,3000.0,68,60,48,60,48,70,65,50,55,57,71,71,68,60,65,65,34,56,48,62,45,29,65,58,59,47,27,38,33,6,11,7,11,7
1,Yorbe Vertessen,73,78,4700000.0,12000.0,65,70,65,69,58,74,68,60,61,73,94,93,74,69,72,73,63,64,74,64,61,17,69,65,63,64,45,26,22,10,7,13,14,13
2,Yerson Ronaldo Chacón Ramírez,67,79,2400000.0,500.0,62,68,36,65,40,70,50,65,62,64,81,80,70,58,80,55,51,62,32,70,33,20,65,60,70,51,28,29,26,14,6,8,10,7
3,Cristian Enrique Cruz Meleán,58,69,450000.0,500.0,41,56,40,62,34,58,35,54,58,60,70,63,67,57,70,65,51,70,40,57,55,60,60,59,52,55,53,56,52,6,13,11,12,11
4,Alejo Germán Tabares,60,72,575000.0,2000.0,47,24,51,38,29,54,39,37,36,48,67,61,55,58,63,30,62,61,56,22,50,59,44,38,40,40,60,68,66,12,14,15,5,11
5,John Nwankwo Chetauya Donald Okeh,64,74,1200000.0,3000.0,46,39,61,63,39,49,40,35,58,61,48,54,55,66,64,56,63,46,60,41,67,69,49,59,41,52,65,65,63,14,6,11,10,5
6,Fredrik Oppegård,65,79,1600000.0,2000.0,64,59,49,62,33,64,51,55,58,62,80,82,76,61,70,59,66,64,62,42,52,60,54,52,46,50,57,61,60,9,8,9,6,10
7,Damián Cáceres Rodríguez,59,67,475000.0,500.0,45,50,58,66,45,61,49,47,67,60,65,65,56,57,63,70,62,58,57,49,67,50,59,53,56,47,47,53,63,15,10,9,5,14
8,André Fonseca Amaro,68,79,2400000.0,2000.0,44,42,67,66,38,61,46,44,57,64,61,61,62,67,57,52,58,67,77,39,71,68,39,46,53,49,66,69,65,7,14,13,11,11
9,Cătălin Cîrjan,62,75,950000.0,7000.0,55,52,45,72,50,65,62,49,72,69,66,58,68,60,80,63,54,40,34,45,42,28,58,64,63,61,46,51,52,10,13,14,12,13
10,Patrick Nwadike,61,66,450000.0,750.0,38,28,60,61,35,51,35,35,54,55,62,57,52,55,55,55,57,60,83,34,64,56,35,35,38,54,58,60,55,13,7,14,9,12
11,Antwoine Hackford,59,76,575000.0,2000.0,24,62,39,50,53,58,32,29,27,59,88,84,70,57,73,60,41,53,45,50,29,19,64,44,66,45,12,17,11,7,6,9,15,11
12,Nene Dorgeles,66,80,2000000.0,5000.0,52,63,45,62,58,68,62,57,57,66,85,84,89,60,85,67,73,65,48,66,42,27,63,64,61,62,35,37,35,6,9,6,9,5
13,Marvin Pieringer,70,77,3300000.0,13000.0,45,72,68,64,64,65,52,39,39,71,61,63,69,70,60,74,49,68,78,61,62,22,72,54,60,65,26,25,23,10,10,12,6,8
14,Jan Biegański,63,76,1100000.0,1000.0,44,47,58,62,32,55,39,34,56,58,70,68,49,62,58,60,69,82,75,46,70,58,35,53,48,63,63,62,57,14,9,13,7,10
15,Haitam Abaida El Achhab,65,77,1700000.0,2000.0,62,57,38,61,51,70,58,38,52,64,83,77,79,51,81,52,55,57,43,57,66,24,63,56,49,55,24,23,26,10,5,15,7,10
16,Rida Zouhir,56,73,350000.0,500.0,46,40,48,63,48,64,31,39,59,59,63,69,58,53,69,60,70,60,69,42,61,46,53,53,54,61,53,52,43,9,8,9,15,8
17,Hyeon Joon Yang,61,77,850000.0,1000.0,48,57,36,54,60,69,46,44,52,61,71,75,70,63,75,63,59,61,58,53,48,24,61,55,44,53,38,35,40,6,9,12,15,11
18,Nathan-Dylan Saliba,46,63,120000.0,500.0,33,28,43,51,31,45,30,52,50,48,62,60,65,40,68,51,70,34,53,45,55,36,48,51,43,39,43,47,41,13,14,10,7,13
19,Abbas Sadiq Al Hassan,53,73,250000.0,1000.0,37,31,49,50,32,50,36,36,49,49,72,79,52,41,61,44,59,60,70,36,71,53,35,44,41,39,47,49,53,9,12,7,15,15
20,Brian Oddei,64,78,1400000.0,4000.0,64,70,44,57,56,74,53,51,52,72,75,55,70,53,80,65,53,43,34,56,40,29,57,55,55,60,31,39,34,13,11,13,11,10
21,藤田 譲瑠 チマ,65,76,1500000.0,2000.0,44,56,50,66,41,60,45,53,63,65,76,60,71,55,74,65,53,67,62,58,66,67,57,59,51,51,58,67,64,12,8,15,7,14
22,İsmail Yüksek,68,76,2700000.0,19000.0,62,57,67,70,43,68,68,58,68,69,69,65,75,72,68,67,71,74,63,64,70,67,57,67,48,62,68,67,66,13,15,8,14,13
23,Nathan Harriel,66,75,1800000.0,2000.0,61,29,60,58,29,54,40,30,56,55,77,78,61,60,60,38,70,75,74,28,69,61,38,35,38,46,66,66,61,11,9,6,8,14
24,Paxten Aaronson,62,77,925000.0,550.0,55,55,48,63,42,65,54,44,60,63,79,75,80,46,77,56,56,61,47,52,49,28,54,63,49,59,32,41,48,8,9,9,13,12
25,Yonas Malede,65,72,1500000.0,4000.0,56,65,60,62,62,72,57,55,47,67,72,74,71,57,48,68,72,62,72,57,52,16,62,60,67,69,13,18,15,7,12,10,7,7
26,Brandan Craig,55,69,275000.0,500.0,39,31,51,57,36,54,33,33,51,55,66,64,57,49,59,57,63,54,69,32,50,51,34,50,48,52,56,55,54,6,6,9,10,13
27,Luis Hartwig,59,78,575000.0,2000.0,47,67,62,51,49,47,52,32,32,53,78,77,76,55,65,55,68,55,42,59,40,17,58,52,66,59,13,20,15,10,14,13,7,7
28,Reda Khadra,69,78,3100000.0,22000.0,62,64,53,68,56,76,58,58,64,67,84,79,78,63,83,63,54,62,67,60,53,31,62,64,55,63,44,43,40,10,14,8,9,12
29,Bénie Adama Traoré,63,72,1000000.0,1000.0,49,58,25,58,37,65,35,34,38,63,83,83,85,44,80,51,62,64,49,48,39,22,65,62,49,59,25,40,29,10,12,7,10,9
30,Cian Hayes,61,72,700000.0,1000.0,58,53,33,51,48,64,54,52,42,60,79,79,87,55,84,54,38,55,37,56,37,19,56,53,47,54,25,28,29,9,8,7,8,15
31,Isak Hien,68,77,2500000.0,8000.0,28,30,70,53,33,58,29,25,51,55,78,84,49,61,47,39,79,55,89,29,55,62,39,38,45,51,62,74,65,12,5,10,11,13
32,Robert Street,60,70,550000.0,6000.0,31,59,60,56,51,58,40,31,37,60,66,69,54,55,51,62,66,50,73,55,54,19,61,49,57,55,25,24,25,11,12,6,15,13
33,Aaron Pressley,60,73,600000.0,6000.0,31,63,59,52,54,54,36,43,31,58,68,72,54,53,57,57,68,54,74,50,62,18,63,53,58,58,17,21,20,9,12,8,7,6
34,Edison Alexander Azcona Vélez,56,74,350000.0,500.0,49,54,39,54,38,64,48,37,38,58,70,64,81,50,83,60,47,42,34,52,39,16,50,50,60,53,23,20,25,11,10,14,14,10
35,Jackson Gabriel Porozo Vernaza,69,77,2900000.0,6000.0,31,29,69,55,26,37,35,35,33,53,61,63,39,62,42,40,72,64,81,26,68,72,31,28,42,62,68,70,67,8,13,8,15,8
36,Wikelman José Carmona Torres,62,78,1000000.0,900.0,55,55,36,60,44,68,59,51,53,64,82,78,84,49,80,62,50,60,53,67,50,38,56,59,38,54,47,34,31,9,7,13,11,8
37,Franco Daryl Tongya Heubang,59,69,500000.0,2000.0,60,43,57,69,49,59,51,57,66,60,67,73,58,53,62,54,55,68,64,48,48,24,55,61,62,67,41,34,44,9,11,9,7,5
38,Edgar Sevikyan,63,77,1100000.0,3000.0,65,53,44,65,57,62,62,58,57,67,68,66,74,60,73,61,54,61,59,53,39,29,58,58,54,56,35,27,24,9,8,5,10,8
39,Elias Jona Bördner,60,72,525000.0,550.0,10,4,12,24,6,5,11,8,26,12,21,22,25,52,35,44,53,21,65,6,26,7,7,30,11,38,8,11,12,61,59,58,59,63
40,Alessio Abibi,55,57,120000.0,550.0,12,9,14,27,9,11,12,9,26,15,20,22,32,48,31,41,43,28,51,7,31,13,5,35,11,38,9,13,12,55,53,54,55,56
41,Nikos Zografakis,61,70,725000.0,500.0,58,61,43,63,53,64,56,49,59,62,74,65,70,52,71,57,46,58,53,52,38,34,54,62,46,50,31,25,29,14,15,11,9,6
42,舩橋 佑,54,68,240000.0,500.0,45,28,45,58,26,52,32,34,56,56,68,61,74,46,72,48,66,47,57,33,55,49,38,50,36,39,47,55,51,15,8,12,8,12
43,Stipe Radić,66,76,1800000.0,2000.0,29,38,67,64,31,34,32,34,60,59,59,63,52,61,47,48,60,59,76,28,70,71,36,41,34,52,62,67,63,11,11,7,8,12
44,Ali Akman,66,79,2000000.0,5000.0,36,71,40,65,67,70,60,35,42,71,79,77,80,68,83,62,57,57,55,51,34,18,71,60,55,64,21,25,24,6,12,13,10,15
45,Ryan Finnigan,55,73,325000.0,2000.0,47,41,47,61,42,59,48,49,60,52,64,52,66,54,67,65,49,53,52,49,62,51,52,51,52,48,44,49,44,11,14,14,12,7
46,Michalis Kosidis,62,74,975000.0,500.0,39,68,60,55,58,61,50,37,43,62,68,70,59,45,54,67,63,60,76,57,51,16,57,47,62,55,18,21,16,11,14,14,12,9
