,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Jerdy Schouten,75,78,6500000.0,25000.0,56,52,63,75,52,74,56,33,76,76,63,61,66,75,70,64,74,77,63,58,69,77,62,68,57,73,76,74,70,11,7,6,5,14
1,Jimmy Dunne,70,75,2200000.0,15000.0,40,40,73,65,34,46,31,28,62,67,53,54,50,68,56,44,80,59,74,28,61,69,30,37,35,68,71,73,69,8,13,14,6,14
2,Carlos Acevedo López,77,81,11500000.0,16000.0,10,9,11,25,6,11,14,13,20,19,51,51,60,72,54,52,83,40,45,9,16,14,6,40,17,55,26,11,12,81,72,69,76,81
3,Daniel Armando Ríos Calderón,63,64,550000.0,2000.0,31,68,64,59,62,58,33,29,37,63,45,51,51,55,52,66,63,56,72,64,58,21,65,45,65,49,18,23,21,9,13,14,9,13
4,Rasmus Schmidt Nicolaisen,73,78,4000000.0,14000.0,38,41,79,73,32,54,38,32,69,66,47,58,56,73,52,51,78,73,82,34,76,68,48,44,36,72,73,73,70,6,14,14,13,13
5,Kevin Bonifazi,73,75,3300000.0,23000.0,34,30,68,66,36,49,41,34,52,62,52,52,48,69,64,49,73,46,73,30,73,74,35,48,44,69,74,80,75,8,8,7,14,6
6,Manuel Lazzari,79,79,16000000.0,51000.0,83,67,44,78,59,82,68,58,75,81,93,91,89,78,89,53,39,86,56,57,66,73,74,74,55,76,72,75,69,14,6,11,5,11
7,Derrick Jones Amaniampong,66,71,1100000.0,2000.0,47,46,61,67,38,61,42,56,62,61,70,70,56,64,57,69,79,78,87,52,72,64,58,60,66,60,63,59,57,7,5,15,8,14
8,Jean-Ricner Bellegarde,75,80,8500000.0,21000.0,64,59,61,77,53,75,57,68,76,76,77,79,82,75,85,69,69,79,68,63,69,70,73,74,55,74,70,74,69,12,15,14,10,9
9,Srđan Babić,75,80,7500000.0,22000.0,23,35,74,72,33,46,41,40,58,66,53,59,42,73,38,57,73,58,89,41,71,72,28,36,38,71,74,77,75,14,9,11,13,6
10,Kane Leo Wilson,67,74,2000000.0,9000.0,65,50,52,58,41,68,62,52,55,67,87,85,79,58,73,52,75,89,64,59,58,55,60,65,51,62,57,58,56,8,14,11,14,9
11,Khalid Abdul Mumin Suleman,70,78,3300000.0,9000.0,47,32,69,69,28,58,57,26,68,63,77,79,63,65,66,52,80,72,76,28,73,67,43,48,35,62,70,69,66,13,6,10,9,11
12,Lucas Veríssimo da Silva,78,81,16500000.0,14000.0,35,30,80,72,28,59,31,32,71,67,79,80,57,77,56,59,80,71,82,45,79,78,25,56,44,73,79,77,74,6,15,15,12,10
13,Auston Levi-Jesaiah Trusty,71,77,2700000.0,33000.0,36,29,65,65,32,59,46,29,63,60,76,79,57,69,50,54,83,78,84,49,72,69,34,29,52,62,72,70,67,13,14,11,10,12
14,Joel Joshghene Asoro,68,75,2400000.0,4000.0,63,69,56,60,57,72,55,39,54,67,90,88,84,65,82,70,62,79,70,57,45,18,66,62,60,60,14,17,20,8,11,12,11,11
15,Nito Wagner Carbelho Inácio,64,64,575000.0,6000.0,43,58,58,63,55,66,49,45,57,62,70,71,71,71,64,71,66,57,69,63,55,37,63,65,62,60,24,32,43,7,11,7,11,9
16,Phil Yannik Neumann,70,75,2200000.0,12000.0,68,28,65,67,28,65,45,22,60,70,84,92,65,62,63,36,57,80,81,38,66,69,48,56,38,52,70,70,69,14,12,12,10,7
17,Omer Atzili,69,74,1300000.0,10000.0,71,70,59,61,59,71,71,59,60,72,69,71,74,66,69,70,49,58,58,65,31,34,69,68,59,59,22,32,24,6,9,13,11,9
18,Alfie Malik Whiteman,63,70,825000.0,9000.0,14,9,14,27,8,12,12,10,25,23,34,28,31,50,41,42,65,26,48,9,25,12,4,33,11,42,21,13,14,68,58,56,60,71
19,Herbie Kane,66,71,1300000.0,4000.0,59,56,56,70,47,62,59,65,67,67,69,68,77,66,75,63,71,72,68,59,72,62,58,67,55,60,58,60,62,11,12,6,14,9
20,Marko Rog,72,73,2700000.0,4000.0,65,62,47,78,65,75,64,57,76,78,66,68,62,69,70,68,43,70,67,73,74,58,63,70,60,74,64,70,66,6,15,12,13,12
21,Dan Nlundulu,62,69,800000.0,9000.0,37,63,62,52,53,59,44,34,37,57,64,72,65,63,61,62,69,67,82,56,33,20,62,57,61,50,16,16,14,10,10,10,8,11
22,Valentin Alexandru Cojocaru,68,71,1200000.0,5000.0,12,17,13,25,18,15,12,14,28,16,35,32,43,62,25,50,40,28,63,16,23,12,14,53,13,37,25,12,11,71,66,67,67,68
23,Jayson Patrick Molumby,67,75,2300000.0,10000.0,49,48,48,73,45,66,46,42,71,70,65,63,67,69,65,54,44,72,56,51,74,65,58,62,57,64,59,65,58,8,7,10,12,9
24,Souleyman Doumbia,73,76,3700000.0,17000.0,70,33,62,69,38,72,58,35,58,71,81,88,68,66,82,60,71,74,68,46,65,67,63,51,39,64,66,68,68,10,13,11,12,14
