,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Ziad El Sheiwi,58,78,550000.0,800.0,56,30,48,32,40,61,58,29,26,58,80,81,75,52,73,37,60,55,43,42,49,54,50,37,38,39,48,53,57,10,13,8,8,7
1,Christian Gammelgaard,53,68,220000.0,650.0,43,49,38,49,44,54,53,40,44,53,72,72,68,42,68,56,52,50,46,47,38,35,48,48,48,50,35,35,28,5,10,7,7,7
2,Aloyayari Abdulmalik,56,73,350000.0,1000.0,47,30,46,55,36,58,39,35,53,60,79,83,65,53,67,44,68,73,60,37,57,52,50,52,37,53,55,52,51,15,10,11,9,9
3,Iyad Mohamed,55,68,300000.0,800.0,46,31,45,62,31,51,39,39,55,50,51,54,56,53,43,47,58,36,67,28,57,49,41,48,45,44,53,55,57,9,14,15,13,14
4,Fabian Cavadias,60,69,500000.0,2000.0,53,24,60,59,31,35,30,28,49,39,54,65,56,60,63,38,71,55,67,26,57,58,37,39,35,47,57,63,59,9,14,10,10,13
5,Iker Kortajarena Canellada,62,76,950000.0,1000.0,54,57,54,72,50,60,57,53,70,65,55,68,45,52,67,60,57,55,52,50,50,25,49,68,61,64,49,46,61,12,11,15,5,5
6,Enric Baquero Pintor,59,71,550000.0,1000.0,39,65,63,47,43,59,42,40,39,59,54,64,61,58,83,63,63,58,40,59,32,16,57,52,72,50,20,13,16,11,12,6,10,13
7,Ignacio Martín Gómez,61,72,675000.0,1000.0,56,39,48,65,43,62,55,54,62,65,67,72,65,61,75,57,64,62,48,47,60,55,41,61,49,56,54,57,59,13,8,8,7,7
8,William Jenkins Davies,53,66,210000.0,500.0,43,46,37,56,41,49,46,46,55,54,72,68,76,52,72,44,53,44,55,46,48,48,44,57,47,55,51,47,46,14,14,12,13,10
9,Malik Dijksteel,55,67,300000.0,2000.0,45,44,45,61,45,50,53,44,60,58,68,66,75,53,78,51,53,45,40,33,42,25,44,57,49,54,39,44,50,10,6,5,15,6
