,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Stefanos Kittos,58,68,0.0,0.0,12,9,14,23,5,11,18,10,19,21,22,27,31,41,34,41,52,26,43,9,21,9,5,44,16,35,11,13,14,62,59,55,54,60
1,Colm Whelan,59,68,500000.0,600.0,51,65,57,49,51,57,55,56,42,51,66,67,69,55,69,57,70,69,68,59,49,33,58,50,63,57,32,32,25,5,12,11,6,9
2,Arnaud Dony,60,75,550000.0,700.0,58,28,41,58,12,59,43,22,45,58,76,72,71,54,64,32,70,55,55,31,60,56,49,39,33,41,51,57,56,10,7,12,13,15
3,Sean Brennan,56,63,275000.0,500.0,46,51,46,59,48,56,57,55,57,57,67,68,64,53,75,47,66,69,51,51,55,46,54,56,55,56,52,43,45,7,15,6,7,7
4,Evan Caffrey,57,68,325000.0,500.0,45,53,48,57,45,58,55,53,54,57,62,65,68,55,74,56,55,65,62,56,54,55,54,60,51,58,54,53,48,7,8,15,14,8
5,Santiago Trigos,57,68,350000.0,1000.0,52,35,73,64,45,58,52,42,62,58,64,64,78,54,76,52,76,53,56,46,62,45,55,58,45,48,46,52,48,13,7,11,14,12
6,Jeremías Perales,62,70,900000.0,2000.0,32,69,57,59,55,69,54,40,56,64,68,66,63,58,65,63,59,55,55,56,32,15,58,60,67,54,14,16,14,15,13,8,11,13
7,Christalino Atemona,59,73,500000.0,3000.0,35,28,55,51,24,51,44,21,43,49,72,69,66,52,63,50,77,55,69,33,66,57,33,42,31,49,56,60,57,13,9,13,10,14
8,Cristian Maxim,52,70,200000.0,650.0,42,24,37,38,28,47,33,32,33,44,72,70,67,51,47,29,56,60,59,22,52,47,42,41,39,36,44,52,48,7,13,8,13,5
9,Dennis Vos,61,75,725000.0,1000.0,35,27,58,63,31,50,33,30,54,59,66,65,54,55,66,44,70,64,59,24,52,62,39,53,44,51,60,67,64,5,8,9,10,9
10,Bambasé Conté,58,74,500000.0,1000.0,62,63,41,53,54,61,57,43,49,60,63,67,70,43,65,63,44,47,52,47,36,23,55,54,42,52,22,35,28,15,6,6,6,15
11,Iván Leguizamón,64,77,1400000.0,2000.0,55,63,41,57,57,67,51,52,51,63,83,85,72,58,66,58,50,61,46,59,53,36,58,54,45,56,32,37,41,15,11,6,14,8
12,Jean Bone,58,73,475000.0,500.0,55,57,55,60,55,55,58,55,60,58,64,66,65,59,70,48,65,60,56,55,55,61,52,58,61,55,55,55,40,6,11,11,13,11
13,Anthony Marcucci,53,60,160000.0,800.0,13,9,13,34,8,10,12,13,25,18,24,19,22,38,29,36,38,28,70,8,35,12,9,33,11,33,11,13,15,54,57,48,51,54
14,Oskar Ågren,56,63,275000.0,1000.0,41,24,59,54,19,42,20,29,52,48,49,51,43,54,30,40,48,47,71,29,51,53,21,42,47,45,57,57,55,10,9,10,14,10
15,Piero Quispe,63,73,1000000.0,500.0,55,55,40,63,55,69,58,61,61,65,67,67,65,58,65,60,66,70,60,61,44,58,55,64,60,66,55,45,41,13,15,10,15,12
16,Tomás Silva,62,74,900000.0,1000.0,58,40,46,56,42,60,44,44,48,58,71,74,72,59,66,48,58,59,34,37,58,54,48,52,31,43,56,65,63,13,5,6,5,11
17,Jorge Tandazo,58,73,475000.0,500.0,54,53,55,58,57,61,55,48,56,51,70,69,65,55,67,56,55,55,50,55,44,59,55,52,55,58,55,45,40,12,6,13,7,13
18,Fernán Faerron,59,70,475000.0,550.0,51,38,57,53,27,56,43,29,44,58,66,64,57,55,56,41,67,60,71,36,56,57,48,48,36,47,56,58,58,10,13,8,7,8
19,Jack Milne,54,71,275000.0,650.0,44,28,53,64,32,51,35,37,53,47,57,62,51,50,47,46,63,43,64,32,57,47,35,50,40,37,48,56,55,5,13,6,6,8
20,Ryan Sailor,58,65,375000.0,1000.0,22,18,59,46,23,35,22,22,42,39,63,63,42,51,43,38,69,57,78,22,52,55,20,26,34,40,55,62,60,12,12,8,11,11
21,中野 就斗,57,67,350000.0,1000.0,30,20,60,59,20,32,26,29,56,52,59,64,43,51,61,45,70,59,58,16,50,54,27,30,33,50,58,60,57,8,14,10,11,10
22,松崎 快,60,65,375000.0,2000.0,59,46,37,56,48,61,53,51,50,62,67,68,71,53,74,62,53,59,58,58,50,29,61,55,47,56,30,36,30,10,8,14,6,8
23,Lennon Gill,51,62,120000.0,500.0,39,53,51,48,46,50,42,40,38,51,63,65,58,51,56,48,57,51,46,46,34,20,45,47,55,46,25,24,22,13,10,9,11,9
24,Matthew Scott,50,54,60000.0,500.0,43,41,44,55,44,44,41,45,55,45,61,61,57,51,66,46,56,66,51,44,49,40,50,51,45,51,40,45,47,9,7,12,13,6
25,Libor Holík,71,74,2400000.0,550.0,73,42,64,68,37,69,58,49,61,72,73,75,71,70,68,62,54,67,65,54,74,68,65,60,41,58,66,69,67,6,10,5,8,6
26,Liam Mullan,47,67,130000.0,500.0,41,36,42,54,37,52,47,42,52,50,70,59,46,49,73,54,54,36,31,36,39,24,42,50,43,59,39,37,48,11,12,8,7,12
27,Daithí McCallion,47,61,100000.0,500.0,21,20,41,25,27,27,26,20,22,26,53,51,42,43,66,34,72,49,34,18,42,54,23,32,37,41,50,54,54,8,14,13,7,8
28,Raed Azybi,49,59,90000.0,1000.0,12,9,10,17,6,7,10,13,25,20,28,32,32,31,43,38,59,40,43,15,17,14,4,37,12,23,8,13,14,48,53,51,42,57
29,Alexandru Pătlăgică,53,68,210000.0,650.0,49,29,33,42,21,48,29,28,34,47,65,72,70,51,71,31,51,53,56,24,42,51,44,33,36,34,42,52,53,11,7,11,13,6
30,Youssef Challouk,68,69,1400000.0,6000.0,65,62,45,66,59,75,60,33,64,68,81,69,82,50,78,64,48,67,44,55,28,23,60,66,51,67,23,24,21,6,12,6,13,14
31,Nikola Vujnović,66,70,1200000.0,2000.0,43,66,63,58,58,65,41,35,42,66,71,73,73,71,69,63,74,67,65,59,44,20,68,54,52,70,16,18,19,8,13,11,9,5
32,Bryan Bentaberry,67,71,1300000.0,500.0,64,32,61,63,29,60,44,50,58,61,70,80,72,59,72,58,72,72,73,49,71,64,53,44,50,61,64,61,68,6,11,13,11,9
33,Gavin Mulreany,50,56,60000.0,500.0,13,9,12,22,5,8,12,12,16,15,29,16,27,40,44,40,59,21,50,9,25,9,4,24,14,33,8,11,14,50,50,53,50,52
34,Rafael Hornos,61,77,725000.0,500.0,11,7,14,17,8,7,13,13,35,15,22,30,22,63,35,51,52,22,49,7,26,14,8,25,14,38,8,10,10,63,57,68,59,58
35,Răzvan Covaci,50,65,110000.0,500.0,35,33,41,57,33,49,38,32,53,47,82,74,74,54,76,54,61,60,40,39,62,44,49,42,38,40,36,46,45,9,10,11,14,7
