,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Raymond Owusu,60,67,500000.0,2000.0,40,60,60,58,48,69,46,40,45,64,66,68,70,52,59,65,73,55,52,57,38,20,55,51,54,50,25,23,21,9,15,10,10,11
1,Marin Karamarko,62,67,550000.0,1000.0,32,21,62,50,15,34,17,20,47,49,57,67,52,60,55,42,62,65,74,19,62,63,23,33,27,45,62,64,60,10,13,8,8,6
2,Eylon Almog,65,70,1100000.0,2000.0,63,66,58,62,61,67,63,60,58,65,70,72,69,58,64,65,71,61,66,67,46,22,62,65,63,60,21,25,23,5,7,5,14,8
3,Juan Pedro Navarro Valverde,58,64,250000.0,2000.0,13,9,11,24,8,6,14,11,26,14,31,29,28,41,40,46,55,29,49,8,19,8,6,37,14,38,10,13,12,61,57,61,57,60
4,Adrián González Moyano,59,67,450000.0,2000.0,15,6,11,23,7,15,12,15,21,14,16,23,28,54,33,45,51,27,56,9,18,7,5,24,18,22,9,14,13,55,59,60,56,63
5,Tomás Romero Cejudo,57,72,350000.0,500.0,12,9,15,23,8,12,12,15,29,14,28,28,36,46,43,47,59,20,52,8,25,8,6,24,20,21,5,13,11,61,58,62,50,60
6,Javier Garrido López,59,79,550000.0,500.0,11,7,12,21,6,9,14,13,20,19,27,29,24,45,38,50,47,23,43,6,20,7,7,28,16,36,8,11,16,60,53,67,57,65
7,Àlex Baño Canellas,59,67,450000.0,1000.0,14,6,12,20,5,7,10,11,20,13,34,26,33,50,36,44,50,23,62,6,27,12,8,39,11,22,7,12,14,63,61,59,53,58
8,Joel Persson,61,74,775000.0,2000.0,32,64,72,51,52,53,44,30,32,61,47,62,45,55,37,60,62,55,81,52,55,28,60,48,65,52,27,25,26,12,13,5,15,11
9,Mario Dorgeles,54,72,275000.0,500.0,52,45,39,60,34,56,39,34,59,58,72,73,71,50,78,52,64,58,35,40,41,42,53,48,35,48,31,42,40,6,14,10,8,11
10,Kaare Barslund,50,70,120000.0,500.0,27,15,46,45,24,38,23,29,40,42,62,65,42,42,71,36,71,48,45,21,46,49,28,32,25,41,50,56,55,14,10,9,8,13
11,Mats Lemmens,59,67,475000.0,2000.0,48,32,51,41,36,40,45,51,39,36,63,66,54,59,48,35,62,66,68,33,63,63,45,44,52,41,59,57,62,10,6,10,8,13
12,Alan Rodríguez,70,78,3600000.0,7000.0,54,64,40,76,54,77,58,52,72,76,78,69,84,69,86,58,59,68,34,66,49,52,64,71,56,65,50,49,47,6,6,8,14,8
13,Blerim Krasniqi,60,63,325000.0,1000.0,39,64,54,47,51,62,60,30,31,63,70,68,59,54,54,64,60,69,66,47,70,12,56,39,60,54,19,10,16,7,12,6,15,12
14,Antonio Iervolino,55,67,300000.0,2000.0,40,36,43,62,32,55,41,43,59,59,55,55,62,49,65,50,52,52,47,40,55,52,47,57,34,49,44,51,46,7,10,13,7,13
15,Andrea Sorrentino,53,68,190000.0,500.0,11,8,11,17,6,9,14,10,20,16,27,31,33,43,43,37,51,19,46,9,20,8,5,30,15,39,6,10,14,55,50,49,51,58
16,Víctor Blanco Sánchez,60,75,575000.0,1000.0,43,56,43,64,43,61,55,51,62,62,67,68,71,56,70,60,63,44,42,59,61,53,60,62,62,48,51,58,55,9,7,14,15,8
17,Dembo Sylla,61,76,750000.0,550.0,64,38,40,57,36,63,53,31,55,48,77,71,73,56,75,36,59,71,47,33,52,55,50,43,34,45,44,63,57,15,10,7,11,5
18,Pablo López Gallo,58,69,425000.0,1000.0,31,21,62,43,34,37,28,37,36,34,57,56,45,49,65,48,73,64,56,22,53,59,29,36,46,42,57,66,66,13,8,9,11,5
19,Jesús Fernández Alonso,59,67,475000.0,1000.0,53,37,64,58,38,56,49,41,71,53,65,68,61,63,65,54,70,56,51,42,71,54,35,59,48,60,60,52,68,10,14,15,9,10
