,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Valdemar Sadrifar,52,67,190000.0,1000.0,51,50,44,58,38,49,36,32,53,52,66,63,65,51,67,53,55,57,54,47,52,39,51,51,39,41,33,41,38,10,6,8,15,8
1,Mathias Voss,52,66,180000.0,850.0,46,25,39,40,26,46,33,30,33,48,81,79,66,44,64,23,57,58,46,22,49,45,46,35,36,36,41,47,46,13,6,12,7,8
2,Leandro Pratelli,53,69,210000.0,550.0,9,9,29,28,9,11,11,11,22,13,17,27,53,50,29,39,49,39,71,8,25,19,10,49,11,30,20,16,13,55,52,52,49,53
3,Ederson Cabezas,62,69,675000.0,500.0,17,7,13,23,10,7,12,15,23,16,30,18,37,55,42,44,62,44,55,9,23,15,7,30,24,28,7,15,15,62,64,58,59,61
4,Santiago Tamayo,58,75,525000.0,500.0,38,53,43,58,50,55,55,53,55,65,60,60,57,57,67,52,55,65,55,55,53,55,55,60,65,57,55,55,51,9,12,9,15,11
5,Bryan Nokoue,63,75,1100000.0,1000.0,56,39,58,51,42,56,46,39,46,58,72,74,59,59,68,44,62,72,66,46,63,57,44,48,43,57,56,60,60,9,7,14,8,12
6,Jahmari Clarke,59,76,575000.0,950.0,41,58,57,43,48,58,39,32,31,45,73,78,68,57,48,68,63,60,81,54,49,18,55,48,63,47,16,17,13,13,6,15,6,8
7,Benjamin Purcell,53,73,240000.0,500.0,48,44,42,62,41,52,65,59,58,53,63,63,58,44,67,57,71,52,50,57,51,46,43,53,52,42,45,52,53,10,5,10,8,12
8,Jack Michel Senga-Ngoyi,53,72,220000.0,500.0,36,30,53,52,23,48,30,31,43,44,59,57,44,53,58,38,67,66,66,30,50,55,40,45,25,44,53,53,52,10,14,7,11,11
9,Matías Molina,59,59,200000.0,2000.0,44,34,50,41,29,63,41,31,38,43,65,59,58,58,63,38,60,58,58,35,57,55,43,33,42,44,64,68,69,8,9,11,6,7
10,陈祥煜,50,60,100000.0,1000.0,31,55,53,44,43,43,35,32,31,46,54,50,42,52,46,45,56,34,59,40,24,15,51,45,56,46,16,16,14,10,13,9,11,10
11,刘俊贤,48,58,110000.0,1000.0,31,52,48,32,43,51,36,34,30,42,53,59,63,48,80,50,56,37,43,43,32,16,46,38,54,40,12,12,15,14,12,6,7,12
12,James Nieuwenhuizen,50,67,100000.0,500.0,14,5,13,27,5,5,10,13,21,15,22,25,22,45,48,39,63,20,37,6,17,6,8,25,18,30,6,11,11,52,51,52,43,52
13,Nathan Foster,50,60,90000.0,500.0,11,8,12,17,8,11,11,10,20,12,15,24,36,38,47,37,64,21,31,9,18,13,6,30,11,38,8,13,13,54,45,49,50,53
14,Brandon McMorrow,50,62,110000.0,500.0,30,26,42,59,34,46,36,38,46,49,70,69,68,46,81,40,62,70,46,25,57,50,50,46,41,49,38,52,48,9,5,6,7,12
15,Louis Zabala,56,66,325000.0,800.0,43,44,43,60,44,60,49,41,55,59,57,68,57,52,72,59,55,72,74,42,59,41,52,56,45,56,39,46,42,13,13,8,10,8
16,Alex Badolato,52,68,200000.0,500.0,32,58,53,36,34,43,37,32,32,49,73,74,70,50,82,45,66,71,47,44,28,12,53,48,58,47,16,14,14,13,8,13,14,13
17,Alessandro Lopane,57,69,375000.0,600.0,44,45,37,53,44,62,49,43,44,58,75,74,78,51,78,50,57,61,51,44,43,28,55,50,48,58,30,32,34,12,11,11,6,11
18,Serdar Saatçı,64,78,1300000.0,2000.0,36,24,58,48,30,40,28,27,34,45,64,55,52,54,50,42,70,61,83,28,66,61,28,31,43,45,65,67,66,14,8,13,8,8
