,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Mihajlo Ivančević,63,73,1000000.0,2000.0,46,21,55,51,27,30,50,52,52,46,63,59,48,58,46,60,70,65,81,42,79,61,24,36,37,45,61,62,60,7,5,14,7,5
1,Răzvan Sava,55,70,275000.0,1000.0,11,8,12,24,9,5,11,12,17,12,23,29,32,44,22,33,38,28,58,5,25,9,4,29,10,36,6,11,14,58,54,44,50,60
2,Lucas Bartlett,58,65,375000.0,1000.0,20,20,54,44,24,24,29,22,39,34,54,54,42,54,39,39,69,61,79,15,68,55,21,31,33,43,56,61,55,8,15,11,11,8
3,Gustav Lillienberg,52,70,180000.0,500.0,13,6,12,22,10,11,13,11,26,13,36,38,38,40,36,37,51,25,44,6,22,15,7,42,16,37,6,14,11,55,52,49,53,52
4,Joel Sundström,57,68,350000.0,550.0,50,42,45,62,37,61,50,44,60,61,62,61,62,54,64,38,53,70,60,36,41,38,56,60,42,60,36,44,41,6,6,6,13,14
5,Jeremías James,64,76,1400000.0,2000.0,20,27,69,56,30,34,23,22,54,50,42,52,42,59,52,57,72,61,74,24,72,64,37,29,32,53,64,63,62,14,10,6,6,10
6,Rafael Castrillo,63,69,750000.0,500.0,55,57,46,66,58,67,56,65,62,62,70,67,70,55,65,53,56,61,60,66,55,45,58,61,66,56,44,61,55,10,9,10,8,11
7,土屋 巧,57,71,350000.0,500.0,41,32,56,64,32,52,32,62,61,57,63,61,62,59,72,49,53,42,42,66,48,54,35,32,38,39,54,63,62,7,11,11,10,13
8,Takuto Kato,55,61,200000.0,2000.0,36,37,42,64,35,64,33,36,65,65,62,60,61,42,76,45,52,36,36,35,42,46,49,45,42,56,56,61,52,12,13,15,9,6
9,升掛 友護,61,75,750000.0,500.0,63,65,22,52,53,66,56,42,42,60,79,72,76,43,81,64,56,36,43,48,37,22,57,45,48,46,29,26,24,9,6,8,12,14
10,真家 英嵩,56,72,375000.0,800.0,35,62,64,44,52,49,51,48,36,56,56,53,51,42,41,56,36,36,65,59,62,12,53,42,56,53,21,23,22,7,11,6,5,7
11,Maximiliano Rodríguez,66,66,325000.0,3000.0,49,40,59,69,49,52,48,40,59,60,67,55,60,68,90,55,54,66,60,50,70,61,63,59,47,55,69,72,71,7,10,6,7,5
12,Samuel Owusu,53,60,170000.0,850.0,23,24,47,33,21,21,26,25,26,34,54,64,49,46,48,33,68,64,73,23,42,54,22,32,35,35,50,58,54,10,12,13,7,13
13,Njegoš Petrović,70,79,3400000.0,5000.0,54,42,51,70,36,55,66,55,69,73,51,64,60,64,59,68,67,79,75,57,72,63,48,72,53,71,69,70,67,5,6,8,9,14
14,Jack Ellis,52,65,170000.0,550.0,40,19,46,39,27,46,22,27,31,41,65,68,63,47,66,33,72,61,67,24,45,53,33,36,34,40,50,50,53,15,6,10,14,13
15,José Gallegos,60,73,575000.0,1000.0,50,53,36,56,40,66,46,35,50,60,82,71,84,58,81,50,56,52,44,48,67,30,56,62,42,54,37,25,30,13,14,11,10,6
