,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Richard Fernández,59,73,525000.0,500.0,54,55,56,58,57,58,55,56,55,58,66,66,61,55,67,56,55,67,55,55,46,58,55,53,61,58,55,45,44,7,12,6,11,6
1,Luis Barco,61,69,725000.0,500.0,60,55,55,65,39,60,35,36,62,65,61,63,55,62,70,55,61,55,58,61,58,52,55,60,55,56,54,63,61,8,5,10,11,7
2,Joel Caceres,66,66,750000.0,500.0,65,33,61,63,23,56,41,36,58,55,67,72,59,62,61,22,71,72,70,32,56,66,48,54,38,55,61,66,60,14,6,14,6,14
3,Óscar Noriega,61,61,200000.0,500.0,58,64,55,59,55,60,58,56,54,59,70,71,67,55,67,61,55,61,55,63,56,46,59,59,61,56,44,55,54,6,11,14,13,9
4,Miguel Pernía,58,73,475000.0,500.0,51,55,55,62,38,58,48,46,61,58,61,63,55,52,67,53,58,56,55,56,55,55,51,57,49,56,50,57,56,7,9,9,14,7
5,Maicol Ruiz,62,69,750000.0,500.0,55,65,55,67,49,61,55,56,65,64,61,63,60,56,67,53,55,55,56,60,57,59,58,58,53,57,55,62,56,14,11,13,7,6
6,Oliwier Sławiński,54,77,350000.0,500.0,28,55,48,44,51,57,45,29,39,55,68,63,59,50,61,56,58,59,63,52,34,17,49,51,62,43,13,20,15,7,11,9,10,8
7,Tomás Mendes Mendes,60,73,550000.0,500.0,38,57,41,60,33,59,38,38,58,61,64,62,56,62,60,56,63,54,62,55,53,60,60,64,35,45,40,59,45,10,10,9,6,8
8,Alejandro Balboa Bandeira,60,72,600000.0,1000.0,36,57,46,64,34,60,35,32,58,62,66,61,57,62,68,50,64,59,48,54,57,60,58,56,37,50,33,56,44,8,12,10,13,13
9,Andrés López Gallo,59,72,500000.0,700.0,30,23,63,35,37,36,31,36,36,40,54,52,43,56,66,46,75,59,56,26,57,60,33,36,45,43,56,70,63,6,15,14,14,11
10,Ryan Nolan,59,66,425000.0,3000.0,28,23,61,42,29,34,28,28,39,45,58,63,57,47,56,36,73,46,71,22,64,56,26,32,32,47,57,60,57,10,8,9,12,10
11,Bartosz Klebaniuk,56,70,300000.0,850.0,14,5,14,29,8,12,14,11,20,13,33,32,36,54,28,41,41,15,55,8,26,14,4,37,10,22,5,12,13,54,53,55,58,55
12,Israel García Montero,58,71,475000.0,500.0,42,41,61,68,50,63,47,46,69,58,66,66,57,55,66,70,64,63,46,49,65,50,60,50,57,48,50,57,57,6,14,12,7,12
13,Ananta Tamang,55,61,180000.0,500.0,29,18,47,45,19,24,27,24,42,36,58,60,47,46,62,35,75,62,68,26,44,55,30,27,28,42,53,60,58,12,7,13,6,9
14,Adrian Bukowski,58,74,500000.0,850.0,39,34,55,62,32,55,37,45,55,57,55,52,55,58,56,48,59,61,69,37,59,53,29,58,43,43,51,56,57,11,8,5,15,9
15,Joshua Tapia,53,64,170000.0,500.0,13,7,14,26,7,10,12,10,29,16,17,27,37,50,46,38,57,16,48,9,17,8,5,30,19,27,9,10,11,52,55,51,53,49
16,Rory Jordan,53,62,210000.0,500.0,38,48,36,55,41,56,39,38,47,53,68,64,74,46,69,48,53,60,39,45,48,31,52,49,40,47,30,36,28,9,6,7,13,12
17,Enzo Bardeli,52,60,170000.0,800.0,49,42,42,62,42,59,47,48,59,52,66,64,67,48,85,58,56,43,39,41,36,27,43,55,53,58,39,45,47,5,5,7,10,13
18,Mexx Meerdink,59,76,575000.0,500.0,32,63,58,52,58,50,46,32,38,60,60,64,52,60,66,58,61,60,47,56,49,25,61,47,61,56,24,25,27,11,8,6,10,14
19,Modesto Méndez,54,63,220000.0,1000.0,29,24,64,35,24,30,27,27,35,38,58,63,40,49,53,37,79,55,64,22,45,51,33,25,30,37,51,56,53,11,9,9,10,14
20,Nacim El Hassani,57,65,375000.0,1000.0,47,45,37,67,52,65,55,56,62,64,72,67,71,49,73,47,46,40,39,36,36,35,48,62,52,57,38,52,47,14,13,15,7,9
21,Pepijn Doesburg,59,69,500000.0,1000.0,46,60,57,54,49,63,42,41,41,61,74,73,59,58,67,57,58,55,50,58,31,17,58,52,58,57,18,17,19,13,6,8,8,7
22,Oscar Villa,61,70,675000.0,3000.0,58,36,49,51,32,62,34,35,40,54,68,69,52,58,72,29,63,70,59,30,61,58,52,37,40,54,58,61,58,9,6,10,8,7
23,Eric McWoods,55,55,140000.0,500.0,32,55,56,40,44,57,32,29,26,49,76,77,67,46,64,55,76,58,70,52,62,17,53,46,62,40,13,14,18,13,7,9,13,8
24,Jean Pierre Chalá,58,70,475000.0,500.0,55,66,61,58,56,58,35,55,58,61,55,51,57,51,55,58,61,54,56,51,27,23,51,49,67,47,22,23,22,11,5,11,7,13
25,Jonathan Capuz,57,65,375000.0,500.0,45,56,42,62,41,62,55,58,57,61,57,52,55,55,70,60,62,55,72,61,25,48,45,50,43,45,53,63,52,12,7,14,13,12
26,Juan Nazareno,63,68,725000.0,500.0,58,55,55,64,55,62,52,55,59,67,67,70,63,55,67,58,55,71,55,57,51,59,60,67,59,66,59,59,57,13,14,8,13,8
27,Rodrigo Gareca,62,71,875000.0,500.0,61,55,44,60,45,65,44,48,60,61,71,71,65,55,60,56,55,54,58,51,48,45,55,57,55,48,44,56,55,13,15,5,13,9
28,Damian Duffy,48,59,100000.0,500.0,34,27,47,55,38,46,33,30,48,47,63,68,60,48,64,46,57,63,61,37,57,43,51,44,40,38,38,44,40,11,9,10,6,11
29,Ángel Vaca,58,66,450000.0,500.0,55,64,61,60,55,55,35,48,51,61,55,55,57,51,64,59,72,70,58,58,44,22,51,44,62,57,33,23,22,9,11,7,15,12
30,Jack Kenny,49,60,80000.0,500.0,12,6,14,28,6,7,13,10,17,12,18,20,23,32,43,38,63,19,34,7,23,9,6,21,16,26,8,14,13,51,48,51,49,52
31,Sławomir Abramowicz,52,69,180000.0,500.0,14,7,12,20,7,10,12,13,27,14,29,30,39,47,35,40,41,16,41,9,16,9,7,25,10,33,8,14,12,50,57,53,51,48
32,Jackson Ragen,61,68,600000.0,1000.0,24,17,54,49,24,30,20,27,51,34,61,62,41,56,33,32,69,63,80,23,67,55,29,32,33,49,63,63,62,14,13,6,14,8
33,Yanis Chahid,55,69,275000.0,500.0,40,42,36,64,51,61,48,45,55,64,74,72,76,46,91,45,34,51,31,31,60,27,48,61,52,45,35,46,41,8,8,7,5,13
34,Dioggo Isita,60,72,575000.0,500.0,55,54,45,61,48,66,44,45,56,51,70,70,65,55,67,53,55,54,59,55,42,40,55,55,58,56,47,43,44,9,7,8,5,8
35,Roberto Bardales,61,70,675000.0,500.0,59,56,55,63,48,57,50,55,57,62,61,63,55,58,54,57,57,54,58,55,55,59,61,58,57,55,56,58,57,11,10,6,7,6
36,Aldair Ccorahua,59,67,450000.0,500.0,13,6,15,22,11,11,13,15,25,16,23,36,35,55,43,45,61,33,47,7,28,13,5,33,17,35,20,15,16,55,61,60,55,62
37,Daykol Romero,61,69,700000.0,500.0,60,44,48,53,33,61,35,44,44,55,77,80,70,57,70,41,61,55,57,43,55,56,55,47,49,58,55,58,58,5,7,12,8,13
38,Jordan Gaspar,63,64,575000.0,500.0,55,63,56,60,55,63,58,44,58,61,78,77,67,63,70,65,63,68,67,62,35,23,63,57,68,56,22,25,22,10,15,15,8,7
39,Kevin O'Toole,50,56,70000.0,1000.0,49,58,38,40,49,64,37,32,30,49,56,59,54,38,67,57,46,44,57,37,34,23,40,47,48,42,23,24,20,10,8,8,14,9
40,Brayan Medina,63,72,975000.0,500.0,45,22,65,63,39,40,32,35,55,58,55,56,55,58,60,37,58,54,64,23,60,60,51,40,44,50,60,68,66,13,7,14,14,6
41,Fabiano Cibi,50,70,120000.0,500.0,36,31,47,52,27,42,31,31,48,44,60,60,54,51,55,45,61,55,59,31,55,44,39,37,35,39,45,53,47,11,8,11,15,11
42,Jaheem Burke,56,69,350000.0,500.0,49,54,36,51,42,58,43,32,35,58,74,73,74,46,66,66,44,46,58,38,30,19,52,48,50,51,22,27,24,14,12,11,10,12
43,Martín Núñez,59,67,500000.0,500.0,44,66,58,55,55,55,29,55,45,61,55,55,57,51,67,58,70,63,55,63,55,55,59,56,64,55,42,35,33,7,6,15,12,13
44,Jorge Damián González,59,71,525000.0,500.0,55,51,55,61,58,63,53,55,60,61,70,70,65,39,61,56,55,59,58,55,58,54,55,50,58,56,55,54,56,6,7,8,12,12
45,Eric Gueye,57,64,325000.0,3000.0,62,51,39,52,48,62,53,33,45,57,72,73,68,38,60,49,55,50,39,34,34,36,45,49,39,46,33,42,40,11,14,10,11,10
46,Friday Etim,62,77,975000.0,1000.0,37,72,67,50,50,55,42,40,34,63,61,52,60,53,52,60,70,53,75,57,28,15,58,48,71,46,18,30,17,10,6,12,7,8
47,Cedrik Gbo,60,72,550000.0,650.0,33,23,58,64,32,42,37,39,61,52,68,64,61,62,66,53,63,61,63,26,58,58,39,47,52,42,53,61,65,9,5,12,11,6
48,Christiaan Ravych,59,70,450000.0,1000.0,34,16,54,56,27,28,28,21,60,48,51,54,53,54,57,35,55,31,66,25,45,58,18,51,32,45,59,67,61,11,10,5,7,5
49,Xander Martlé,58,75,525000.0,850.0,55,47,28,63,45,63,55,51,56,65,69,60,77,40,79,42,67,38,45,34,21,32,47,60,41,45,21,38,29,8,8,6,14,6
50,Bas Langenbick,57,72,325000.0,500.0,12,9,20,25,7,8,12,10,21,15,20,23,25,38,31,41,37,14,35,9,14,8,4,28,11,15,7,13,23,62,57,55,53,61
51,Luis Adrián Caicedo,67,71,1300000.0,500.0,48,41,66,60,33,40,39,37,51,62,61,59,55,64,67,38,70,70,70,20,71,69,29,39,39,63,68,70,65,7,14,15,12,12
52,Jean Carlos García,62,69,800000.0,500.0,55,58,55,63,44,65,48,55,61,61,72,73,65,50,67,57,71,72,55,55,45,44,66,64,61,57,53,45,48,13,8,5,12,13
53,Jonier Medina,64,71,1100000.0,500.0,61,55,53,61,44,63,60,56,55,61,76,77,65,64,70,56,63,70,55,58,56,58,59,58,57,59,60,60,57,14,10,11,12,14
54,Martín Gianoli,65,74,1500000.0,500.0,29,40,73,65,28,54,27,26,55,60,55,64,55,69,32,25,72,55,70,22,63,62,55,55,38,58,63,65,62,14,6,6,5,15
55,Lucas Correa,66,68,925000.0,500.0,55,44,64,68,33,58,35,44,61,57,67,67,70,66,64,45,82,72,70,42,67,67,44,48,38,47,61,68,62,6,13,5,7,9
56,Christian Franco,62,69,800000.0,500.0,44,67,66,61,58,61,59,58,45,58,58,54,55,57,61,63,63,59,60,60,55,50,61,58,57,55,40,25,22,12,9,5,11,7
57,Didrik Hafstad,53,70,240000.0,500.0,36,55,55,48,44,46,36,32,38,50,64,66,68,46,65,52,42,34,51,50,41,20,55,46,52,49,22,18,18,6,6,6,14,10
58,Kenson Pierre Bauer,59,78,525000.0,500.0,33,30,61,52,29,42,28,32,46,45,63,60,41,53,56,45,68,57,62,25,56,57,24,35,50,43,59,63,62,13,11,5,14,5
59,Simone Trimboli,56,70,350000.0,2000.0,48,45,54,62,51,58,57,52,59,63,63,54,61,62,70,59,57,47,56,42,55,47,45,57,54,64,50,48,52,8,9,9,5,7
