,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Roman Celentano,65,76,1400000.0,1000.0,14,7,14,23,5,13,12,10,16,15,22,20,25,60,22,47,30,24,72,7,22,12,4,22,18,35,7,14,14,65,61,63,67,65
1,Julian Bauer,56,62,190000.0,850.0,14,8,13,22,7,7,14,12,20,17,32,19,21,42,28,38,34,24,57,7,16,6,8,32,12,30,9,10,11,58,56,51,53,59
2,Thor Úlfarsson,62,72,900000.0,1000.0,63,63,56,60,53,53,47,55,59,61,71,70,70,56,56,65,70,58,69,56,60,16,65,49,61,49,16,18,12,13,10,9,9,8
3,Kipp Keller,57,69,375000.0,900.0,23,22,54,34,27,25,22,29,30,32,61,58,45,50,51,50,74,61,74,20,61,53,23,34,45,43,55,60,59,13,13,11,12,10
4,Patrick Schulte,56,67,275000.0,650.0,14,5,13,27,6,10,12,14,28,14,15,18,29,50,27,40,36,19,63,6,22,6,5,24,16,36,5,11,10,54,54,53,59,54
5,Sean Zawadzki,56,67,300000.0,1000.0,36,44,60,58,31,46,32,32,48,57,69,74,49,50,68,55,62,70,63,46,63,51,41,40,44,43,53,56,53,6,10,9,15,5
6,Billal Messaoudi,67,71,1500000.0,5000.0,58,72,37,58,67,75,72,70,38,73,84,77,74,64,67,74,72,62,68,64,37,27,64,64,65,66,21,34,21,7,14,10,13,15
7,Antonio Foti,61,80,825000.0,2000.0,49,64,48,64,52,64,54,49,60,68,69,68,65,60,72,60,58,59,48,53,52,49,57,58,52,52,49,55,52,15,13,13,7,14
8,Philip Otele,66,71,1300000.0,2000.0,60,59,52,63,41,69,42,40,58,66,90,86,82,56,81,65,48,53,74,44,66,21,62,56,52,58,24,26,23,5,12,11,8,11
9,Easton Ongaro,62,67,600000.0,2000.0,25,67,63,50,41,55,42,32,36,57,68,58,50,60,32,64,72,39,82,45,36,18,64,48,60,50,12,16,18,14,12,5,6,14
10,Vladimir Gogov,57,64,300000.0,1000.0,32,27,42,56,28,41,35,35,56,43,58,53,51,52,48,42,58,71,61,41,71,57,38,41,41,45,58,59,58,7,9,14,12,6
11,Trai Hume,58,69,425000.0,2000.0,50,38,52,54,36,53,29,34,48,51,66,70,58,50,59,35,63,65,77,32,60,54,51,37,40,51,57,53,56,9,11,7,13,12
12,Oumar Sako,63,68,625000.0,5000.0,26,26,63,41,28,37,25,27,40,40,62,52,43,53,46,40,71,64,80,19,68,63,28,34,36,50,61,69,65,13,6,12,13,8
13,Josef Weberbauer,64,67,750000.0,2000.0,67,22,43,61,24,61,60,30,60,59,79,74,74,53,79,28,69,64,53,28,57,58,50,54,38,53,56,65,61,8,11,10,9,12
14,Dylan Murugesapillai,53,70,240000.0,500.0,45,38,50,58,38,53,42,35,52,55,65,62,69,45,73,48,63,56,50,38,52,53,51,53,40,53,51,54,53,8,14,5,7,12
15,Leandro E. Neto,52,72,210000.0,500.0,45,42,35,55,52,56,48,40,48,56,67,68,75,45,75,50,55,51,40,35,40,49,55,55,48,57,49,49,49,8,14,12,7,13
16,Rene Kriwak,62,70,900000.0,5000.0,36,63,67,55,55,55,36,38,40,60,68,69,67,58,36,61,69,65,87,57,58,22,56,57,65,52,23,20,23,5,11,13,6,13
17,Jay Rich-Baghuelou,61,69,700000.0,900.0,27,40,56,54,31,55,35,24,50,57,53,57,34,57,33,60,70,60,88,37,74,56,44,37,41,56,57,57,52,12,10,8,11,13
18,Noa Dundas,50,73,150000.0,500.0,41,31,47,56,33,51,34,34,54,52,61,69,59,50,56,53,56,57,52,36,58,40,55,46,44,38,37,43,50,11,8,10,15,6
