,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Yan Brice Eteki,74,80,6000000.0,5000.0,51,50,44,75,40,65,48,42,74,76,63,54,70,66,73,68,80,70,76,58,75,74,55,68,52,72,69,75,74,11,11,7,6,12
1,Juan Soriano Oropesa,71,77,2400000.0,5000.0,13,14,20,23,13,20,32,24,24,23,37,37,43,66,43,48,66,35,58,16,25,16,12,38,28,47,16,10,14,74,65,64,70,75
2,Luan Peres Petroni,76,76,7000000.0,51000.0,68,38,71,74,33,66,52,37,74,74,66,71,62,73,63,47,78,67,80,23,72,75,48,52,56,64,79,76,80,7,9,7,13,5
3,Joseph Colley,63,70,900000.0,1000.0,48,30,60,63,40,47,35,34,55,57,70,67,69,58,65,60,58,64,80,40,69,62,35,35,45,56,63,62,58,14,6,11,14,7
4,Nico Rieble,62,63,400000.0,2000.0,56,33,62,55,37,58,48,42,59,57,70,71,66,60,63,60,81,67,73,46,64,57,40,51,37,62,58,61,59,7,9,7,6,12
5,Kristian Pedersen,71,71,1800000.0,16000.0,66,30,72,65,28,67,41,25,47,66,61,67,56,70,48,49,70,89,82,39,72,69,56,55,30,65,68,71,67,6,7,7,15,14
6,Domingos Sousa Coutinho Meneses Duarte,77,80,12000000.0,26000.0,54,30,79,77,27,48,31,27,56,64,54,51,31,78,37,50,59,71,81,31,82,79,40,44,45,64,77,80,78,9,9,14,14,13
7,Hans Fredrik Jensen,70,75,2400000.0,13000.0,68,68,56,72,70,75,61,44,63,73,68,61,70,67,67,75,69,64,74,66,64,41,69,70,48,72,49,57,56,5,11,6,6,7
8,Giuseppe Mastinu,66,66,825000.0,2000.0,50,57,60,68,53,67,42,59,65,68,65,62,62,64,75,78,34,60,59,72,35,24,65,68,55,66,32,36,33,8,13,15,11,14
9,Nicklas Shipnoski,67,73,1600000.0,7000.0,61,63,49,65,57,70,55,35,44,67,81,81,77,64,75,62,53,70,44,55,34,25,62,64,64,56,21,24,30,12,15,10,6,13
10,Christian Fassnacht,76,76,7500000.0,24000.0,68,73,78,72,67,76,50,68,68,76,79,84,74,72,68,68,92,77,80,66,43,35,77,73,58,69,32,32,25,12,13,13,12,6
11,Raheem Edwards,66,66,850000.0,2000.0,60,54,60,63,49,73,64,39,58,67,78,76,78,63,75,58,75,73,70,51,72,55,62,63,49,64,59,65,63,7,14,10,10,9
12,Max Besuschkow,71,75,2600000.0,17000.0,65,59,62,74,53,68,57,52,71,72,53,34,61,67,63,58,69,84,73,63,62,65,65,73,57,67,66,70,68,13,5,9,8,9
13,Jean Thierry Lazare Amani,71,75,2700000.0,10000.0,61,62,45,73,53,78,66,58,65,76,81,73,88,71,84,73,85,83,61,72,78,61,64,66,40,68,63,70,63,7,8,8,9,11
14,Esteban Orozco Toro,55,71,150000.0,500.0,24,15,55,36,27,29,24,25,30,32,63,61,45,48,65,33,73,57,62,22,55,54,24,35,30,41,52,58,53,12,11,13,8,14
15,Miguel David Terans Pérez,73,74,3700000.0,1000.0,68,75,61,71,64,73,71,74,60,74,81,83,85,66,66,76,61,57,66,75,49,20,70,73,57,55,21,35,38,6,6,12,12,10
16,Yevhen Shakhov,70,70,1500000.0,750.0,51,71,67,74,57,66,70,52,73,69,64,64,61,67,53,70,57,69,73,66,66,72,69,70,48,70,68,68,65,7,12,9,14,7
17,Panagiotis Retsos,72,77,3200000.0,15000.0,57,26,70,74,26,46,37,29,62,65,60,65,66,72,51,60,74,66,74,33,69,75,37,42,33,71,70,77,71,14,9,11,6,7
18,Athanasios Androutsos,69,73,1900000.0,550.0,69,67,55,71,61,70,70,58,68,68,79,78,74,65,70,66,69,72,61,57,53,58,64,68,59,67,66,66,67,10,8,11,10,13
19,Lazar Rosić,70,71,1500000.0,8000.0,30,28,72,63,31,45,28,27,63,50,55,49,45,65,43,41,67,46,85,25,77,68,31,33,47,62,69,72,71,7,7,15,14,11
20,Luigi Canotto,69,69,1400000.0,2000.0,68,68,43,69,50,72,54,44,61,69,72,72,73,64,80,66,45,61,49,51,67,38,72,61,50,64,41,42,38,13,6,6,10,12
21,Niklas Schmidt,69,74,2100000.0,10000.0,73,60,48,72,55,72,69,71,72,73,55,61,60,68,71,82,54,55,73,75,47,32,64,69,59,65,51,42,52,6,11,14,7,10
22,Sergio Ismael Díaz Velázquez,70,75,2400000.0,600.0,52,69,53,66,64,75,70,70,58,76,80,74,83,68,81,67,49,66,69,68,33,22,70,55,66,65,38,32,33,13,6,10,11,14
23,Thomas Mcintyre,68,75,2200000.0,7000.0,40,38,69,66,52,63,43,28,64,65,45,49,53,63,59,46,86,65,67,24,80,68,37,58,37,67,64,66,68,10,6,14,13,8
24,Pablo Paulino Rosario,76,80,9500000.0,33000.0,59,59,69,76,57,72,59,54,71,76,61,67,68,75,65,76,75,79,81,65,73,76,64,72,58,75,76,75,72,12,12,7,9,5
25,Carlos Acevedo López,77,81,11500000.0,16000.0,10,9,11,25,6,11,14,13,20,19,51,51,60,72,54,52,83,40,45,9,16,14,6,40,17,55,26,11,12,81,72,69,76,81
26,Daniel Armando Ríos Calderón,63,64,550000.0,2000.0,31,68,64,59,62,58,33,29,37,63,45,51,51,55,52,66,63,56,72,64,58,21,65,45,65,49,18,23,21,9,13,14,9,13
27,Giovanni Crociata,67,71,1500000.0,4000.0,65,53,54,74,62,70,71,63,64,72,74,77,81,67,84,62,63,69,58,63,50,51,63,66,60,59,37,53,41,15,10,6,7,9
28,Issam Jebali,67,67,975000.0,5000.0,53,66,57,67,60,73,61,50,56,70,69,71,71,62,63,69,68,71,74,61,57,41,66,68,68,69,36,35,26,10,6,9,8,7
29,Patrick Kammerbauer,64,68,775000.0,1000.0,62,52,45,67,40,63,62,43,59,68,73,64,79,63,83,59,76,72,64,56,73,58,62,61,40,55,54,60,58,8,12,8,5,7
30,Alberto López Jiménez,63,68,650000.0,5000.0,61,37,57,59,36,54,48,49,56,60,67,66,66,62,70,60,68,58,58,49,65,68,48,44,70,49,61,61,56,13,13,8,15,9
