,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Gustavo Hamer,74,79,6000000.0,20000.0,74,65,66,74,66,68,73,73,77,73,71,68,77,73,86,76,80,82,70,74,87,74,67,75,60,72,71,71,68,12,7,7,9,10
1,Hans Fredrik Jensen,70,75,2400000.0,13000.0,68,68,56,72,70,75,61,44,63,73,68,61,70,67,67,75,69,64,74,66,64,41,69,70,48,72,49,57,56,5,11,6,6,7
2,Florian Christian Neuhaus,80,84,29000000.0,34000.0,68,73,55,84,63,80,77,55,85,80,64,72,79,79,78,75,54,81,65,80,60,72,70,81,53,75,67,67,64,6,11,10,11,15
3,Lucas Veríssimo da Silva,78,81,16500000.0,14000.0,35,30,80,72,28,59,31,32,71,67,79,80,57,77,56,59,80,71,82,45,79,78,25,56,44,73,79,77,74,6,15,15,12,10
4,Auston Levi-Jesaiah Trusty,71,77,2700000.0,33000.0,36,29,65,65,32,59,46,29,63,60,76,79,57,69,50,54,83,78,84,49,72,69,34,29,52,62,72,70,67,13,14,11,10,12
5,Santiago Comesaña Veiga,75,80,7500000.0,17000.0,49,69,66,77,49,70,48,55,73,75,61,55,62,72,55,70,61,76,76,74,64,70,63,71,50,73,76,76,72,8,11,11,6,9
6,Andrea Pinamonti,75,80,8500000.0,28000.0,48,77,75,64,74,70,55,54,42,74,73,75,69,73,74,79,74,81,75,73,55,16,77,45,78,62,15,30,24,14,10,15,7,11
7,Cengiz Ünder,78,81,19000000.0,38000.0,81,75,63,74,70,78,83,68,65,80,82,75,77,76,80,78,42,72,47,80,37,29,75,77,73,68,43,33,30,9,13,7,9,8
8,Rafael Jesús Navarro Mazuelos,70,71,1700000.0,12000.0,71,34,69,70,36,61,52,49,42,70,76,73,76,62,79,67,77,65,31,41,61,63,56,51,48,64,61,71,72,8,9,13,8,13
9,Gabriel Tadeu Strefezza Rebelato,75,78,7500000.0,18000.0,72,69,31,77,51,77,72,50,69,75,85,80,89,71,84,57,63,77,36,63,50,29,75,74,54,61,32,25,28,15,15,8,10,6
