,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Alvaro Daniel Quiroga,67,68,1200000.0,500.0,69,55,55,71,55,65,71,73,70,62,66,65,61,65,71,45,62,80,59,65,55,60,65,68,70,55,49,65,61,8,11,8,12,5
1,Alois Dominik Oroz,65,74,1500000.0,3000.0,54,31,73,62,32,45,33,33,62,52,54,58,53,60,53,50,74,65,67,39,66,65,26,39,30,58,61,66,62,6,7,6,15,13
2,Taras Kacharaba,72,72,2200000.0,900.0,27,39,75,66,31,55,41,20,67,64,69,73,51,67,55,35,71,68,84,22,78,72,34,41,31,63,67,73,71,7,11,9,14,5
3,Max Svensson Río,64,74,1300000.0,4000.0,55,62,60,59,60,63,53,60,45,63,79,77,77,59,66,67,66,63,63,62,58,30,63,57,60,58,32,25,20,6,11,9,11,11
4,Haitam Abaida El Achhab,65,77,1700000.0,2000.0,62,57,38,61,51,70,58,38,52,64,83,77,79,51,81,52,55,57,43,57,66,24,63,56,49,55,24,23,26,10,5,15,7,10
5,Noah Shamoun,61,75,775000.0,550.0,45,55,45,63,46,68,42,46,59,67,80,74,80,56,83,55,51,72,39,57,55,32,52,59,46,62,33,42,43,5,7,15,14,5
6,Valgeir Lunddal Friðriksson,65,73,1500000.0,1000.0,55,29,55,55,27,52,40,29,42,60,64,73,50,62,48,36,66,85,74,28,78,63,41,38,39,46,62,64,59,12,8,6,8,6
7,Nathan-Dylan Saliba,46,63,120000.0,500.0,33,28,43,51,31,45,30,52,50,48,62,60,65,40,68,51,70,34,53,45,55,36,48,51,43,39,43,47,41,13,14,10,7,13
8,Juan Castilla,52,72,210000.0,500.0,41,51,44,46,30,55,53,33,43,60,55,58,57,50,78,46,65,66,30,49,50,45,54,58,38,52,48,45,45,9,9,12,8,9
9,Nathan Harriel,66,75,1800000.0,2000.0,61,29,60,58,29,54,40,30,56,55,77,78,61,60,60,38,70,75,74,28,69,61,38,35,38,46,66,66,61,11,9,6,8,14
10,Jack McGlynn,63,75,1100000.0,650.0,53,43,48,69,41,62,66,72,67,64,71,69,68,59,72,53,60,64,56,59,55,49,55,65,31,63,44,60,54,5,7,12,13,5
11,Min Seok Kim,51,66,140000.0,600.0,52,50,54,41,42,50,50,45,36,54,64,67,68,38,68,54,55,54,58,36,57,38,54,43,46,48,41,41,38,10,7,6,7,9
12,Urko González de Zárate Quirós,66,77,1800000.0,6000.0,38,40,71,72,24,45,42,44,68,60,53,48,55,61,49,46,73,60,76,50,57,64,48,57,41,59,62,69,66,10,8,11,6,12
13,Quinn Sullivan,60,73,575000.0,500.0,58,59,43,64,54,65,57,39,62,59,73,73,73,51,72,55,60,38,58,43,49,43,49,60,45,59,44,54,51,11,12,6,14,13
14,Ulrich Meleke,65,73,1500000.0,3000.0,32,19,58,62,29,60,20,24,52,60,77,69,67,61,75,41,89,74,83,17,72,65,55,52,36,61,65,67,63,14,6,5,13,10
15,Cisse Sandra,64,80,1500000.0,2000.0,59,62,47,66,57,68,58,59,58,69,69,69,74,56,77,66,64,58,62,61,55,34,51,61,60,56,39,34,32,15,12,12,6,6
16,Omar Antonio Campos Chagoya,67,83,2500000.0,2000.0,64,57,54,63,54,70,67,43,57,67,80,78,79,59,84,60,57,69,45,55,45,61,59,59,63,65,65,61,64,10,8,11,12,12
