,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Noha Ndombasi,63,77,1200000.0,2000.0,35,64,60,45,47,67,58,31,40,62,84,83,82,63,72,55,68,65,62,53,48,19,63,55,68,55,29,28,13,13,11,11,6,7
1,Kieran Edworthy,51,63,130000.0,500.0,31,57,56,37,39,46,34,34,28,42,59,63,53,53,69,50,63,52,46,47,30,17,53,49,56,40,13,12,17,13,14,15,13,12
2,Marwan Al Sahafi,51,68,150000.0,2000.0,43,45,39,40,38,54,42,35,37,53,75,68,73,42,63,42,60,54,48,39,40,26,40,45,33,42,21,24,27,9,6,14,11,11
3,Buhari Ibrahim,63,70,875000.0,850.0,52,28,64,60,21,48,50,28,61,53,74,70,48,49,61,40,75,60,77,31,67,57,28,40,37,53,60,63,60,14,14,14,7,9
4,Himanshu Jangra,50,65,110000.0,500.0,39,50,42,42,35,48,42,30,40,47,79,75,77,42,52,47,67,63,63,45,45,24,49,44,48,42,20,18,17,6,7,12,7,10
5,Lalchungnunga Chhangte,47,58,100000.0,500.0,34,31,43,54,39,43,32,32,53,47,63,68,65,40,81,48,62,61,45,30,55,36,50,44,41,40,42,48,47,10,7,9,13,11
6,Parthib Gogoi,51,67,150000.0,500.0,45,43,40,47,42,52,38,38,43,50,70,72,68,34,64,48,67,59,48,33,37,26,45,43,51,49,20,23,25,11,11,6,10,12
7,Finlay Cross-Adair,56,74,350000.0,1000.0,28,65,61,43,41,48,49,28,36,52,63,62,61,54,79,56,58,54,46,49,32,12,54,43,65,56,17,13,14,5,8,15,11,5
8,Jaiden Kucharski,58,72,500000.0,1000.0,41,62,50,53,46,59,42,37,44,54,79,72,74,56,84,54,61,64,54,59,57,40,55,46,54,52,26,32,32,6,15,8,14,6
9,Jake Girdwood-Reich,54,68,240000.0,500.0,41,35,49,53,31,46,36,36,49,52,60,54,59,50,65,55,66,64,65,40,73,49,42,45,45,36,49,55,54,12,13,11,11,15
10,Sharif Ramírez,61,74,775000.0,500.0,48,56,38,65,42,65,53,41,58,64,65,68,63,58,64,58,43,45,48,50,39,28,55,56,46,53,34,34,30,14,8,8,8,13
11,Keo Boets,56,72,325000.0,500.0,12,9,11,22,9,9,14,11,26,13,15,31,27,45,38,44,50,22,50,7,23,10,8,34,10,28,8,13,10,61,53,58,48,62
12,Junior Armando Mendes,56,70,350000.0,900.0,60,56,56,52,45,61,40,35,60,51,70,71,62,57,54,50,58,55,55,56,27,22,55,53,60,55,15,21,23,10,11,14,10,15
13,Rokas Pukstas,60,78,600000.0,500.0,42,51,61,63,38,64,48,44,65,65,65,64,66,58,79,60,76,72,61,54,60,37,52,61,43,57,51,48,46,14,8,10,12,13
14,Harrison King,51,64,130000.0,500.0,38,32,45,57,36,46,37,33,54,51,63,64,61,52,73,48,61,63,51,35,51,37,49,46,43,43,39,43,47,10,11,8,13,13
15,Maurizio Robotta,54,66,230000.0,500.0,48,25,50,51,31,46,33,30,45,43,68,66,64,48,63,35,65,59,65,22,48,46,32,34,29,36,47,54,55,13,13,11,13,12
16,Diesel Herrington,54,73,250000.0,500.0,35,30,51,43,35,32,35,35,31,46,68,71,55,48,62,40,71,67,70,30,50,53,32,41,38,50,52,53,52,15,10,14,6,13
17,Pablo Muñoz Crespo,60,73,575000.0,1000.0,43,60,33,67,44,61,42,35,63,62,64,62,63,52,69,46,50,52,59,55,41,24,53,56,40,59,35,26,38,13,11,13,8,15
18,Lucas Oliveira Rosa,63,73,1000000.0,4000.0,54,38,50,53,21,53,35,42,34,56,72,71,59,62,72,55,65,69,52,40,40,60,45,38,40,46,52,63,69,6,9,12,6,11
19,Joe Wormleighton,58,75,500000.0,3000.0,59,33,48,52,34,56,57,39,50,53,67,63,58,53,70,35,55,52,48,31,59,56,48,42,50,44,51,56,57,11,11,8,7,13
20,Noah Karunaratne,54,67,250000.0,550.0,45,50,38,51,41,64,48,47,45,54,74,66,76,42,82,45,49,53,48,41,51,28,44,51,47,52,23,20,28,6,14,12,14,13
21,Nicolas Glaus,56,65,275000.0,2000.0,12,9,12,20,8,7,13,13,22,17,15,29,37,50,34,41,48,19,56,9,22,9,5,32,17,30,8,13,14,58,52,54,52,59
22,Isaac Hovar,49,51,50000.0,500.0,33,45,35,34,32,53,31,24,32,44,54,55,45,34,67,34,64,66,56,32,43,54,42,38,24,35,41,53,53,10,10,12,8,7
23,Oliver Jones,48,51,60000.0,500.0,46,42,43,57,45,50,34,43,60,49,65,57,53,48,64,44,52,40,48,34,43,28,42,41,34,53,34,41,51,12,13,10,11,8
24,Tom Sanne,58,76,525000.0,1000.0,47,63,52,52,44,60,54,31,44,62,70,67,62,50,67,57,56,56,65,50,40,17,54,54,61,55,13,18,20,11,6,9,8,7
