,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Hans Vanaken,80,80,20500000.0,34000.0,77,82,83,84,79,78,78,75,80,82,36,50,57,78,40,76,52,88,76,75,57,61,84,84,80,86,58,55,50,13,6,9,15,11
1,Orlando Gabriel Gaona Lugo,65,65,600000.0,500.0,58,61,52,58,55,69,59,70,61,63,77,83,85,60,83,72,58,68,61,70,60,34,64,53,71,49,44,27,24,9,7,7,16,7
2,Kelvin Mellor,59,59,160000.0,2000.0,59,39,54,55,33,52,47,37,53,55,66,59,59,58,47,41,71,71,71,36,58,56,55,51,42,55,54,55,53,7,16,8,14,16
3,Nick Ross,64,67,550000.0,3000.0,67,54,49,59,39,66,60,50,60,67,71,65,73,63,83,63,83,83,72,51,65,62,62,64,66,63,59,60,54,10,12,7,14,12
4,Graeme Shinnie,69,69,1200000.0,6000.0,68,46,50,68,52,64,67,68,65,65,63,60,69,67,76,69,81,80,66,56,81,67,58,62,70,67,70,68,67,13,6,6,14,12
5,Bakary Adama Soumaoro,73,73,2500000.0,23000.0,47,31,74,65,35,47,35,36,53,59,51,54,50,66,64,48,85,55,90,42,79,71,34,32,40,71,72,73,71,6,10,8,16,14
6,Marcelo Andrés Silva Fernández,66,66,400000.0,2000.0,32,29,65,67,34,48,49,46,60,57,33,31,61,61,53,61,80,61,90,35,78,62,30,43,49,55,63,64,60,6,12,7,6,14
7,Luis Pedro Cavanda,69,69,900000.0,8000.0,67,47,61,63,42,70,74,51,62,72,68,75,70,67,72,69,74,50,71,66,73,69,65,50,50,72,68,71,72,15,9,5,9,15
8,Jeff Patrick Hendrick,70,70,1500000.0,39000.0,69,66,65,70,71,69,72,64,71,72,62,60,62,71,65,74,73,71,69,70,65,68,69,67,60,70,71,67,68,12,6,9,9,14
9,Kristof D'Haene,71,71,1300000.0,9000.0,76,55,28,67,54,73,54,52,68,70,78,66,82,69,91,71,75,85,44,58,74,71,63,62,53,73,65,68,68,7,16,14,12,14
10,윤빛가람 尹光河,68,68,950000.0,4000.0,62,58,54,71,64,68,68,73,73,70,70,68,66,56,74,70,62,70,60,72,65,61,59,75,62,68,58,54,49,8,11,11,11,6
11,Javier Álamo Cruz,65,65,525000.0,3000.0,69,48,48,64,41,64,59,52,63,65,70,76,60,62,51,62,43,69,83,51,58,59,60,57,60,62,55,64,63,11,7,13,11,11
