,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Matías Córdova,62,73,750000.0,500.0,13,8,13,32,8,10,15,15,32,10,24,32,38,62,25,44,36,22,67,9,22,22,8,39,15,38,7,11,11,60,58,59,61,66
1,Marlon Perea,59,70,500000.0,500.0,55,66,61,58,58,58,56,58,57,58,60,55,55,58,60,55,66,66,65,58,57,25,55,55,66,57,22,23,22,9,12,7,9,9
2,Joel Quispe,56,70,325000.0,500.0,51,40,48,51,43,56,56,45,51,45,67,69,70,56,65,48,55,66,58,41,46,55,49,55,51,50,58,48,45,7,14,7,8,14
3,Bruno Portugal,59,73,550000.0,500.0,38,64,55,58,56,58,56,55,55,55,61,62,64,51,55,58,57,66,63,62,38,35,60,45,65,47,33,23,22,11,12,10,10,11
4,Federico Baschirotto,69,71,1600000.0,7000.0,60,52,62,58,44,49,56,48,57,54,71,76,70,63,52,53,70,74,84,56,79,73,60,67,52,66,75,70,67,14,11,10,6,12
5,Aljaž Tavčar,55,64,275000.0,550.0,31,19,48,41,29,32,28,25,31,40,56,54,45,42,31,42,54,59,87,23,48,53,21,29,38,40,54,59,57,10,12,7,8,13
6,Luca Bolletta,54,66,210000.0,500.0,14,9,12,25,5,14,14,10,21,13,40,44,38,45,43,40,61,40,52,5,24,6,4,38,16,34,9,10,12,51,54,53,53,57
7,Michele Collocolo,71,79,4000000.0,3000.0,53,58,54,74,57,65,66,58,68,67,67,73,72,64,62,64,61,76,72,49,81,62,67,61,58,67,69,78,75,8,5,9,11,6
8,Filippo Palazzino,58,76,525000.0,500.0,54,56,44,56,47,58,58,54,46,53,82,77,75,57,85,61,48,59,44,44,46,36,52,49,57,56,32,39,32,13,9,14,10,12
9,Andrea De Paoli,60,67,500000.0,850.0,41,59,52,58,55,67,54,42,39,61,63,72,68,60,68,58,60,62,73,55,63,27,55,43,63,56,25,29,27,11,12,6,13,9
10,Hampus Gustafsson,54,65,210000.0,500.0,13,10,14,30,11,13,14,13,28,17,42,40,44,39,36,40,51,25,54,10,24,17,10,36,15,37,14,13,13,56,53,53,53,55
11,Santiago Toloza,61,74,775000.0,2000.0,51,55,26,63,45,63,50,46,61,62,63,65,70,53,48,42,38,55,46,52,39,51,63,64,49,60,53,50,49,14,5,7,9,13
12,Isaiah Jerónimo Navarro Díaz,60,69,500000.0,850.0,45,41,63,69,46,58,49,44,68,56,67,63,57,59,59,62,58,62,61,42,66,49,61,56,49,45,49,54,58,10,14,10,12,13
13,Cristopher Angulo,59,63,325000.0,500.0,51,67,62,55,55,55,40,45,50,53,59,53,61,50,77,59,61,56,58,58,32,23,61,55,65,56,22,23,20,10,14,9,6,7
14,Chris Briones,58,78,550000.0,500.0,40,58,56,61,55,57,58,65,58,55,61,63,63,58,70,70,65,60,58,67,50,56,55,55,55,62,55,56,55,7,15,13,9,11
15,Julian Huertas,59,66,400000.0,500.0,13,8,11,25,8,8,15,11,17,17,33,38,45,55,55,42,65,20,55,7,19,13,7,29,19,26,8,13,12,55,58,56,58,61
16,Elías Britez,62,69,775000.0,500.0,58,45,55,58,44,58,46,55,55,55,70,70,70,55,67,52,71,70,70,48,55,59,58,55,47,56,58,59,58,6,10,13,13,11
17,Tom Wooster,53,73,230000.0,500.0,14,5,17,28,8,8,13,11,30,16,27,40,26,51,30,36,34,23,61,7,26,11,4,37,14,42,8,12,12,50,52,48,58,49
18,Christian Tapia,60,69,475000.0,500.0,13,9,13,23,8,7,15,15,25,15,28,55,33,55,56,44,61,40,45,7,18,8,7,34,16,28,7,16,15,61,60,59,58,59
19,Matías Pacheco,58,65,400000.0,500.0,50,55,55,63,55,58,48,47,55,55,61,64,63,57,65,56,60,63,70,58,57,55,58,57,51,56,56,52,50,15,11,10,13,11
20,Baruj Aburto,62,69,800000.0,500.0,54,67,66,63,58,62,52,50,58,58,64,65,63,61,70,60,72,55,59,58,55,35,58,47,65,48,33,23,20,12,13,7,9,10
21,Alexander García,58,68,450000.0,500.0,55,61,55,63,56,58,57,55,61,55,61,64,63,51,50,58,58,55,56,55,48,55,51,57,61,50,56,56,58,11,13,6,10,13
22,Jusef Erabi,56,74,375000.0,800.0,34,55,47,55,44,56,35,30,39,57,69,71,56,53,58,54,58,59,67,52,51,23,57,56,56,54,20,24,22,8,12,7,15,10
23,Hugo Ayala,62,63,350000.0,500.0,15,11,13,25,7,11,15,16,18,13,22,27,23,55,55,50,61,40,45,10,17,13,7,25,17,40,7,11,15,61,62,66,62,63
24,Óscar Zambrano,63,78,1100000.0,500.0,47,56,56,65,35,59,42,45,63,53,70,67,64,59,70,48,58,65,67,55,55,65,57,64,55,63,61,65,63,5,13,15,9,10
25,Diosdany Goncalves,58,69,400000.0,500.0,45,27,61,55,27,45,31,30,48,48,61,55,48,56,65,38,71,65,62,19,55,55,47,55,40,48,58,59,55,7,11,10,11,6
26,Vladyslav Ostrovskyi,58,71,475000.0,500.0,40,61,65,56,46,59,46,35,38,57,57,58,56,58,66,56,67,53,34,59,34,14,59,50,69,50,18,21,23,11,12,6,9,10
27,Jacob Muir,54,64,220000.0,650.0,29,22,51,52,18,42,28,26,53,45,53,59,54,51,56,42,67,60,75,26,60,47,28,42,26,50,51,52,51,11,10,9,13,6
28,Bruno Pachito,57,70,375000.0,500.0,58,52,40,61,48,58,37,40,55,50,70,70,65,44,67,61,64,55,58,58,28,43,51,47,55,47,40,42,41,13,15,8,12,6
29,Wilson Vernaza,58,69,425000.0,500.0,45,56,56,58,47,58,48,45,55,55,61,62,58,60,60,49,58,55,59,57,55,62,57,58,49,56,61,53,50,13,7,7,8,13
30,Asad Kasumovic,53,66,230000.0,800.0,26,54,49,41,41,53,38,28,32,52,70,73,62,52,56,45,63,55,70,43,45,21,49,49,55,48,22,18,14,11,5,6,9,8
31,Iván Flores,59,71,500000.0,500.0,32,41,61,57,28,40,29,26,55,55,65,63,48,59,59,41,70,54,70,26,55,58,40,33,36,42,55,58,55,7,9,12,13,12
32,Joel Ordoñez,64,80,1400000.0,1000.0,40,23,60,66,27,46,22,28,53,60,57,67,55,59,55,35,65,62,63,18,66,64,40,47,39,45,69,65,62,13,15,5,12,12
33,Mateo Piedra,57,65,350000.0,500.0,32,22,61,50,27,40,28,22,40,55,61,62,48,58,60,38,70,58,59,23,58,55,40,55,35,45,56,58,55,11,9,11,7,13
34,Joshua Anasmo,52,64,190000.0,650.0,30,49,55,43,42,44,32,32,31,45,68,76,54,49,50,55,62,58,76,38,45,23,51,36,44,45,21,28,23,8,14,7,14,11
35,Marko Dabro,69,71,1800000.0,10000.0,45,71,63,53,66,69,55,44,42,61,77,85,81,68,73,73,73,80,71,66,53,13,72,55,68,59,12,15,12,9,13,9,14,11
36,Lynnt Audoor,63,80,1200000.0,2000.0,56,56,58,68,48,75,58,45,64,69,68,67,68,54,74,54,58,62,56,41,57,58,58,66,53,68,59,56,50,8,8,8,12,7
37,Leandro Leonel Brey,61,80,725000.0,500.0,13,7,14,17,8,5,12,13,15,15,26,29,29,52,24,38,32,20,66,7,20,8,6,38,17,29,5,14,12,62,56,50,64,66
38,Joaquín Pombo,64,74,1200000.0,2000.0,27,29,64,50,32,35,30,29,35,40,52,50,38,61,43,39,57,65,75,28,69,62,28,32,44,44,64,67,65,11,9,10,9,8
39,Gastón Hernández,67,73,1500000.0,4000.0,26,39,65,68,35,50,30,33,65,59,65,64,56,63,59,40,71,67,68,26,59,69,32,33,46,60,69,70,69,10,9,13,14,10
40,Matteo Bignetti,58,76,450000.0,500.0,11,8,12,31,9,10,14,15,28,17,25,33,22,38,30,41,39,28,61,11,27,15,6,30,18,32,8,11,14,60,59,55,56,62
41,Lion Semić,61,77,800000.0,2000.0,58,39,39,60,32,63,45,38,36,61,87,77,75,52,79,43,61,58,65,33,63,53,47,38,32,44,51,59,62,12,8,11,7,15
42,Álvaro Roncal Rivera,62,70,850000.0,1000.0,55,31,56,55,33,68,36,41,43,55,65,55,57,58,71,37,65,57,51,29,61,61,52,36,42,48,59,66,68,11,10,8,5,12
43,Jack Moore-Billam,51,67,150000.0,500.0,39,42,45,54,32,48,38,39,52,52,68,71,67,49,68,46,65,54,47,42,42,46,51,51,40,47,43,48,48,9,9,13,8,6
44,Everardo López,61,73,700000.0,500.0,31,29,59,61,35,35,27,34,48,51,69,67,58,58,69,50,70,71,62,29,56,61,26,31,50,56,58,62,66,7,12,12,13,10
45,Sam Waller,50,61,80000.0,500.0,13,9,12,20,8,10,10,14,21,19,25,32,38,31,34,38,49,16,60,7,21,7,6,25,13,27,9,12,10,50,54,50,49,52
