,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Lee James Stephen Hodson,62,62,350000.0,1000.0,56,42,51,59,42,58,48,33,54,58,68,63,65,59,79,52,57,74,57,43,62,54,51,48,33,55,57,61,60,10,14,9,6,13
1,Romário Pereira Sipião,65,65,230000.0,950.0,59,53,33,69,62,72,66,63,63,72,71,37,87,67,85,71,77,77,56,62,63,57,51,67,68,74,53,40,34,15,10,16,9,15
2,Kevin Fickentscher,67,67,325000.0,6000.0,20,14,15,29,14,15,16,12,22,21,48,54,52,60,25,47,66,45,35,12,28,24,13,62,13,51,29,15,19,67,65,63,68,70
3,Hanno Behrens,70,70,1300000.0,7000.0,54,65,77,70,63,67,52,40,66,68,61,55,62,72,63,75,90,83,79,71,74,71,70,68,57,67,67,71,68,6,9,16,6,10
4,Jorge García Morcillo,68,68,525000.0,4000.0,63,34,76,62,17,47,60,65,66,56,45,51,52,58,43,70,55,74,81,50,80,64,34,47,71,61,64,68,63,14,13,10,12,11
5,Diego Martín Novaretti,70,70,425000.0,6000.0,34,35,72,62,15,42,46,39,61,53,31,33,30,68,31,31,33,54,87,36,78,72,13,42,30,53,70,70,69,6,11,7,12,11
6,Mário Figueira Fernandes,81,81,22000000.0,53000.0,71,56,73,81,58,79,67,53,73,78,79,83,79,80,61,71,84,87,75,60,76,76,73,72,53,76,80,81,82,12,13,14,13,12
7,William Robert McKay,63,63,400000.0,2000.0,44,68,61,55,60,63,41,32,51,63,72,63,78,60,83,62,79,73,71,60,53,21,60,62,67,67,16,20,23,13,7,8,16,9
8,Petar Škuletić,69,69,1200000.0,13000.0,41,71,78,59,52,53,52,39,33,65,55,55,37,66,46,78,53,54,85,68,60,28,73,49,68,66,45,15,12,7,7,10,7,14
9,Guido Burgstaller,72,72,1500000.0,23000.0,69,73,74,72,71,66,62,42,58,70,53,59,60,74,62,81,72,77,81,67,83,34,75,67,69,76,35,39,21,12,7,14,10,9
10,Niklas Alexander Backman,66,66,550000.0,4000.0,45,40,70,58,29,43,46,53,57,56,41,47,55,65,56,74,82,61,78,57,68,65,29,42,50,67,65,65,64,14,11,10,15,6
11,Adam James Matthews,64,64,525000.0,2000.0,63,43,58,60,43,62,68,52,59,62,65,68,73,61,72,67,80,67,69,60,66,61,59,61,50,64,61,62,60,6,15,12,6,14
12,Francesco Bardi,73,73,2000000.0,18000.0,18,10,11,31,17,13,14,19,31,12,51,46,48,72,33,49,75,29,54,18,21,10,11,34,21,68,18,11,10,75,71,65,70,76
13,Osmar Ibáñez Barba,73,73,1000000.0,7000.0,56,48,73,74,49,58,65,63,74,69,35,39,33,58,43,74,74,83,91,75,73,74,58,72,67,59,71,75,72,14,11,7,16,9
14,Carlos Gilberto do Nascimento Silva,77,77,6000000.0,20000.0,47,28,80,66,23,51,39,34,67,60,55,49,40,75,36,69,66,82,89,41,81,80,50,64,42,71,74,75,74,9,11,6,11,14
15,Troy Brown,64,64,375000.0,3000.0,34,25,63,58,25,30,33,30,56,48,60,67,65,53,63,51,77,75,82,20,61,60,38,41,35,53,62,63,62,6,9,10,12,8
16,Jack Colback,69,69,925000.0,23000.0,59,51,52,71,45,60,60,50,67,66,59,53,64,56,73,68,76,69,59,64,85,68,53,59,59,67,72,68,64,6,6,6,10,7
17,Jordan Cook,57,57,140000.0,2000.0,58,55,55,57,53,57,61,53,54,57,69,67,83,55,81,55,65,71,60,54,44,42,58,56,58,51,44,40,35,6,8,12,7,11
18,James Steven Collins,68,68,1000000.0,4000.0,43,68,72,63,64,64,61,45,50,66,61,60,67,67,53,72,84,76,85,59,72,36,70,60,72,69,41,37,32,7,15,11,11,13
19,Judilson Mamadu Tuncará Gomes,70,70,1300000.0,22000.0,59,59,64,68,58,69,54,65,72,69,61,64,65,68,62,73,71,63,77,65,75,67,60,62,70,72,72,71,66,14,12,10,12,5
20,André Gomes Magalhães de Almeida,73,73,2200000.0,10000.0,75,58,70,76,54,72,76,42,70,73,58,63,66,71,60,76,77,61,78,64,74,74,66,72,43,75,73,73,71,14,6,7,12,8
21,Christoph Moritz,67,67,725000.0,4000.0,70,65,63,63,53,66,59,49,61,60,45,50,70,70,66,69,68,80,70,55,52,74,65,65,75,72,68,64,63,14,12,6,12,16
22,Kevin Long,70,70,1100000.0,21000.0,38,29,73,60,26,53,38,32,55,58,52,50,55,66,49,56,79,43,78,27,75,69,48,50,32,66,70,71,70,8,14,7,8,7
23,Fredrik Ulvestad,71,71,1600000.0,11000.0,59,62,68,73,62,70,63,52,70,71,65,64,73,73,67,61,70,81,82,65,69,66,67,66,80,72,68,65,65,9,11,16,14,8
24,Nenad Tomović,70,70,1000000.0,3000.0,68,22,68,64,25,62,31,37,66,66,54,58,67,70,67,68,75,67,74,41,77,72,56,46,41,67,69,70,70,8,12,15,12,5
25,Javier Ros Añón,66,66,700000.0,3000.0,57,59,41,68,52,57,70,67,67,66,67,70,73,63,81,68,72,80,70,65,65,61,64,67,70,64,59,69,68,16,16,10,6,8
26,Norberto Murara Neto,81,81,13000000.0,47000.0,11,15,14,36,12,19,12,13,41,24,56,52,59,77,49,58,83,40,61,20,40,15,11,42,22,64,17,14,15,82,78,77,78,80
27,Izunna Uzochukwu,61,61,275000.0,800.0,32,47,52,60,41,60,46,48,59,60,74,75,80,60,84,66,81,68,68,59,65,60,51,59,40,62,57,59,57,10,6,6,14,13
28,Martín Montoya Torralbo,74,74,3100000.0,18000.0,77,50,61,72,64,68,76,54,68,72,72,70,73,71,75,76,73,76,63,65,67,73,61,64,50,68,71,71,69,6,15,16,8,8
29,Renan Ribeiro,71,71,1000000.0,6000.0,12,12,16,19,9,14,18,11,11,19,55,48,59,71,29,48,72,30,71,12,13,26,11,52,14,48,18,18,12,75,65,64,67,76
30,Luke Hyam,64,64,475000.0,3000.0,56,52,60,65,40,62,56,55,63,64,73,71,73,63,75,63,70,71,71,55,75,63,60,64,59,65,66,64,64,15,12,13,7,7
31,Craig Dawson,78,78,9000000.0,60000.0,65,49,84,66,29,48,45,24,62,63,46,52,50,76,50,57,84,67,82,30,79,80,56,51,66,69,79,78,79,7,8,7,7,5
32,José Edgar Andrade da Costa,65,65,275000.0,2000.0,67,57,56,68,70,69,75,74,66,71,65,66,67,64,70,74,72,62,69,67,72,44,65,67,69,71,46,46,35,10,12,11,11,16
33,Borja González Tomás,73,73,3000000.0,11000.0,60,77,78,70,74,62,71,51,55,74,43,54,61,73,34,81,70,70,90,70,65,22,76,69,75,79,44,30,24,6,9,10,9,13
34,Mathew Allan Leckie,71,71,1600000.0,9000.0,66,64,68,66,63,72,70,50,56,71,79,84,73,68,80,70,85,73,78,62,68,54,68,65,64,68,51,50,46,8,10,8,6,10
35,Sam Thomas Winnall,63,63,400000.0,2000.0,42,64,65,55,59,60,55,45,44,63,65,64,79,62,83,65,89,39,62,62,53,20,65,53,64,64,15,21,14,13,10,10,7,12
36,Willian José da Silva,78,78,14000000.0,28000.0,54,80,79,75,73,76,68,60,50,79,59,64,65,78,35,83,79,65,89,74,75,35,80,74,76,77,40,32,30,15,14,16,15,8
37,Marco Davide Faraoni,77,77,9000000.0,26000.0,78,66,69,76,81,75,77,66,72,77,79,78,71,76,79,79,73,86,68,75,77,72,74,67,66,73,68,72,68,11,8,13,12,15
38,Alfreð Finnbogason,71,71,1200000.0,9000.0,37,74,68,70,77,72,56,51,67,74,43,39,64,76,65,76,72,45,75,75,63,20,76,69,78,83,30,32,34,6,15,16,15,11
39,Joel Robles Blázquez,75,75,2800000.0,26000.0,12,11,12,15,13,18,11,20,26,25,47,55,50,68,39,54,56,25,72,11,23,22,13,41,15,54,11,11,14,76,73,72,73,77
40,Charlie Austin,70,70,1300000.0,4000.0,56,73,77,60,72,62,59,49,46,71,47,49,60,70,52,80,74,34,80,65,66,44,75,58,81,75,20,37,22,9,11,7,9,13
41,Daniel William John Ings,79,79,17500000.0,95000.0,66,82,78,75,76,77,72,70,61,79,75,69,76,82,77,82,77,73,69,82,67,46,83,72,82,82,38,45,34,10,13,12,16,6
42,José Pedro Fuenzalida Gana,75,75,1800000.0,9000.0,76,64,63,74,57,79,65,68,68,78,82,79,77,76,80,69,73,80,70,62,59,68,74,71,71,69,66,66,65,6,14,12,14,12
43,Esteban Efraín Paredes Quintanilla,73,73,1000000.0,6000.0,63,79,72,69,65,70,69,75,60,74,52,55,68,71,65,73,72,55,78,69,55,30,79,67,78,68,37,22,29,12,15,11,9,7
44,Serdar Gürler,73,73,2900000.0,28000.0,72,67,56,71,49,75,75,60,62,72,80,81,80,71,82,73,61,70,54,65,33,35,70,69,52,71,40,49,32,9,10,6,13,15
45,Marlon Pack,69,69,975000.0,6000.0,67,52,70,70,54,65,64,67,71,70,48,51,63,66,59,73,68,77,76,64,70,64,59,66,64,71,67,66,63,10,8,11,15,9
46,Marcelo Nicolás Lodeiro Benítez,78,78,9000000.0,11000.0,78,72,42,80,71,80,81,76,75,80,71,65,76,79,79,71,55,79,66,76,69,49,77,80,80,82,50,52,40,12,16,11,7,15
47,Grzegorz Krychowiak,78,78,9500000.0,34000.0,63,72,75,78,75,69,54,62,81,78,48,51,34,77,53,81,66,73,81,78,80,76,68,69,78,80,74,76,72,15,14,8,6,7
48,Syarhey Krivets,68,68,775000.0,5000.0,65,62,44,72,62,72,61,55,67,70,70,65,67,64,66,64,71,59,57,65,40,55,50,68,52,66,50,48,42,7,10,12,8,13
49,Gilbert Gianelli Imbula Wanga,67,67,1000000.0,3000.0,62,51,49,75,33,77,65,54,71,73,63,65,70,65,67,72,54,34,75,71,60,58,63,67,45,75,54,61,60,6,11,12,14,7
50,Alejandro Arribas Garrido,70,70,1000000.0,6000.0,56,51,70,64,20,54,41,33,60,62,64,70,57,64,61,47,77,62,77,22,72,70,30,42,37,66,69,69,70,12,15,7,9,16
51,Juan Miguel Jiménez López,79,79,17000000.0,30000.0,78,85,78,77,71,80,65,57,62,82,79,78,79,79,77,77,84,76,50,75,55,23,84,70,64,71,25,28,25,11,6,9,12,9
52,Fernando Llorente Mañas,66,69,750000.0,3000.0,58,55,42,72,42,62,68,52,73,63,60,61,63,62,72,61,60,58,59,70,49,44,62,73,55,50,43,48,37,12,7,16,8,10
53,Florian Lejeune,77,77,7000000.0,13000.0,51,50,75,77,42,62,57,70,70,70,48,55,52,77,52,75,78,48,80,66,80,80,46,46,43,77,79,76,73,11,15,15,12,7
54,Eunan O'Kane,64,64,500000.0,18000.0,58,48,47,70,28,66,48,49,67,67,59,58,66,57,76,61,67,54,51,49,58,64,57,66,56,65,59,62,59,13,9,13,12,10
55,Pascal Testroet,71,71,1600000.0,7000.0,57,76,68,63,68,61,77,41,41,67,62,70,60,69,74,78,84,73,84,65,70,35,76,58,72,62,32,40,33,12,10,15,16,12
56,Marco Höger,69,69,925000.0,3000.0,66,60,63,69,65,66,70,57,68,70,36,31,57,67,59,71,69,64,75,66,71,69,64,67,66,72,68,68,65,6,14,16,10,14
