,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Ake Arnaud Loba,67,72,1600000.0,3000.0,51,66,64,68,57,66,45,41,55,66,83,79,82,58,66,72,71,55,74,59,52,20,66,58,72,60,20,19,16,7,7,7,8,13
1,Sékou Koïta,72,80,5500000.0,19000.0,63,70,59,67,73,74,70,58,52,73,92,92,90,70,89,75,90,68,70,73,73,32,71,58,71,71,30,37,27,8,11,11,8,7
2,Enzo Barrenechea,61,81,525000.0,2000.0,51,57,45,58,52,66,50,45,56,62,71,65,67,58,65,56,56,57,46,54,35,35,57,60,54,58,43,33,30,7,9,14,9,6
3,Robbie Gotts,62,68,650000.0,2000.0,57,55,44,63,41,63,59,56,60,63,77,77,75,60,78,55,57,80,58,56,58,53,58,60,52,60,55,57,54,8,14,8,14,5
4,Mohamed Ismael Ahmed Ismael,63,63,0.0,0.0,31,38,71,49,40,40,35,26,45,50,32,34,38,51,43,59,74,40,84,25,71,57,49,38,53,58,64,63,60,6,12,13,12,8
5,Christian Gabriel Oliva Giménez,68,70,1500000.0,7000.0,59,51,59,74,43,65,60,47,67,72,54,53,70,70,59,73,53,60,67,69,75,70,58,65,51,64,66,70,68,9,13,5,15,12
6,Julio Alonso Sosa,66,73,1600000.0,2000.0,62,30,58,63,36,60,40,31,42,62,70,70,70,65,76,51,70,55,59,29,57,68,52,45,39,57,66,66,64,13,10,10,14,11
7,Juan Sebastián Pedroza Perdomo,72,80,4900000.0,10000.0,67,63,52,74,55,64,62,61,71,70,74,69,73,69,74,66,62,73,70,62,71,70,55,71,62,62,73,71,70,11,11,15,13,7
8,Danylo Sikan,65,78,1800000.0,500.0,31,69,61,64,57,66,36,53,46,64,76,76,68,64,66,58,67,60,60,67,45,22,67,45,58,58,20,25,16,14,7,12,8,14
9,Gideon Mensah,70,76,2400000.0,9000.0,69,53,61,67,56,71,66,49,61,70,78,76,72,67,79,65,77,75,60,53,77,63,66,54,46,63,60,68,70,8,14,8,11,7
10,Matěj Hanousek,67,67,900000.0,500.0,63,35,59,62,36,63,51,57,53,63,80,79,71,59,68,62,72,80,73,48,65,60,58,61,31,61,60,63,60,9,13,15,10,13
11,Samuel Junqua,63,66,575000.0,2000.0,59,25,44,54,28,65,52,59,52,53,52,62,56,57,58,41,69,66,66,48,74,68,60,35,30,47,65,68,66,8,14,12,12,6
12,Lee Buchanan,68,78,2600000.0,6000.0,67,40,59,57,30,67,48,32,50,66,70,70,68,63,68,53,73,74,62,30,52,63,55,44,40,52,62,68,66,8,5,12,8,9
13,Paul Milton Glatzel,58,63,325000.0,11000.0,56,60,55,55,56,58,54,45,45,60,66,62,71,59,69,62,59,48,42,59,42,20,57,53,55,55,26,33,24,12,8,12,6,12
14,Felix Khonde Mambimbi,68,76,2700000.0,8000.0,53,69,51,58,55,72,48,42,50,70,88,88,87,57,93,62,63,65,52,53,50,23,70,57,66,54,19,20,25,14,5,11,10,5
15,Kamal Anthony Miller,71,75,2300000.0,5000.0,50,40,65,69,46,66,45,28,60,65,79,83,52,68,50,42,74,74,84,17,72,70,60,55,31,66,68,69,71,8,11,12,7,12
16,Lassana N'Diaye,59,74,550000.0,5000.0,32,60,55,51,45,59,39,38,36,52,80,81,55,57,61,60,69,55,66,59,31,14,52,45,57,49,16,16,13,5,11,13,13,9
17,Kasper Poul Mølgaard Jørgensen,66,74,1800000.0,3000.0,61,40,57,59,38,63,57,42,50,63,79,78,67,58,70,60,64,83,73,42,64,59,55,48,35,57,57,60,59,6,13,13,14,12
18,Juan Marcelo Escobar Chena,75,78,7000000.0,45000.0,70,62,75,70,23,74,64,30,58,70,83,83,77,66,66,83,81,77,82,52,80,73,71,62,66,72,70,74,71,6,15,5,11,9
19,Ramiro Vaca Ponce,68,77,2700000.0,5000.0,70,64,40,67,70,75,65,64,60,66,74,73,76,53,61,68,49,80,22,65,20,20,72,48,67,51,27,25,22,6,14,8,11,9
20,Stephan Leonard Drăghici,62,67,600000.0,2000.0,58,49,43,66,45,58,45,54,60,63,68,72,72,60,67,55,62,64,66,44,44,47,59,58,42,57,52,50,52,7,6,14,7,13
21,Radu Ștefăniță Boboc,65,71,1100000.0,4000.0,64,52,57,64,48,59,55,33,60,60,70,74,72,61,69,58,75,70,70,45,60,58,55,57,36,56,60,65,62,11,12,7,8,12
22,Alexandru Irinel Mățan,66,72,1400000.0,2000.0,63,54,36,66,40,67,69,62,56,68,85,87,88,55,89,68,59,61,44,51,46,34,57,61,59,58,38,34,31,11,15,12,7,10
23,Thomas Hasal,64,72,1100000.0,1000.0,14,7,14,21,6,8,11,11,17,12,27,26,23,63,35,44,53,23,63,7,18,13,6,30,13,23,8,11,13,64,61,58,62,68
24,Sebastian Guerra Soto,63,70,975000.0,2000.0,41,68,60,50,61,61,47,37,37,63,66,71,71,63,69,63,65,45,66,58,49,17,64,50,58,56,22,15,17,9,13,13,12,8
25,Khalid Essa Al Ghannam,65,76,1600000.0,7000.0,52,54,43,56,42,76,50,39,55,70,77,75,87,58,79,56,38,70,39,51,34,24,62,54,51,66,29,26,31,8,13,14,8,5
26,Valeriy Bondar,70,80,3300000.0,500.0,56,20,68,67,28,39,42,24,42,62,68,73,67,59,77,58,69,73,75,34,66,67,32,33,26,51,73,74,70,10,10,9,15,6
27,Juan José Orellana Chavarría,67,74,1900000.0,500.0,69,39,59,55,24,56,59,41,52,65,76,77,78,49,58,40,63,78,63,29,54,61,56,56,36,49,59,69,66,14,8,12,6,6
28,Nesta Guinness-Walker,64,70,875000.0,4000.0,63,35,48,62,25,63,52,40,54,61,82,84,70,54,54,48,74,70,63,22,51,56,60,57,32,56,57,58,57,9,8,13,14,15
29,Halil İbrahim Dervişoğlu,70,75,2500000.0,23000.0,52,69,64,71,64,74,61,63,53,76,76,75,74,65,60,70,54,69,67,67,58,28,71,72,62,68,36,41,39,9,12,6,9,13
30,Bandiougou Fadiga,64,77,1400000.0,500.0,48,46,55,67,38,71,58,47,61,69,77,73,86,65,77,52,55,68,40,43,65,61,58,62,50,62,55,63,56,12,14,14,15,15
31,Nihad Mujakić,66,70,1100000.0,4000.0,30,23,66,50,24,35,23,25,52,53,49,66,51,63,53,45,55,58,79,25,72,65,24,35,28,62,66,67,64,8,14,8,13,8
32,Iago Amaral Borduchi,77,80,13000000.0,25000.0,75,58,67,74,39,74,68,35,69,73,77,89,76,71,74,65,65,75,69,56,72,73,67,67,46,74,71,73,76,7,8,15,12,13
33,Darragh Burns,62,74,950000.0,2000.0,60,61,51,58,45,64,63,58,52,63,71,70,79,54,68,59,48,70,42,58,51,35,59,61,60,64,43,44,41,10,6,11,11,9
34,Adam Fletcher Randell,64,73,1300000.0,2000.0,58,57,58,65,54,62,61,65,62,66,74,73,81,60,84,61,63,77,60,66,60,59,61,62,59,64,58,63,61,12,12,10,10,6
35,Joshua Saul Martin,65,77,1700000.0,9000.0,60,56,30,60,54,65,57,63,55,63,83,85,86,58,78,64,47,57,48,56,36,38,61,61,48,63,40,41,35,12,7,14,10,7
36,Suheyel Najar,64,64,650000.0,2000.0,63,56,43,58,47,68,57,45,39,66,78,85,65,61,64,59,60,63,64,56,52,34,54,59,46,65,17,25,29,7,11,6,8,10
37,Lazarous Kambole,65,65,775000.0,500.0,48,66,60,56,62,64,52,41,33,62,74,73,66,61,75,70,68,64,78,63,29,25,66,53,70,58,14,23,21,14,11,10,7,10
38,Tanguy Coulibaly,69,80,3100000.0,9000.0,66,68,38,65,59,78,68,41,47,74,81,77,85,50,84,61,53,63,60,36,63,38,66,66,57,56,48,42,37,8,12,5,6,14
39,Zaidu Sanusi,76,79,9000000.0,12000.0,69,29,59,64,32,60,47,29,60,63,92,93,74,71,69,56,91,80,68,29,68,77,65,34,42,65,78,73,71,13,9,7,9,9
40,Meschack Elia Lina,72,77,3600000.0,16000.0,64,73,51,68,65,74,50,52,59,76,90,92,88,65,87,73,80,74,69,62,58,21,76,72,60,71,22,26,22,6,15,7,11,8
41,Jhon Monsario,76,76,0.0,0.0,42,54,79,63,13,33,38,32,57,48,28,39,26,72,32,63,71,60,93,30,86,85,28,28,55,59,67,78,76,11,15,10,14,6
42,Ramon Hendriks,66,78,1900000.0,2000.0,46,29,64,65,32,52,31,34,63,62,69,68,65,57,59,47,73,53,71,28,58,65,34,47,42,60,65,68,71,12,13,12,6,13
43,Paulo Victor da Silva,72,73,2500000.0,18000.0,69,61,55,69,63,70,67,43,66,70,84,85,82,67,77,75,73,90,64,68,58,65,70,68,45,68,65,68,64,9,8,5,5,11
44,Bryan Fiabema,59,75,575000.0,1000.0,46,60,50,52,52,62,52,44,38,63,75,78,73,52,76,57,65,54,64,55,42,22,55,52,54,54,22,22,25,15,12,10,14,14
