,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,David Ospina Ramírez,80,80,7000000.0,36000.0,11,10,15,36,12,12,10,13,32,32,34,34,44,77,50,58,75,29,38,12,20,25,16,50,26,57,11,13,12,81,76,77,80,82
1,Alexandre Rodrigues da Silva,71,71,1500000.0,6000.0,68,68,67,71,68,74,81,70,53,70,70,72,70,71,69,74,81,50,70,69,63,29,75,66,74,74,35,23,19,16,7,13,15,8
2,Edin Džeko,84,84,14500000.0,80000.0,63,87,85,76,79,77,65,54,76,84,61,65,62,83,55,86,64,69,86,77,58,50,90,74,67,87,54,28,16,9,11,13,15,15
3,Kevin De Bruyne,91,91,107500000.0,350000.0,94,85,55,93,83,87,89,83,93,90,76,73,76,91,78,92,63,89,74,91,75,64,88,94,83,89,65,65,53,15,13,5,10,13
4,Marco Verratti,87,87,77500000.0,155000.0,82,60,57,90,64,91,85,64,89,92,65,55,90,87,93,60,66,75,53,58,89,86,78,89,64,94,78,82,84,12,12,15,15,10
5,Timo Horn,75,77,4700000.0,20000.0,19,13,14,30,14,20,12,15,29,22,45,51,50,79,31,44,64,31,67,17,41,22,15,45,21,25,14,13,12,75,75,58,69,78
6,Lucas Digne,82,82,27500000.0,100000.0,88,60,72,81,68,78,83,83,73,82,80,76,74,81,78,83,90,85,69,76,76,80,73,75,60,81,76,78,80,6,12,9,6,13
7,Geoffrey Edwin Kondogbia,82,82,29500000.0,71000.0,64,69,77,83,62,76,64,66,81,79,68,70,73,84,57,87,79,88,91,83,86,85,80,82,53,83,80,82,80,15,10,10,8,10
8,Raheem Sterling,85,85,57500000.0,180000.0,78,81,46,81,67,85,79,72,67,83,94,86,94,89,93,78,57,78,65,79,59,30,90,80,70,77,47,53,47,15,12,12,15,9
9,Steven Charles Bergwijn,81,84,35000000.0,22000.0,76,77,60,79,76,84,79,65,64,82,89,86,79,79,89,84,69,73,76,81,54,34,78,79,68,77,52,36,32,11,14,12,14,13
10,Ché Adams,76,78,9500000.0,51000.0,55,76,63,70,70,73,63,59,53,77,78,84,78,74,74,86,76,77,78,75,74,36,77,62,69,70,33,42,36,16,13,12,15,9
11,Onyinye Wilfred Ndidi,83,85,41000000.0,95000.0,53,50,68,78,68,68,60,60,75,76,64,69,65,84,66,80,89,89,79,67,87,86,64,58,56,78,86,87,83,13,14,7,7,13
12,Matty Cash,79,82,22000000.0,65000.0,77,67,49,73,48,75,66,48,71,74,79,81,78,78,74,77,77,87,68,64,82,76,71,67,44,72,77,77,78,15,16,13,13,8
13,Manuel Obafemi Akanji,81,82,26500000.0,120000.0,55,38,78,80,42,73,54,59,80,76,75,79,69,82,67,75,84,71,82,48,76,82,37,65,40,78,83,84,82,10,9,13,6,9
14,Ben Chilwell,82,85,37000000.0,110000.0,84,58,69,80,65,79,71,67,74,81,77,75,69,81,72,74,86,86,69,47,73,76,78,75,52,75,78,80,82,10,7,14,7,10
15,Lukas Nmecha,78,83,21500000.0,44000.0,58,79,74,76,71,77,61,48,59,80,78,86,73,77,65,80,79,78,79,71,71,37,77,68,81,71,43,33,27,9,11,11,8,6
16,Mikel Oyarzabal Ugarte,84,86,53000000.0,57000.0,81,85,60,82,74,84,77,78,73,85,80,78,79,80,80,80,72,79,57,81,52,29,85,82,84,83,55,32,30,10,6,10,13,11
17,Nathan Paul Broadhead,68,72,1700000.0,13000.0,60,69,65,63,60,70,62,57,54,68,79,78,70,64,74,68,55,64,58,64,41,26,67,63,64,60,30,28,30,9,8,7,7,8
18,Devis Estiven Vásquez Llach,57,68,325000.0,500.0,14,8,14,27,9,12,11,13,25,15,20,31,36,50,47,39,58,19,54,7,22,9,7,32,16,30,12,10,11,60,52,52,60,54
19,Emil Bohinen,72,79,4700000.0,16000.0,63,60,56,77,47,72,68,64,74,75,68,66,72,68,74,66,69,74,67,65,67,70,69,68,65,68,70,68,65,12,6,13,13,8
20,Ferdi Erenay Kadıoğlu,74,80,6500000.0,39000.0,69,60,59,76,59,82,72,64,66,77,84,81,83,74,84,69,62,84,60,68,59,65,66,73,52,69,66,65,68,10,13,11,11,5
