,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Giovanni Pablo Simeone,78,79,17000000.0,33000.0,55,81,77,71,77,74,71,66,61,78,78,76,75,77,73,83,88,74,74,74,78,24,79,60,75,75,44,38,36,12,15,9,14,11
1,Vyacheslav Karavaev,74,75,0.0,0.0,76,56,62,71,54,68,66,63,69,69,76,77,71,69,73,74,64,86,59,69,69,62,70,66,55,72,68,74,72,14,13,12,9,10
2,Harry George Lennon,61,62,325000.0,500.0,33,25,56,52,24,44,34,31,45,49,61,67,65,56,49,38,74,59,75,26,64,59,33,38,37,55,60,61,60,7,8,8,13,10
3,Olivier Michel Kemen,70,73,2100000.0,10000.0,55,68,64,69,51,72,52,53,69,71,77,76,75,72,76,74,88,81,82,66,75,66,61,71,57,70,67,68,69,16,9,6,11,9
4,Bersant Celina,70,71,1900000.0,5000.0,67,62,43,68,59,71,69,67,66,70,82,76,82,63,79,73,44,71,62,68,49,18,65,69,60,68,26,27,15,9,15,16,10,8
5,Martin Dúbravka,79,79,5500000.0,66000.0,12,10,12,48,11,19,15,13,59,33,48,44,47,72,60,59,74,38,60,17,28,25,12,58,20,59,19,15,14,78,76,79,76,80
6,Antonio Barreca,69,70,1500000.0,2000.0,75,21,65,65,33,70,70,21,57,70,70,70,74,63,76,53,63,61,61,42,59,69,58,58,22,66,62,67,69,11,7,9,13,15
7,Mohamed Saïd Benrahma,78,78,15500000.0,66000.0,74,72,47,77,64,83,73,69,68,81,79,72,85,75,83,75,58,70,53,76,52,40,76,78,69,74,45,35,36,16,7,8,11,11
8,Rafael Santos Borré Maury,78,79,17000000.0,33000.0,71,77,74,77,74,78,78,67,69,78,83,72,84,79,81,82,80,85,67,74,86,41,82,78,72,81,44,45,29,11,14,14,11,8
9,Hélder Wander Sousa Azevedo Costa,74,74,4200000.0,34000.0,68,68,44,70,64,76,74,69,66,75,83,81,77,71,77,73,34,65,56,63,49,23,72,72,69,70,35,31,25,7,6,11,14,12
10,Oluwatosin Adarabioyo,76,82,11000000.0,40000.0,38,30,73,74,25,55,30,22,72,67,67,78,53,72,53,36,77,68,82,28,76,75,28,51,35,76,76,77,74,14,11,11,8,9
11,Franco Emanuel Cervi,78,78,14000000.0,27000.0,71,70,48,75,55,78,78,76,68,80,89,88,92,74,92,68,62,81,32,64,72,50,76,70,56,73,51,64,52,12,8,9,11,10
12,Omar Jehad Al Somah,76,76,6000000.0,40000.0,68,80,77,70,77,72,69,72,65,75,67,68,66,75,64,85,62,80,86,76,69,43,74,71,73,71,31,33,34,9,7,15,12,13
13,Adam Marušić,79,79,15500000.0,51000.0,76,56,76,71,68,75,76,54,55,76,80,88,64,76,77,79,81,82,79,77,74,74,69,60,58,69,74,75,75,8,9,7,10,10
14,Adam Buksa,74,76,5500000.0,28000.0,47,76,77,67,68,72,54,46,43,71,67,66,62,77,49,76,84,73,79,70,68,24,78,63,67,74,31,23,21,7,13,10,6,14
15,Krystian Bielik,71,75,2400000.0,5000.0,49,33,70,70,46,69,48,45,71,67,54,63,65,67,48,62,65,62,79,52,73,72,59,68,42,74,69,70,67,15,7,12,8,8
16,Javairô Dilrosun,73,78,4600000.0,9000.0,68,67,32,71,60,81,64,49,61,75,90,85,88,65,79,72,36,69,56,48,34,42,67,64,55,68,50,44,27,8,15,11,7,11
17,Brandur Hendriksson Olsen,62,65,525000.0,850.0,62,59,51,65,40,61,62,68,62,64,55,55,71,55,83,66,80,73,64,62,65,53,59,63,64,57,44,53,48,8,10,10,8,6
18,Gaetano Castrovilli,77,81,14500000.0,47000.0,75,69,50,80,50,82,58,45,77,83,75,74,84,75,80,65,58,78,66,62,63,68,72,76,56,74,64,70,70,14,12,11,11,15
19,Jonathan Bamba,76,77,9000000.0,30000.0,73,67,61,73,68,78,75,67,66,78,85,83,80,73,80,79,73,76,63,72,62,36,73,73,76,74,33,39,38,15,14,15,8,9
20,Todd Cantwell,74,77,6000000.0,32000.0,67,69,43,74,62,76,70,64,67,77,74,71,80,72,74,65,46,66,45,67,48,38,72,75,58,74,47,44,30,10,8,14,15,16
21,Steven Charles Bergwijn,81,84,35000000.0,22000.0,76,77,60,79,76,84,79,65,64,82,89,86,79,79,89,84,69,73,76,81,54,34,78,79,68,77,52,36,32,11,14,12,14,13
