,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Oriol Busquets Mas,66,71,1200000.0,2000.0,56,36,64,70,37,60,46,42,66,65,39,34,53,64,59,56,52,67,70,47,61,67,41,66,42,70,64,61,61,9,6,5,10,12
1,Victor Christoffer Jensen,66,74,1900000.0,4000.0,58,55,47,69,58,69,62,58,63,72,72,69,74,60,80,62,56,68,54,58,53,58,65,68,56,65,57,57,55,6,12,6,15,5
2,Wenderson Rodrigues do Nascimento Galeno,78,81,19000000.0,14000.0,68,76,41,69,65,83,75,70,55,80,91,93,84,78,73,75,73,80,67,74,52,45,79,69,59,85,34,39,29,13,6,13,11,15
3,Frank Ogochukwu Onyeka,73,77,4000000.0,28000.0,55,60,63,70,53,68,56,42,68,70,73,88,79,71,75,61,77,78,76,49,76,76,67,68,48,70,72,72,65,15,9,7,6,14
4,Daniel Namaso Edi-Mesumbe Loader,70,81,3600000.0,6000.0,44,72,56,63,68,71,55,50,45,73,78,77,79,66,73,70,71,61,76,66,40,17,73,70,65,63,20,15,19,9,11,11,9,11
5,Brenner Souza da Silva,70,78,3600000.0,5000.0,53,73,67,71,64,76,51,60,55,73,74,79,76,66,75,63,62,63,52,65,35,22,74,62,66,68,29,26,22,13,6,9,14,8
6,Emanuel Vignato,72,82,5500000.0,16000.0,65,61,51,76,59,77,69,61,73,76,77,68,78,67,75,61,53,63,42,63,39,30,63,73,55,66,43,37,35,9,12,15,14,6
7,Igor Júlio dos Santos de Paulo,76,81,10000000.0,36000.0,24,22,67,67,27,44,32,25,52,63,69,77,66,60,66,44,70,76,90,36,84,76,48,56,28,65,77,80,77,7,11,9,15,14
8,Yann Aurel Ludger Bisseck,70,82,3700000.0,6000.0,32,29,70,71,33,60,38,35,59,62,65,63,61,65,61,55,79,75,87,45,66,64,40,50,49,67,69,73,68,8,7,8,5,11
9,Albert-Mboyo Sambi Lokonga,75,82,10500000.0,49000.0,68,53,61,79,58,78,71,68,77,81,63,69,78,72,68,68,71,77,63,63,72,77,65,75,41,80,64,73,68,14,7,6,13,9
10,Stephen Antunes Eustáquio,77,82,14000000.0,13000.0,72,55,55,78,57,70,74,65,75,75,69,65,72,77,73,69,76,82,69,67,68,78,67,76,64,76,73,76,73,6,5,13,7,11
11,Kristian Thorstvedt,72,79,4700000.0,19000.0,58,71,72,76,65,75,70,57,72,75,61,65,65,68,42,78,70,78,85,75,73,67,70,69,52,71,63,69,58,13,8,10,6,12
12,Ricard Puig Martí,75,83,12500000.0,8000.0,60,63,49,80,56,80,66,51,77,80,68,63,82,73,85,66,55,65,33,68,65,61,64,80,55,77,53,65,53,12,15,14,12,9
13,Alexandru Cicâldău,72,75,0.0,0.0,69,66,50,76,57,70,73,75,75,73,67,66,74,68,81,74,76,78,61,73,74,65,70,73,77,73,61,67,60,5,8,14,10,14
14,Hugo Duro Perales,76,83,15500000.0,30000.0,64,77,78,75,74,75,52,51,60,77,73,76,69,74,69,76,74,73,72,72,47,45,76,68,64,68,45,35,35,8,14,6,14,15
15,Dion Sanderson,67,78,2100000.0,17000.0,56,39,60,55,35,56,38,32,49,58,71,78,66,64,53,45,69,65,78,38,70,67,51,48,32,53,68,69,67,7,9,6,10,7
16,Jaidon Anthony,72,79,4800000.0,30000.0,73,67,54,72,59,73,68,61,64,74,80,79,71,67,75,63,70,74,64,59,48,21,68,73,62,73,20,26,17,8,9,7,13,15
17,Deniz Undav,76,79,10000000.0,58000.0,67,82,66,72,80,74,74,66,62,78,69,67,68,74,82,79,66,68,77,77,73,18,83,78,74,80,25,37,29,9,12,9,11,13
18,Javier Puado Díaz,76,81,11500000.0,17000.0,67,74,76,75,63,76,63,48,60,78,85,83,82,75,78,76,81,85,75,73,66,41,76,68,74,73,46,44,41,8,9,11,8,13
19,古橋 亨梧,75,75,6000000.0,50000.0,64,77,68,73,75,69,67,62,64,74,86,88,88,74,84,73,76,83,51,72,77,36,85,69,70,74,40,54,51,8,7,8,13,14
20,Doğan Alemdar,72,80,4400000.0,9000.0,14,7,12,16,8,13,10,10,24,16,38,39,35,69,42,52,56,33,65,5,19,6,8,45,10,59,8,11,14,71,70,69,73,71
21,Juan Camilo Becerra Maya,65,70,1100000.0,5000.0,50,64,72,60,60,62,56,40,45,63,68,66,63,63,66,68,68,66,75,57,66,30,65,55,66,60,35,25,20,7,11,8,8,7
22,Arthur Mendonça Cabral,77,83,17000000.0,47000.0,50,79,78,74,76,73,63,48,56,76,71,75,71,74,68,78,84,74,87,70,61,24,77,68,75,71,27,27,25,12,9,14,13,6
23,前田 大然,72,73,2900000.0,33000.0,63,71,74,66,71,68,61,57,47,71,92,89,91,65,76,73,68,90,58,68,70,44,78,65,70,67,38,49,46,5,9,5,9,12
24,Agustín José Urzi,72,83,5500000.0,10000.0,74,59,42,62,59,76,59,55,53,72,85,85,77,62,78,68,43,80,54,68,49,31,65,70,55,62,44,31,32,9,9,9,10,14
25,Jhon Durán,59,76,575000.0,600.0,31,64,47,48,38,58,45,27,45,62,79,82,69,50,55,51,71,69,71,45,63,14,60,43,51,53,19,28,22,6,6,10,9,5
26,Marcos Antonio Silva Santos,73,81,7000000.0,30000.0,64,65,43,74,53,76,66,47,77,76,85,83,90,74,72,65,53,71,44,70,30,64,75,74,47,75,67,54,52,13,11,14,11,14
27,Jeremy Ngakia,70,78,3400000.0,15000.0,60,26,58,66,29,68,44,25,53,66,74,73,63,68,73,24,68,68,60,28,63,67,47,32,37,54,67,74,69,13,14,9,13,14
28,Faustino Adebola Rasheed Anjorin,66,80,2100000.0,17000.0,58,65,52,66,47,71,64,62,64,69,70,76,61,58,71,70,58,52,76,66,61,43,59,67,64,67,44,56,52,11,14,15,7,9
29,Gustav Tang Isaksen,71,81,4200000.0,14000.0,58,68,52,68,52,75,63,40,61,72,85,91,82,70,80,66,52,81,35,58,52,35,72,60,53,63,42,40,29,7,5,15,7,6
30,Anis Mehmeti,67,78,2300000.0,3000.0,56,66,52,63,36,73,42,50,59,71,71,70,76,58,78,53,55,69,64,59,63,56,64,68,59,65,52,56,51,10,13,9,10,11
31,Joshua Orobosa Zirkzee,73,82,7000000.0,21000.0,55,77,58,70,67,76,68,66,45,79,68,69,66,69,60,73,66,63,84,71,43,14,73,70,67,74,20,14,16,6,11,12,8,14
32,Marley Aké,70,77,3200000.0,36000.0,65,60,55,68,57,78,56,56,60,76,79,79,79,70,78,70,62,69,51,64,48,36,58,60,63,58,34,39,40,14,15,10,13,10
33,Fábio Daniel Soares Silva,71,82,4099999.9999999995,27000.0,45,72,65,64,71,73,52,39,50,75,72,75,72,73,65,72,72,69,73,64,64,18,72,62,72,70,27,28,26,6,12,7,13,8
34,Rodrigo Riquelme Reche,74,84,9500000.0,34000.0,69,72,46,74,65,77,70,54,66,76,78,76,80,68,80,73,55,55,43,73,58,44,70,74,55,70,37,32,38,9,10,8,9,12
35,Tiago Emanuel Embaló Djaló,75,82,10500000.0,23000.0,57,36,70,69,35,62,53,32,65,67,79,83,65,73,49,59,69,70,84,38,74,75,51,56,47,69,76,78,75,9,9,9,7,6
36,Jamie Leweling,73,82,7000000.0,20000.0,64,74,58,69,65,80,55,43,49,76,85,79,79,71,77,73,55,71,75,67,57,26,73,59,55,62,33,31,23,6,11,10,14,9
37,Hans Nicolussi Caviglia,65,76,1600000.0,950.0,55,44,57,73,51,69,56,48,71,67,72,65,60,62,70,71,57,65,50,55,58,45,65,65,49,54,49,59,57,8,10,7,10,12
38,Félix Alexandre Andrade Sanches Correia,68,80,3000000.0,26000.0,68,58,41,68,66,74,72,49,64,70,79,79,79,61,76,64,59,67,54,55,48,24,60,56,57,67,28,38,32,10,9,13,10,6
39,Facundo Pellistri Rebollo,70,81,3500000.0,35000.0,66,63,50,67,56,73,61,62,58,71,85,80,84,64,84,68,73,67,60,61,42,31,65,63,66,65,35,27,24,9,12,7,8,7
40,Alejandro Francés Torrijo,73,82,6000000.0,5000.0,67,28,72,70,27,58,47,42,66,62,76,72,69,73,71,47,77,73,74,32,74,76,51,58,48,65,74,73,71,14,12,9,6,7
41,Melvin Michel Maxence Bard,74,81,8000000.0,22000.0,75,45,59,73,40,73,65,33,63,75,72,80,74,69,79,66,68,71,68,52,72,72,68,62,45,67,71,71,72,12,12,5,7,14
42,Georges Mikautadze,71,81,4200000.0,5000.0,66,73,58,69,70,74,64,69,61,71,78,79,83,71,76,70,73,71,67,70,61,25,71,65,70,70,35,36,38,12,9,9,5,7
43,Elia Caprile,69,82,2900000.0,1000.0,11,7,11,25,8,13,11,14,23,15,46,52,60,64,33,53,50,28,51,9,26,6,6,55,18,33,13,11,14,68,69,71,66,72
44,Jahkeele Marshall-Rutty,59,79,600000.0,500.0,54,49,30,59,37,68,50,39,54,66,86,79,82,52,81,55,64,55,32,49,34,48,51,52,51,63,53,54,54,13,13,11,8,10
45,Alistair Johnston,71,74,2600000.0,5000.0,69,55,61,66,34,68,66,37,64,66,80,79,76,69,68,68,73,82,73,53,74,69,73,72,49,63,71,70,69,8,9,14,11,11
46,Josip Šutalo,76,84,15500000.0,850.0,43,24,73,73,26,67,29,22,71,74,79,77,62,78,51,41,80,76,82,26,70,74,34,53,39,81,79,78,77,8,15,7,11,14
47,Pablo Solari,74,84,9500000.0,11000.0,68,75,60,67,66,74,48,65,55,73,90,80,82,72,70,71,44,72,70,70,56,18,77,71,65,66,26,23,21,11,8,13,14,6
48,Timothée Joseph Pembélé,70,81,3300000.0,16000.0,66,48,60,67,31,69,53,41,59,73,86,88,78,66,66,58,66,67,64,43,59,62,65,63,45,68,63,67,65,11,14,9,10,8
49,Nicolas Seiwald,75,84,12500000.0,19000.0,70,58,63,75,58,70,69,60,77,74,74,73,77,78,73,70,75,91,65,66,73,75,68,74,54,69,70,75,70,5,8,7,14,7
50,Ronnie Edwards,68,80,2700000.0,3000.0,31,28,61,67,25,59,38,29,58,57,67,71,66,68,65,40,73,61,68,27,63,70,34,54,34,62,71,69,68,6,11,6,12,8
51,Marvin Olawale Akinlabi Park,68,80,3000000.0,41000.0,68,66,42,61,40,70,44,42,46,69,88,88,70,52,70,56,51,45,65,59,30,14,60,64,59,59,12,21,22,13,6,13,12,15
52,Víctor Chust García,75,84,12000000.0,21000.0,28,28,73,76,30,41,27,30,68,73,68,71,38,69,57,32,74,58,73,26,69,75,41,35,35,68,77,78,76,7,9,6,14,11
53,Naouirou Ahamada,68,79,2600000.0,7000.0,54,55,56,75,48,75,45,46,64,74,74,66,77,69,76,68,66,62,58,60,68,65,61,67,49,66,55,65,58,13,9,7,5,9
54,Abdallah Dipo Sima,72,84,6000000.0,30000.0,64,72,75,63,74,69,61,51,55,69,86,88,70,70,61,74,78,80,69,71,62,35,75,68,61,72,37,38,40,9,8,8,7,12
55,Jovanny David Bolívar Alvarado,68,77,2700000.0,500.0,48,75,66,62,67,67,61,68,45,65,65,62,64,65,70,67,74,62,73,72,29,20,68,60,70,54,20,30,20,10,14,14,11,10
56,Brooke Norton-Cuffy,65,81,1700000.0,5000.0,64,34,59,56,36,65,54,41,49,63,78,75,73,60,68,43,60,73,69,39,66,56,56,53,45,64,57,60,62,7,12,13,11,9
57,Simon Adingra,71,82,4099999.9999999995,26000.0,55,70,32,63,58,78,48,45,58,73,88,90,86,63,83,63,87,67,45,58,42,25,67,65,53,73,27,26,26,8,13,6,14,10
58,Maurits Kjaergaard,68,84,3100000.0,6000.0,68,67,59,69,66,68,70,64,66,72,69,78,74,67,58,69,61,73,72,67,70,62,68,67,62,64,51,62,60,9,6,11,12,8
