,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Jaden Philogene-Bidace,63,74,1100000.0,11000.0,59,61,44,61,57,68,56,43,59,67,77,70,70,49,64,61,38,50,47,57,30,22,59,59,55,59,29,31,28,8,6,8,12,13
1,Dantouma Yaya Toure,59,76,575000.0,500.0,52,45,29,48,35,65,48,34,41,63,90,86,89,47,92,46,48,40,50,37,31,22,52,51,43,49,17,27,23,13,11,14,6,14
2,Josh Coburn,63,76,1100000.0,4000.0,32,65,64,55,52,55,40,32,33,63,57,62,53,65,73,70,67,62,72,55,38,10,64,45,64,50,19,20,16,8,14,9,10,8
3,Darren Yapi,49,72,150000.0,500.0,30,56,49,38,38,36,31,30,30,49,47,53,51,46,55,42,69,49,67,41,24,10,51,42,55,42,15,15,19,7,11,6,14,11
4,Patrick Weah,59,73,525000.0,500.0,51,53,39,55,37,64,37,32,54,65,78,77,72,39,76,49,59,53,72,36,27,17,49,47,48,46,16,20,24,12,10,11,9,10
5,Gabriel Jaime Alejandro Vargas Díaz,64,74,1300000.0,500.0,65,60,40,65,43,64,40,33,60,58,71,75,60,57,71,44,50,65,48,33,30,19,60,62,49,46,22,23,21,12,14,10,15,11
6,Young Joon Lee,56,69,350000.0,850.0,33,53,57,51,45,52,44,34,43,54,56,68,56,54,44,55,73,55,76,52,62,15,59,44,64,55,19,11,12,13,10,12,9,15
7,Žiga Frelih,69,77,2700000.0,4000.0,10,20,12,16,19,21,12,14,22,22,32,26,33,60,29,48,33,23,58,12,20,12,15,37,30,28,17,14,10,68,69,64,71,71
8,Flávio Basilua Jacinto Nazinho,66,80,1900000.0,1000.0,59,34,46,60,29,56,39,37,59,59,76,74,59,61,65,26,57,62,56,31,58,67,51,36,44,55,63,67,65,6,5,14,6,6
9,Thomas Thiesson Kristensen,65,78,1600000.0,3000.0,30,24,65,62,26,55,26,29,60,57,69,67,45,58,57,30,79,68,81,24,65,64,28,33,30,64,63,64,61,13,5,14,13,8
10,Brahim Traoré,62,80,950000.0,500.0,27,29,59,55,26,32,31,27,48,53,64,70,53,44,50,37,76,62,78,25,58,65,24,32,35,54,62,63,61,8,8,6,10,7
11,Sebastian Breza,64,68,675000.0,4000.0,11,10,22,27,7,12,14,12,25,18,33,34,24,57,23,38,58,34,73,7,37,12,8,32,21,23,14,11,13,64,64,50,64,68
12,Isaac Karamoko,63,75,1200000.0,5000.0,60,65,35,61,50,74,64,49,48,65,71,73,57,51,78,66,46,49,34,48,34,23,56,54,68,50,22,33,32,14,8,14,13,11
13,Kenny Nagera,63,74,1100000.0,11000.0,51,62,61,57,53,64,53,43,39,66,87,79,72,54,68,67,79,54,45,58,37,22,61,52,60,59,16,25,16,12,10,5,13,6
14,Conan Noonan,50,64,110000.0,500.0,32,54,51,35,36,51,38,28,34,52,62,64,60,53,55,44,65,52,49,44,34,11,48,44,56,47,15,14,17,12,10,9,6,11
15,迪力依米提·土地,59,63,325000.0,2000.0,42,38,56,62,34,64,31,36,58,60,55,52,64,58,66,55,74,74,61,53,49,57,43,60,35,45,42,61,56,10,5,8,12,11
16,方昊,51,58,0.0,0.0,37,32,46,56,38,48,35,38,53,48,60,61,61,51,70,49,60,61,49,44,58,44,49,52,42,38,32,45,48,9,9,11,6,14
17,Adis Jasic,67,80,2300000.0,3000.0,64,55,58,62,50,66,62,66,59,64,74,74,72,60,74,67,69,79,63,62,66,63,56,63,47,58,56,65,63,14,13,8,11,7
18,Nayel Mehssatou,63,74,1000000.0,2000.0,61,38,46,62,46,66,52,51,56,65,80,69,88,55,95,52,77,66,41,57,63,56,48,51,44,53,53,63,63,10,10,11,14,12
