,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Roco Rees,53,69,210000.0,2000.0,12,9,13,30,9,13,12,15,25,25,40,29,26,38,50,39,60,45,40,8,18,13,6,45,16,25,9,11,14,48,59,52,53,55
1,Riccardo Ciervo,61,72,725000.0,4000.0,61,58,52,58,55,67,57,53,53,64,68,70,68,49,43,65,45,44,56,53,31,27,59,55,54,55,30,28,37,6,7,5,13,13
2,Nadjib Cissé,58,66,425000.0,700.0,48,24,65,43,27,33,32,26,41,52,48,56,34,47,43,42,39,37,77,25,58,51,26,30,31,38,55,63,59,6,8,11,9,15
3,Leo Bech Hermansen,51,71,160000.0,500.0,38,32,45,56,33,48,39,36,54,50,63,66,66,55,69,56,55,58,46,39,46,45,54,50,39,38,33,44,54,7,6,7,13,15
4,Mohammed Tahiri,60,70,550000.0,1000.0,38,61,54,59,57,63,53,41,51,62,76,73,57,62,71,60,52,65,51,55,31,18,58,51,61,59,22,28,27,13,14,7,14,12
5,Ruslan Litvinov,67,77,2100000.0,8000.0,58,51,63,70,54,65,58,48,69,68,65,67,64,65,68,59,68,69,59,56,72,65,51,59,51,62,66,64,65,7,13,6,14,9
6,Kelvin Kalua,59,63,0.0,0.0,46,41,54,51,34,51,28,32,48,53,74,77,68,52,60,54,65,73,76,34,51,56,52,49,41,51,60,54,52,14,12,7,15,10
7,Dalton Wilkins,58,64,0.0,0.0,62,30,41,51,32,61,37,37,50,60,72,68,67,48,74,41,54,69,51,34,67,46,47,55,41,47,50,54,54,8,9,15,13,14
8,David Strelec,64,72,1300000.0,4000.0,38,68,70,63,47,64,49,40,53,65,57,53,50,64,59,66,62,54,62,57,49,29,64,57,62,59,28,32,28,15,7,11,9,6
9,Antonio Perošević,62,62,400000.0,600.0,55,64,50,58,62,61,52,49,45,66,74,77,76,57,65,65,59,62,63,60,60,30,60,53,68,54,32,34,26,13,9,5,11,7
10,Ygor de Oliveira,60,63,325000.0,650.0,55,65,53,64,52,64,60,51,60,59,70,72,72,51,63,69,61,65,58,58,42,34,52,52,55,44,38,48,35,13,14,5,6,15
11,Oliver Denham,57,70,375000.0,4000.0,29,22,58,36,27,28,23,27,26,41,61,61,41,50,64,37,69,62,68,19,60,54,32,28,35,45,54,60,58,7,8,6,14,15
12,Kader Keïta,63,71,1000000.0,2000.0,43,39,55,62,31,58,41,32,61,59,67,66,61,65,69,51,65,80,69,38,68,54,41,49,42,49,65,59,58,11,10,5,11,12
13,Mohamed Amoura,65,74,1600000.0,3000.0,57,65,53,64,57,68,55,48,63,66,88,88,92,61,89,67,82,68,56,59,63,34,65,55,59,58,45,48,53,9,7,11,9,9
14,Emilio Martínez,57,75,400000.0,500.0,52,41,45,48,26,54,41,36,42,47,68,64,65,57,64,38,64,54,62,29,62,58,52,42,46,42,54,56,54,11,10,13,12,10
15,高井 幸大,54,72,250000.0,500.0,22,21,61,43,20,28,21,28,30,32,57,57,42,50,45,38,67,55,76,25,40,53,29,27,30,40,51,54,50,15,13,5,12,8
16,Tizian Hümmer,53,65,220000.0,600.0,27,58,47,49,46,54,49,32,37,54,58,64,55,54,56,56,58,54,59,51,45,19,44,47,55,46,15,20,21,8,14,7,6,8
17,Mohamed Belhadj Mahmoud,60,67,475000.0,2000.0,57,43,51,65,38,59,44,41,66,60,66,68,67,53,62,58,66,64,68,46,61,48,46,54,48,55,53,62,61,7,9,11,10,10
18,Mijaíl Avilés,67,67,400000.0,500.0,65,58,55,70,52,65,68,70,65,67,68,68,65,63,66,70,65,68,65,68,55,61,65,72,71,65,63,70,65,7,14,15,6,8
19,Juan Godoy,68,68,1300000.0,500.0,45,74,61,55,67,68,58,59,45,61,65,64,70,73,82,66,70,73,72,75,45,30,75,38,70,53,22,38,35,6,7,7,12,15
20,Martín Prost,68,68,775000.0,600.0,55,74,72,65,59,61,55,59,58,66,65,68,66,65,74,66,71,68,75,63,40,23,71,44,79,60,22,32,30,13,6,12,11,13
21,Emmanuel Boateng,63,68,700000.0,1000.0,65,52,57,72,41,55,46,43,71,58,70,69,73,61,67,54,56,66,56,58,59,64,63,60,48,64,54,49,49,5,10,13,6,9
22,Fabio Ferraro,54,68,250000.0,950.0,56,58,44,50,45,56,41,23,39,54,68,71,62,58,74,49,67,55,38,51,33,13,58,45,54,52,13,17,11,13,12,6,13,11
23,Denilson Valda,66,69,1000000.0,500.0,64,47,61,58,41,67,55,47,44,61,75,75,65,63,68,55,70,70,58,45,55,64,54,55,61,65,61,63,62,10,11,9,13,15
24,Martín Chiatti,68,68,1000000.0,500.0,55,28,75,65,28,45,30,33,61,65,55,67,45,70,53,38,76,65,80,25,55,65,45,58,51,55,61,69,67,10,12,12,13,12
25,Yesit Martínez,64,76,1400000.0,500.0,55,58,44,65,50,66,57,53,61,63,70,80,65,62,74,60,55,72,62,63,55,64,62,62,57,50,54,63,58,13,8,9,6,15
26,Alberto Herrera Rodríguez,56,65,300000.0,1000.0,40,36,58,63,39,56,45,44,56,56,53,55,53,56,72,56,59,53,54,41,65,48,38,48,54,49,47,53,64,5,13,10,7,8
27,Joel Bejarano,64,67,700000.0,500.0,52,58,58,65,38,55,55,50,60,65,62,55,54,60,70,55,58,70,65,60,55,62,58,66,58,58,64,63,61,13,13,7,12,11
28,Alejandro Medina,64,64,650000.0,500.0,60,57,55,60,55,67,61,58,55,66,70,73,65,55,65,66,45,65,60,58,35,40,66,63,67,55,30,55,58,14,13,6,8,10
29,Henry Hore,59,67,500000.0,950.0,48,57,50,53,39,59,43,42,42,56,77,80,66,55,69,51,68,71,57,52,45,24,56,50,56,50,21,29,27,14,12,13,6,10
30,Jez Lofthouse,56,63,300000.0,950.0,45,52,42,45,48,60,43,43,38,55,90,88,88,41,83,61,46,68,45,51,39,24,41,41,45,45,23,21,29,8,7,13,8,8
31,Gastón Viera,62,76,925000.0,1000.0,57,58,42,59,53,74,55,40,55,68,71,65,75,47,65,48,42,54,37,50,41,18,57,49,52,57,25,28,24,10,5,7,6,8
32,Manuel García,60,67,450000.0,2000.0,51,44,56,63,38,57,45,40,61,58,52,54,57,56,62,48,59,55,65,45,62,60,49,48,47,51,57,60,58,7,14,13,12,14
