,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Sultan Al Brake,66,68,0.0,0.0,64,34,48,61,39,62,61,45,59,60,78,80,69,59,68,42,63,76,55,41,59,57,48,46,35,57,60,61,64,6,6,10,11,13
1,Ahmed Suhail,60,68,0.0,0.0,45,29,57,53,41,47,64,65,54,49,69,68,49,51,58,68,79,70,74,51,57,59,34,35,37,49,55,61,59,10,8,6,14,5
2,Halil Bağcı,53,69,210000.0,500.0,12,8,20,27,15,12,12,12,25,22,39,32,22,48,46,43,45,35,54,9,28,15,8,48,15,41,10,15,14,54,54,57,50,53
3,Brooklyn Raines,50,74,140000.0,500.0,33,42,43,51,38,56,50,37,48,56,73,72,55,50,75,52,58,55,34,40,56,47,50,46,35,45,49,43,45,13,9,9,8,14
4,孙子全,47,57,90000.0,500.0,28,17,41,27,27,25,24,21,25,24,63,56,48,46,61,30,71,61,55,15,40,48,20,29,35,44,50,50,47,14,5,8,6,12
5,梁国桥,51,59,130000.0,1000.0,43,26,38,28,26,50,32,33,29,31,66,58,51,54,74,28,56,55,56,29,46,51,47,30,38,31,47,51,55,11,10,6,12,6
6,高玉男,54,66,250000.0,600.0,40,30,49,59,30,53,33,36,53,58,58,55,56,54,76,46,56,61,31,49,51,56,33,56,38,39,42,46,53,6,11,10,13,14
7,刘润楠,49,58,100000.0,1000.0,23,18,44,32,26,22,29,25,26,30,60,62,43,47,53,36,66,59,56,24,44,52,23,28,34,40,50,50,50,13,9,10,10,14
8,魏子明,48,58,100000.0,1000.0,37,25,45,57,31,44,32,34,48,46,64,64,51,54,83,52,63,56,34,38,55,44,50,43,42,39,35,37,48,7,7,14,6,9
9,赵梓业,46,58,110000.0,700.0,48,49,36,38,43,47,39,35,33,45,67,60,54,39,66,64,41,42,52,31,26,21,40,42,54,40,23,21,25,9,13,13,12,7
10,唐嘉年,49,56,80000.0,750.0,12,9,15,20,10,12,11,15,26,13,20,24,32,33,46,35,51,22,50,8,16,12,10,26,14,32,15,12,13,46,51,46,52,53
11,金良宽,47,55,90000.0,1000.0,26,25,45,32,30,26,32,26,25,31,56,55,46,45,59,36,57,56,44,23,46,49,28,38,38,46,50,52,48,8,13,9,6,7
12,李卓轩,47,56,90000.0,1000.0,26,19,40,32,29,16,26,25,23,26,50,53,49,43,51,32,61,55,52,17,41,46,28,29,33,42,50,53,51,7,6,13,7,12
13,韦丰,48,61,110000.0,1000.0,32,48,50,37,32,46,36,29,33,45,55,59,53,44,52,44,50,51,56,50,22,19,50,45,51,46,13,18,12,10,11,7,14,10
14,廖家骏,49,59,100000.0,750.0,46,26,35,29,26,51,30,32,26,40,59,54,63,51,81,29,60,60,38,28,51,45,45,36,36,32,40,46,50,9,10,10,10,12
15,李永佳,48,55,90000.0,1000.0,36,33,43,54,30,46,35,36,48,45,49,57,53,51,61,45,56,57,44,39,50,46,32,53,42,46,45,46,50,13,13,10,12,13
16,杨炀,47,56,100000.0,1000.0,42,50,35,45,42,53,45,33,33,51,54,57,50,32,71,54,40,42,40,35,29,25,45,40,51,41,26,25,29,8,13,12,7,9
17,吴俊杰,46,58,110000.0,750.0,30,19,42,30,25,30,24,26,25,32,54,56,45,42,48,33,56,53,64,25,46,46,31,31,31,35,50,51,45,6,14,8,13,14
18,Tobias Augustinus-Jensen,53,71,240000.0,500.0,26,58,50,47,50,55,33,33,33,56,66,65,68,47,68,52,60,34,34,44,32,17,50,45,55,51,12,19,13,8,10,15,11,8
19,赵文哲,51,59,120000.0,1000.0,35,20,42,52,22,33,20,21,39,36,65,59,66,49,60,34,58,59,59,21,44,49,25,31,31,38,51,57,50,9,7,14,10,8
20,万隶楷,49,61,100000.0,500.0,40,22,38,26,20,51,32,27,25,30,66,60,62,52,70,24,60,57,55,24,54,51,42,36,38,39,40,48,53,8,10,11,6,7
21,张子立,47,53,70000.0,2000.0,37,31,40,54,31,46,35,33,53,39,69,63,57,49,72,52,59,59,45,36,52,41,51,42,39,38,31,43,40,11,10,6,13,14
22,曾耀樟,46,56,100000.0,650.0,30,47,44,37,34,44,30,33,32,43,67,69,50,48,78,45,62,53,39,44,25,18,40,45,64,49,18,17,15,12,15,6,10,9
23,范恒博,55,62,240000.0,1000.0,52,61,37,53,43,60,39,35,32,49,75,73,75,56,72,60,42,73,50,53,45,45,51,42,46,42,47,49,43,10,10,12,5,9
24,郑圣雄,50,55,70000.0,1000.0,49,42,33,56,42,53,43,33,47,50,65,62,64,49,82,51,49,58,45,43,33,44,46,54,45,49,43,39,39,9,10,12,7,6
25,李佳恒,53,66,230000.0,1000.0,29,62,45,42,34,55,30,34,29,48,61,57,63,51,58,47,62,58,71,48,26,16,53,41,53,46,19,18,13,9,7,7,10,15
26,Seong Jun Min,54,66,230000.0,500.0,12,11,13,33,12,12,23,12,42,23,33,33,42,52,45,41,45,40,65,24,33,13,15,44,15,36,22,12,14,55,52,54,56,50
27,刘国宝,49,66,120000.0,1000.0,30,49,50,36,37,43,36,32,26,48,63,56,51,54,62,50,65,59,53,45,31,17,51,41,64,42,14,19,10,7,14,12,9,8
28,易县龙,51,60,130000.0,2000.0,49,45,30,46,42,54,44,36,44,51,69,68,56,37,81,47,40,50,43,39,27,18,41,48,53,47,24,20,28,12,11,6,9,15
29,陈泽仕,45,55,100000.0,500.0,38,34,41,53,39,41,36,30,48,39,68,60,57,49,68,48,59,59,48,30,52,36,51,44,39,36,34,37,48,11,9,9,8,11
30,卢永涛,50,55,70000.0,2000.0,31,56,50,35,39,46,38,29,33,48,57,64,55,49,65,49,63,57,54,54,28,17,46,40,57,41,19,13,13,10,6,7,6,7
31,何鑫杰,50,64,110000.0,900.0,40,28,39,55,39,49,41,38,54,50,69,68,64,56,75,36,55,64,42,39,38,46,48,45,44,58,42,48,45,12,15,10,8,13
32,阮赛,48,54,70000.0,2000.0,41,33,47,58,36,49,32,38,54,39,62,65,50,51,72,50,59,61,44,37,56,35,53,42,42,44,37,44,44,8,9,13,8,10
33,陈龙,52,57,120000.0,1000.0,27,56,52,43,40,49,34,29,33,37,63,58,47,53,51,47,62,43,74,45,34,16,54,44,58,42,14,15,10,13,6,14,13,9
34,韦所为,49,61,100000.0,500.0,38,27,36,27,27,48,26,26,29,32,64,58,56,53,80,25,58,63,31,22,48,52,49,39,36,35,42,46,52,7,8,14,5,6
35,张文烜,44,59,110000.0,500.0,34,27,48,50,27,40,39,36,47,44,62,58,59,51,75,45,61,40,47,29,58,41,31,46,37,42,43,40,45,14,7,11,12,14
36,王世杰,49,59,100000.0,500.0,50,46,33,44,38,52,42,31,42,44,65,66,64,36,89,47,46,40,32,32,32,15,48,48,50,45,26,28,21,5,12,10,11,10
37,霍深坪,50,60,80000.0,500.0,10,8,12,29,7,8,10,13,15,15,17,15,31,39,39,43,45,26,53,7,25,6,6,32,14,23,9,14,12,51,48,57,53,48
38,王文轩,50,58,100000.0,1000.0,24,15,47,44,24,33,29,29,32,25,55,63,40,49,63,31,71,61,50,19,40,54,20,27,32,41,50,52,57,10,6,7,12,10
39,魏洺赫,50,60,90000.0,700.0,29,19,40,48,21,30,25,27,29,25,58,57,48,48,61,38,72,63,59,16,46,46,24,31,31,35,50,56,51,9,14,15,7,11
40,阿斯汗,48,63,90000.0,500.0,11,8,11,25,9,7,10,10,18,11,18,22,35,38,37,36,49,26,58,6,21,8,7,24,14,27,8,13,13,48,51,48,41,53
41,陈日金,53,60,180000.0,1000.0,43,26,41,36,26,49,28,26,26,38,66,62,64,55,75,22,66,63,43,32,45,52,50,35,35,39,51,56,51,10,9,14,10,7
42,黄光亮,56,64,300000.0,1000.0,45,32,37,58,39,47,46,38,48,49,65,66,68,54,63,33,48,85,47,36,53,54,39,48,33,46,51,59,45,7,13,7,12,10
43,Csaba Spandler,63,67,0.0,0.0,46,25,59,55,26,32,30,26,38,45,67,74,59,56,62,34,68,68,62,24,73,65,25,34,36,51,62,66,63,9,10,6,14,15
44,张华峻,49,61,110000.0,950.0,48,54,34,37,46,53,40,31,35,49,67,55,58,36,59,56,42,47,59,34,33,19,49,44,53,40,18,21,20,12,10,6,12,15
45,曹孝义,51,64,130000.0,900.0,43,23,37,30,22,46,32,30,20,39,70,70,59,53,75,27,58,45,49,22,45,45,47,34,39,36,46,53,53,13,10,7,9,14
46,任康康,49,58,100000.0,1000.0,44,45,36,46,44,46,40,31,46,50,68,68,56,35,70,50,49,43,50,36,36,37,47,48,54,45,39,38,35,9,11,6,11,9
47,黄旭恒,50,58,90000.0,800.0,21,20,40,31,23,27,27,29,23,26,56,58,45,48,52,36,65,60,67,17,49,51,20,27,39,43,50,50,55,14,6,14,10,9
48,尼海提·尼合买提,47,63,110000.0,500.0,33,26,44,47,28,46,37,32,45,45,56,55,56,53,59,47,58,49,57,33,55,44,34,44,36,39,38,41,51,15,10,12,13,6
49,皮梓杨,47,60,110000.0,950.0,36,31,44,57,33,49,32,34,54,44,61,66,57,49,75,54,57,44,47,31,55,40,49,41,36,38,38,38,43,12,11,11,11,12
50,李达,49,60,100000.0,1000.0,35,23,41,30,21,54,30,28,29,30,65,63,52,47,58,29,58,55,67,29,46,47,36,36,39,31,47,54,51,9,8,10,13,8
51,Liam Harvey,53,76,300000.0,500.0,28,62,50,43,40,45,35,31,32,49,62,65,51,54,70,51,61,55,48,46,30,10,56,46,61,44,11,11,20,11,10,7,9,14
52,José Martínez Marsà,67,80,2300000.0,3000.0,40,25,67,64,35,58,30,31,48,60,70,76,46,63,65,40,66,76,64,27,73,67,30,32,47,60,62,71,68,5,12,6,7,5
53,Jakub Snopczyński,55,74,325000.0,500.0,44,45,42,54,42,60,54,42,51,58,73,71,72,56,76,55,57,33,49,44,38,28,48,50,45,59,32,33,34,7,11,12,14,11
54,Themi Antonoglou,53,62,200000.0,850.0,45,29,44,45,22,50,45,27,39,46,68,62,64,49,76,29,60,50,34,23,50,47,41,34,33,34,47,54,54,11,14,13,12,12
55,Nathan Fogaça,63,70,975000.0,2000.0,26,66,60,53,59,60,37,30,29,60,70,76,60,64,63,66,72,50,64,50,58,16,65,49,61,54,13,19,19,9,7,15,7,5
56,Jin Ho Kim,59,67,475000.0,1000.0,54,33,35,41,30,59,32,35,30,51,73,65,71,59,58,37,54,70,59,36,48,58,40,41,26,40,54,59,56,10,9,11,8,14
