,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Lucas Martínez Quarta,76,79,8500000.0,42000.0,64,50,80,76,51,68,57,49,74,72,55,69,73,70,65,65,86,73,79,59,82,72,52,68,66,79,72,77,75,10,15,12,10,15
1,Antonee Robinson,75,77,6500000.0,38000.0,71,48,56,70,45,76,59,39,68,71,86,88,78,72,70,46,75,78,70,43,77,73,64,62,45,65,65,73,70,12,9,15,14,9
2,João Pedro Barradas Novais,74,74,4200000.0,14000.0,74,70,45,78,67,75,78,81,76,75,68,64,73,74,76,86,70,76,72,80,50,50,76,80,75,75,48,56,48,5,12,8,11,10
3,Axel Arthur Disasi,78,83,19000000.0,39000.0,25,20,77,69,36,54,45,27,64,63,46,58,31,75,34,59,72,69,92,17,78,78,23,51,36,71,79,80,75,12,8,11,8,6
4,Joseph Aidoo,78,81,16500000.0,24000.0,34,18,79,75,21,35,24,28,50,60,69,79,67,65,68,50,86,81,91,23,88,79,25,23,31,63,70,78,77,11,6,9,13,6
5,Mikel Oyarzabal Ugarte,84,86,53000000.0,57000.0,81,85,60,82,74,84,77,78,73,85,80,78,79,80,80,80,72,79,57,81,52,29,85,82,84,83,55,32,30,10,6,10,13,11
6,Juan Heberto Mestres de Mesquita,81,81,24500000.0,43000.0,40,56,83,67,63,60,72,58,58,64,68,74,61,78,63,74,91,76,79,61,86,82,58,50,62,70,77,85,84,18,12,14,11,18
7,Marvin Oswaldo Rangel Azevedo,81,81,25500000.0,54000.0,68,85,82,71,72,78,59,49,60,77,77,76,75,82,66,79,81,72,87,76,62,11,85,70,87,78,15,11,18,9,12,7,8,7
8,Unai Simón Mendibil,83,86,37000000.0,30000.0,16,14,18,41,17,12,20,14,37,16,48,50,37,77,47,58,66,44,76,13,29,26,14,48,24,46,11,18,12,84,77,77,85,85
9,Nahitan Michel Nández Acosta,74,75,4900000.0,5000.0,61,66,57,75,50,77,51,52,69,75,80,80,81,75,83,74,80,90,72,65,85,75,73,73,55,80,71,75,67,8,8,14,5,15
10,Ibrahima Sissoko,74,78,6000000.0,19000.0,59,53,70,76,49,72,64,49,75,76,61,63,40,76,33,74,67,82,89,64,74,72,69,73,52,74,70,74,71,11,5,14,11,11
11,Ludovic Blas,79,83,25000000.0,28000.0,73,72,58,80,77,85,77,69,75,82,78,69,79,73,76,81,66,73,63,83,55,66,74,78,75,84,47,64,59,12,9,14,14,15
12,Christian Mougang Bassogog,74,74,4700000.0,14000.0,57,74,62,63,65,78,74,68,60,74,91,90,86,73,90,76,84,82,76,63,54,25,74,61,65,65,45,33,35,7,7,8,10,8
13,Axel Tuanzebe,73,77,3900000.0,55000.0,52,26,70,75,41,66,45,37,70,70,74,87,66,73,66,53,74,60,74,34,75,72,52,61,50,77,73,74,72,5,8,5,13,12
14,Mitchell van Bergen,72,78,3800000.0,16000.0,69,66,34,67,69,74,74,54,53,71,87,86,84,67,77,65,51,71,49,68,54,23,69,67,60,65,35,21,23,7,14,13,11,11
15,Marko Grujić,76,79,9500000.0,14000.0,62,72,78,75,62,79,65,51,73,80,58,64,67,77,56,76,82,74,84,67,78,72,75,77,57,81,72,74,70,9,14,8,12,13
16,Daniel James,75,78,7500000.0,31000.0,71,71,50,68,58,72,73,54,58,75,96,95,83,75,82,74,74,80,54,66,79,42,74,63,64,58,54,45,34,7,6,11,15,9
17,Mark Travers,73,77,3500000.0,22000.0,16,14,15,50,13,13,14,14,44,19,41,38,39,69,47,53,63,30,60,13,23,13,11,47,18,47,14,15,14,73,69,70,73,76
18,森岡 弘良太,74,74,3500000.0,14000.0,74,66,72,76,71,70,68,72,78,74,53,46,63,71,68,70,53,75,74,72,71,78,71,77,71,77,73,72,65,5,8,6,13,6
19,Kubilay Kanatsızkuş,67,71,1500000.0,5000.0,34,65,72,65,68,69,62,50,55,67,64,63,61,65,63,69,70,70,78,63,53,16,65,63,57,68,16,14,14,6,10,13,14,9
20,Caio Henrique Oliveira Silva,78,82,18500000.0,39000.0,81,54,62,78,52,78,80,72,70,81,79,75,73,78,74,64,69,78,51,60,69,74,75,77,48,80,73,76,74,11,15,9,6,8
21,町田 浩樹,70,74,2100000.0,8000.0,46,34,72,66,21,41,29,25,63,61,74,84,54,64,38,53,73,73,85,25,72,71,37,60,35,60,66,69,67,7,7,11,14,7
22,Idrissa Touré,66,72,1300000.0,1000.0,50,58,68,68,43,66,58,57,62,74,70,65,71,65,64,43,86,77,75,45,69,64,67,67,45,65,58,62,55,12,13,12,15,11
23,Ronaldo Augusto Vieira Nan,71,76,2600000.0,10000.0,56,53,53,72,50,71,63,49,67,73,69,76,73,67,78,65,67,76,71,62,80,68,58,66,57,71,66,71,68,12,10,7,6,8
24,Álvaro Odriozola Arzalluz,78,79,15000000.0,115000.0,80,48,73,75,48,76,71,47,70,76,79,85,75,73,78,61,71,79,58,59,62,73,69,63,62,67,73,76,77,11,12,10,5,14
25,Yangel Clemente Herrera Ravelo,76,81,11500000.0,80000.0,60,70,73,79,55,76,64,50,77,77,64,61,65,74,69,80,76,78,78,70,77,77,73,75,60,65,76,78,76,6,7,9,14,8
26,Ionuț Andrei Radu,72,75,2400000.0,26000.0,13,18,16,24,16,15,16,15,24,17,42,38,43,64,40,53,59,32,58,17,22,14,9,37,15,43,12,19,15,76,68,70,70,76
27,Roland Sallai,76,77,9000000.0,26000.0,75,73,51,76,67,80,55,45,63,79,77,73,76,74,76,69,64,62,67,64,65,39,76,74,62,65,32,37,38,7,5,11,14,9
28,Marcos do Nascimento Teixeira,79,83,21500000.0,29000.0,35,31,70,75,34,69,56,34,72,74,65,68,63,78,62,52,86,89,84,29,89,79,25,58,52,76,80,78,76,8,8,8,10,5
29,Nanitamo Jonathan Ikoné,77,81,15000000.0,47000.0,73,64,39,73,59,84,78,72,64,79,90,89,92,73,82,73,34,72,55,68,65,34,72,76,70,76,32,36,36,9,8,13,8,14
30,László Bénes,73,77,4300000.0,11000.0,78,64,38,79,75,74,78,77,77,77,67,55,76,72,77,78,59,70,61,76,52,49,66,76,63,60,40,54,50,12,10,9,9,9
31,Arkadiusz Reca,72,72,2500000.0,13000.0,72,56,58,68,48,73,57,45,63,72,79,77,58,72,52,57,84,66,67,54,58,72,70,71,62,67,67,69,68,8,12,13,10,10
32,Srđan Babić,75,80,7500000.0,22000.0,23,35,74,72,33,46,41,40,58,66,53,59,42,73,38,57,73,58,89,41,71,72,28,36,38,71,74,77,75,14,9,11,13,6
33,Yehvann Diouf,71,78,3200000.0,9000.0,13,8,14,35,7,12,12,13,30,15,45,44,35,54,38,52,65,44,59,8,26,15,6,40,11,44,12,11,16,74,70,69,71,73
34,Santiago Comesaña Veiga,75,80,7500000.0,17000.0,49,69,66,77,49,70,48,55,73,75,61,55,62,72,55,70,61,76,76,74,64,70,63,71,50,73,76,76,72,8,11,11,6,9
