,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Yoann Beaka,59,75,575000.0,600.0,44,59,60,51,51,60,49,44,41,57,65,73,67,54,49,62,64,52,64,53,46,19,58,48,61,57,20,24,19,12,6,13,13,11
1,Mees Rijks,61,74,775000.0,1000.0,40,61,63,54,53,60,49,43,39,63,70,68,64,58,69,64,61,59,53,57,32,13,59,53,64,60,21,16,18,10,12,14,7,8
2,Rocco Robert Shein,64,77,1400000.0,1000.0,50,47,50,67,37,66,46,47,66,67,74,72,64,63,65,63,59,67,62,55,60,62,49,65,52,63,58,59,55,13,10,7,8,12
3,Marcus Steffen,54,69,230000.0,650.0,24,18,52,35,24,23,29,23,32,38,48,53,45,48,46,49,61,53,59,23,48,50,22,25,20,41,53,64,63,6,10,12,6,10
4,Péter Baráth,61,71,0.0,0.0,38,51,58,61,35,55,47,29,54,61,68,72,52,62,48,45,47,49,64,53,62,66,43,47,41,55,63,61,57,8,9,6,13,6
5,原田 亘,60,65,350000.0,700.0,56,33,54,60,34,62,52,40,54,61,66,65,68,56,70,49,53,68,56,42,58,54,52,47,32,53,56,58,55,7,14,13,11,13
6,Stephan Negru,54,62,220000.0,500.0,31,20,55,48,25,39,29,26,41,40,49,43,50,54,52,37,62,59,50,21,52,55,26,31,38,35,56,58,57,15,10,8,13,6
7,Gbemi Arubi,51,62,120000.0,500.0,42,54,48,45,41,52,41,38,35,51,67,63,54,39,51,53,49,44,42,39,40,20,52,47,51,48,21,26,22,5,6,7,14,14
8,Marcel Mansfeld,57,67,375000.0,3000.0,40,60,63,58,52,54,45,51,48,56,58,61,56,50,63,55,65,60,73,50,55,29,53,50,58,56,37,35,30,6,7,6,10,11
9,Ishan Kort,60,72,525000.0,1000.0,10,5,11,19,5,10,12,10,21,19,17,28,27,59,24,40,39,20,65,6,16,12,7,26,13,36,8,13,12,60,59,53,56,62
10,Andrés Montaño,60,72,575000.0,1000.0,51,72,36,54,48,64,58,54,52,62,64,64,76,54,75,64,52,64,48,52,55,32,52,52,70,56,18,32,18,14,8,11,11,14
11,Dirk Baron,54,67,220000.0,500.0,14,9,14,16,5,11,10,13,15,18,20,31,37,40,29,38,36,18,57,5,21,12,4,27,14,36,5,10,14,53,60,50,54,53
12,Roy van Mameren,55,66,275000.0,1000.0,43,39,60,61,40,51,42,48,66,54,63,60,58,51,69,67,55,59,52,45,66,46,59,54,54,45,40,46,58,10,8,11,13,15
13,Thomas Rier,57,64,300000.0,950.0,29,26,58,38,35,33,32,29,27,38,62,61,40,53,60,47,65,62,62,26,52,51,32,28,39,41,62,62,65,12,8,8,7,11
14,Thijmen Renkel,54,70,240000.0,500.0,12,5,12,27,9,14,11,14,27,14,19,28,39,41,27,41,37,21,67,6,22,14,5,23,14,37,6,10,13,56,55,54,52,53
15,Chiekh Thiam,56,65,300000.0,1000.0,53,44,42,44,34,57,44,38,38,55,72,72,75,48,74,50,67,61,53,46,45,51,48,40,43,51,50,53,52,8,13,12,10,15
16,Liam van Gelderen,64,73,1300000.0,2000.0,56,44,61,54,39,60,41,51,59,58,72,69,56,62,66,50,60,63,65,48,60,61,49,45,41,49,59,63,64,6,12,9,8,12
17,Atem Dor Jok,53,62,210000.0,500.0,29,50,54,48,42,45,37,48,45,47,72,74,64,51,52,52,63,54,66,52,25,10,51,42,56,46,19,13,18,9,8,14,7,10
18,Artem Polyarus,63,63,475000.0,2000.0,62,53,45,64,35,65,57,39,60,62,72,73,65,56,64,56,63,68,54,57,42,47,59,54,50,57,33,41,47,12,8,13,9,13
19,Alejandro Asensio Crespillo,61,73,800000.0,2000.0,64,54,48,63,35,64,50,56,60,58,55,59,50,57,63,52,45,51,48,42,35,39,58,61,50,50,43,45,40,6,14,6,13,7
20,Álvaro Aguirre Arévalo,60,72,600000.0,2000.0,61,55,45,62,47,60,55,57,59,61,66,68,55,47,64,59,50,55,65,44,35,29,51,61,63,52,35,32,34,7,15,8,11,5
21,Sergio Gimeno Simó,60,72,550000.0,2000.0,37,25,60,57,30,30,31,40,40,52,54,60,50,52,66,32,74,60,68,21,53,61,28,27,44,48,52,66,61,9,9,12,7,14
22,Hussein Carneil,61,76,775000.0,600.0,48,52,29,59,39,64,42,39,50,66,70,69,61,45,74,55,46,58,34,44,36,24,65,64,40,64,24,24,22,9,9,9,13,7
23,Sebastián Benítez,59,69,500000.0,500.0,49,51,43,63,38,63,38,51,60,60,61,64,73,58,85,51,60,60,44,50,58,55,60,59,50,44,50,45,44,11,9,11,15,7
24,Gustavo Verón,59,66,450000.0,500.0,57,55,58,56,58,66,56,51,55,51,70,70,61,55,66,61,70,55,58,56,44,44,55,55,61,56,51,50,50,9,11,8,13,8
25,Dan Sîrbu,61,74,750000.0,1000.0,47,37,50,59,30,54,35,32,56,59,66,69,59,60,62,58,63,67,72,30,59,62,34,53,36,55,58,59,57,5,6,9,6,12
