,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Manuel Sulbarán,65,71,1100000.0,500.0,64,55,41,65,45,67,42,44,60,65,72,73,65,58,83,55,61,58,38,46,51,44,61,56,38,48,34,40,47,9,8,12,8,13
1,Kenan Bajrić,64,69,0.0,0.0,32,29,67,59,26,28,23,28,56,32,60,57,48,62,48,54,78,69,67,38,54,62,44,32,40,46,67,67,68,11,13,10,6,6
2,Žiga Frelih,69,77,2700000.0,4000.0,10,20,12,16,19,21,12,14,22,22,32,26,33,60,29,48,33,23,58,12,20,12,15,37,30,28,17,14,10,68,69,64,71,71
3,Joan Stiven Ramírez Martínez,62,69,750000.0,700.0,43,56,47,62,30,59,38,49,59,70,70,65,59,49,75,59,60,70,60,61,61,60,70,62,48,55,70,55,55,9,10,9,15,8
4,Franco Nicolás Torres,59,62,300000.0,500.0,48,46,33,50,36,58,43,32,48,60,72,72,56,50,77,49,55,70,68,39,29,20,67,66,50,44,25,20,26,11,14,8,8,6
5,Gian Franco Cabezas Rodríguez,62,77,950000.0,500.0,39,58,36,62,35,62,49,56,58,61,79,76,81,63,67,45,56,71,58,63,35,60,60,63,48,58,36,70,65,5,15,13,6,10
6,Jonathan Emanuel Duche,61,61,325000.0,500.0,58,51,40,60,48,65,47,60,55,58,74,72,70,49,76,52,46,60,45,42,60,40,65,49,65,50,45,60,60,14,9,13,8,13
7,Daniel Alejandro Rivillo Godoy,66,71,1200000.0,500.0,68,41,46,56,34,56,52,41,42,69,80,80,65,60,70,65,61,55,49,56,64,62,52,58,42,47,66,66,62,12,10,5,14,14
8,Bryan Leonel Ruiz Zerpa,58,77,500000.0,500.0,54,23,50,57,28,52,26,34,38,53,70,60,61,62,65,41,59,64,38,35,63,52,39,43,39,39,53,50,54,8,6,10,6,9
9,Eduardo José Peraza Vanegas,60,69,550000.0,500.0,33,65,60,45,60,60,35,60,40,54,60,67,62,55,62,60,66,54,60,65,45,10,65,46,61,40,18,17,13,6,14,10,8,11
10,José Gabriel González Malavé,57,76,400000.0,500.0,27,20,60,57,28,20,25,27,55,50,63,56,47,43,73,45,78,74,77,21,40,46,23,26,40,38,55,63,57,9,15,12,6,12
11,Alfredo Ignacio Mendoza Matheus,61,74,750000.0,500.0,60,50,45,58,46,52,40,31,53,53,75,75,65,60,78,63,55,70,53,45,28,21,65,63,55,42,28,22,29,12,13,9,6,11
12,Ángel Luis Lezama Montilla,58,73,450000.0,500.0,20,27,60,63,22,25,25,21,60,40,61,56,47,55,72,54,76,72,68,22,55,55,26,47,35,38,55,60,60,8,6,6,14,13
13,Brayan Jesús Alcócer Narváez,62,76,925000.0,500.0,40,65,55,62,51,71,37,46,40,59,75,75,65,63,75,56,71,74,60,53,30,15,57,50,62,45,20,21,23,12,9,10,15,11
14,Lewis Mayo,61,71,700000.0,7000.0,50,34,58,55,26,51,30,30,52,54,66,69,47,52,46,41,65,63,75,36,57,57,41,49,38,43,59,65,63,13,6,11,12,10
15,Dapo Mebude,59,70,500000.0,2000.0,44,60,52,53,53,61,47,43,41,59,83,82,81,61,79,58,67,64,57,57,54,19,58,53,60,55,18,20,17,10,7,11,10,8
16,Germain Mbiyavanga Kapela,56,68,300000.0,500.0,48,25,54,51,28,54,30,26,42,38,65,69,50,44,58,26,62,61,69,32,60,50,44,38,40,45,52,62,56,12,7,10,15,12
17,Ilya Samoshnikov,70,76,0.0,0.0,53,60,41,66,59,70,40,44,41,67,85,86,71,60,73,58,70,74,46,50,66,72,65,54,54,59,60,73,71,14,9,8,14,10
18,Kerem Yusuf Ersunar,50,71,130000.0,500.0,11,9,10,15,7,11,13,14,17,19,28,20,38,34,29,41,32,26,53,5,21,10,4,37,17,26,7,10,13,55,50,54,45,55
19,Jay-Dee Geusens,64,75,1300000.0,3000.0,66,57,52,67,43,65,73,71,71,71,64,61,58,58,64,70,59,65,59,73,59,40,50,67,70,57,42,43,41,9,13,13,12,12
20,Gabriele Rosa Alia,55,56,130000.0,500.0,48,32,55,63,35,45,38,40,55,43,61,61,55,52,72,52,61,59,61,27,52,51,34,45,38,38,45,59,52,14,10,9,8,7
21,Tomás Ezequiel Pavone,55,55,120000.0,2000.0,31,61,54,45,39,54,36,28,34,41,73,71,69,53,81,59,61,59,43,60,33,35,53,47,56,52,10,14,19,7,7,12,5,8
22,Néstor José Gabriel Cova Meneses,65,66,750000.0,500.0,67,25,46,62,24,49,43,28,53,54,70,70,55,58,92,30,61,70,32,21,44,60,41,38,43,60,58,68,68,6,8,14,12,7
23,Tino Andrés Danesi Cammarano,60,69,550000.0,500.0,44,60,49,63,58,60,38,59,60,60,66,65,50,49,90,55,60,63,35,61,52,60,61,62,58,55,60,65,60,14,7,15,8,6
24,Joaquín Alejandro Suárez Urbani,56,76,375000.0,500.0,28,26,57,53,25,35,21,24,38,52,59,60,40,46,57,40,74,72,70,34,46,47,26,31,37,40,51,63,60,11,12,8,11,8
25,Santiago Andrés Gómez Santana,56,76,375000.0,500.0,22,25,52,54,25,33,26,27,47,51,62,60,46,52,79,40,60,70,68,21,44,47,21,29,32,43,56,63,60,13,8,9,8,14
26,Juan Diego Gil Castaño,56,74,325000.0,500.0,16,7,11,20,6,7,11,11,30,20,33,30,38,56,45,43,68,22,22,7,20,8,8,38,30,30,6,10,12,54,53,57,55,57
27,Marvin Ayhan Obuz,60,74,600000.0,3000.0,53,51,42,57,45,67,53,48,51,67,73,68,70,51,67,55,49,50,59,47,41,22,53,52,49,56,27,25,22,14,6,9,15,8
28,Daniil Fomin,75,78,0.0,0.0,63,66,63,78,52,75,66,67,78,74,65,69,51,75,53,75,64,77,66,66,70,67,68,76,82,73,71,76,67,9,10,7,7,14
29,Andrew Christopher Teuten Ponzoni,69,72,1800000.0,5000.0,69,45,53,64,38,72,62,42,67,70,80,68,87,65,70,52,68,76,64,50,66,63,70,68,42,70,67,65,63,15,7,12,9,11
30,Sebastián Guerrero Martínez,66,76,1900000.0,4000.0,37,70,56,66,60,65,51,46,61,66,76,74,70,66,76,62,73,72,68,66,52,25,64,64,65,63,26,28,25,14,7,9,12,8
31,Marcelo Rubén Acosta Ríos,58,68,450000.0,500.0,55,55,55,60,44,60,55,50,61,58,67,67,55,55,55,53,57,61,56,58,55,49,55,58,60,38,55,59,58,8,12,9,10,9
32,Leon Chambers-Parillon,54,64,230000.0,1000.0,40,44,44,58,34,53,47,47,55,54,70,74,73,54,65,55,56,52,57,48,45,42,52,54,44,54,45,55,49,10,7,9,6,8
33,Braian Sánchez,61,61,325000.0,2000.0,56,61,50,63,62,65,50,48,50,64,65,64,65,55,60,73,45,54,53,57,42,23,52,59,62,54,21,32,31,10,12,6,11,12
34,Emanuel Hernán Rosales,59,67,500000.0,2000.0,62,53,39,63,49,68,49,47,55,64,60,65,53,42,64,60,43,36,41,48,29,22,51,50,60,51,33,33,31,14,9,9,12,6
35,Mandela Keita,65,76,1500000.0,3000.0,41,22,51,67,28,56,39,41,65,64,69,72,73,62,70,50,72,65,58,30,65,64,32,58,32,52,60,67,63,11,11,11,6,13
36,Carlos Manuel Díaz Ferrer,62,69,750000.0,500.0,28,20,65,60,30,24,24,21,45,60,55,55,49,60,70,36,71,52,61,21,60,60,22,33,38,60,60,65,60,6,7,10,9,7
37,Ouens José Molleda Primera,60,70,550000.0,500.0,65,52,44,65,40,51,39,35,60,52,70,75,65,60,77,46,57,65,40,33,39,36,52,60,41,41,32,49,45,11,6,10,9,8
38,Dean Byrne,57,58,200000.0,550.0,53,57,46,49,52,58,56,51,42,55,74,75,71,46,59,63,48,60,49,51,28,24,49,54,50,47,21,31,29,10,7,9,8,9
39,Jonathan Gonzalo Villafuerte Farías,61,68,575000.0,500.0,12,8,11,26,7,8,11,12,24,15,32,23,26,60,40,45,51,21,34,9,25,8,8,31,20,33,7,12,11,61,63,60,58,60
40,Brando Enrique Villacis Vega,61,68,625000.0,500.0,39,46,50,56,35,40,36,35,49,60,56,52,53,63,62,44,61,52,65,28,66,63,47,42,41,59,65,62,60,15,11,10,8,7
41,Alan Vladimir Vento Gómez,58,62,220000.0,2000.0,12,7,14,22,9,8,11,13,19,15,35,18,26,40,50,44,63,19,50,8,19,15,7,35,16,25,9,15,15,57,60,58,59,62
42,Revanth By,47,55,90000.0,500.0,13,8,13,20,8,11,10,10,18,19,20,23,37,31,43,32,64,22,45,5,25,13,5,38,10,39,5,13,13,49,46,43,47,52
43,Aqib Nawab,48,58,100000.0,500.0,32,26,38,32,22,45,32,30,27,31,65,58,50,47,83,25,61,62,30,24,46,47,36,32,32,35,47,48,45,15,12,10,8,14
44,Balaji Ganesan,48,61,110000.0,500.0,43,25,43,32,30,48,32,32,29,33,64,59,57,46,88,26,64,64,30,23,46,43,42,36,33,37,42,48,45,14,11,13,6,6
45,Alejandro Manuel Cañiza Troche,60,67,500000.0,2000.0,35,69,57,58,60,65,55,33,35,48,67,62,55,58,67,60,58,56,55,55,33,18,59,55,60,45,23,20,15,13,11,12,9,11
46,Alex Jordan Carerra Perea,62,73,875000.0,500.0,61,55,49,63,33,60,35,32,58,62,75,75,65,60,70,55,62,57,40,50,49,60,55,65,39,43,45,60,55,9,13,5,5,13
