,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Patricio Damián Pérez,60,69,550000.0,2000.0,47,58,55,65,46,60,43,39,62,61,60,64,51,55,73,60,64,58,50,62,63,54,53,64,53,46,41,55,52,13,6,6,14,12
1,Cristian Geist,60,68,475000.0,1000.0,12,7,14,16,7,13,11,11,29,18,15,31,33,59,24,43,35,18,73,8,22,10,5,30,13,31,9,13,12,59,61,57,54,64
2,Ebuka Kwelele,50,63,110000.0,500.0,42,54,32,43,44,52,35,36,39,51,68,64,59,39,73,60,40,49,52,35,33,20,48,41,54,46,18,20,29,7,13,12,10,13
3,Davide Mondonico,60,65,325000.0,550.0,30,26,58,38,28,32,22,23,35,35,58,63,46,50,41,37,65,55,80,28,51,56,30,45,37,52,61,65,63,13,10,11,12,7
4,Santiago Visentin,58,66,425000.0,500.0,26,22,57,40,24,21,27,24,43,39,54,55,48,51,52,34,72,63,74,21,55,58,22,33,40,50,55,64,60,6,10,13,13,11
5,Costin Ciucureanu,57,64,325000.0,900.0,51,53,45,54,32,58,48,42,48,62,67,66,61,56,61,46,58,62,57,52,53,38,52,52,47,51,27,27,25,15,10,9,13,5
6,Mikaël Cantave,60,63,325000.0,1000.0,61,53,38,55,50,55,54,34,53,61,78,76,64,55,64,56,62,68,62,48,33,48,50,49,47,45,33,44,26,9,12,10,13,11
7,Iker Benito Sánchez,63,76,1100000.0,3000.0,62,56,45,60,47,67,49,52,50,65,78,66,67,57,73,66,43,46,40,59,45,32,60,59,46,67,34,35,36,10,8,9,10,6
8,Pablo Ibáñez Lumbreras,63,70,950000.0,5000.0,49,55,53,66,34,52,51,58,64,65,53,55,58,66,67,53,55,66,50,54,53,64,67,60,51,52,52,63,58,12,13,9,10,11
9,Pablo Valencia García,62,70,775000.0,2000.0,10,8,10,25,5,9,10,14,23,14,20,25,30,45,39,45,44,25,45,9,27,13,8,28,16,32,6,14,14,66,61,60,59,67
10,José Manuel Calderón Portillo,60,71,525000.0,2000.0,54,30,46,43,29,59,41,35,41,54,74,69,64,51,79,39,65,63,50,34,46,60,51,41,39,45,54,62,61,14,13,12,8,8
11,Djenahro Nunumete,60,71,550000.0,1000.0,62,50,45,69,48,63,54,55,66,65,67,63,74,59,76,55,56,42,47,47,57,49,46,58,50,66,54,57,61,14,8,5,7,9
12,Manuel Morillo León,62,79,1000000.0,2000.0,35,62,58,57,57,66,41,38,39,65,74,72,64,58,68,62,65,52,49,57,43,17,61,49,57,48,16,16,18,13,10,13,9,14
13,Marc Vidal Girona,58,66,400000.0,850.0,14,5,14,23,8,5,10,10,28,15,31,29,26,52,49,48,56,19,42,7,20,10,4,37,18,29,5,11,11,60,61,64,52,58
14,Jonas Oehmichen,55,73,325000.0,500.0,47,46,35,59,44,56,53,40,57,59,67,63,76,47,74,44,62,52,39,36,34,31,45,55,44,46,37,30,33,11,6,9,11,13
15,Luis Federico López Andúgar,63,76,1000000.0,11000.0,11,7,11,15,7,10,13,12,15,15,31,29,33,60,21,44,55,18,49,8,23,12,4,35,13,30,7,13,10,66,62,58,58,63
16,Iván Romero de Ávila,64,74,1300000.0,5000.0,61,65,62,61,53,64,50,45,48,67,76,75,72,62,80,64,62,59,58,55,41,25,63,51,55,54,34,26,30,10,9,8,5,15
17,Pedro Ortiz Bernat,61,71,725000.0,3000.0,33,61,45,65,36,62,47,40,60,63,65,59,63,58,55,53,61,66,56,59,54,51,58,58,42,47,38,60,46,10,11,9,9,6
18,Kevin Villodres Medina,67,77,2300000.0,3000.0,65,61,33,66,55,73,54,44,60,67,79,77,82,60,85,57,65,52,41,50,50,33,63,61,50,54,33,33,31,8,13,6,8,14
