,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Miguel Arturo Layún Prado,72,72,1200000.0,28000.0,69,66,61,70,66,76,68,74,69,74,70,70,62,70,69,78,74,75,70,74,70,72,71,71,74,73,70,70,67,7,16,6,12,11
1,Antonio Narciso,62,62,45000.0,500.0,16,9,8,24,12,16,20,12,37,24,30,36,32,63,30,41,70,30,65,17,38,21,11,34,38,53,15,11,13,61,59,55,61,63
2,Adrián González Morales,68,68,750000.0,4000.0,72,66,71,66,53,67,76,69,65,70,60,64,61,71,66,72,75,70,70,65,67,68,76,70,78,66,66,66,64,6,15,12,6,7
3,Miralem Sulejmani,71,71,1500000.0,11000.0,76,68,47,73,69,72,79,84,66,73,69,70,73,71,73,72,41,45,55,73,31,26,72,69,69,70,27,36,26,13,15,8,13,16
4,Samuel Michael Vokes,67,67,825000.0,4000.0,59,68,73,63,71,56,61,46,52,65,39,43,47,70,52,78,82,68,91,65,76,42,70,58,79,68,42,38,29,13,14,9,9,7
5,Ralf Sebastian Fährmann,70,70,525000.0,10000.0,14,11,15,25,11,15,18,11,26,24,38,47,39,73,36,29,71,32,71,9,36,23,11,42,21,61,10,12,10,72,65,38,70,76
6,Séamus Coleman,75,75,2900000.0,33000.0,73,61,65,77,64,75,65,53,69,73,62,64,70,74,74,74,71,65,68,66,80,76,70,70,55,82,76,80,79,5,15,10,13,7
7,기성용 寄诚庸,73,73,1500000.0,7000.0,71,57,61,78,61,66,76,76,82,75,49,42,59,63,64,76,65,75,75,73,73,69,64,79,74,72,65,66,59,14,9,7,9,10
8,Ronan Michael Finn,62,62,150000.0,750.0,58,55,55,65,54,63,53,57,61,64,55,59,59,59,60,62,61,73,68,63,65,53,58,61,58,64,55,57,54,16,11,13,10,11
9,Anderson Hernanes de Carvalho Andrade,78,78,6000000.0,20000.0,79,57,60,82,76,74,84,85,78,79,64,59,72,70,75,85,61,71,72,77,54,70,56,86,75,78,72,62,62,4,5,4,6,6
10,Tommy Elphick,68,68,775000.0,11000.0,46,32,70,62,13,50,37,39,54,61,34,32,49,62,48,55,72,34,77,43,70,71,26,41,29,53,70,69,65,12,13,7,7,16
11,Adam David Lallana,75,75,2600000.0,53000.0,74,70,64,80,70,77,77,66,76,80,68,55,70,76,75,72,68,54,60,69,71,64,73,78,70,80,61,65,60,6,15,14,8,11
12,Albin Ekdal,74,74,3300000.0,16000.0,70,60,62,78,66,72,74,70,76,76,49,34,55,70,58,72,63,77,70,69,79,72,70,75,68,75,72,70,64,5,5,5,5,5
13,Marcelo Moreno Martins,72,72,1000000.0,650.0,58,82,75,69,71,67,57,69,55,69,53,54,71,63,54,80,75,66,82,70,71,24,69,65,76,65,44,24,23,8,8,9,12,15
14,David Adam Stockdale,68,68,130000.0,3000.0,11,15,11,38,12,13,15,12,48,22,28,33,24,65,37,51,51,25,59,13,39,22,13,52,43,42,30,15,13,68,66,68,67,69
15,张呈栋,66,66,400000.0,5000.0,67,65,71,65,51,65,68,69,53,68,75,47,75,70,79,73,82,84,80,65,67,60,73,68,67,62,55,68,67,7,14,6,8,7
16,Ciaran Clark,72,72,1500000.0,46000.0,39,44,79,60,51,50,50,36,54,58,36,34,54,62,50,71,78,52,76,48,80,71,49,51,55,62,70,75,72,14,7,12,14,12
17,Henri Saivet,66,66,700000.0,2000.0,72,60,65,68,68,67,73,72,66,68,70,61,75,52,73,72,82,48,59,65,58,62,64,71,66,70,60,62,59,10,8,13,15,11
18,Jonathan Howson,71,71,650000.0,17000.0,63,62,60,68,70,66,66,61,67,71,57,52,62,70,69,78,72,85,66,72,68,67,61,69,63,73,71,70,67,16,9,12,11,12
19,Fabian Delph,75,75,3900000.0,58000.0,73,58,60,76,56,72,72,62,74,76,65,65,77,74,85,81,67,65,60,74,81,76,68,70,65,75,70,76,75,10,9,14,11,6
20,Rui Pedro da Rocha Fonte,69,69,1100000.0,6000.0,61,70,70,70,70,66,72,63,65,73,64,63,72,72,66,66,75,59,61,61,59,40,77,69,71,76,45,37,28,14,10,15,15,6
21,Francisco Mérida Pérez,74,74,3000000.0,15000.0,72,69,45,76,60,71,82,75,76,75,59,55,63,70,74,78,67,66,68,74,84,70,70,81,75,70,70,70,68,11,11,8,6,10
22,Nabil El Zhar,76,76,7000000.0,30000.0,78,72,49,77,59,81,75,58,64,76,76,68,83,73,76,81,62,67,60,74,58,37,72,74,72,65,34,38,36,7,10,16,8,13
23,Jonathan Hogg,70,70,800000.0,11000.0,56,51,64,70,47,64,46,41,63,67,62,55,64,66,72,64,82,76,72,50,84,69,54,54,41,69,68,73,65,6,8,13,14,11
24,Pablo Daniel Piatti,73,73,1900000.0,12000.0,72,72,71,73,71,75,75,58,70,73,76,75,74,73,88,75,73,55,38,74,63,51,74,70,64,70,52,35,38,10,8,13,8,10
25,Jérôme Boateng,78,78,6500000.0,55000.0,63,34,82,77,52,61,70,41,83,70,38,48,49,75,50,76,73,47,85,58,76,81,47,75,46,83,77,78,75,7,12,15,6,5
26,Fernando Francisco Reges,83,83,12500000.0,39000.0,62,54,74,84,56,71,65,53,80,78,62,67,70,82,62,76,76,81,81,68,84,84,62,79,54,78,83,84,82,7,5,9,3,5
27,Kolbeinn Sigþórsson,66,66,725000.0,2000.0,46,64,70,59,65,63,51,52,52,66,43,63,51,68,46,68,70,47,80,61,62,40,69,63,67,70,25,42,30,6,16,10,14,12
28,César Azpilicueta Tanco,82,82,20000000.0,115000.0,80,46,78,79,51,68,68,58,79,77,68,61,67,86,73,68,83,75,70,60,87,83,62,72,66,78,85,85,84,13,9,10,6,5
29,Gary Madine,66,66,725000.0,5000.0,42,64,74,62,67,59,42,40,39,66,43,51,53,66,51,71,82,64,87,62,79,33,69,63,74,65,31,23,19,11,7,12,14,10
30,Dan Gosling,70,70,1300000.0,23000.0,66,64,65,73,62,65,63,57,71,73,51,49,62,73,67,71,64,54,65,70,73,71,69,71,61,76,70,70,68,6,15,14,15,6
31,Denis Petrić,68,68,210000.0,8000.0,11,12,11,18,16,14,10,12,13,21,44,43,34,67,41,46,57,30,57,14,19,13,12,25,22,53,11,13,12,68,62,61,70,71
32,Antonio Jesús Regal Angulo,67,67,525000.0,3000.0,68,59,52,61,62,67,63,59,49,69,77,75,78,64,78,64,77,76,63,55,72,65,65,60,49,62,60,60,62,12,15,9,8,13
33,Benjamin Moukandjo Bilé,71,71,2300000.0,5000.0,68,70,64,65,67,69,69,66,59,70,86,87,80,70,67,72,70,65,63,62,51,32,72,63,73,73,34,20,19,14,14,8,12,10
34,Odion Jude Ighalo,77,77,6500000.0,42000.0,66,79,81,70,76,71,64,55,55,76,67,71,65,76,72,81,76,86,85,73,74,32,79,65,73,74,37,45,41,9,11,13,16,8
35,Vasco Herculano Salgado Cunha Mango Fernandes,70,70,425000.0,2000.0,55,27,65,61,49,60,58,48,58,67,53,64,66,67,69,59,80,55,76,49,70,66,43,48,38,69,71,72,70,16,9,11,12,11
36,Kieran Gibbs,68,68,825000.0,3000.0,66,49,64,71,47,69,66,52,65,69,70,71,73,65,72,64,69,65,67,58,70,64,60,65,63,68,65,64,66,6,11,8,9,15
37,James Chester,68,68,575000.0,3000.0,53,33,69,61,27,54,47,44,60,59,50,54,67,67,64,35,79,62,72,30,70,68,44,49,52,64,70,66,68,11,12,12,14,13
38,Daniel Noel Drinkwater,68,68,850000.0,11000.0,64,55,55,68,66,67,72,62,75,73,46,44,58,66,77,71,45,42,65,64,72,68,63,70,53,69,65,65,71,12,6,8,9,12
39,Federico Macheda,71,71,1800000.0,11000.0,59,73,70,68,70,71,69,51,47,72,67,70,68,68,65,73,70,65,70,69,41,35,75,63,72,70,38,11,12,14,12,11,11,7
