,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Jack Stafford,54,63,220000.0,500.0,47,33,56,55,38,53,38,28,52,52,59,59,59,49,54,43,60,59,60,41,53,45,44,47,30,46,50,54,53,13,14,9,6,12
1,Alessandro Di Pardo,65,72,1500000.0,17000.0,72,40,40,70,59,65,71,59,61,69,67,69,70,60,64,62,61,66,56,45,64,48,55,57,59,60,48,53,50,12,8,10,11,13
2,Keegan Jelacic,54,66,250000.0,550.0,41,53,49,53,34,54,49,46,49,54,73,74,73,54,74,50,70,68,56,48,31,15,47,49,62,41,16,18,18,9,5,6,12,12
3,Daniel Pereira,65,74,1500000.0,1000.0,43,50,38,71,46,71,58,50,66,67,80,77,75,64,77,58,67,71,54,55,74,55,64,63,45,70,62,59,58,13,7,10,7,12
4,Matthew Bozinovski,54,61,200000.0,1000.0,24,17,56,42,22,29,22,23,34,40,29,37,29,41,34,58,59,62,77,19,55,51,21,28,34,38,50,56,51,10,6,12,6,9
5,Esnaider Eliecer Cabezas Castillo,60,68,525000.0,500.0,28,28,59,58,28,31,23,25,39,53,56,64,45,55,65,39,74,62,65,20,52,60,20,29,35,59,60,60,59,13,11,5,8,14
6,Milton Javier Bolaños Párraga,61,61,300000.0,500.0,58,39,47,54,34,50,37,36,51,53,70,70,60,54,74,39,63,70,60,40,46,50,42,37,42,52,60,64,60,9,9,7,11,7
7,Cain Seedorf,57,67,350000.0,1000.0,55,50,45,54,54,55,50,42,44,57,66,64,55,48,67,63,49,54,62,53,56,53,47,51,58,59,51,55,54,7,12,9,7,8
8,David Santisteban García,61,73,800000.0,4000.0,35,65,55,58,55,66,47,50,42,64,67,65,72,58,68,62,67,49,41,58,42,15,61,42,60,47,14,16,22,8,9,14,11,7
9,Germán Araúz,62,64,375000.0,500.0,11,5,12,21,11,11,8,7,22,12,13,28,21,60,38,47,45,19,61,9,24,8,4,25,8,27,7,8,12,62,61,62,60,61
10,Regő Szánthó,64,78,1400000.0,500.0,56,68,57,51,61,74,73,67,42,61,79,84,62,61,60,65,48,60,57,52,43,20,65,54,61,51,24,23,23,14,6,6,9,12
11,Gergő Szécsi,62,62,130000.0,500.0,22,11,14,31,11,17,21,20,21,19,28,26,31,50,26,46,42,17,55,12,29,23,15,58,17,24,26,17,13,63,60,61,60,66
12,Justo Giani,63,70,975000.0,3000.0,62,61,55,63,59,64,56,41,60,59,71,74,64,57,61,60,58,61,51,58,47,22,61,67,64,55,23,22,17,11,7,13,14,8
13,Lewis Richardson,61,75,775000.0,5000.0,38,62,60,53,58,62,52,34,43,64,70,63,65,54,71,61,65,61,56,53,31,19,62,52,57,61,26,23,18,10,6,7,9,12
14,Marco Túlio de Paula Medeiros,58,67,425000.0,750.0,54,33,43,57,26,57,42,34,49,56,69,76,58,59,62,44,44,61,72,37,61,58,46,45,36,48,59,58,60,10,12,8,5,14
15,Luis Alejandro Giménez,61,68,625000.0,500.0,60,25,49,60,20,60,44,25,49,56,64,66,60,58,60,38,68,67,61,15,65,60,50,31,34,54,60,58,55,13,15,14,7,12
16,Daniel Eduardo Juárez,67,76,2200000.0,4000.0,57,69,52,63,55,70,57,47,53,69,83,81,80,57,77,68,68,66,62,65,45,30,71,55,51,61,32,25,23,10,7,10,15,11
17,Fynn Seidel,50,65,110000.0,500.0,49,32,39,59,29,41,38,31,52,61,68,69,54,42,49,41,49,55,33,31,39,39,43,46,39,39,32,46,49,10,7,6,14,5
18,Matías Ramírez,68,74,1900000.0,4000.0,55,63,52,58,49,81,68,54,49,78,83,81,88,58,85,65,57,55,60,62,37,20,60,58,45,74,23,22,21,14,15,9,6,5
19,James Clarke,57,62,230000.0,500.0,47,54,48,56,39,57,51,44,51,57,73,67,70,58,69,58,67,68,58,54,65,55,53,51,52,55,54,51,49,6,8,14,6,8
20,James Brown,62,67,550000.0,6000.0,53,51,53,60,36,55,33,42,53,52,74,73,70,67,68,52,70,79,70,43,70,52,60,51,44,52,56,60,56,15,12,6,6,12
21,Sam Pearson,58,73,475000.0,3000.0,55,55,38,53,47,64,48,40,38,59,81,78,78,44,73,58,50,49,50,38,33,18,44,50,55,44,17,26,24,5,14,8,15,13
22,Mick McDonnell,54,54,90000.0,500.0,24,20,55,38,21,20,20,24,36,37,46,56,31,48,30,39,65,58,73,23,60,47,29,25,35,38,50,59,53,10,13,13,6,15
