,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Álvaro Nicolás García Silvera,60,68,550000.0,500.0,38,65,63,60,62,49,40,39,48,55,63,63,60,53,53,60,70,59,70,56,41,28,59,57,60,58,19,23,19,11,15,14,14,13
1,Andrew Thomas,57,62,200000.0,850.0,12,9,13,20,5,9,13,12,25,14,26,24,29,41,35,46,44,17,68,5,26,15,5,35,15,32,5,13,13,59,55,61,55,60
2,Syver Aas,56,76,400000.0,500.0,50,47,51,61,33,58,41,42,58,60,68,68,71,50,71,51,64,64,55,40,57,50,55,56,47,48,42,49,44,6,14,10,10,9
3,Jakob Lewald,64,70,850000.0,2000.0,28,33,66,49,22,47,28,27,44,52,52,64,52,55,45,38,66,60,80,21,63,63,25,36,34,60,60,67,62,14,9,10,6,11
4,Jonas Fjeldberg,52,60,180000.0,1000.0,46,56,38,42,45,59,38,31,39,54,57,67,57,45,66,68,46,51,57,43,29,20,46,43,51,43,21,26,26,7,6,8,6,13
5,Daniel Stirpe Fileni,58,73,450000.0,500.0,54,33,43,50,28,52,40,30,49,46,78,74,73,50,70,25,58,63,55,30,52,51,50,40,52,48,56,57,58,7,12,12,9,14
6,Sofus Berger,62,75,950000.0,1000.0,48,53,37,65,44,64,55,40,58,65,73,72,80,56,77,57,59,55,49,47,46,48,60,60,42,64,47,54,50,6,15,5,14,5
7,Younes Bakiz,66,72,1400000.0,5000.0,61,65,55,63,58,69,60,50,59,69,72,75,70,58,64,69,54,72,62,58,56,26,63,64,52,62,25,28,28,14,5,14,8,6
8,Christian Wagner,54,69,250000.0,1000.0,28,56,55,52,45,51,38,32,35,53,48,53,49,53,52,59,60,33,60,45,43,12,56,47,50,50,15,15,15,9,13,9,10,12
9,Mads Søndergaard,56,69,350000.0,1000.0,48,42,35,62,48,60,53,42,58,60,64,60,62,53,69,55,52,58,38,40,44,42,55,56,40,54,44,50,48,15,11,15,8,9
10,Jeremy Sivi,52,69,210000.0,2000.0,45,57,36,45,47,52,43,35,42,59,63,65,56,37,74,65,42,43,35,39,32,24,50,44,54,44,24,27,23,6,10,8,9,5
11,Bryce Washington,58,65,375000.0,1000.0,41,17,54,51,27,24,29,25,50,43,70,71,69,46,39,30,75,63,72,24,63,51,21,33,33,49,58,60,55,15,10,5,9,11
12,岡庭 愁人,58,66,425000.0,1000.0,53,22,42,54,21,48,32,39,48,53,72,68,78,43,84,34,71,56,59,25,62,54,41,37,30,42,53,59,58,8,13,15,9,10
13,Tobias Gunte,63,68,650000.0,750.0,22,29,63,59,35,35,30,22,46,57,53,56,44,50,46,48,72,64,80,27,65,60,30,32,36,46,58,67,59,13,7,15,13,6
14,Yannis Becker,61,61,325000.0,800.0,58,60,39,65,60,62,56,44,59,60,70,70,71,43,76,65,42,53,46,49,45,19,60,52,53,54,22,32,33,8,15,8,8,8
15,Abderahmane Soussi,57,72,375000.0,1000.0,42,54,51,52,49,66,49,39,36,61,72,74,76,48,64,58,54,50,55,53,49,30,51,42,50,49,19,24,18,10,8,6,11,11
16,Robbie Van Hauter,56,70,325000.0,2000.0,43,32,51,58,28,58,36,38,56,62,63,65,66,43,67,52,65,57,46,41,67,52,35,54,37,36,53,57,56,7,8,6,13,7
17,Stefán Teitur Thórdarson,65,71,1100000.0,3000.0,46,54,58,68,42,64,42,46,64,66,61,64,57,65,61,66,59,76,65,60,70,63,63,63,42,64,57,61,56,8,11,6,6,9
18,Oscar Fuglsang,54,68,250000.0,1000.0,52,25,38,42,25,50,48,32,32,52,78,73,83,46,93,42,76,46,32,25,46,49,46,35,32,38,45,55,54,11,13,7,13,10
19,Abdulaziz Al Hurabi,59,64,300000.0,3000.0,44,45,52,60,31,57,30,34,55,61,53,58,51,56,69,46,63,65,57,37,51,58,46,50,39,43,59,60,57,15,15,14,11,8
20,Hassan Al Jubairi,61,61,275000.0,3000.0,44,18,61,59,25,39,26,27,53,61,59,65,50,57,72,29,70,71,70,19,55,57,33,44,39,50,58,60,62,15,11,10,9,12
21,Mansour Al Shammari,61,71,700000.0,4000.0,51,25,47,55,21,53,31,33,52,61,67,71,58,56,70,30,63,69,61,28,55,55,50,49,36,50,58,61,56,11,5,10,15,11
22,Max Caputo,50,70,130000.0,500.0,34,52,50,44,44,45,35,32,34,47,66,65,65,45,68,50,64,53,52,45,39,22,50,43,58,44,17,23,19,13,9,12,14,14
23,Anders Dahl,56,70,350000.0,1000.0,39,35,38,63,36,55,42,38,59,60,66,64,59,58,73,48,75,59,41,38,55,48,49,50,40,46,49,55,52,12,6,11,12,5
24,Ben Winterbottom,54,68,220000.0,2000.0,10,8,14,41,6,19,11,14,44,32,33,19,37,34,36,47,40,24,52,6,21,6,4,54,18,39,6,10,13,58,60,62,50,54
25,Apostolos Tsilingiris,61,70,650000.0,500.0,13,5,14,17,6,6,13,13,23,19,17,29,21,60,21,47,38,25,59,6,21,13,7,35,13,27,7,14,13,60,58,62,61,60
26,Rafael Santos de Sousa,65,70,975000.0,500.0,26,22,57,62,19,21,23,30,26,64,55,64,45,73,57,37,70,60,71,24,59,65,23,25,33,59,61,69,69,6,9,8,10,6
27,Marios Kokkinoftas,57,70,0.0,0.0,26,21,44,60,26,22,31,28,30,60,58,63,46,67,57,30,69,63,51,16,55,59,36,35,35,58,64,62,54,7,15,11,11,15
28,Ben Hockenhull,56,64,300000.0,2000.0,37,27,48,53,24,41,19,26,41,45,63,67,52,42,55,32,62,55,66,19,58,60,24,30,37,41,57,59,54,13,9,6,14,7
29,Christos Wheeler,63,67,625000.0,500.0,59,25,56,58,22,49,50,29,41,67,67,67,59,70,80,25,58,64,42,25,48,54,41,36,30,60,53,59,65,10,13,14,7,7
30,Facundo Zabala,67,73,1500000.0,2000.0,63,28,69,71,23,54,50,67,51,65,72,73,57,70,83,24,60,61,40,48,53,63,41,31,36,55,60,59,66,14,6,13,15,14
31,Wraynel Hercules,53,67,220000.0,4000.0,49,57,37,40,60,59,40,37,42,46,73,77,53,44,51,62,60,48,67,48,55,42,47,46,49,47,56,49,44,15,12,11,9,9
32,Carlos Eduardo Oliveira Dias,61,68,625000.0,500.0,43,52,48,69,30,59,37,32,66,62,58,60,56,62,50,41,63,70,52,50,60,51,48,60,46,61,50,61,58,12,13,8,7,12
33,Niclas Holm Pedersen,53,67,230000.0,1000.0,48,51,39,49,42,56,39,38,42,53,68,69,73,42,62,58,55,45,48,35,32,19,52,49,49,50,23,25,25,12,11,12,10,6
