,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Niklas Jessen,57,74,425000.0,1000.0,43,53,43,65,46,58,48,48,63,63,65,61,65,53,63,53,53,53,57,37,49,25,52,62,46,57,42,45,54,10,9,10,15,15
1,Allyson Aires dos Santos,69,69,950000.0,7000.0,41,33,70,55,41,56,37,28,59,60,73,70,54,70,59,41,75,62,74,32,68,67,27,48,48,68,69,69,71,7,7,6,14,14
2,Antonio Mršić,66,66,350000.0,3000.0,64,59,51,73,54,66,61,71,73,69,66,69,58,67,51,79,52,53,73,72,47,51,53,68,74,67,58,61,53,6,6,7,5,5
3,Aiden McFadden,56,63,275000.0,1000.0,48,62,41,49,45,64,42,31,47,60,59,63,60,40,73,54,54,58,51,38,39,53,55,44,39,58,62,58,54,9,8,14,13,13
4,Gonçalo Faria Costa,63,71,1000000.0,2000.0,58,31,51,41,34,63,40,39,31,51,78,81,64,59,73,28,57,63,56,29,58,58,51,36,49,55,53,65,68,14,6,14,7,10
5,Rashawn Scott,55,72,325000.0,2000.0,49,59,32,41,42,61,40,36,42,59,79,81,62,39,67,51,47,46,55,34,29,17,49,44,52,50,21,22,30,12,13,9,10,12
6,George Horbury,51,59,120000.0,600.0,40,43,39,57,42,46,47,37,52,49,65,66,60,54,61,47,51,56,55,36,37,40,47,52,56,57,35,49,42,11,10,13,8,10
7,Pawel Chrupalla,56,70,325000.0,650.0,54,50,49,52,42,58,52,55,38,57,66,67,64,48,62,55,52,58,57,52,56,50,52,51,41,56,48,52,51,10,13,8,10,10
8,Andreas Christodoulou,65,67,675000.0,500.0,9,8,20,25,6,20,22,9,21,21,45,39,39,45,45,45,50,24,58,8,20,8,9,32,15,35,9,12,8,69,65,60,64,67
9,Wladimir Wagner,58,69,450000.0,500.0,26,60,54,57,39,54,46,32,50,56,73,76,65,54,68,58,71,52,71,56,45,17,53,41,56,48,11,15,13,15,9,6,9,9
10,Koray Dag,57,72,400000.0,500.0,38,58,49,53,49,57,47,34,46,53,66,75,56,52,55,58,71,52,62,49,38,11,57,49,55,47,17,14,12,13,15,10,9,8
11,Eduard Probst,60,66,400000.0,500.0,36,61,54,51,52,52,49,38,48,56,81,82,60,55,56,65,64,58,72,62,52,16,56,47,60,43,12,13,13,9,12,13,8,8
12,Presley Pululu,57,65,350000.0,500.0,45,52,36,56,46,61,60,45,50,58,64,73,84,53,82,57,44,50,44,51,39,20,50,53,47,45,23,26,36,13,9,11,10,13
13,Valmir Veliu,61,69,725000.0,3000.0,58,57,41,59,54,62,51,47,54,64,65,67,59,56,63,65,42,72,53,41,44,24,52,46,51,46,35,32,30,8,12,5,13,10
14,Lucas Chrubasik,58,66,450000.0,500.0,38,61,62,48,46,53,63,33,34,54,53,64,54,51,49,60,54,52,80,58,64,19,54,44,52,49,19,14,15,14,9,13,14,13
15,Matan Baltaxa,63,64,525000.0,4000.0,57,28,58,42,30,57,32,32,43,51,71,72,58,57,66,28,60,63,60,24,55,58,49,43,33,48,59,65,68,12,14,13,14,15
16,Manuel Polster,60,75,575000.0,2000.0,54,62,48,41,62,65,58,45,41,62,83,84,68,43,63,65,45,55,61,57,33,24,56,56,56,48,23,30,25,7,8,13,13,9
17,Ulises Ortegoza,64,69,850000.0,4000.0,64,65,47,67,44,67,55,46,65,67,65,65,66,53,67,53,53,52,48,51,44,42,66,64,62,54,39,46,48,13,8,8,10,5
18,Joseph Amoako,60,75,575000.0,500.0,54,52,44,58,48,63,56,38,55,62,78,79,82,40,73,53,33,47,33,53,38,18,52,55,40,55,18,40,45,6,15,10,13,11
19,Storm Strand-Kolbjørnsen,53,72,210000.0,500.0,16,8,12,21,7,13,10,11,20,15,34,30,32,40,34,40,40,15,55,8,23,12,8,35,12,30,12,14,13,57,54,53,51,52
20,Nasser Al Bishi,52,61,170000.0,4000.0,41,43,33,60,39,53,49,36,55,54,61,72,53,53,81,47,54,44,47,32,35,24,40,53,44,51,40,34,36,14,12,15,5,7
21,Genaro Rossi,60,75,600000.0,2000.0,36,65,60,53,49,55,44,41,42,61,65,66,62,58,57,63,68,55,68,52,38,24,56,49,58,44,33,24,20,7,9,12,11,12
22,Marios Elia,65,66,850000.0,500.0,58,70,70,58,63,65,65,48,48,69,73,75,58,59,64,68,70,68,70,70,57,35,65,57,62,62,28,29,26,15,8,7,9,10
23,Joshua Tenkorang,63,71,1100000.0,2000.0,54,56,62,67,40,65,52,51,64,65,76,72,64,57,53,58,64,66,61,55,61,56,60,63,48,55,42,55,51,11,9,6,5,14
24,Calvin Brackelmann,63,72,1000000.0,2000.0,44,45,61,60,47,46,42,47,56,51,63,63,58,60,60,55,62,68,84,44,64,56,45,49,45,55,58,64,63,7,9,15,13,10
25,Kerwin Vargas,57,69,400000.0,1000.0,41,58,48,44,42,61,39,29,28,60,84,79,71,61,62,53,59,59,54,49,39,17,48,44,57,56,18,16,14,11,7,8,12,10
26,Lautaro Pastrán,60,70,550000.0,650.0,20,59,64,54,42,56,37,31,30,55,75,78,78,53,75,60,60,53,57,55,23,15,61,53,61,55,13,11,18,10,12,12,14,11
27,Max Hagemoser,58,70,425000.0,700.0,12,8,14,23,7,14,10,13,19,12,28,17,24,46,28,44,34,28,63,6,25,12,7,39,13,30,7,10,14,59,56,58,57,60
28,Sérgio Emanuel Conceição,67,70,1200000.0,5000.0,64,51,57,63,43,63,66,67,60,61,75,72,75,60,72,68,70,65,56,62,67,65,60,62,49,61,64,67,65,10,10,15,9,14
29,Denis Huseinbašić,65,76,1600000.0,5000.0,44,57,53,69,42,59,44,36,69,67,67,68,68,62,68,61,74,76,69,55,70,59,57,63,41,59,58,58,54,10,5,14,9,15
30,Jacen Russell-Rowe,53,70,240000.0,850.0,28,59,41,55,45,61,44,34,39,52,67,61,52,50,62,54,50,51,53,50,32,12,48,52,56,52,11,11,17,13,10,13,12,15
31,Tommaso Aglietti,58,66,400000.0,500.0,14,7,11,18,7,12,11,13,20,17,26,27,39,58,47,41,60,24,40,6,22,10,8,27,14,35,6,12,14,57,56,55,52,65
32,Ben Radcliffe,51,65,140000.0,500.0,36,32,48,55,24,49,30,31,55,50,68,64,63,55,58,53,65,56,57,45,58,51,34,50,41,43,47,52,51,8,7,13,12,5
33,Mohammed Al Khaibari,52,60,160000.0,3000.0,20,16,50,43,26,22,24,38,37,35,58,58,46,44,63,37,67,55,72,19,47,53,27,31,30,41,50,52,48,14,10,12,11,13
34,Nasser Al Hadhood,52,61,160000.0,3000.0,38,32,38,52,31,46,40,41,50,51,61,57,58,45,74,39,55,50,57,36,64,50,33,51,35,40,51,48,57,9,9,7,13,12
35,Santiago Núñez,62,70,825000.0,2000.0,22,24,61,61,32,35,25,23,55,46,60,64,52,52,64,33,75,81,78,23,56,60,30,35,48,46,60,65,62,11,15,15,8,13
36,Gonzalo Piñeiro,62,71,900000.0,2000.0,52,50,51,72,46,58,55,58,71,62,62,64,58,52,72,62,56,80,65,64,44,32,42,65,48,60,48,55,52,8,8,13,14,7
37,Xander Blomme,59,69,475000.0,1000.0,50,42,59,61,40,54,43,48,61,55,65,75,54,55,70,56,59,53,42,32,62,60,42,52,48,46,54,60,64,7,12,5,5,6
38,James Balagizi,61,79,825000.0,5000.0,50,60,50,63,48,65,56,53,61,62,74,77,68,60,70,66,57,68,71,61,52,45,62,63,52,66,43,49,39,11,12,7,6,10
39,Robert Kwasigroch,57,73,375000.0,500.0,10,8,11,23,5,9,11,9,22,12,17,26,26,38,23,39,36,24,53,6,15,7,6,25,11,22,10,9,9,62,59,52,56,55
40,Kevin Spadanuda,69,72,1800000.0,9000.0,69,68,58,69,61,73,60,57,62,69,74,73,72,53,71,67,61,59,57,67,45,30,69,61,62,62,34,35,33,8,8,8,6,7
41,Tom Booth,51,63,120000.0,500.0,11,6,12,28,7,6,12,11,28,17,26,33,33,33,24,38,37,16,60,8,20,20,6,29,17,38,8,11,11,53,50,50,52,55
42,Charlie Finney,53,62,200000.0,700.0,44,41,43,56,37,51,44,41,55,53,74,70,62,51,68,43,52,53,38,53,47,47,51,55,40,50,44,42,39,14,6,7,12,7
43,Matúš Holíček,54,68,250000.0,500.0,44,45,39,49,40,55,52,43,43,51,76,72,71,50,79,48,59,58,56,50,33,25,48,51,48,56,36,29,23,13,9,7,7,12
44,Thomas Kastanaras,62,76,950000.0,3000.0,40,68,59,57,56,59,53,58,43,61,61,55,53,59,55,65,60,55,66,57,39,21,66,56,65,59,20,14,16,7,12,14,11,5
45,Bojan Miovski,67,76,2300000.0,3000.0,30,70,72,59,54,63,51,33,43,67,69,74,64,57,67,61,76,61,72,57,48,24,71,44,71,66,21,26,21,10,12,7,13,13
46,Douglas James-Taylor,56,67,325000.0,4000.0,36,57,55,50,45,55,47,38,32,55,73,75,68,49,65,56,72,63,68,49,64,20,53,51,57,53,22,24,19,15,10,11,13,9
47,Justin Heekeren,63,72,925000.0,2000.0,11,12,20,27,12,14,14,13,23,18,38,40,36,59,35,47,60,32,68,13,31,12,17,38,11,38,15,12,14,63,61,63,62,65
48,Kévin Van Den Kerkhof,64,66,675000.0,1000.0,58,38,65,61,57,60,59,60,56,59,76,68,62,58,56,68,67,70,68,63,58,58,55,49,42,54,60,61,61,10,7,6,14,6
49,Phillip König,61,69,750000.0,2000.0,40,59,59,53,59,62,49,36,45,63,66,71,71,61,69,63,70,57,73,59,68,34,59,45,58,63,33,36,33,8,12,9,13,12
50,David Poreba,55,69,300000.0,500.0,44,32,47,59,37,53,39,44,56,56,64,62,65,48,62,48,59,72,56,52,57,56,38,55,42,48,44,53,51,5,15,13,6,14
51,Daniel Elfadli,65,69,900000.0,3000.0,57,48,62,67,40,52,50,49,57,63,67,68,58,57,63,58,66,68,66,47,68,68,40,44,48,57,68,68,65,11,14,12,10,14
52,Belal Halbouni,62,70,825000.0,2000.0,37,48,60,58,25,42,31,24,54,48,58,63,53,57,62,51,60,65,75,45,70,61,32,40,35,47,60,64,60,13,6,10,9,11
53,Leonardo Scienza,63,69,750000.0,3000.0,61,64,56,61,56,67,61,65,61,64,73,70,82,52,75,62,74,62,48,60,33,25,57,57,59,60,25,27,27,6,14,6,14,6
54,Tim Stappmann,62,70,825000.0,2000.0,35,35,55,44,30,54,31,30,46,44,55,55,57,57,64,38,65,67,72,34,82,63,44,43,38,51,63,60,60,7,12,13,6,10
55,Otto Lindell,57,70,350000.0,600.0,25,20,13,42,18,30,22,16,40,32,32,35,28,45,45,44,66,34,38,19,25,13,9,40,14,42,15,15,12,58,55,58,55,60
56,Darrell Kamdem Tibell,56,69,350000.0,1000.0,34,56,50,48,46,53,42,35,36,54,74,76,64,50,63,56,66,43,68,52,32,12,56,44,54,44,14,18,20,6,10,15,11,13
57,Aleksander Gajgier,54,70,250000.0,500.0,28,25,54,44,32,28,29,34,38,42,61,60,45,44,45,44,72,63,64,37,52,53,33,38,38,42,52,55,56,13,13,10,10,5
58,Elidon Qenaj,59,69,500000.0,2000.0,33,62,68,51,57,52,53,34,33,59,54,52,47,51,60,61,60,61,73,56,51,31,60,50,61,52,29,31,25,6,13,13,7,7
