,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Thomas Pauck Rogne,67,67,650000.0,1000.0,40,25,71,61,28,39,35,25,62,54,42,52,56,67,47,45,77,52,80,31,65,68,34,46,40,65,62,69,66,9,6,14,16,8
1,Denis Odoi,73,73,1100000.0,18000.0,65,48,68,74,49,73,59,59,69,72,75,72,78,68,72,70,85,79,66,64,85,71,64,67,49,77,67,69,71,16,8,11,12,6
2,Ivelin Popov,75,75,0.0,0.0,71,72,66,74,71,74,67,76,72,76,80,73,75,73,60,79,62,73,68,74,73,59,74,75,75,72,60,63,56,14,7,7,15,8
3,Ørjan Håskjold Nyland,69,69,750000.0,15000.0,12,11,13,29,14,21,13,14,35,23,47,48,45,64,53,51,71,33,70,13,26,21,13,33,25,39,17,11,12,69,68,68,68,70
4,Even Hovland,70,70,750000.0,4000.0,38,28,71,60,15,34,25,23,58,59,47,59,34,69,34,31,73,62,89,28,76,67,31,43,20,65,66,68,66,9,6,13,12,7
5,Kieran Gibbs,68,68,825000.0,3000.0,66,49,64,71,47,69,66,52,65,69,70,71,73,65,72,64,69,65,67,58,70,64,60,65,63,68,65,64,66,6,11,8,9,15
6,Oliver Norwood,73,73,2100000.0,21000.0,76,59,56,76,69,62,81,75,80,74,49,47,65,73,67,76,64,76,56,72,68,73,60,75,72,73,67,68,69,16,16,7,7,12
7,Luke Ayling,75,75,4800000.0,33000.0,68,52,65,72,49,74,45,43,63,72,62,65,63,73,61,67,76,79,74,62,66,73,67,59,38,74,75,78,77,9,11,11,9,8
8,Kyle Bartley,71,71,1300000.0,20000.0,39,26,71,64,23,44,33,34,53,57,50,53,34,67,38,43,59,70,89,20,80,71,35,38,40,66,73,71,67,6,10,14,10,7
9,Patrick John Miguel van Aanholt,75,75,4099999.9999999995,49000.0,67,65,56,73,60,76,72,76,74,74,82,84,77,73,77,75,90,78,68,68,77,69,74,68,65,67,70,75,76,9,15,7,8,6
10,Marco Jhonfai Fabián De La Mora,71,71,1600000.0,9000.0,74,65,61,75,77,74,79,79,68,78,67,52,64,64,90,82,59,48,74,78,64,34,66,72,73,70,20,38,34,14,11,8,15,13
11,Sean Scannell,59,59,190000.0,2000.0,58,55,49,58,55,60,53,52,50,60,70,69,73,58,71,59,48,33,59,56,60,45,60,58,51,61,23,39,37,15,8,12,15,7
12,Daniel Arreola Argüello,68,68,400000.0,4000.0,65,60,68,66,71,64,72,72,63,67,61,63,66,62,58,74,62,63,71,68,81,66,53,62,68,67,68,68,66,10,12,11,18,17
13,Brek Shea,62,62,325000.0,2000.0,57,53,65,63,59,63,70,59,61,62,62,64,55,62,43,78,70,64,74,51,74,54,63,57,65,61,58,56,56,16,7,13,12,9
14,Dušan Veškovac,71,71,1200000.0,20000.0,43,36,68,59,36,57,38,43,56,57,55,52,54,61,51,61,70,67,77,44,85,68,49,42,52,66,74,72,70,14,7,10,16,12
15,Mateo Pablo Musacchio,77,77,9000000.0,50000.0,55,40,76,69,36,65,53,45,67,67,65,62,70,72,68,57,83,61,71,53,76,82,50,64,57,76,82,82,79,5,11,12,6,12
16,Andrew Philip King,67,67,625000.0,12000.0,59,61,69,70,67,66,64,59,65,65,55,50,63,69,60,69,60,54,61,66,62,68,69,69,60,69,68,68,64,8,6,7,10,6
17,Ivan Radovanović,73,73,1500000.0,20000.0,62,42,71,72,56,65,65,62,70,71,34,53,54,71,55,84,70,55,76,77,79,76,61,68,58,72,72,76,70,5,6,6,5,5
18,Jim O'Brien,63,63,350000.0,4000.0,62,59,48,63,56,63,63,64,61,63,68,72,74,61,68,60,53,75,67,59,62,54,63,62,56,64,40,52,52,6,8,7,7,8
19,Claudemir Domingues de Souza,71,71,650000.0,4000.0,66,61,66,73,65,70,67,67,68,72,46,54,60,70,61,71,62,71,71,72,78,70,69,70,60,70,68,69,66,15,13,11,13,13
20,Alberto Paloschi,72,72,2300000.0,4000.0,52,75,74,68,74,69,70,47,42,74,70,60,73,74,67,74,90,63,70,41,83,21,81,59,78,80,31,16,16,15,15,10,13,5
21,Hugo Alfonso González Durán,70,70,1100000.0,18000.0,11,11,22,36,15,16,25,13,23,19,32,34,47,68,41,53,67,45,72,14,27,19,11,60,39,52,15,13,14,69,68,70,72,68
22,Wilfried Moimbé,68,68,700000.0,3000.0,65,36,48,65,58,63,41,39,63,63,65,70,77,67,83,48,66,81,64,49,63,65,52,59,51,62,68,67,66,6,11,16,15,8
23,Abdoulaye Traoré,69,69,800000.0,20000.0,62,63,60,77,62,75,66,49,74,75,73,69,76,68,69,66,51,61,63,61,56,64,57,72,48,63,63,64,61,8,14,15,11,9
24,Carlos Augusto Zambrano Ochandarte,74,74,2700000.0,14000.0,51,41,74,72,36,66,36,33,72,67,56,54,63,66,58,63,75,67,76,54,90,69,40,45,44,73,72,75,76,14,12,13,12,14
25,조수혁 赵寿赫,60,60,25000.0,900.0,12,14,15,12,13,13,18,14,13,15,31,37,69,57,45,45,57,21,65,11,18,12,13,54,20,61,28,14,15,60,61,60,60,58
26,Maurício dos Santos Nascimento,72,72,2400000.0,30000.0,40,42,71,64,51,50,44,45,62,55,58,64,60,72,60,56,83,54,80,53,75,73,32,46,52,72,74,68,68,11,15,8,7,8
27,Julio José González Vela-Alvizu,67,67,675000.0,4000.0,15,14,15,13,14,14,15,15,12,20,44,44,58,68,40,48,72,40,63,14,22,16,13,45,13,28,20,14,13,66,64,64,68,64
28,Jorge Daniel Hernández Govea,71,71,1200000.0,7000.0,62,55,56,70,68,64,70,63,69,69,62,54,65,68,75,74,76,75,72,65,86,70,55,68,64,69,69,69,64,9,9,13,8,11
29,Rafael Tolói,81,81,17500000.0,55000.0,44,40,83,69,30,58,41,70,68,70,64,70,61,83,66,75,76,82,82,62,82,81,40,50,64,86,81,85,82,11,12,16,16,8
30,Syarhey Palitsevich,73,73,3400000.0,15000.0,36,24,76,66,19,44,52,68,70,58,62,67,62,68,58,46,72,69,78,43,70,72,30,37,52,60,70,75,68,14,7,14,8,6
31,Marlos Romero Bonfim,80,80,13000000.0,1000.0,75,75,53,81,68,85,82,72,75,88,74,75,85,75,84,77,66,68,71,78,58,51,72,83,80,84,45,46,42,6,13,13,8,9
32,Marcus Jonas Munuhe Olsson,66,66,600000.0,1000.0,65,41,58,62,46,64,53,41,55,61,71,72,69,63,74,63,70,61,57,51,46,60,56,59,42,62,62,67,65,10,15,15,12,10
33,Yannis Tafer,63,63,375000.0,2000.0,60,57,52,63,57,64,64,65,58,65,73,77,72,58,72,64,62,55,56,60,44,47,59,60,65,60,41,33,25,11,6,13,15,14
34,Rafael de Souza Pereira,79,79,11500000.0,49000.0,75,58,51,81,58,75,77,67,77,79,69,71,70,75,78,76,57,90,74,73,74,79,74,75,63,84,79,77,73,9,13,11,12,14
35,Jonathan Peter McLaughlin,70,70,275000.0,20000.0,21,20,14,30,13,16,15,21,38,23,49,54,58,63,63,53,60,37,61,19,41,18,17,46,26,52,24,17,14,70,71,70,68,69
36,Rubén Rochina Naixes,75,75,4700000.0,12000.0,68,72,54,77,68,80,81,77,79,80,69,68,72,71,77,83,63,62,69,83,65,53,71,81,67,80,51,57,53,7,16,11,13,13
37,Adama Valentin Diomande,66,66,700000.0,2000.0,45,67,65,58,62,64,56,40,43,65,76,74,76,62,70,68,85,67,80,62,68,33,65,56,66,62,27,20,16,12,7,10,13,14
38,Daryl Janmaat,73,73,2600000.0,8000.0,72,58,70,72,67,72,64,56,69,74,64,66,66,72,63,76,69,72,69,66,79,74,66,69,62,66,72,73,71,15,10,7,11,7
39,Mubarak Wakaso,72,72,1900000.0,10000.0,68,63,60,70,76,68,67,64,69,71,80,85,82,78,88,85,85,88,81,68,86,71,71,71,50,70,68,71,69,10,16,7,15,14
40,Kevin Großkreutz,65,65,525000.0,2000.0,64,55,35,62,57,60,65,57,61,60,61,66,57,65,54,66,33,81,67,60,85,63,61,61,26,66,63,63,63,9,14,12,7,10
41,Wallace Reis da Silva,73,73,3000000.0,19000.0,52,52,73,68,57,50,25,47,68,58,34,48,37,68,56,62,84,40,76,45,79,76,37,54,53,66,70,74,70,10,9,7,13,8
42,Liban Abdi Ali,68,68,900000.0,10000.0,59,60,51,63,63,72,62,50,56,69,78,74,79,67,58,74,55,77,59,77,63,43,64,65,57,62,28,52,44,8,10,9,10,12
43,Thomas Kaminski,73,74,2300000.0,27000.0,18,14,10,40,17,11,11,17,46,16,47,45,59,69,42,52,66,31,62,15,29,17,18,53,24,47,17,11,17,72,75,69,67,74
44,Álvaro Fernández Gay,65,65,325000.0,500.0,63,58,74,68,58,62,55,58,62,69,66,68,70,71,56,58,71,61,61,60,54,58,69,64,67,80,45,53,46,8,8,6,11,13
45,Seydou Doumbia,71,71,2100000.0,21000.0,46,66,71,69,67,65,67,69,63,64,89,85,70,70,70,68,87,44,75,66,60,29,68,70,80,69,32,39,34,12,15,13,6,12
46,Abel Mathías Hernández Platero,73,73,3000000.0,15000.0,50,75,68,67,72,70,64,60,54,69,80,79,78,74,68,73,70,67,73,71,59,24,77,69,76,74,26,29,22,14,6,8,6,9
47,Volkan Babacan,70,70,525000.0,14000.0,12,15,16,34,14,14,16,12,29,19,49,51,49,60,50,50,72,31,61,12,29,27,17,53,12,62,22,22,15,70,69,67,76,68
48,Benoît Guy Jean Poulain,65,65,230000.0,2000.0,43,28,68,63,23,38,35,36,64,54,33,31,47,62,40,25,33,62,80,21,73,67,41,58,53,68,68,64,63,6,8,7,7,7
