,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Jacob Bruun Larsen,73,78,4600000.0,25000.0,67,72,58,72,62,72,73,70,67,74,83,87,76,72,72,76,75,58,69,62,68,59,73,66,62,66,56,54,44,14,6,11,11,11
1,Rodrigo Bentancur Colmán,80,84,29000000.0,90000.0,76,55,62,84,71,82,71,68,82,83,66,68,70,79,74,69,73,86,72,65,78,78,64,79,64,81,79,81,78,8,7,14,14,12
2,Lukáš Haraslín,74,75,5000000.0,1000.0,68,67,59,71,58,78,68,65,66,75,79,81,87,71,83,73,73,68,61,68,38,33,71,70,58,77,33,41,48,13,12,13,10,15
3,Lee Steacy,58,60,inf,500.0,12,14,16,24,17,15,12,14,22,18,39,36,33,50,58,41,53,37,43,16,22,16,12,39,16,31,10,17,17,58,57,55,58,57
4,Oliver Vincent Finney,61,65,inf,2000.0,52,56,41,64,42,62,53,50,61,61,76,71,86,59,86,62,37,71,35,58,36,53,58,59,54,59,53,55,48,8,9,10,11,13
5,Charlie David Kirk,65,68,inf,3000.0,64,61,40,61,50,64,64,62,59,63,79,77,81,62,82,64,34,77,60,63,43,21,64,64,57,67,30,31,28,12,10,15,12,6
6,Anastasios Donis,66,69,1100000.0,500.0,56,62,60,61,63,68,53,47,50,71,80,79,73,64,76,69,68,61,61,66,56,20,66,55,69,61,22,18,24,8,14,12,15,11
7,Lasha Dvali,66,67,inf,500.0,28,23,64,52,28,32,34,37,44,44,53,54,49,55,36,51,60,77,81,36,71,72,24,39,32,50,61,70,68,11,6,15,12,12
8,김승준 金承俊,64,64,inf,2000.0,62,59,61,65,50,66,48,36,57,65,81,76,79,63,75,63,53,68,66,56,63,45,65,62,58,63,45,14,17,9,14,10,6,9
9,정승현 郑承铉,72,74,2400000.0,9000.0,32,26,75,65,30,34,52,42,60,50,38,47,38,64,42,36,86,69,90,25,72,71,33,48,35,63,70,71,72,15,13,14,7,15
10,Christian Pulisic,82,88,48000000.0,120000.0,74,74,50,77,70,88,70,58,59,85,91,84,87,78,88,77,79,72,54,57,45,33,79,80,61,80,38,32,47,8,12,13,16,14
11,Bright Osayi-Samuel,74,79,6000000.0,39000.0,66,61,56,68,58,81,58,40,56,75,93,94,82,73,85,65,64,83,76,50,60,65,70,60,49,64,66,68,66,15,13,9,14,13
12,Ismail Azzaoui,67,72,1500000.0,3000.0,59,56,34,67,49,74,66,44,43,75,78,74,77,58,75,56,31,63,57,48,33,21,65,65,47,63,35,29,24,14,9,15,8,8
13,Kyle Walker-Peters,78,83,19000000.0,48000.0,78,41,65,73,30,76,56,31,62,78,77,76,74,75,78,45,75,85,64,45,70,72,65,64,32,73,73,79,75,9,8,7,11,12
14,Yeray Álvarez López,80,82,22500000.0,31000.0,49,42,74,78,55,57,58,51,70,71,61,68,55,80,73,69,89,68,77,43,83,86,39,50,61,78,83,81,80,12,9,8,12,11
15,Liam Walsh,68,73,1800000.0,10000.0,67,61,55,72,60,71,67,67,70,72,66,64,88,60,91,71,63,67,51,69,67,58,65,71,55,74,59,60,59,6,7,14,11,9
16,Dženis Burnić,68,72,1700000.0,9000.0,60,45,49,73,47,68,46,39,68,73,77,74,76,69,74,58,40,76,63,40,64,64,53,69,55,60,66,67,65,10,11,10,9,11
17,Cameron Carter-Vickers,75,80,7500000.0,36000.0,37,24,72,73,26,59,24,30,65,65,70,78,67,70,66,48,76,72,90,21,72,73,27,48,38,71,75,76,68,13,6,8,16,10
18,Wesley Nathan Hylton Harding,68,71,1400000.0,7000.0,58,33,64,63,28,59,34,41,56,63,69,78,54,65,57,55,89,83,79,41,65,66,39,40,42,55,66,67,65,12,13,11,15,10
19,Robert Abel Arboleda Escobar,68,72,0.0,0.0,57,32,64,63,23,61,42,19,59,53,72,77,67,61,69,44,72,77,58,38,73,64,35,45,44,57,75,72,70,9,8,8,13,11
20,Joël Drommel,73,78,3600000.0,10000.0,12,13,21,44,12,25,21,21,39,40,50,52,62,65,49,58,75,43,70,16,22,10,10,53,32,65,12,20,19,74,72,77,71,75
21,Julien Laporte,73,74,2900000.0,15000.0,27,22,74,65,33,40,28,25,55,61,45,43,41,66,53,41,86,80,85,27,72,71,29,29,39,55,75,73,71,14,6,15,15,14
22,Alfonso Pedraza Sag,78,80,16000000.0,31000.0,76,72,67,74,63,77,74,57,68,76,79,82,76,75,68,78,69,82,75,69,69,72,75,69,64,66,74,77,75,12,6,14,7,12
23,Oliver Berg,70,70,1600000.0,3000.0,62,67,55,70,59,67,60,50,57,69,73,76,76,69,75,72,58,91,79,67,71,59,74,70,62,68,51,55,48,10,14,13,12,16
24,Antonino La Gumina,70,72,2000000.0,12000.0,55,73,65,66,63,68,62,57,50,71,78,78,70,68,75,74,71,66,69,64,70,31,68,65,74,63,44,27,22,13,12,7,14,12
25,Connor Patrick Ronan,67,72,1500000.0,19000.0,62,66,38,72,55,68,70,73,68,71,68,65,76,53,85,69,52,72,34,64,40,55,58,70,60,65,52,60,56,14,11,16,11,9
26,Daniel Lønne Iversen,73,78,3700000.0,33000.0,17,14,16,42,20,11,16,11,53,16,43,47,42,68,48,56,62,44,68,15,19,20,14,57,21,47,14,18,13,73,72,75,71,75
27,Emil Audero Mulyadi,78,81,14500000.0,16000.0,13,16,19,29,18,19,12,12,19,18,55,49,53,75,51,55,65,25,55,19,24,11,9,30,22,56,10,10,10,80,74,73,76,82
28,Leonardo Ezequiel Godoy,75,76,6000000.0,12000.0,69,57,61,70,45,71,50,35,65,70,82,90,79,71,77,59,61,88,75,57,80,71,73,69,41,72,68,72,68,13,8,9,8,8
29,Jeff Reine-Adélaïde,74,81,8500000.0,40000.0,65,70,58,78,63,83,66,53,72,79,72,71,73,73,65,79,63,64,68,67,56,62,75,77,55,78,41,61,51,10,15,11,16,8
30,Mario Arqués Blasco,62,62,inf,650.0,58,48,63,69,45,62,62,49,64,64,54,59,65,63,66,63,71,65,68,41,59,55,59,64,50,63,57,57,53,15,12,9,15,10
31,Borja Mayoral Moya,74,79,6500000.0,24000.0,60,75,73,74,71,73,63,62,65,76,65,66,73,74,72,76,85,63,72,70,48,37,80,67,72,78,40,29,24,12,9,8,15,7
32,Ryan Nyambe,71,75,2500000.0,7000.0,67,32,63,66,30,71,46,38,59,66,81,81,73,64,70,34,76,77,83,30,58,65,52,43,36,58,70,70,68,8,16,14,11,10
33,Kevin Vázquez Comesaña,75,75,4900000.0,21000.0,77,55,73,75,41,65,58,45,61,75,65,67,37,72,76,54,66,67,64,50,69,71,61,57,46,57,68,78,79,11,15,9,15,14
34,Harold Moukoudi,73,76,3700000.0,850.0,31,27,75,68,27,40,30,29,60,60,38,51,40,69,40,45,60,74,85,27,76,73,39,50,38,70,73,73,70,12,14,12,15,9
35,Antonio José Raíllo Arenas,73,73,2500000.0,19000.0,29,25,78,73,37,52,42,36,60,61,47,50,32,65,49,54,81,89,69,39,85,73,51,46,43,66,73,74,70,10,15,15,15,14
36,Tyler Roberts,70,75,2400000.0,18000.0,64,69,65,70,59,74,57,42,65,74,73,72,79,65,74,70,56,71,76,65,57,37,70,68,70,68,31,39,27,12,8,13,9,13
37,Zinédine Machach,67,71,1400000.0,17000.0,72,60,59,69,63,70,66,58,69,71,74,70,68,61,69,67,64,73,70,61,75,49,61,70,57,68,20,51,57,13,8,11,11,9
38,Benedikt Gimber,71,75,2400000.0,8000.0,47,44,66,69,28,49,30,29,67,60,65,65,65,68,63,62,90,76,79,54,80,69,39,61,28,60,73,73,69,7,16,15,7,13
39,Bailey Peacock-Farrell,67,72,1200000.0,10000.0,14,11,17,47,11,17,20,11,49,45,54,51,40,62,59,50,68,40,61,17,24,20,14,53,29,52,16,20,20,69,67,66,63,69
40,Ryan James Broom,65,67,inf,2000.0,60,62,48,66,47,65,58,54,64,63,86,81,82,63,80,59,56,78,59,64,62,62,63,65,55,62,58,59,57,15,7,10,8,10
41,Pantelis Hatzidiakos,73,75,3500000.0,8000.0,56,45,73,76,40,64,37,37,70,72,72,75,69,74,67,75,83,75,73,57,73,72,36,65,40,72,72,73,70,9,14,11,11,9
42,Branco van den Boomen,75,76,6500000.0,19000.0,79,69,61,78,69,71,80,80,80,75,60,64,64,75,40,79,68,74,73,75,76,59,72,78,80,76,71,69,64,6,13,8,8,13
43,Vangelis Pavlidis,76,82,12000000.0,11000.0,57,77,76,71,66,75,67,52,62,75,74,76,70,75,68,76,81,83,81,73,72,24,76,60,68,75,44,44,37,13,11,10,13,14
44,Jake Mulraney,67,68,1200000.0,3000.0,66,60,38,58,54,69,55,39,52,66,86,89,78,56,82,67,45,65,37,38,53,45,54,67,55,53,56,53,52,6,10,11,6,11
45,Matheus Pereira da Silva,68,74,1900000.0,4000.0,59,63,52,70,66,77,73,64,68,75,68,69,80,68,69,58,59,70,58,60,50,53,65,67,61,73,25,50,48,9,13,7,9,10
46,Michael Donohue,58,71,inf,2000.0,55,45,44,55,49,70,50,45,55,64,68,67,61,50,76,63,43,35,30,46,38,19,42,56,67,50,24,41,41,9,7,14,12,7
47,Shane Elworthy,54,57,inf,500.0,49,44,41,52,39,49,46,38,49,47,72,65,68,43,63,51,51,68,56,34,30,48,44,44,47,42,47,53,50,8,8,7,10,6
48,Elijah Adebayo,72,76,3400000.0,23000.0,43,74,72,55,63,68,54,46,42,70,68,77,67,71,59,72,70,77,85,66,71,39,74,55,65,63,42,43,34,6,11,9,11,11
49,Miloš Degenek,72,73,2200000.0,6000.0,60,59,70,70,57,52,69,44,71,61,77,76,75,72,65,70,81,81,84,61,81,71,55,67,58,74,67,70,72,14,12,7,10,12
50,Callum Connolly,67,72,1400000.0,4000.0,65,54,66,67,34,61,59,55,63,65,61,57,68,62,70,65,71,69,74,59,69,64,49,59,50,65,64,66,66,5,9,15,7,14
51,Sergio Guardiola Navarro,73,73,2600000.0,20000.0,52,75,72,72,70,75,71,55,50,75,70,73,75,61,67,74,73,72,79,70,73,28,77,65,66,65,32,19,18,11,14,11,11,11
52,Gerard Valentín Sancho,71,71,1900000.0,8000.0,63,58,40,59,29,84,69,30,60,70,92,90,91,61,72,51,75,80,67,51,64,60,62,57,36,59,63,63,61,8,10,8,6,10
53,Bryan Heynen,75,78,7500000.0,15000.0,66,73,67,79,71,72,74,68,76,76,64,65,69,75,69,75,64,84,67,69,73,71,72,75,71,79,76,72,66,7,12,6,8,10
54,Dael Fry,73,77,3900000.0,18000.0,54,25,73,64,26,57,35,22,56,65,61,66,36,74,62,40,82,68,76,25,66,75,29,58,36,70,76,72,72,10,8,12,14,7
55,Iñigo Córdoba Querejeta,72,74,2900000.0,11000.0,72,69,51,70,65,76,74,63,64,75,84,68,82,71,76,70,67,71,66,71,71,52,70,72,69,74,68,68,69,13,8,12,13,8
56,Emanuel Taffertshofer,64,66,inf,2000.0,48,39,49,62,38,59,41,38,58,60,64,51,75,61,78,52,80,75,65,44,70,63,49,59,32,68,65,64,65,13,13,6,10,8
57,Ali Hadi Al-Bulaihi,67,67,inf,11000.0,30,40,69,55,29,34,30,23,30,50,50,43,36,64,64,43,82,70,81,25,81,64,36,30,45,52,60,67,70,13,11,8,14,10
58,Eduardo Expósito Jaén,76,79,10000000.0,18000.0,65,72,53,79,58,78,74,63,78,77,66,63,75,75,74,78,55,76,65,77,75,74,72,78,70,75,74,75,73,9,15,8,6,8
