,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Cedric Teuchert,69,71,1800000.0,14000.0,62,69,65,66,62,73,57,37,55,71,77,70,78,67,75,68,67,68,66,62,51,40,69,49,64,62,35,27,20,8,13,16,11,8
1,Paul McKay,56,66,inf,1000.0,28,32,53,53,27,48,25,23,44,44,47,48,55,53,46,33,51,65,71,22,55,53,38,44,37,44,49,59,57,12,9,14,13,14
2,Maximilian Eggestein,75,76,6000000.0,22000.0,67,59,65,76,50,72,64,48,73,75,63,55,70,77,69,77,53,84,72,63,70,74,61,68,60,75,70,73,72,15,10,13,15,8
3,Joevin Jones,67,67,inf,3000.0,62,56,46,67,38,68,68,52,63,67,77,77,74,62,74,63,73,64,70,59,68,63,63,63,48,64,62,64,63,9,9,15,9,7
4,Bilal Boutobba,69,75,2200000.0,3000.0,66,65,48,72,62,76,65,61,70,75,76,72,92,49,90,58,34,49,34,64,23,16,65,66,57,60,28,13,12,12,9,14,15,11
5,Vincent Janssen,73,73,3100000.0,20000.0,35,70,72,72,63,67,54,45,58,70,75,75,69,75,58,80,71,72,88,66,83,19,75,72,75,74,45,37,37,13,7,11,15,16
6,Alejandro Zendejas Saavedra,70,76,2500000.0,20000.0,65,70,50,68,42,73,56,61,65,72,75,76,79,56,79,60,56,75,67,69,59,60,67,68,60,52,37,65,41,8,11,12,6,11
7,Juninho Bacuna,70,75,2400000.0,16000.0,71,65,61,71,61,74,68,64,72,74,72,68,71,66,68,80,75,73,74,71,84,64,68,70,59,67,68,66,56,6,11,8,14,10
8,Onyinye Wilfred Ndidi,84,86,47500000.0,105000.0,53,50,70,78,68,71,60,60,76,77,64,69,65,86,66,80,89,89,79,67,88,87,64,60,56,80,86,88,83,13,14,7,7,13
9,Frédéric Guilbert,76,76,7000000.0,60000.0,74,38,70,73,32,69,56,42,65,74,75,73,67,71,74,66,79,76,73,47,77,74,65,63,44,67,71,74,77,8,14,16,13,7
10,Lucas Simon Pierre Tousart,75,80,7500000.0,24000.0,56,42,73,73,43,65,39,45,71,68,52,72,59,71,66,73,80,83,82,62,82,78,57,60,48,68,75,77,74,11,15,16,10,15
11,Theoson-Jordan Siebatcheu Pefok,75,77,7000000.0,30000.0,52,79,78,70,70,71,61,43,51,74,67,67,64,73,63,74,80,72,86,61,50,28,76,62,69,73,27,18,24,14,10,12,14,6
12,황인범 In Beom Hwang,72,77,3500000.0,5000.0,65,59,56,75,59,75,74,75,72,75,65,61,83,73,84,70,64,82,58,66,55,59,65,71,42,72,53,62,41,7,12,11,9,8
13,오승훈 吴舜洪,68,68,inf,3000.0,13,17,11,29,11,15,11,16,19,17,43,48,31,59,46,47,55,16,66,11,18,20,11,46,21,58,16,20,13,68,65,62,70,70
14,Ryan Mmaee Nwambeben Kabir,71,74,2500000.0,750.0,48,75,71,64,58,74,55,37,41,68,78,74,73,63,65,68,80,54,70,61,52,24,74,56,67,73,26,21,22,11,10,13,10,11
15,武藤 嘉紀,72,72,2400000.0,9000.0,68,73,71,70,73,76,65,46,54,74,79,77,76,70,78,72,80,62,57,65,50,39,74,70,62,75,43,33,30,7,15,15,8,14
16,Bruno Amílcar Valdez Rojas,74,75,4000000.0,36000.0,55,32,83,66,39,47,28,31,63,64,53,59,47,68,55,44,92,82,82,30,70,75,51,47,64,65,71,74,72,7,15,8,15,14
17,Andre Jay Green,67,76,2300000.0,3000.0,66,65,55,66,50,69,56,45,64,68,80,84,75,57,72,66,50,67,60,55,34,27,61,62,61,65,37,34,38,7,11,9,10,12
18,Levi Samuel Garcia,76,80,11000000.0,1000.0,70,73,67,70,62,85,79,70,65,85,88,86,79,60,80,73,88,70,80,70,50,30,63,73,53,62,31,30,28,10,10,10,9,10
19,Branco van den Boomen,75,76,6500000.0,19000.0,79,69,61,78,69,71,80,80,80,75,60,64,64,75,40,79,68,74,73,75,76,59,72,78,80,76,71,69,64,6,13,8,8,13
20,Vangelis Pavlidis,76,82,12000000.0,11000.0,57,77,76,71,66,75,67,52,62,75,74,76,70,75,68,76,81,83,81,73,72,24,76,60,68,75,44,44,37,13,11,10,13,14
21,Tim Skarke,71,72,2200000.0,19000.0,64,67,46,64,61,73,63,44,54,72,86,89,83,67,79,74,58,79,48,69,44,43,69,56,47,61,42,49,43,7,14,11,13,8
22,Gianluca Mancini,81,83,28000000.0,68000.0,34,48,83,67,40,51,38,34,42,74,59,73,34,80,57,51,89,87,83,34,94,82,32,51,47,77,78,82,78,13,12,8,6,8
23,Gastón Rodrigo Pereiro López,73,74,3500000.0,5000.0,69,71,74,71,69,78,76,72,68,80,69,76,72,66,56,81,73,65,74,75,57,36,72,72,72,71,38,36,32,7,15,10,10,12
24,Alexander Nahuel Barboza Ullúa,75,78,6500000.0,900.0,48,52,81,70,46,64,43,60,64,66,47,55,51,71,55,74,70,80,91,52,88,70,53,58,67,74,73,72,71,11,11,10,7,12
25,Eduardo Expósito Jaén,76,79,10000000.0,18000.0,65,72,53,79,58,78,74,63,78,77,66,63,75,75,74,78,55,76,65,77,75,74,72,78,70,75,74,75,73,9,15,8,6,8
26,Gerson Santos da Silva,78,82,19500000.0,38000.0,77,69,58,82,56,76,78,60,77,80,67,71,78,76,79,74,66,80,78,65,81,81,76,76,68,83,74,80,77,14,13,13,9,9
27,Axel Arthur Disasi,78,83,19000000.0,39000.0,25,20,77,69,36,54,45,27,64,63,46,58,31,75,34,59,72,69,92,17,78,78,23,51,36,71,79,80,75,12,8,11,8,6
28,Joseph Aidoo,78,81,16500000.0,24000.0,34,18,79,75,21,35,24,28,50,60,69,79,67,65,68,50,86,81,91,23,88,79,25,23,31,63,70,78,77,11,6,9,13,6
29,Aldo-Nsawila Kalulu Kyatengwa,67,70,1300000.0,3000.0,57,69,52,66,69,70,63,48,48,67,91,91,92,61,92,68,81,61,44,63,46,21,68,62,61,64,43,21,21,9,6,13,7,11
30,Falaye Sacko,74,75,4400000.0,9000.0,66,43,63,67,45,70,59,34,58,71,91,93,82,70,74,53,84,92,65,38,65,69,67,56,41,75,67,67,66,9,8,12,10,15
31,Louri Adriano Bisesi Barbosa,81,81,25500000.0,27000.0,56,85,83,73,82,75,59,67,47,74,74,82,60,84,47,85,85,52,82,82,65,32,83,58,77,79,26,27,24,8,11,20,19,20
32,Marvin Oswaldo Rangel Azevedo,81,81,25500000.0,54000.0,68,85,82,71,72,78,59,49,60,77,77,76,75,82,66,79,81,72,87,76,62,11,85,70,87,78,15,11,18,9,12,7,8,7
33,Amadou Diawara,74,77,5000000.0,16000.0,62,48,59,76,46,75,60,37,72,76,60,54,75,73,69,66,54,71,68,56,74,72,54,75,52,78,73,74,72,11,14,5,11,11
34,Jean-Victor Makengo,73,79,4800000.0,12000.0,69,61,70,78,69,74,66,59,74,75,70,63,65,69,70,75,62,73,69,69,69,69,67,68,59,70,70,78,74,8,9,9,8,9
35,Abdulelah Saad Hameed Al-Malki,69,70,1400000.0,16000.0,56,54,56,70,47,66,51,43,68,66,66,71,61,65,72,69,69,78,71,60,76,67,57,62,45,56,65,68,71,12,8,12,12,6
36,Leandro Henrique do Nascimento,65,84,1100000.0,9000.0,40,62,56,49,39,75,44,33,40,70,82,75,86,72,80,57,63,66,39,53,29,11,64,60,70,69,21,15,13,13,6,10,14,15
37,Trevoh Chalobah,76,82,11000000.0,64000.0,53,44,72,75,40,69,49,43,70,72,62,66,51,75,55,55,61,67,82,50,74,77,49,64,42,68,76,78,76,5,5,9,9,7
38,Nahitan Michel Nández Acosta,74,75,4900000.0,5000.0,61,66,57,75,50,77,51,52,69,75,80,80,81,75,83,74,80,90,72,65,85,75,73,73,55,80,71,75,67,8,8,14,5,15
39,Jhon Janer Lucumí Bonilla,73,81,6500000.0,20000.0,61,23,71,72,23,58,39,31,71,68,67,69,63,70,60,38,71,71,84,28,73,74,33,36,36,71,70,74,73,6,11,10,8,7
40,Romain Perraud,75,79,7500000.0,36000.0,75,65,62,75,70,75,72,71,72,74,74,67,73,76,80,84,56,76,64,78,85,75,76,71,60,69,73,73,70,6,7,10,11,13
41,Dodi Lukébakio,74,77,6000000.0,22000.0,66,71,55,68,66,80,68,65,60,77,82,83,77,74,71,81,68,64,68,70,28,26,68,67,75,72,31,29,24,9,7,14,11,12
42,Bassala Sambou,60,64,inf,2000.0,43,56,57,51,49,60,45,40,40,60,75,85,72,56,70,62,72,56,82,54,68,31,55,54,58,58,29,37,33,7,14,7,7,10
43,Scott Wharton,71,76,2600000.0,21000.0,32,30,73,65,32,60,31,28,64,63,65,61,61,66,60,36,83,70,81,31,72,64,33,43,38,64,70,71,71,15,13,11,11,10
44,Rafael Mir Vicente,79,83,24500000.0,33000.0,69,83,79,74,80,70,64,61,52,75,73,83,62,74,65,83,78,73,85,75,69,39,80,64,75,70,42,43,35,12,11,15,10,6
45,Francisco José Sánchez Rodríguez,72,73,2800000.0,7000.0,70,73,43,68,60,73,75,73,67,71,78,74,79,65,79,69,33,70,43,75,40,44,69,75,70,72,36,46,37,12,9,9,8,8
46,Maximilian Wöber,75,80,7500000.0,20000.0,63,41,77,71,34,62,65,69,68,67,68,76,65,72,55,67,81,77,83,62,78,70,56,60,58,67,75,75,77,13,13,14,14,8
47,Antonio Latorre Grueso,73,78,4300000.0,20000.0,79,55,65,72,59,70,75,38,75,71,76,75,72,70,80,64,47,63,56,53,67,67,68,64,39,64,68,70,71,7,10,13,9,9
48,Daniel Andreas Sundgren,71,71,0.0,0.0,64,44,57,66,38,60,54,29,60,63,71,73,66,66,68,62,58,91,64,48,87,66,63,52,69,65,69,68,67,14,6,7,10,10
49,Joaquín Fernández Moreno,74,79,5500000.0,18000.0,46,44,72,71,39,49,46,40,63,63,62,66,47,73,32,56,85,71,84,37,78,76,48,65,47,73,74,73,71,9,12,13,14,14
50,이호승 李昊乘,66,66,inf,2000.0,10,18,13,25,17,11,12,14,15,18,33,23,36,63,35,20,41,26,64,16,16,21,18,57,16,61,12,10,12,65,65,63,65,65
51,Santiago Lionel Ascacíbar,74,78,5500000.0,22000.0,51,39,47,69,47,65,47,41,65,67,74,64,81,73,88,53,83,85,57,64,90,79,31,61,48,71,76,78,77,6,10,5,14,9
52,Luke Amos,67,72,1500000.0,11000.0,57,49,44,72,36,65,54,48,71,67,57,55,66,67,70,62,65,66,57,64,67,65,57,66,45,66,62,68,64,11,8,14,12,9
53,Sultan Abdullah Al-Ghannam,72,72,2100000.0,25000.0,77,58,58,70,56,72,68,43,65,69,80,81,75,68,82,65,56,84,65,57,69,67,68,67,52,65,65,68,64,9,15,10,8,12
54,浅野 佐藤,73,73,3200000.0,22000.0,65,70,58,65,65,76,61,39,43,73,89,88,90,75,85,69,66,69,75,59,46,29,72,67,65,70,31,22,20,15,7,6,9,14
55,Danilho Raimundo Doekhi,74,80,6000000.0,20000.0,46,39,75,70,39,60,39,29,67,69,52,59,62,73,54,61,81,77,87,31,72,72,40,57,33,68,74,74,72,9,9,10,13,14
