,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Lukas Manuel Klostermann,80,82,23000000.0,53000.0,72,55,78,74,41,71,47,22,63,73,79,91,63,81,60,58,82,82,77,31,72,81,68,55,32,68,84,81,86,8,12,10,7,7
1,Daniel Ceballos Fernández,77,80,14000000.0,110000.0,74,65,41,80,62,83,77,67,77,83,64,53,79,75,78,76,50,74,60,72,75,71,72,76,55,80,66,70,69,12,15,16,7,13
2,Ryan Ledson,71,74,2300000.0,17000.0,64,58,58,70,45,63,66,64,72,68,62,63,68,67,70,59,67,83,65,52,86,68,58,70,53,70,64,67,64,14,16,16,8,11
3,Joelinton Cassio Apolinário de Lira,76,79,10000000.0,68000.0,41,65,78,78,59,81,55,38,71,78,74,77,66,78,68,81,79,86,85,60,84,67,74,77,61,76,65,72,63,9,13,8,13,13
4,Wout Weghorst,79,79,17500000.0,59000.0,42,78,90,75,80,65,40,48,51,79,56,63,62,81,42,84,79,84,90,70,85,34,80,67,71,81,44,63,38,11,9,14,16,12
5,Sergi Canós Tenés,72,74,2900000.0,33000.0,72,70,51,70,58,76,62,56,63,73,74,69,78,70,84,71,66,69,67,69,75,54,71,72,53,63,53,59,54,7,8,15,15,15
6,Joachim Andersen,77,80,12000000.0,48000.0,47,40,76,79,43,63,64,50,87,70,50,55,48,77,52,73,74,69,86,53,80,77,42,63,44,75,78,78,75,13,7,9,15,14
7,Kristoffer Vassbakk Ajer,75,83,11500000.0,33000.0,58,58,74,71,41,73,58,42,64,74,63,79,52,67,46,64,56,64,90,47,80,73,54,50,49,75,74,76,76,9,9,14,7,10
8,Orbelín Pineda Alvarado,76,77,9000000.0,1000.0,70,76,41,75,67,80,68,56,70,77,82,80,91,70,83,73,64,84,56,75,67,66,70,73,81,79,63,65,65,15,14,7,10,10
9,Alex Meret,79,82,18000000.0,39000.0,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,10,21,12,79,75,70,79,82
10,Mikel Merino Zazón,83,86,47000000.0,49000.0,77,79,86,84,58,83,80,69,82,85,73,73,75,84,72,84,81,84,79,78,81,84,78,81,60,80,80,84,76,9,12,9,13,14
11,Duje Ćaleta-Car,78,82,17500000.0,48000.0,28,32,76,76,32,59,28,31,76,69,55,60,42,76,58,67,82,66,87,27,80,79,54,64,38,81,80,78,78,8,9,9,10,8
12,Henry William James Charsley,62,63,inf,2000.0,58,57,55,63,49,63,63,51,63,63,68,66,84,57,83,61,54,79,64,59,63,56,60,63,56,60,51,54,53,10,7,7,11,9
13,Karlan Ahearne-Grant,73,76,4200000.0,27000.0,66,74,62,66,65,73,63,63,43,72,85,87,73,71,63,75,72,76,71,72,35,29,74,67,75,63,40,23,24,11,10,13,15,14
14,Kelechi Promise Iheanacho,77,78,13000000.0,74000.0,59,81,67,77,77,78,74,64,69,81,72,73,73,77,69,81,57,66,73,77,71,30,80,72,70,68,39,36,32,8,7,7,11,15
15,Todd Cantwell,74,77,6000000.0,32000.0,67,69,43,74,62,76,70,64,67,77,74,71,80,72,74,65,46,66,45,67,48,38,72,75,58,74,47,44,30,10,8,14,15,16
16,Stephy Alvaro Mavididi,77,81,15000000.0,22000.0,71,77,70,72,69,79,62,56,67,76,88,88,74,72,71,80,73,72,74,75,48,24,75,69,59,72,30,18,20,6,10,6,8,16
17,Chris Anthony Willock,74,79,6500000.0,26000.0,67,72,57,70,64,76,68,45,59,75,83,83,86,74,73,69,62,75,58,68,33,23,75,72,60,66,24,32,19,9,10,8,9,9
18,Daniele Verde,75,76,6500000.0,19000.0,72,71,46,68,60,78,85,77,63,78,84,84,89,72,92,85,38,66,33,81,58,24,70,70,71,71,41,37,35,7,12,14,9,12
19,Gonzalo Nicolás Martínez,76,76,7500000.0,38000.0,74,65,32,69,74,83,78,73,71,80,85,80,85,74,87,80,53,62,62,76,50,26,74,75,79,76,47,28,30,6,9,13,12,15
20,Kieran Dowell,71,76,2800000.0,23000.0,64,68,53,74,58,73,76,75,68,74,61,66,69,66,69,68,57,60,48,73,45,33,69,74,64,70,45,37,30,8,13,7,14,8
21,Ashley Matthew Hunter,63,63,inf,2000.0,61,54,49,60,52,63,60,57,55,61,81,74,83,57,75,61,39,76,51,57,44,45,60,59,59,61,48,47,44,13,13,14,7,12
22,Mauro Alberto Laínez Leyva,72,73,2800000.0,29000.0,70,60,58,70,49,76,66,43,60,70,85,83,79,70,76,70,50,75,60,60,65,59,65,67,51,62,52,52,53,6,8,14,7,10
23,Onyinye Wilfred Ndidi,84,86,47500000.0,105000.0,53,50,70,78,68,71,60,60,76,77,64,69,65,86,66,80,89,89,79,67,88,87,64,60,56,80,86,88,83,13,14,7,7,13
24,Jeremiah St. Juste,76,80,9500000.0,12000.0,61,59,69,75,48,75,36,42,71,73,90,96,75,75,66,66,85,76,71,48,70,80,64,62,59,68,79,78,76,12,14,9,13,11
25,Jacob Bruun Larsen,73,78,4600000.0,25000.0,67,72,58,72,62,72,73,70,67,74,83,87,76,72,72,76,75,58,69,62,68,59,73,66,62,66,56,54,44,14,6,11,11,11
26,Marvin Nicholas Johnson,67,67,inf,5000.0,68,60,45,63,54,66,66,56,60,64,77,78,76,62,69,68,77,70,69,58,61,61,62,62,53,63,62,63,61,14,14,11,10,7
27,Liam Walsh,68,73,1800000.0,10000.0,67,61,55,72,60,71,67,67,70,72,66,64,88,60,91,71,63,67,51,69,67,58,65,71,55,74,59,60,59,6,7,14,11,9
28,Alfonso Pedraza Sag,78,80,16000000.0,31000.0,76,72,67,74,63,77,74,57,68,76,79,82,76,75,68,78,69,82,75,69,69,72,75,69,64,66,74,77,75,12,6,14,7,12
29,Robert Lynch Sánchez,77,83,13500000.0,37000.0,12,14,15,46,15,15,12,14,50,37,45,44,31,71,35,53,70,40,66,16,33,8,12,58,15,62,18,13,15,78,75,71,77,80
30,Mattias Olof Svanberg,76,81,11500000.0,35000.0,68,64,32,79,53,78,66,63,77,79,74,79,77,73,67,73,63,77,68,77,65,71,64,77,57,73,62,69,62,7,6,13,8,12
31,Manuel Obafemi Akanji,81,82,26500000.0,120000.0,55,38,78,80,42,73,54,59,80,76,75,79,69,82,67,75,84,71,82,48,76,82,37,65,40,78,83,84,82,10,9,13,6,9
32,Antonee Robinson,74,77,5500000.0,35000.0,71,48,56,68,45,76,59,39,65,70,86,88,78,71,70,46,75,78,70,43,75,73,64,62,45,65,65,73,70,12,9,15,14,9
33,Mohameth Djibril Ibrahima Sow,80,82,26500000.0,34000.0,70,69,63,81,66,76,68,62,83,82,76,78,75,78,73,72,72,90,75,70,80,80,75,78,58,81,77,79,74,6,12,9,7,8
34,Iñigo Córdoba Querejeta,72,74,2900000.0,11000.0,72,69,51,70,65,76,74,63,64,75,84,68,82,71,76,70,67,71,66,71,71,52,70,72,69,74,68,68,69,13,8,12,13,8
35,Tom Davies,75,78,7500000.0,31000.0,66,64,61,79,42,76,64,61,75,77,66,64,63,74,69,70,56,71,65,67,84,69,69,76,49,76,68,74,69,11,12,9,14,10
36,Melvin Luan Parrela Porfírio,79,79,18500000.0,17000.0,52,68,83,78,67,72,64,68,72,74,62,78,67,75,69,75,71,87,82,70,84,72,67,72,72,76,82,84,77,15,7,16,9,8
37,Nelson Arturo Reis Lopes,76,79,8000000.0,9000.0,33,20,18,17,20,17,21,20,18,23,55,50,51,68,47,58,69,42,78,18,40,28,11,64,17,63,10,16,18,76,77,77,76,74
38,Nailton Suzuki Ito,81,81,28000000.0,47000.0,67,72,64,85,63,84,70,67,83,85,85,79,75,80,67,75,68,75,74,79,54,53,82,75,55,78,50,52,42,8,9,12,8,8
39,Gianluigi Donnarumma,88,92,103500000.0,110000.0,12,12,12,36,8,28,12,14,34,30,50,55,64,85,38,59,72,34,72,18,30,26,14,60,24,65,20,14,16,90,83,79,85,89
40,Ludovic Blas,79,83,25000000.0,28000.0,73,72,58,80,77,85,77,69,75,82,78,69,79,73,76,80,66,73,63,83,55,66,74,78,74,84,47,64,59,12,9,14,14,15
41,Fabian Benko,60,69,inf,1000.0,47,47,55,62,58,63,63,51,58,62,65,61,71,56,66,59,58,54,62,61,47,53,53,57,52,54,29,48,43,9,11,7,9,7
42,Gonzalo Ariel Montiel,79,81,20000000.0,28000.0,74,56,71,74,41,73,59,39,66,74,84,83,82,76,75,65,80,93,72,59,87,78,77,70,75,75,76,75,74,6,10,11,5,6
43,Axel Tuanzebe,74,78,5500000.0,60000.0,52,26,71,75,41,66,45,37,70,70,74,87,66,74,66,53,74,63,75,34,76,73,52,61,50,77,73,75,73,5,8,5,13,12
44,Alban Lafont,80,85,25500000.0,21000.0,13,6,13,54,9,14,13,12,51,10,48,45,60,71,53,51,73,40,70,9,20,11,4,56,16,61,20,14,12,83,77,68,77,86
45,Keinan Davis,72,77,3600000.0,45000.0,47,72,74,63,64,73,49,40,40,75,66,71,65,67,66,72,72,65,93,63,80,44,70,58,60,67,44,38,23,7,14,9,9,5
46,Rodrigo Hernández Cascante,87,89,88500000.0,200000.0,63,64,80,86,59,78,65,61,83,85,54,62,65,82,65,89,72,88,84,82,82,83,75,83,46,85,84,86,78,10,10,7,14,8
47,Saman Ghoddos,68,68,1200000.0,18000.0,67,68,64,71,68,66,65,72,62,71,63,55,67,66,70,78,58,68,67,72,65,46,68,70,62,72,54,52,44,10,11,6,13,9
48,井手 口陽介,67,68,1200000.0,16000.0,58,55,38,71,43,63,47,55,67,65,64,72,63,70,75,72,69,82,62,62,71,68,59,63,54,64,64,67,63,13,12,8,10,13
49,Tyler Shaan Adams,76,80,10000000.0,29000.0,55,48,65,78,33,71,52,42,72,73,86,75,83,77,85,51,84,86,68,46,79,75,65,72,51,77,74,77,71,6,13,12,8,7
50,Xaver Schlager,80,84,27500000.0,46000.0,59,66,44,79,60,76,70,60,77,77,74,62,78,81,77,78,63,85,80,76,85,83,75,78,56,74,75,74,69,6,8,8,12,7
51,Rasmus Nissen Kristensen,77,82,15000000.0,31000.0,74,64,73,73,63,72,70,56,71,71,74,79,72,75,69,75,83,92,78,66,78,73,70,68,62,72,75,73,71,10,9,9,6,10
52,Tahith Chong,70,78,3600000.0,16000.0,69,62,46,67,59,72,68,62,67,70,78,81,74,56,56,73,55,65,59,62,65,42,67,69,51,58,43,48,43,13,7,14,8,11
53,Igor Zubeldía Elorza,78,82,17500000.0,29000.0,65,62,72,82,47,67,73,65,77,73,56,72,69,80,74,75,79,81,76,60,86,81,63,72,51,73,80,78,75,6,8,9,10,13
54,Carlos Eccehomo Cuesta Figueroa,73,80,5500000.0,11000.0,28,21,73,74,33,58,32,20,65,68,73,75,75,69,67,41,82,73,74,30,77,74,20,43,34,69,69,74,70,10,8,11,15,10
55,Kye Francis Rowles,69,74,1900000.0,3000.0,26,16,68,65,31,33,24,22,59,45,62,70,60,61,64,34,84,76,75,27,71,67,27,29,33,62,68,72,68,13,12,6,10,9
56,Sebastián Villa Cano,78,79,16500000.0,21000.0,73,74,35,71,50,82,71,70,57,74,93,94,89,71,75,78,58,83,64,73,55,26,78,70,72,69,45,25,26,9,10,6,8,13
57,Joakim Mæhle Pedersen,75,78,7500000.0,38000.0,75,50,59,73,63,72,63,40,68,75,79,88,67,75,64,65,82,88,74,62,73,66,76,65,33,73,66,72,70,12,8,12,10,8
58,Daniel Arzani,65,67,inf,1000.0,63,62,23,62,51,70,66,40,58,66,80,76,77,55,76,58,31,55,33,56,35,23,57,60,64,56,34,33,35,8,8,14,10,14
59,Lucas Gastón Robertone,76,80,10500000.0,24000.0,71,72,68,75,60,77,82,75,73,78,87,83,90,71,79,81,90,87,61,73,84,68,69,75,69,68,60,76,78,7,15,11,14,14
