,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Willian Borges da Silva,76,76,4700000.0,51000.0,75,73,31,78,59,80,82,82,71,79,77,68,82,75,80,82,32,51,56,78,45,55,76,78,79,77,43,55,50,14,12,13,7,13
1,Saad Al Sheeb,68,68,0.0,0.0,11,12,14,16,11,17,13,9,15,20,50,44,40,66,30,51,60,37,50,9,38,12,11,51,10,15,13,13,12,71,65,68,66,65
2,Hassan Al Haydos,72,72,0.0,0.0,65,66,45,71,51,74,67,65,65,75,83,76,74,70,86,63,51,63,41,64,37,46,68,71,76,70,35,27,21,12,16,16,10,8
3,David McGoldrick,69,69,inf,5000.0,62,70,71,68,68,69,67,64,64,72,55,60,69,70,72,71,72,60,72,68,57,25,71,66,77,72,36,27,19,15,7,10,10,9
4,Edin Džeko,84,84,14500000.0,80000.0,63,87,85,76,79,77,65,54,76,84,61,65,62,83,55,86,64,69,86,77,58,50,90,74,67,87,54,28,16,9,11,13,15,15
5,長谷 部誠,74,74,inf,16000.0,65,45,64,77,56,63,62,63,78,77,49,55,64,79,70,55,62,53,62,52,61,80,60,68,61,84,82,74,66,10,12,10,15,9
6,Arturo Erasmo Vidal Pardo,81,81,12000000.0,105000.0,76,76,81,81,78,75,76,68,78,83,66,64,80,79,77,84,81,78,77,81,87,80,78,79,81,77,77,82,80,4,2,4,2,4
7,Sidnei Rechel da Silva Júnior,77,77,7000000.0,11000.0,59,53,76,77,33,62,36,39,68,71,67,70,46,75,33,74,81,64,93,53,77,77,53,50,58,71,74,77,74,10,16,12,9,14
8,Néstor Fernando Muslera Micol,80,80,2300000.0,36000.0,15,10,12,44,10,25,14,10,47,27,50,52,64,78,62,54,84,40,68,10,32,23,13,62,24,60,12,16,16,76,80,72,83,77
9,José Martín Cáceres Silva,73,73,inf,5000.0,66,37,73,64,65,65,68,41,64,67,66,69,71,69,76,69,91,69,73,59,78,74,50,58,50,78,73,74,72,2,3,4,2,4
10,Troy Deeney,70,70,inf,20000.0,56,66,79,65,74,62,68,53,61,69,44,48,57,77,65,80,83,43,89,67,83,31,73,74,82,76,38,30,25,10,11,16,12,15
11,Mamadou Sakho,76,76,4900000.0,21000.0,58,23,73,74,20,50,50,30,71,60,37,42,49,70,53,61,74,59,90,38,87,76,36,61,40,71,75,77,73,14,12,9,7,8
12,Jo Inge Berget,68,68,1000000.0,4000.0,70,67,62,63,64,68,62,63,66,67,68,76,65,69,67,74,47,88,75,66,77,61,72,67,70,67,62,58,58,15,7,15,7,16
13,Moussa Sissoko,77,77,7000000.0,25000.0,72,52,65,75,62,78,75,60,74,76,63,75,64,75,58,83,69,83,90,59,85,73,71,65,60,74,75,77,71,14,8,11,10,8
14,Jack Christian Rodwell,68,68,inf,4000.0,67,60,71,70,64,68,67,47,68,71,64,67,65,60,62,72,74,60,74,65,68,66,68,68,57,70,64,69,63,9,10,15,11,12
15,Yuri Berchiche Izeta,82,82,21000000.0,35000.0,83,61,74,80,63,72,80,55,72,79,79,83,80,80,79,82,87,84,79,76,85,82,62,71,59,78,80,80,76,12,13,9,8,11
