,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Lukas Nmecha,78,83,21500000.0,44000.0,58,79,74,76,71,77,61,48,59,80,78,86,73,77,65,80,79,78,79,71,71,37,77,68,81,71,43,33,27,9,11,11,8,6
1,Trevoh Chalobah,76,82,11000000.0,64000.0,53,44,72,75,40,69,49,43,70,72,62,66,51,75,55,55,61,67,82,50,74,77,49,64,42,68,76,78,76,5,5,9,9,7
2,Axel Tuanzebe,74,78,5500000.0,60000.0,52,26,71,75,41,66,45,37,70,70,74,87,66,74,66,53,74,63,75,34,76,73,52,61,50,77,73,75,73,5,8,5,13,12
3,Benjamin White,80,86,30000000.0,69000.0,55,22,74,80,21,72,45,20,79,76,70,72,63,80,55,50,79,76,76,25,78,83,39,69,24,80,82,82,80,8,11,12,5,6
4,Richarlison de Andrade,81,84,34500000.0,105000.0,73,81,82,77,74,84,74,65,61,82,85,79,79,80,69,83,86,79,76,72,84,46,81,74,77,81,45,58,48,12,7,8,11,13
5,Justin Bijlow,78,85,24000000.0,8000.0,10,10,11,33,10,11,10,10,44,21,58,58,56,77,32,59,67,30,70,10,22,10,10,58,16,54,16,12,14,80,75,78,74,78
6,Gabriel dos Santos Magalhães,81,86,35000000.0,74000.0,38,31,85,76,28,52,47,27,73,65,61,73,51,81,37,51,70,66,87,30,82,80,44,59,40,74,83,84,80,12,8,13,10,7
7,Sarpreet Singh,70,78,3500000.0,7000.0,67,64,44,70,60,71,73,64,69,70,80,69,80,66,81,68,42,66,51,67,63,51,60,72,64,64,51,47,41,14,6,12,8,8
8,Tyler Shaan Adams,76,80,10000000.0,29000.0,55,48,65,78,33,71,52,42,72,73,86,75,83,77,85,51,84,86,68,46,79,75,65,72,51,77,74,77,71,6,13,12,8,7
9,Riley Patrick McGree,71,77,2900000.0,16000.0,67,70,54,70,64,74,68,62,68,72,81,77,84,71,75,68,68,78,73,67,67,65,74,71,63,73,65,63,58,12,9,5,8,13
10,Alexander Isak,80,85,33000000.0,90000.0,61,79,74,75,79,85,70,65,52,86,80,85,79,79,66,81,71,68,75,76,52,29,83,76,75,77,25,21,18,7,6,9,7,11
11,Odsonne Édouard,76,80,11000000.0,46000.0,58,77,72,73,62,80,75,77,58,79,77,81,79,69,79,78,73,74,79,69,55,39,74,74,76,82,44,46,28,7,6,13,11,13
12,Aaron Ramsdale,82,86,34500000.0,62000.0,15,14,15,54,16,18,17,16,54,35,47,50,53,80,49,64,66,35,59,15,35,24,18,64,25,65,20,16,15,83,77,85,78,84
13,Gregor Kobel,84,88,48000000.0,44000.0,13,10,13,39,10,24,13,12,33,34,38,51,37,82,29,56,68,30,81,10,24,14,10,59,12,66,15,15,15,84,84,74,81,88
14,Ferdi Erenay Kadıoğlu,74,80,6500000.0,39000.0,69,60,59,76,59,82,72,64,66,77,84,81,83,74,84,69,62,84,60,68,59,65,66,73,52,69,66,65,68,10,13,11,11,5
15,Christian Michael Kouamé Kouakou,75,80,8500000.0,42000.0,63,75,77,70,66,78,52,45,58,75,78,87,77,73,68,73,85,76,71,66,71,36,78,69,61,70,34,38,32,15,13,6,7,14
16,Eduard Andrés Atuesta Velasco,75,82,0.0,0.0,65,55,49,80,46,76,76,73,76,75,67,60,75,76,80,70,65,79,67,55,69,71,67,76,57,76,70,71,66,15,12,12,12,13
17,Martin Terrier,81,84,34000000.0,61000.0,73,84,75,78,77,79,77,58,72,80,84,86,73,78,70,79,72,73,75,80,55,27,80,77,73,77,34,31,34,12,5,13,5,8
18,Samuele Birindelli,75,83,12000000.0,33000.0,67,44,58,69,39,70,58,53,68,72,83,85,81,68,80,63,74,79,60,45,63,73,57,55,56,63,70,72,72,10,10,15,15,8
19,Ben Wilmot,70,80,3300000.0,13000.0,41,20,69,65,34,64,28,31,65,64,58,52,42,68,53,69,73,70,71,54,68,72,34,48,31,58,71,71,70,13,10,11,5,15
20,Jakub Piotr Moder,74,83,9500000.0,43000.0,70,66,60,77,53,72,70,71,73,75,69,68,67,74,63,82,66,76,76,74,70,69,71,74,67,74,68,73,65,15,14,14,13,6
21,Hamed Junior Traorè,77,86,23500000.0,29000.0,70,71,64,74,66,84,70,67,70,81,85,79,84,73,73,74,72,65,60,67,59,50,73,74,64,67,60,60,61,8,10,14,12,11
22,Junior Walter Messias,78,78,11500000.0,65000.0,69,75,61,77,68,84,74,71,71,81,85,84,81,72,74,72,53,70,58,74,55,46,73,74,62,65,45,51,46,8,8,15,9,12
23,George Owen Marsh,62,68,inf,2000.0,57,53,52,63,44,60,52,43,62,62,67,61,65,61,68,60,73,78,60,54,70,63,58,61,49,60,64,62,61,7,14,9,5,10
24,Mehdi Taremi,81,81,25500000.0,22000.0,70,83,74,82,75,81,74,49,67,85,79,77,74,84,65,80,74,82,79,72,46,23,85,84,76,83,38,41,25,9,11,9,15,8
25,Sergio Gómez Martín,74,83,9000000.0,53000.0,77,67,47,74,69,76,75,76,69,75,76,65,85,73,83,72,71,76,58,70,68,73,72,76,78,73,70,72,70,11,7,9,11,10
26,Moussa Diaby,84,88,61500000.0,70000.0,76,80,28,80,67,88,71,42,73,85,95,92,92,76,93,73,62,82,44,64,67,48,79,77,48,75,48,35,46,8,9,8,8,14
27,守田 英正,77,78,12000000.0,15000.0,70,69,47,78,30,76,72,47,79,76,69,66,70,78,69,67,59,80,74,68,70,79,74,75,48,71,71,77,71,6,10,13,7,8
28,Romain Faivre,77,83,16500000.0,49000.0,77,72,61,76,66,80,81,79,69,79,79,70,79,75,73,74,64,80,63,76,59,66,73,78,80,79,58,64,58,14,13,13,14,15
29,Rayan Aït Nouri,76,83,14500000.0,43000.0,75,42,62,71,39,78,72,58,66,76,78,76,74,70,76,46,57,74,56,44,65,72,62,67,42,69,73,77,74,15,11,8,14,12
30,Orkun Kökçü,79,86,35500000.0,11000.0,77,69,41,84,64,77,78,74,82,83,75,69,81,73,80,73,60,84,70,76,83,67,72,83,73,77,66,71,65,9,6,10,6,12
31,Yacine Adli,75,82,11500000.0,37000.0,72,66,62,77,62,76,71,74,77,77,65,67,69,75,59,77,64,74,68,75,65,69,74,78,60,76,66,68,59,14,12,9,10,14
32,Rodrygo Silva de Goes,81,88,52500000.0,130000.0,74,80,62,77,67,84,80,73,64,83,88,88,87,78,85,73,74,81,52,74,54,21,79,73,78,82,25,36,32,9,8,12,8,5
33,Jonathan Michael Burkardt,76,84,17000000.0,22000.0,62,78,66,74,71,82,60,44,60,77,82,86,76,76,76,76,75,79,75,68,71,40,77,71,72,68,45,38,33,14,9,9,6,14
34,Viktor Tsygankov,80,85,32000000.0,1000.0,77,76,45,79,69,80,72,76,73,81,84,85,82,78,73,72,50,77,52,75,61,39,79,81,81,77,60,39,37,9,7,15,6,12
