,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Kortney Hause,75,77,6000000.0,58000.0,58,35,75,69,31,54,36,26,65,67,53,64,53,69,53,70,87,52,88,50,78,72,32,56,40,60,74,74,72,15,16,14,10,14
1,Paulo André Rodrigues de Oliveira,76,76,6000000.0,14000.0,36,25,78,67,36,60,33,29,63,68,58,62,49,72,39,61,84,72,78,29,71,77,30,41,42,60,79,77,76,13,8,10,11,10
2,John McGinn,78,78,15000000.0,76000.0,69,71,54,79,75,77,66,61,86,77,73,65,77,76,80,83,75,90,76,76,79,73,72,76,55,68,72,78,71,9,13,12,10,12
3,Domenico Berardi,84,84,45000000.0,57000.0,77,82,62,85,78,85,78,75,79,88,82,82,92,84,87,83,65,74,64,80,85,25,82,83,76,78,42,30,30,5,6,5,5,6
4,Pierluigi Gollini,77,80,10500000.0,33000.0,17,14,19,31,18,18,13,15,25,24,46,48,56,73,52,55,52,40,68,17,19,18,12,32,21,63,20,12,19,78,77,73,74,78
5,Mark Flekken,80,80,14500000.0,28000.0,14,16,11,39,14,12,19,12,42,34,28,36,34,79,38,61,54,28,72,11,32,12,14,43,23,39,15,13,20,80,76,81,79,82
6,Mustafa Mahdi Al Bassas,59,59,inf,3000.0,62,59,43,61,56,64,63,63,59,63,55,53,60,56,70,63,57,31,66,60,60,49,59,57,57,58,42,50,49,15,10,14,13,14
7,Philipp Martin Max,77,77,9500000.0,18000.0,84,63,60,76,45,73,78,75,74,76,79,80,76,77,74,79,72,82,70,63,73,73,69,73,60,74,69,72,71,15,12,11,8,11
8,Ricardo Sousa Esgaio,75,75,4900000.0,12000.0,77,65,56,77,60,75,78,51,68,78,70,69,77,72,80,69,75,79,59,64,68,67,74,75,72,78,65,73,72,9,16,6,8,14
9,Ivan Toney,78,80,17500000.0,55000.0,62,80,78,72,76,70,61,64,60,77,75,81,78,77,70,81,90,82,81,68,83,49,79,72,89,80,45,50,42,16,8,8,7,8
10,José Pedro Malheiro de Sá,81,82,20000000.0,74000.0,18,15,14,48,17,17,12,21,42,19,52,53,62,80,40,55,70,34,75,18,35,18,17,50,11,45,14,19,15,83,78,73,79,83
11,Gabriel Barbosa Almeida,81,85,23500000.0,71000.0,72,83,74,75,80,82,75,62,58,84,79,77,87,84,82,81,76,83,59,68,67,27,85,71,85,76,30,27,19,10,7,9,9,9
12,Awer Bul Mabil,70,70,1700000.0,16000.0,73,59,50,62,64,72,73,66,54,71,89,86,83,57,69,74,71,67,54,62,59,35,67,69,63,63,34,33,20,16,12,18,13,12
13,Jonathan Tah,81,83,28000000.0,57000.0,35,32,83,78,33,60,37,27,68,66,59,73,46,77,40,60,70,78,92,26,79,81,33,56,38,74,82,84,81,11,8,7,9,14
14,Ken Nlata Sema,72,72,2400000.0,34000.0,72,64,37,71,61,74,67,72,64,73,76,79,72,68,73,77,49,67,70,68,64,64,70,72,44,62,60,66,59,7,11,10,16,7
15,Thiago Henrique Mendes Ribeiro,75,75,4600000.0,46000.0,67,60,67,77,60,73,67,71,78,76,72,69,72,74,76,78,71,76,73,73,77,77,61,73,60,77,75,76,77,14,9,12,13,8
16,Andrés Mateus Uribe Villa,81,81,21000000.0,19000.0,69,78,67,80,53,79,63,63,78,82,75,75,74,85,71,78,83,93,77,77,78,82,77,76,71,77,79,83,79,16,13,16,7,14
17,Duván Esteban Zapata Banguera,83,83,30500000.0,77000.0,47,87,83,75,79,79,55,62,57,84,77,79,67,82,58,86,80,78,95,69,72,20,86,66,75,82,44,24,22,9,9,8,6,8
18,Riccardo Gagliolo,70,70,1000000.0,2000.0,61,50,73,66,40,56,37,34,57,66,66,67,70,69,80,68,82,70,73,57,68,70,36,26,38,67,70,70,70,7,9,12,8,14
19,Carlos Akapo Martínez,75,75,4900000.0,9000.0,74,42,62,59,40,69,68,41,62,71,79,87,73,64,59,74,90,78,72,53,77,73,57,51,59,62,74,75,71,7,8,13,13,10
20,Conor James Grant,67,68,1100000.0,5000.0,66,58,59,65,43,63,66,64,63,65,70,66,77,62,74,68,75,83,70,65,65,61,62,66,60,64,62,63,59,7,6,13,15,12
21,Christopher Michael Long,64,65,inf,4000.0,45,64,60,56,49,63,48,42,41,64,76,78,68,61,62,66,70,68,68,61,63,30,63,54,59,62,29,26,24,7,7,7,15,13
22,Gian-Luca Waldschmidt,75,78,7500000.0,42000.0,63,77,59,74,71,76,73,63,65,75,77,60,78,75,77,81,66,69,64,80,44,28,78,75,83,72,33,19,18,14,10,7,9,16
23,Jason Grégory Marianne Denayer,76,77,0.0,0.0,54,42,76,75,35,63,52,29,71,69,68,73,65,73,61,57,80,71,79,36,74,79,36,66,39,79,76,77,76,7,10,15,15,15
24,Jan Kacper Bednarek,76,77,7500000.0,44000.0,44,19,80,72,20,50,23,26,55,59,49,48,52,77,59,25,81,64,82,23,79,81,26,52,32,62,74,76,74,11,13,16,7,9
25,Rafael Rogério da Silva,74,75,5000000.0,19000.0,69,73,62,71,72,78,72,66,52,76,84,76,81,69,79,76,68,76,72,71,52,29,72,71,71,67,40,49,38,14,15,13,7,16
26,Philip Billing,75,78,7500000.0,42000.0,62,67,73,76,68,74,74,68,74,76,51,63,54,76,49,84,61,81,80,73,76,74,73,71,52,75,70,74,70,11,7,10,14,13
27,David Raya Martin,77,79,10000000.0,35000.0,12,19,20,53,20,17,18,15,60,40,64,46,68,72,45,60,77,29,38,14,29,11,15,66,26,64,28,14,13,76,75,80,76,78
28,Jaïro Riedewald,74,75,4500000.0,37000.0,70,51,69,77,45,66,71,72,75,76,54,64,66,70,63,69,67,50,74,62,73,75,53,73,42,70,73,75,71,15,7,15,9,15
29,Victor Jörgen Nilsson Lindelöf,80,81,21000000.0,105000.0,62,42,76,79,38,70,64,53,81,76,54,63,60,81,60,72,77,69,76,52,80,84,51,72,54,83,82,82,79,12,16,8,7,9
30,Ollie Watkins,77,80,14000000.0,77000.0,67,81,81,72,64,75,63,56,59,71,77,89,79,77,73,75,92,88,79,71,52,44,79,74,67,66,40,46,36,14,14,14,6,10
31,Patrick Roberts,70,73,2100000.0,11000.0,64,64,43,68,52,74,66,49,64,72,81,77,91,59,88,64,43,55,33,64,38,21,63,70,62,74,37,18,19,12,7,8,7,12
32,Julian Weigl,79,80,20500000.0,17000.0,59,65,65,84,57,76,63,46,83,80,67,52,76,82,65,68,68,85,68,61,83,80,69,79,52,83,81,81,80,6,14,16,11,7
33,Lukas Manuel Klostermann,80,82,23000000.0,53000.0,72,55,78,74,41,71,47,22,63,73,79,91,63,81,60,58,82,82,77,31,72,81,68,55,32,68,84,81,86,8,12,10,7,7
34,Daniel Ceballos Fernández,77,80,14000000.0,110000.0,74,65,41,80,62,83,77,67,77,83,64,53,79,75,78,76,50,74,60,72,75,71,72,76,55,80,66,70,69,12,15,16,7,13
35,Rick Karsdorp,80,81,22000000.0,63000.0,78,53,68,76,69,77,70,60,74,81,80,89,69,78,70,75,73,83,79,69,77,75,77,70,52,78,74,78,75,13,7,14,16,15
36,Ryan Ledson,71,74,2300000.0,17000.0,64,58,58,70,45,63,66,64,72,68,62,63,68,67,70,59,67,83,65,52,86,68,58,70,53,70,64,67,64,14,16,16,8,11
37,Joelinton Cassio Apolinário de Lira,76,79,10000000.0,68000.0,41,65,78,78,59,81,55,38,71,78,74,77,66,78,68,81,79,86,85,60,84,67,74,77,61,76,65,72,63,9,13,8,13,13
38,Wout Weghorst,79,79,17500000.0,59000.0,42,78,90,75,80,65,40,48,51,79,56,63,62,81,42,84,79,84,90,70,85,34,80,67,71,81,44,63,38,11,9,14,16,12
