,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Collin Smith,55,73,inf,500.0,48,34,46,49,28,49,32,32,48,48,71,71,62,50,66,50,62,49,59,30,49,51,48,37,39,35,51,53,53,10,10,6,9,10
1,Akor Jerome Adams,65,74,1600000.0,2000.0,32,65,62,58,60,62,40,35,35,62,77,76,67,60,71,65,73,64,81,52,54,22,63,52,58,56,25,22,22,7,7,14,8,7
2,Sebastian Selin,57,75,inf,500.0,13,5,10,24,8,8,14,10,15,11,33,27,36,40,21,42,38,21,69,8,16,10,8,24,13,39,9,11,12,58,59,56,58,57
3,Martin Adeline,66,78,2000000.0,2000.0,59,55,57,72,49,71,59,48,67,70,65,64,60,63,70,65,60,59,58,58,62,54,59,65,57,54,53,62,58,9,10,8,11,15
4,Tega Ikoba,53,67,inf,550.0,20,54,58,42,48,42,27,20,30,44,66,79,48,46,39,50,69,36,80,39,50,16,54,44,57,48,19,15,17,15,8,9,10,11
5,Junior Flemmings,63,64,inf,5000.0,60,67,47,64,58,65,52,42,50,64,66,65,57,47,59,74,37,40,60,61,32,28,65,58,53,55,26,30,28,14,11,10,11,6
6,Terry Ablade,58,71,inf,7000.0,34,60,58,52,45,56,46,38,41,53,74,77,69,53,68,57,67,59,61,51,59,23,57,52,56,58,26,26,21,13,9,12,5,13
7,Sebastian Pérez Bouquet,62,76,inf,3000.0,55,53,38,64,43,65,58,44,62,65,69,66,78,56,78,55,33,61,40,58,42,51,58,62,48,62,44,52,48,6,7,6,11,7
8,Dimitrios Keramitsis,62,80,inf,500.0,37,18,64,40,30,32,32,30,28,43,55,63,45,53,38,42,70,61,70,25,59,63,30,30,32,44,59,72,63,7,8,11,6,5
9,Cihan Çanak,60,79,inf,500.0,62,52,50,55,52,64,60,52,57,60,82,79,78,41,82,56,53,55,40,41,58,33,51,51,47,49,29,40,33,15,8,7,9,7
10,Jonathan Rowe,65,78,1700000.0,6000.0,60,59,50,62,52,69,55,38,47,67,85,81,80,57,80,71,43,44,59,55,46,30,66,62,55,63,24,24,17,8,13,15,7,10
11,Ignacio Rodríguez,64,77,1300000.0,500.0,23,27,66,35,32,21,29,30,22,38,34,64,32,45,48,30,73,54,84,27,59,57,29,26,36,44,70,70,65,11,10,6,11,14
12,Layan Loor,62,69,inf,500.0,58,54,44,61,47,62,49,55,55,60,79,80,70,60,60,63,55,60,66,55,55,55,62,60,62,55,56,60,55,5,13,9,9,13
13,Mathias Delorge,55,71,inf,500.0,52,48,38,58,37,65,52,51,51,64,60,62,53,46,44,49,52,34,57,42,28,21,40,51,45,39,23,32,28,15,15,13,10,6
14,Nils Rossen,58,74,inf,500.0,55,48,51,65,53,62,53,45,66,58,68,73,64,55,70,60,51,38,49,47,48,54,54,59,60,57,52,55,57,10,6,11,6,9
15,Bruno Henrique Marques Torres,62,71,inf,1000.0,26,64,75,52,58,57,38,32,46,55,44,52,53,65,45,65,64,55,76,55,50,19,64,52,63,55,26,22,17,5,6,6,9,10
16,Alex Lowry,61,79,inf,5000.0,58,60,39,65,46,61,51,44,60,66,60,68,56,53,65,54,59,70,56,37,44,30,61,62,51,67,36,30,40,9,12,7,12,6
17,Calum Kavanagh,58,76,inf,2000.0,29,59,54,52,53,61,49,30,39,54,75,77,61,47,55,57,60,62,61,54,41,13,59,57,58,55,16,14,16,8,13,11,9,7
18,David Amigo Calamardo,60,76,inf,500.0,58,60,50,61,55,64,57,48,55,66,67,65,50,45,65,64,48,52,56,46,33,26,50,50,62,49,28,29,37,8,13,14,10,13
19,Leandro Lozano,70,74,2100000.0,500.0,70,52,61,63,43,64,62,46,62,65,80,75,73,66,69,64,71,68,67,62,65,64,64,60,49,65,63,69,68,6,7,14,9,15
20,Demba Seck,63,78,1200000.0,7000.0,57,65,45,60,51,72,56,47,50,70,68,73,63,49,48,79,55,63,62,48,33,21,57,50,66,55,27,34,28,6,6,11,12,11
21,Maximiliano Silvera,66,73,1700000.0,3000.0,41,71,64,55,67,66,53,55,38,65,67,68,65,65,72,67,68,66,67,63,54,24,68,51,66,66,21,25,22,11,12,8,7,14
22,Rodrigo Rivas,64,69,inf,500.0,55,68,65,61,64,68,55,58,58,63,67,66,60,61,65,63,63,62,71,65,35,25,59,55,66,58,22,23,22,8,7,15,10,8
23,Franco Herrera,61,76,inf,500.0,12,4,16,31,9,11,8,13,26,18,34,27,38,56,30,47,53,22,69,7,31,10,4,29,21,31,7,10,14,58,64,62,57,62
24,Nicolás Valentini,65,77,1700000.0,3000.0,27,28,65,62,32,56,28,34,54,57,65,66,54,59,75,44,75,71,65,31,59,62,21,31,42,49,65,71,72,13,5,15,10,11
25,Lennon Gill,51,62,inf,500.0,39,53,51,48,46,50,42,40,38,51,63,65,58,51,56,48,57,51,46,46,34,20,45,47,55,46,25,24,22,13,10,9,11,9
26,Răzvan Covaci,50,65,inf,500.0,35,33,41,57,33,49,38,32,53,47,82,74,74,54,76,54,61,60,40,39,62,44,49,42,38,40,36,46,45,9,10,11,14,7
27,Matthew Anim Cudjoe,57,73,inf,600.0,57,51,23,55,44,59,58,44,56,60,75,74,76,43,92,55,62,48,27,45,40,24,44,48,32,49,33,31,33,5,10,13,11,10
